Ѣво|ѣво|1142|Euchologium Sinaiticum|Prayer and blessing for the house|-s---fv--i|FIXME|Nb
мол҄ѣахѫ|молѣахѫ|244814|Codex Zographensis|John 4|3piia----i|молити|V-
і|і|244815|Codex Zographensis|John 4|3s---ma--i|и|Pp
оученици|оученіці|244816|Codex Zographensis|John 4|-p---mn--i|оученикъ|Nb
его|его|244817|Codex Zographensis|John 4|3s---mg--i|и|Pp
г҃лѭште|глѭште|244818|Codex Zographensis|John 4|-pppamn-si|глаголати|V-
равви|равві|244819|Codex Zographensis|John 4|---------n|равви|Nb
ѣждь|ѣждь|244820|Codex Zographensis|John 4|2spma----i|ꙗсти|V-
онъ|онъ|244821|Codex Zographensis|John 4|-s---mn--i|онъ|Pd
же|же|244822|Codex Zographensis|John 4|---------n|же|Df
рече|рече|244823|Codex Zographensis|John 4|3saia----i|рещи|V-
къ|къ|244824|Codex Zographensis|John 4|---------n|къ|R-
н҄имъ|німъ|244825|Codex Zographensis|John 4|3p---md--i|и|Pp
азъ|азъ|244826|Codex Zographensis|John 4|1s---qn--i|азъ|Pp
брашьно|брашьно|244827|Codex Zographensis|John 4|-s---na--i|брашьно|Nb
ꙇмамь|імамь|244828|Codex Zographensis|John 4|1spia----i|имѣти|V-
ѣсти|ѣсті|244829|Codex Zographensis|John 4|--pna----i|ꙗсти|V-
егоже|егоже|244830|Codex Zographensis|John 4|-s---ng--i|иже|Pr
вꙑ|въі|244831|Codex Zographensis|John 4|2p---qn--i|вꙑ|Pp
не|не|244832|Codex Zographensis|John 4|---------n|не|Df
вѣсте|вѣсте|244833|Codex Zographensis|John 4|2ppia----i|вѣдѣти|V-
г҃лахѫ|глахѫ|244834|Codex Zographensis|John 4|3piia----i|глаголати|V-
же|же|244835|Codex Zographensis|John 4|---------n|же|Df
оученици|оученіці|244836|Codex Zographensis|John 4|-p---mn--i|оученикъ|Nb
къ|къ|244837|Codex Zographensis|John 4|---------n|къ|R-
себѣ|себѣ|244838|Codex Zographensis|John 4|3s---ql--i|себе|Pk
еда|еда|244839|Codex Zographensis|John 4|---------n|еда|Du
къто|къто|244840|Codex Zographensis|John 4|-s---qn--i|къто|Px
принесе|прінесе|244841|Codex Zographensis|John 4|3saia----i|принести|V-
емоу|емоу|244842|Codex Zographensis|John 4|3s---md--i|и|Pp
ѣсти|ѣсті|244843|Codex Zographensis|John 4|--pna----i|ꙗсти|V-
г҃ла|гла|244844|Codex Zographensis|John 4|3saia----i|глаголати|V-
ꙇмъ|імъ|244845|Codex Zographensis|John 4|3p---md--i|и|Pp
и҃с|іс|244846|Codex Zographensis|John 4|-s---mn--i|исоусъ|Ne
мое|мое|244847|Codex Zographensis|John 4|1s---nn--i|мои|Ps
брашьно|брашьно|244848|Codex Zographensis|John 4|-s---na--i|брашьно|Nb
естъ|естъ|244849|Codex Zographensis|John 4|3spia----i|бꙑти|V-
да|да|244850|Codex Zographensis|John 4|---------n|да|G-
твор҄ѭ|творѭ|244851|Codex Zographensis|John 4|1spia----i|творити|V-
вол҄ѭ|волѭ|244852|Codex Zographensis|John 4|-s---fa--i|волꙗ|Nb
посълавъшаего|посълавъшаего|244853|Codex Zographensis|John 4|-supamg-wi|посълати|V-
мѧ|мѧ|244854|Codex Zographensis|John 4|1s---qa--i|азъ|Pp
ꙇ|і|244855|Codex Zographensis|John 4|---------n|и|C-
съвръшѫ|съвръшѫ|244856|Codex Zographensis|John 4|1spia----i|съврьшити|V-
дѣло|дѣло|244857|Codex Zographensis|John 4|-s---na--i|дѣло|Nb
его|его|244858|Codex Zographensis|John 4|3s---mg--i|и|Pp
не|не|244859|Codex Zographensis|John 4|---------n|не|Df
вꙑ|въі|244860|Codex Zographensis|John 4|2p---qn--i|вꙑ|Pp
ли|лі|244861|Codex Zographensis|John 4|---------n|ли|Du
г҃лете|глете|244862|Codex Zographensis|John 4|2ppia----i|глаголати|V-
ѣко|ѣко|244863|Codex Zographensis|John 4|---------n|ꙗко|G-
еште|еште|244864|Codex Zographensis|John 4|---------n|ѥще|Df
четꙑре|четъіре|244865|Codex Zographensis|John 4|-p---mn--i|четꙑрe|Ma
мѣсѧци|мѣсѧці|244866|Codex Zographensis|John 4|-p---mn--i|мѣсѧць|Nb
сѫтъ|сѫтъ|244867|Codex Zographensis|John 4|3ppia----i|бꙑти|V-
ꙇ|і|244868|Codex Zographensis|John 4|---------n|и|C-
жѧтва|жѧтва|244869|Codex Zographensis|John 4|-s---fn--i|жѧтва|Nb
придетъ|прідетъ|244870|Codex Zographensis|John 4|3spia----i|прити|V-
се|се|244871|Codex Zographensis|John 4|---------n|се|I-
г҃л҄ѭ|глѭ|244872|Codex Zographensis|John 4|1spia----i|глаголати|V-
вамъ|вамъ|244873|Codex Zographensis|John 4|2p---qd--i|вꙑ|Pp
вьзведѣте|вьзведѣте|244874|Codex Zographensis|John 4|2ppma----i|възвести|V-
очи|очі|244875|Codex Zographensis|John 4|-d---na--i|око|Nb
ваши|ваші|244876|Codex Zographensis|John 4|2d---ra--i|вашь|Ps
ꙇ|і|244877|Codex Zographensis|John 4|---------n|и|C-
видите|відіте|244878|Codex Zographensis|John 4|2ppma----i|видѣти|V-
н҄ивꙑ|нівъі|244879|Codex Zographensis|John 4|-s---fa--i|нива|Nb
ѣко|ѣко|244880|Codex Zographensis|John 4|---------n|ꙗко|G-
плавꙑ|плавъі|244881|Codex Zographensis|John 4|-p---fnpsi|плавъ|A-
сѫтъ|сѫтъ|244882|Codex Zographensis|John 4|3ppia----i|бꙑти|V-
къ|къ|244883|Codex Zographensis|John 4|---------n|къ|R-
жѧтвѣ|жѧтвѣ|244884|Codex Zographensis|John 4|-s---fd--i|жѧтва|Nb
юже|юже|244885|Codex Zographensis|John 4|---------n|оуже|Df
ꙇ|і|244886|Codex Zographensis|John 4|---------n|и|C-
жьн҄ѧі|жьнѧі|244887|Codex Zographensis|John 4|-sppamn-wi|жѧти|V-
мьздѫ|мьздѫ|244888|Codex Zographensis|John 4|-s---fa--i|мьзда|Nb
приемл҄етъ|пріемлетъ|244889|Codex Zographensis|John 4|3spia----i|приимати|V-
ꙇ|і|244890|Codex Zographensis|John 4|---------n|и|C-
събираетъ|събіраетъ|244891|Codex Zographensis|John 4|3spia----i|събирати|V-
плодъ|плодъ|244892|Codex Zographensis|John 4|-s---mn--i|плодъ|Nb
животънꙑ|жівотънъі|244893|Codex Zographensis|John 4|-s---mnpwi|животьнъ|A-
да|да|244894|Codex Zographensis|John 4|---------n|да|C-
сѣѩи|сѣѧі|244895|Codex Zographensis|John 4|-sppamn-wi|сѣти|V-
въ коупѣ|въ коупѣ|244896|Codex Zographensis|John 4|---------n|въкоупѣ|Df
радоуетъ|радоуетъ|244897|Codex Zographensis|John 4|3spia----i|радовати|V-
сѧ|сѧ|244898|Codex Zographensis|John 4|3s---qa--i|себе|Pk
ꙇ|і|244899|Codex Zographensis|John 4|---------n|и|C-
жьн҄ѧі|жьнѧі|244900|Codex Zographensis|John 4|-sppamn-wi|жѧти|V-
о|о|244901|Codex Zographensis|John 4|---------n|о|R-
семь|семь|244902|Codex Zographensis|John 4|-s---nl--i|сь|Pd
бо|бо|244903|Codex Zographensis|John 4|---------n|бо|Df
слово|слово|244904|Codex Zographensis|John 4|-s---nn--i|слово|Nb
естъ|естъ|244905|Codex Zographensis|John 4|3spia----i|бꙑти|V-
ꙇстинъное|істінъное|244906|Codex Zographensis|John 4|-s---napwi|истиньнъ|A-
ѣко|ѣко|244907|Codex Zographensis|John 4|---------n|ꙗко|G-
ꙇнъ|інъ|244908|Codex Zographensis|John 4|-s---mn--i|инъ|Px
естъ|естъ|244909|Codex Zographensis|John 4|3spia----i|бꙑти|V-
сѣѩи|сѣѧі|244910|Codex Zographensis|John 4|-sppamn-wi|сѣти|V-
ꙇ|і|244911|Codex Zographensis|John 4|---------n|и|C-
инъ|інъ|244912|Codex Zographensis|John 4|-s---mn--i|инъ|Px
естъ|естъ|244913|Codex Zographensis|John 4|3spia----i|бꙑти|V-
жьн҄ѧі|жьнѧі|244914|Codex Zographensis|John 4|-sppamn-wi|жѧти|V-
азъ|азъ|244915|Codex Zographensis|John 4|1s---qn--i|азъ|Pp
же|же|244916|Codex Zographensis|John 4|---------n|же|Df
посълахъ|посълахъ|244917|Codex Zographensis|John 4|1saia----i|посълати|V-
вꙑ|въі|244918|Codex Zographensis|John 4|2p---qa--i|вꙑ|Pp
жѧтъ|жѧтъ|244919|Codex Zographensis|John 4|---u--a--i|жѧти|V-
ꙇдеже|ідеже|244920|Codex Zographensis|John 4|---------n|идеже|Dq
вꙑ|въі|244921|Codex Zographensis|John 4|2p---qn--i|вꙑ|Pp
не|не|244922|Codex Zographensis|John 4|---------n|не|Df
троудисте|троудісте|244923|Codex Zographensis|John 4|2paia----i|троудити|V-
сѧ|сѧ|244924|Codex Zographensis|John 4|3s---qa--i|себе|Pk
ꙇни|іні|244925|Codex Zographensis|John 4|-p---mn--i|инъ|Px
троудишѧ|троудішѧ|244926|Codex Zographensis|John 4|3paia----i|троудити|V-
сѧ|сѧ|244927|Codex Zographensis|John 4|3s---qa--i|себе|Pk
ꙇ|і|244928|Codex Zographensis|John 4|---------n|и|C-
вꙑ|въі|244929|Codex Zographensis|John 4|2p---qn--i|вꙑ|Pp
въ|въ|244930|Codex Zographensis|John 4|---------n|въ|R-
троудъ|троудъ|244931|Codex Zographensis|John 4|-p---mg--i|троудъ|Nb
ꙇхъ|іхъ|244932|Codex Zographensis|John 4|3p---ng--i|и|Pp
вьнидете|вьнідете|244933|Codex Zographensis|John 4|2paia----i|вънити|V-
отъ|отъ|244934|Codex Zographensis|John 4|---------n|отъ|R-
града|града|244935|Codex Zographensis|John 4|-s---mg--i|градъ|Nb
же|же|244936|Codex Zographensis|John 4|---------n|же|Df
того|того|244937|Codex Zographensis|John 4|-s---og--i|тъ|Pd
мънози|мънозі|244938|Codex Zographensis|John 4|-p---mnpsi|мъногъ|A-
вѣровашѧ|вѣровашѧ|244939|Codex Zographensis|John 4|3paia----i|вѣровати|V-
вь|вь|244940|Codex Zographensis|John 4|---------n|въ|R-
н҄его|него|244941|Codex Zographensis|John 4|3s---mg--i|и|Pp
отъ|отъ|244942|Codex Zographensis|John 4|---------n|отъ|R-
самарѣнъ|самарѣнъ|244943|Codex Zographensis|John 4|-p---mg--i|самарѣнинъ|Nb
за|за|244944|Codex Zographensis|John 4|---------n|за|R-
слово|слово|244945|Codex Zographensis|John 4|-s---na--i|слово|Nb
женѣ|женѣ|244946|Codex Zographensis|John 4|-s---fd--i|жена|Nb
съвѣдѣтел҄ьствоуѭшти|съвѣдѣтельствоуѭшті|244947|Codex Zographensis|John 4|-sppafg-si|съвѣдѣтельствовати|V-
ѣко|ѣко|244948|Codex Zographensis|John 4|---------n|ꙗко|G-
рече|рече|244949|Codex Zographensis|John 4|3saia----i|рещи|V-
ми|мі|244950|Codex Zographensis|John 4|1s---qd--i|азъ|Pp
вьсѣ|вьсѣ|244951|Codex Zographensis|John 4|-p---na--i|вьсь|Px
елико|еліко|244952|Codex Zographensis|John 4|---------n|ѥлико|Pr
сътворихъ|сътворіхъ|244953|Codex Zographensis|John 4|1saia----i|сътворити|V-
егда|егда|244954|Codex Zographensis|John 4|---------n|ѥгда|Dq
же|же|244955|Codex Zographensis|John 4|---------n|же|Df
придѫ|прідѫ|244956|Codex Zographensis|John 4|3paia----i|прити|V-
къ|къ|244957|Codex Zographensis|John 4|---------n|къ|R-
н҄емоу|немоу|244958|Codex Zographensis|John 4|3s---md--i|и|Pp
самарѣне|самарѣне|244959|Codex Zographensis|John 4|-p---mn--i|самарѣнинъ|Nb
мол҄ѣахѫ|молѣахѫ|244960|Codex Zographensis|John 4|3piia----i|молити|V-
і|і|244961|Codex Zographensis|John 4|3s---ma--i|и|Pp
да|да|244962|Codex Zographensis|John 4|---------n|да|G-
би|бі|244963|Codex Zographensis|John 4|3spsa----i|бꙑти|V-
прѣбꙑлъ|прѣбъілъ|244964|Codex Zographensis|John 4|-sspamn-si|прѣбꙑти|V-
оу|оу|244965|Codex Zographensis|John 4|---------n|оу|R-
н҄ихъ|ніхъ|244966|Codex Zographensis|John 4|3p---ml--i|и|Pp
ꙇ|і|244967|Codex Zographensis|John 4|---------n|и|C-
прѣбꙑстъ|прѣбъістъ|244968|Codex Zographensis|John 4|3saia----i|прѣбꙑти|V-
тоу|тоу|244969|Codex Zographensis|John 4|---------n|тоу|Df
дъва|дъва|244970|Codex Zographensis|John 4|-d---ma--i|дъва|Ma
дьни|дьні|244971|Codex Zographensis|John 4|-d---ma--i|дьнь|Nb
ꙇ|і|244972|Codex Zographensis|John 4|---------n|и|C-
мъного|мъного|244973|Codex Zographensis|John 4|-------p-i|мъного|Df
паче|паче|244974|Codex Zographensis|John 4|-------c-i|паче|Df
вѣровашѧ|вѣровашѧ|244975|Codex Zographensis|John 4|3paia----i|вѣровати|V-
за|за|244976|Codex Zographensis|John 4|---------n|за|R-
слово|слово|244977|Codex Zographensis|John 4|-s---na--i|слово|Nb
его|его|244978|Codex Zographensis|John 4|3s---mg--i|и|Pp
женѣ|женѣ|244979|Codex Zographensis|John 4|-s---fd--i|жена|Nb
г҃лаахѫ|глаахѫ|244980|Codex Zographensis|John 4|3piia----i|глаголати|V-
ѣко|ѣко|244981|Codex Zographensis|John 4|---------n|ꙗко|G-
юже|юже|244982|Codex Zographensis|John 4|---------n|оуже|Df
не|не|244983|Codex Zographensis|John 4|---------n|не|Df
за|за|244984|Codex Zographensis|John 4|---------n|за|R-
твоѭ|твоѭ|244985|Codex Zographensis|John 4|2s---fa--i|твои|Ps
бесѣдѫ|бесѣдѫ|244986|Codex Zographensis|John 4|-s---fa--i|бесѣда|Nb
вѣроуемъ|вѣроуемъ|244987|Codex Zographensis|John 4|1ppia----i|вѣровати|V-
сами|самі|244988|Codex Zographensis|John 4|-p---mn--i|самъ|Pd
бо|бо|244989|Codex Zographensis|John 4|---------n|бо|Df
слꙑшахомъ|слъішахомъ|244990|Codex Zographensis|John 4|1paia----i|слꙑшати|V-
ꙇ|і|244991|Codex Zographensis|John 4|---------n|и|C-
вѣмъ|вѣмъ|244992|Codex Zographensis|John 4|1ppia----i|вѣдѣти|V-
ѣко|ѣко|244993|Codex Zographensis|John 4|---------n|ꙗко|G-
сь|сь|244994|Codex Zographensis|John 4|-s---mn--i|сь|Pd
естъ|естъ|244995|Codex Zographensis|John 4|3spia----i|бꙑти|V-
въ|въ|244996|Codex Zographensis|John 4|---------n|въ|R-
ꙇстинѫ|істінѫ|244997|Codex Zographensis|John 4|-s---fa--i|истина|Nb
с҃пъ|спъ|244998|Codex Zographensis|John 4|-s---mn--i|съпасъ|Nb
мира|міра|244999|Codex Zographensis|John 4|-s---mg--i|миръ#2|Nb
х҃ъ|хъ|245000|Codex Zographensis|John 4|-s---mn--i|христ(ос)ъ|Ne
По|по|245001|Codex Zographensis|John 4|---------n|по|R-
дъвою|дъвою|245002|Codex Zographensis|John 4|-d---ql--i|дъва|Ma
же|же|245003|Codex Zographensis|John 4|---------n|же|Df
дъноу|дъноу|245004|Codex Zographensis|John 4|-d---ml--i|дьнь|Nb
ꙇзиде|ізіде|245005|Codex Zographensis|John 4|3saia----i|изити|V-
отътѫдоу|отътѫдоу|245006|Codex Zographensis|John 4|---------n|отътѫдоу|Df
ꙇ|і|245007|Codex Zographensis|John 4|---------n|и|C-
иде|іде|245008|Codex Zographensis|John 4|3saia----i|ити|V-
въ|въ|245009|Codex Zographensis|John 4|---------n|въ|R-
галилеѭ|галілеѭ|245010|Codex Zographensis|John 4|-s---fa--i|галилеꙗ|Ne
самъ|самъ|245011|Codex Zographensis|John 4|-s---mn--i|самъ|Pd
бо|бо|245012|Codex Zographensis|John 4|---------n|бо|Df
ꙇ҃с|іс|245013|Codex Zographensis|John 4|-s---mn--i|исоусъ|Ne
съвѣдѣтел҄ьствова|съвѣдѣтельствова|245014|Codex Zographensis|John 4|3saia----i|съвѣдѣтельствовати|V-
ѣко|ѣко|245015|Codex Zographensis|John 4|---------n|ꙗко|G-
пророкъ|пророкъ|245016|Codex Zographensis|John 4|-s---mn--i|пророкъ|Nb
въ|въ|245017|Codex Zographensis|John 4|---------n|въ|R-
своемь|своемь|245018|Codex Zographensis|John 4|3s---nl--i|свои|Pt
отьчьстви|отьчьстві|245019|Codex Zographensis|John 4|-s---nl--i|отьчьство|Nb
не|не|245020|Codex Zographensis|John 4|---------n|не|Df
ꙇматъ|іматъ|245021|Codex Zographensis|John 4|3spia----i|имѣти|V-
чисти|чісті|245022|Codex Zographensis|John 4|-p---mnpsi|чистъ|A-
Егда|егда|245023|Codex Zographensis|John 4|---------n|ѥгда|Dq
же|же|245024|Codex Zographensis|John 4|---------n|же|Df
приде|пріде|245025|Codex Zographensis|John 4|3saia----i|прити|V-
въ|въ|245026|Codex Zographensis|John 4|---------n|въ|R-
галилеѭ|галілеѭ|245027|Codex Zographensis|John 4|-s---fa--i|галилеꙗ|Ne
приѩшѧ|пріѧшѧ|245028|Codex Zographensis|John 4|3paia----i|приѩти|V-
і|і|245029|Codex Zographensis|John 4|3s---ma--i|и|Pp
галилѣане|галілѣане|245030|Codex Zographensis|John 4|-p---mn--i|галилеꙗнинъ|Nb
вьсѣ|вьсѣ|245031|Codex Zographensis|John 4|-p---na--i|вьсь|Px
видѣвъше|відѣвъше|245032|Codex Zographensis|John 4|-pupamn-si|видѣти|V-
елико|еліко|245033|Codex Zographensis|John 4|---------n|ѥлико|Pr
сътвори|сътворі|245034|Codex Zographensis|John 4|3saia----i|сътворити|V-
въ|въ|245035|Codex Zographensis|John 4|---------n|въ|R-
е҃рмѣхъ|ермѣхъ|245036|Codex Zographensis|John 4|-p---ml--i|иѥроусалимъ|Ne
въ|въ|245037|Codex Zographensis|John 4|---------n|въ|R-
праздьникъ|праздьнікъ|245038|Codex Zographensis|John 4|-s---ma--i|праздьникъ|Nb
приде|пріде|245039|Codex Zographensis|John 4|3saia----i|прити|V-
же|же|245040|Codex Zographensis|John 4|---------n|же|Df
пакꙑ|пакъі|245041|Codex Zographensis|John 4|---------n|пакꙑ|Df
въ|въ|245042|Codex Zographensis|John 4|---------n|въ|R-
кана|кана|245043|Codex Zographensis|John 4|---------n|кана|Ne
галилеѭ|галілеѭ|245044|Codex Zographensis|John 4|-s---fa--i|галилеꙗ|Ne
ꙇдеже|ідеже|245045|Codex Zographensis|John 4|---------n|идеже|Dq
сътвори|сътворі|245046|Codex Zographensis|John 4|3saia----i|сътворити|V-
отъ|отъ|245047|Codex Zographensis|John 4|---------n|отъ|R-
водꙑ|водъі|245048|Codex Zographensis|John 4|-s---fg--i|вода|Nb
вино|віно|245049|Codex Zographensis|John 4|-s---na--i|вино|Nb
Бѣ|бѣ|245050|Codex Zographensis|John 4|3siia----i|бꙑти|V-
же|же|245051|Codex Zographensis|John 4|---------n|же|Df
етеръ|етеръ|245052|Codex Zographensis|John 4|-s---mn--i|етеръ|Px
ц҃рь|црь|245053|Codex Zographensis|John 4|-s---mn--i|цѣсарь|Nb
мѫжь|мѫжь|245054|Codex Zographensis|John 4|-s---mn--i|мѫжь|Nb
егоже|егоже|245055|Codex Zographensis|John 4|-s---mg--i|иже|Pr
с҃нъ|снъ|245056|Codex Zographensis|John 4|-s---mn--i|сꙑнъ#1|Nb
болѣаше|болѣаше|245057|Codex Zographensis|John 4|3siia----i|болѣти|V-
въ|въ|245058|Codex Zographensis|John 4|---------n|въ|R-
каперънаоумѣ|каперънаоумѣ|245059|Codex Zographensis|John 4|-s---ml--i|каперънаоумъ|Ne
слꙑшавъ|слъішавъ|245060|Codex Zographensis|John 4|-supamn-si|слꙑшати|V-
ѣко|ѣко|245061|Codex Zographensis|John 4|---------n|ꙗко|Df
и҃с|іс|245062|Codex Zographensis|John 4|-s---mn--i|исоусъ|Ne
приде|пріде|245063|Codex Zographensis|John 4|3saia----i|прити|V-
отъ|отъ|245064|Codex Zographensis|John 4|---------n|отъ|R-
ꙇюдеѩ|іюдеѧ|245065|Codex Zographensis|John 4|-s---fg--i|июдеꙗ|Ne
въ|въ|245066|Codex Zographensis|John 4|---------n|въ|R-
галилеѭ|галілеѭ|245067|Codex Zographensis|John 4|-s---fa--i|галилеꙗ|Ne
ꙇде|іде|245068|Codex Zographensis|John 4|3saia----i|ити|V-
къ|къ|245069|Codex Zographensis|John 4|---------n|къ|R-
н҄емоу|немоу|245070|Codex Zographensis|John 4|3s---md--i|и|Pp
ꙇ|і|245071|Codex Zographensis|John 4|---------n|и|C-
мол҄ѣаше|молѣаше|245072|Codex Zographensis|John 4|3siia----i|молити|V-
і|і|245073|Codex Zographensis|John 4|3s---ma--i|и|Pp
да|да|245074|Codex Zographensis|John 4|---------n|да|G-
сънидетъ|сънідетъ|245075|Codex Zographensis|John 4|3spia----i|сънити|V-
ꙇ|і|245076|Codex Zographensis|John 4|---------n|и|C-
цѣлитъ|цѣлітъ|245077|Codex Zographensis|John 4|3spia----i|цѣлити|V-
с҃на|сна|245078|Codex Zographensis|John 4|-s---mg--i|сꙑнъ#1|Nb
его|его|245079|Codex Zographensis|John 4|3s---mg--i|и|Pp
бѣ|бѣ|245080|Codex Zographensis|John 4|3siia----i|бꙑти|V-
бо|бо|245081|Codex Zographensis|John 4|---------n|бо|Df
оумираѩ|оуміраѧ|245082|Codex Zographensis|John 4|-sppamn-si|оумирати|V-
рече|рече|245083|Codex Zographensis|John 4|3saia----i|рещи|V-
же|же|245084|Codex Zographensis|John 4|---------n|же|Df
къ|къ|245085|Codex Zographensis|John 4|---------n|къ|R-
н҄емоу|немоу|245086|Codex Zographensis|John 4|3s---md--i|и|Pp
и҃с|іс|245087|Codex Zographensis|John 4|-s---mn--i|исоусъ|Ne
аште|аште|245088|Codex Zographensis|John 4|---------n|аще|G-
знамени|знамені|245089|Codex Zographensis|John 4|-p---ng--i|знамениѥ|Nb
ꙇ|і|245090|Codex Zographensis|John 4|---------n|и|C-
чюдесъ|чоудесъ|245091|Codex Zographensis|John 4|-p---ng--i|чоудо|Nb
не|не|245092|Codex Zographensis|John 4|---------n|не|Df
видите|відіте|245093|Codex Zographensis|John 4|2ppia----i|видѣти|V-
не|не|245094|Codex Zographensis|John 4|---------n|не|Df
ꙇмате|імате|245095|Codex Zographensis|John 4|2ppia----i|имѣти|V-
вѣрꙑ|вѣръі|245096|Codex Zographensis|John 4|-s---fg--i|вѣра|Nb
ѩти|ѧті|245097|Codex Zographensis|John 4|--pna----i|ѩти|V-
г҃ла|гла|245098|Codex Zographensis|John 4|3saia----i|глаголати|V-
къ|къ|245099|Codex Zographensis|John 4|---------n|къ|R-
н҄емоу|немоу|245100|Codex Zographensis|John 4|3s---md--i|и|Pp
ц҃рь|црь|245101|Codex Zographensis|John 4|-s---mn--i|цѣсарь|Nb
мѫжь|мѫжь|245102|Codex Zographensis|John 4|-s---mn--i|мѫжь|Nb
г҃и|гі|245103|Codex Zographensis|John 4|-s---mv--i|господь|Nb
съниди|съніді|245104|Codex Zographensis|John 4|2spma----i|сънити|V-
прѣжде|прѣжде|245105|Codex Zographensis|John 4|---------n|прѣжде|Df
даже|даже|245106|Codex Zographensis|John 4|---------n|даже|G-
не|не|245107|Codex Zographensis|John 4|---------n|не|Df
оумьретъ|оумьретъ|245108|Codex Zographensis|John 4|3spia----i|оумрѣти|V-
отрочѧ|отрочѧ|245109|Codex Zographensis|John 4|-s---nn--i|отрочѧ|Nb
мое|мое|245110|Codex Zographensis|John 4|1s---nn--i|мои|Ps
г҃ла|гла|245111|Codex Zographensis|John 4|3saia----i|глаголати|V-
къ|къ|245112|Codex Zographensis|John 4|---------n|къ|R-
н҄емоу|немоу|245113|Codex Zographensis|John 4|3s---md--i|и|Pp
и҃с|іс|245114|Codex Zographensis|John 4|-s---mn--i|исоусъ|Ne
ꙇди|іді|245115|Codex Zographensis|John 4|2spma----i|ити|V-
с҃нъ|снъ|245116|Codex Zographensis|John 4|-s---mn--i|сꙑнъ#1|Nb
твои|твоі|245117|Codex Zographensis|John 4|2s---mn--i|твои|Ps
живъ|жівъ|245118|Codex Zographensis|John 4|-s---mnpsi|живъ|A-
естъ|естъ|245119|Codex Zographensis|John 4|3spia----i|бꙑти|V-
ꙇ|і|245120|Codex Zographensis|John 4|---------n|и|C-
вѣрѫ|вѣрѫ|245121|Codex Zographensis|John 4|-s---fa--i|вѣра|Nb
ꙇмъ|імъ|245122|Codex Zographensis|John 4|-supamn-si|ѩти|V-
ч҃къ|чкъ|245123|Codex Zographensis|John 4|-s---mn--i|чловѣкъ|Nb
словеси|словесі|245124|Codex Zographensis|John 4|-s---nd--i|слово|Nb
еже|еже|245125|Codex Zographensis|John 4|-s---na--i|иже|Pr
рече|рече|245126|Codex Zographensis|John 4|3saia----i|рещи|V-
емоу|емоу|245127|Codex Zographensis|John 4|3s---md--i|и|Pp
и҃с|іс|245128|Codex Zographensis|John 4|-s---mn--i|исоусъ|Ne
ꙇдѣаше|ідѣаше|245129|Codex Zographensis|John 4|3siia----i|ити|V-
абье|абье|245130|Codex Zographensis|John 4|---------n|абиѥ|Df
же|же|245131|Codex Zographensis|John 4|---------n|же|Df
съходѧштю|съходѧштоу|245132|Codex Zographensis|John 4|-sppamd-si|съходити|V-
емоу|емоу|245133|Codex Zographensis|John 4|3s---md--i|и|Pp
се|се|245134|Codex Zographensis|John 4|---------n|се|I-
раби|рабі|245135|Codex Zographensis|John 4|-p---mn--i|рабъ|Nb
его|его|245136|Codex Zographensis|John 4|3s---mg--i|и|Pp
сърѣтѫ|сърѣтѫ|245137|Codex Zographensis|John 4|3paia----i|сърѣсти|V-
і|і|245138|Codex Zographensis|John 4|3s---ma--i|и|Pp
г҃л҄ѭште|глѭште|245139|Codex Zographensis|John 4|-pppamn-si|глаголати|V-
ѣко|ѣко|245140|Codex Zographensis|John 4|---------n|ꙗко|G-
с҃нъ|снъ|245141|Codex Zographensis|John 4|-s---mn--i|сꙑнъ#1|Nb
твои|твоі|245142|Codex Zographensis|John 4|2s---mn--i|твои|Ps
живъ|жівъ|245143|Codex Zographensis|John 4|-s---mnpsi|живъ|A-
естъ|естъ|245144|Codex Zographensis|John 4|3spia----i|бꙑти|V-
въпрашааше|въпрашааше|245145|Codex Zographensis|John 4|3siia----i|въпрашати|V-
же|же|245146|Codex Zographensis|John 4|---------n|же|Df
часа|часа|245147|Codex Zographensis|John 4|-s---mg--i|часъ|Nb
отъ|отъ|245148|Codex Zographensis|John 4|---------n|отъ|R-
н҄ихъ|ніхъ|245149|Codex Zographensis|John 4|3p---fl--i|и|Pp
въ|въ|245150|Codex Zographensis|John 4|---------n|въ|R-
которꙑ|которъі|245151|Codex Zographensis|John 4|-s---mn--i|которꙑи|Pi
соулѣе|соулѣе|245152|Codex Zographensis|John 4|-------c-i|соулѣе|Df
емоу|емоу|245153|Codex Zographensis|John 4|3s---md--i|и|Pp
бꙑстъ|бъістъ|245154|Codex Zographensis|John 4|3saia----i|бꙑти|V-
рѣшѧ|рѣшѧ|245155|Codex Zographensis|John 4|3paia----i|рещи|V-
же|же|245156|Codex Zographensis|John 4|---------n|же|Df
емоу|емоу|245157|Codex Zographensis|John 4|3s---md--i|и|Pp
ѣко|ѣко|245158|Codex Zographensis|John 4|---------n|ꙗко|G-
вьчера|вьчера|245159|Codex Zographensis|John 4|---------n|вьчера|Df
въ|въ|245160|Codex Zographensis|John 4|---------n|въ|R-
часъ|часъ|245161|Codex Zographensis|John 4|-s---ma--i|часъ|Nb
седмꙑ|седмъі|245162|Codex Zographensis|John 4|-s---ma--i|седмь|Mo
остави|оставі|245163|Codex Zographensis|John 4|3saia----i|оставити|V-
огнь|огнь|245164|Codex Zographensis|John 4|-s---ma--i|огнь|Nb
