205732|μου|Pp|1s---mg--i|163
205735|ἐν|R-|---------n|80
205736|οὐρανοῖς|Nb|-p---md--i|254
205737|δ’|Df|---------n|11
205738|ὅστις|Pr|-s---mn--i|161
205739|ἀρνήσηταί|V-|3sasm----i|901
205741|με|Pp|1s---ma--i|163
205742|ἔμπροσθεν|R-|---------n|462
205743|ἀνθρώπων|Nb|-p---mg--i|345
205744|ἀρνήσομαι|V-|1sfim----i|901
205746|καὶ|C-|---------n|14
205747|ἐγώ|Pp|1s---mn--i|163
205748|αὐτὸν|Pp|3s---ma--i|16
205749|ἔμπροσθεν|R-|---------n|462
205750|πατρός|Nb|-s---mg--i|238
205751|μου|Pp|1s---mg--i|163
205754|ἐν|R-|---------n|80
205755|οὐρανοῖς|Nb|-p---md--i|254
205756|Μὴ|Df|---------n|86
205757|νομίσητε|V-|2pasa----i|465
205758|ὅτι|G-|---------n|211
205759|ἦλθον|V-|1saia----i|144
205760|βαλεῖν|V-|--ana----i|301
205761|εἰρήνην|Nb|-s---fa--i|869
205762|ἐπὶ|R-|---------n|47
205763|γῆν|Nb|-s---fa--i|155
205764|οὐκ|Df|---------n|128
205765|ἦλθον|V-|1saia----i|144
205766|βαλεῖν|V-|--ana----i|301
205767|εἰρήνην|Nb|-s---fa--i|869
205768|ἀλλὰ|C-|---------n|346
205769|μάχαιραν|Nb|-s---fa--i|902
205770|ἦλθον|V-|1saia----i|144
205771|γὰρ|Df|---------n|104
205772|ἄνθρωπον|Nb|-s---ma--i|345
205773|κατὰ|R-|---------n|97
205774|πατρὸς|Nb|-s---mg--i|238
205775|αὐτοῦ|Pp|3s---mg--i|16
205776|καὶ|C-|---------n|14
205777|θυγατέρα|Nb|-s---fa--i|824
205778|κατὰ|R-|---------n|97
205779|μητρὸς|Nb|-s---fg--i|75
205780|αὐτῆς|Pp|3s---fg--i|16
205781|καὶ|C-|---------n|14
205782|νύμφην|Nb|-s---fa--i|904
205783|κατὰ|R-|---------n|97
205784|πενθερᾶς|Nb|-s---fg--i|740
205785|αὐτῆς|Pp|3s---fg--i|16
205786|καὶ|C-|---------n|14
205787|ἐχθροὶ|A-|-p---mnp-i|544
205788|ἀνθρώπου|Nb|-s---mg--i|345
205789|οἰκιακοὶ|Nb|-p---mn--i|890
205790|αὐτοῦ|Pp|3s---mg--i|16
205792|φιλῶν|V-|-sppamn--i|569
205793|πατέρα|Nb|-s---ma--i|238
205794|ἢ|C-|---------n|468
205795|μητέρα|Nb|-s---fa--i|75
205796|ὑπὲρ|R-|---------n|546
205797|ἐμὲ|Pp|1s---ma--i|163
205798|ἔστιν|V-|3spia----i|73
205799|μου|Pp|1s---mg--i|163
205800|ἄξιος|A-|-s---mnp-i|287
205802|φιλῶν|V-|-sppamn--i|569
205803|υἱὸν|Nb|-s---ma--i|5
205804|ἢ|C-|---------n|468
205805|θυγατέρα|Nb|-s---fa--i|824
205806|ὑπὲρ|R-|---------n|546
205807|ἐμὲ|Pp|1s---ma--i|163
205808|ἔστιν|V-|3spia----i|73
205809|μου|Pp|1s---mg--i|163
205810|ἄξιος|A-|-s---mnp-i|287
205811|καὶ|C-|---------n|14
205812|ὃς|Pr|-s---mn--i|64
205813|οὐ|Df|---------n|128
205814|λαμβάνει|V-|3spia----i|534
205815|σταυρὸν|Nb|-s---ma--i|905
205816|αὐτοῦ|Pp|3s---mg--i|16
205817|καὶ|C-|---------n|14
205819|ὀπίσω|R-|---------n|304
205820|μου|Pp|1s---mg--i|163
205821|ἀκολουθεῖ|V-|3spia----i|397
205822|ἔστιν|V-|3spia----i|73
205823|μου|Pp|1s---mg--i|163
205824|ἄξιος|A-|-s---mnp-i|287
205825|εὑρὼν|V-|-sapamn--i|79
205826|ψυχὴν|Nb|-s---fa--i|233
205827|αὐτοῦ|Pp|3s---mg--i|16
205828|ἀπολέσει|V-|3sfia----i|208
205829|αὐτήν|Pp|3s---fa--i|16
205830|καὶ|C-|---------n|14
205832|ἀπολέσας|V-|-sapamn--i|208
205833|ψυχὴν|Nb|-s---fa--i|233
205834|αὐτοῦ|Pp|3s---mg--i|16
205835|ἐμοῦ|Pp|1s---mg--i|163
205836|ἕνεκεν|R-|---------n|437
205837|εὑρήσει|V-|3sfia----i|79
205838|αὐτήν|Pp|3s---fa--i|16
205840|ὑμᾶς|Pp|2p---pa--i|284
205841|δεχόμενος|V-|-sppmmn--i|871
205842|ἐμὲ|Pp|1s---ma--i|163
205843|δέχεται|V-|3spim----i|871
205844|καὶ|C-|---------n|14
205846|δέχεται|V-|3spim----i|871
205847|ἐμὲ|Pp|1s---ma--i|163
205848|δεχόμενος|V-|-sppmmn--i|871
205849|ἀποστείλαντά|V-|-sapama--i|215
205850|με|Pp|1s---ma--i|163
205851|δεχόμενος|V-|-sppmmn--i|871
205852|προφήτην|Nb|-s---ma--i|117
205853|εἰς|R-|---------n|138
205854|ὄνομα|Nb|-s---na--i|107
205855|προφήτου|Nb|-s---mg--i|117
205856|μισθὸν|Nb|-s---ma--i|443
205857|προφήτου|Nb|-s---mg--i|117
205858|λήμψεται|V-|3sfim----i|534
205859|καὶ|C-|---------n|14
205860|δεχόμενος|V-|-sppmmn--i|871
205861|δίκαιον|A-|-s---map-i|85
205862|εἰς|R-|---------n|138
205863|ὄνομα|Nb|-s---na--i|107
205864|δικαίου|A-|-s---mgp-i|85
205865|μισθὸν|Nb|-s---ma--i|443
205866|δικαίου|A-|-s---mgp-i|85
205867|λήμψεται|V-|3sfim----i|534
205868|καὶ|C-|---------n|14
205869|ὃς|Pr|-s---mn--i|64
205870|ἐὰν|Df|---------n|205
205871|ποτίσῃ|V-|3sasa----i|906
205872|ἕνα|Ma|-s---ma--i|472
205874|μικρῶν|A-|-p---mgp-i|907
205875|τούτων|Pd|-p---mg--i|92
205876|ποτήριον|Nb|-s---na--i|908
205877|ψυχροῦ|A-|-s---ngp-i|909
205879|μόνον|A-|-s---nap-i|343
205880|εἰς|R-|---------n|138
205881|ὄνομα|Nb|-s---na--i|107
205882|μαθητοῦ|Nb|-s---mg--i|423
205883|ἀμὴν|I-|---------n|469
205884|λέγω|V-|1spia----i|65
205885|ὑμῖν|Pp|2p---pd--i|284
205886|οὐ|Df|---------n|128
205887|ἀπολέσῃ|V-|3sasa----i|208
205888|μισθὸν|Nb|-s---ma--i|443
205889|αὐτοῦ|Pp|3s---mg--i|16
205890|Καὶ|C-|---------n|14
205891|ἐγένετο|V-|3saim----i|112
205892|ὅτε|G-|---------n|708
205893|ἐτέλεσεν|V-|3saia----i|709
205894|Ἰησοῦς|Ne|-s---mn--i|3
205895|διατάσσων|V-|-sppamn--i|910
205896|δώδεκα|Ma|---------n|827
205899|μαθηταῖς|Nb|-p---md--i|423
205900|αὐτοῦ|Pp|3s---mg--i|16
205901|μετέβη|V-|3saia----i|782
205902|ἐκεῖθεν|Df|---------n|399
205903|διδάσκειν|V-|--pna----i|405
205904|καὶ|C-|---------n|14
205905|κηρύσσειν|V-|--pna----i|249
205906|ἐν|R-|---------n|80
205907|πόλεσιν|Nb|-p---fd--i|243
205908|αὐτῶν|Pp|3p---mg--i|16
205909|Ἰωάννης|Ne|-s---mn--i|247
205910|δὲ|Df|---------n|11
205911|ἀκούσας|V-|-sapamn--i|146
205912|ἐν|R-|---------n|80
205913|δεσμωτηρίῳ|Nb|-s---nd--i|911
205914|ἔργα|Nb|-p---na--i|463
205915|Χριστοῦ|Ne|-s---mg--i|4
205916|πέμψας|V-|-sapamn--i|168
205917|μαθητῶν|Nb|-p---mg--i|423
205918|αὐτοῦ|Pp|3s---mg--i|16
205919|εἶπεν|V-|3saia----i|65
205921|αὐτῷ|Pp|3s---md--i|16
205922|σὺ|Pp|2s---pn--i|103
205924|εἶ|V-|2spia----i|73
205925|ἐρχόμενος|V-|-sppmmn--i|144
205926|ἢ|C-|---------n|468
205927|ἕτερον|A-|-s---map-i|610
205928|προσδοκῶμεν|V-|1ppia----i|912
205929|καὶ|C-|---------n|14
205930|ἀποκριθεὶς|V-|-sappmn--i|320
205931|Ἰησοῦς|Ne|-s---mn--i|3
205932|εἶπεν|V-|3saia----i|65
205933|αὐτοῖς|Pp|3p---md--i|16
205934|πορευθέντες|V-|-pappmn--i|169
205935|ἀπαγγείλατε|V-|2pama----i|175
205936|Ἰωάννῃ|Ne|-s---md--i|247
205937|τυφλοὶ|A-|-p---mnp-i|837
205938|ἀναβλέπουσιν|V-|3ppia----i|913
205939|καὶ|C-|---------n|14
205940|χωλοὶ|A-|-p---mnp-i|914
205941|περιπατοῦσιν|V-|3ppia----i|387
205942|λεπροὶ|A-|-p---mnp-i|713
205943|καθαρίζονται|V-|3ppip----i|714
205945|καὶ|C-|---------n|14
205946|κωφοὶ|A-|-p---mnp-i|840
205947|ἀκούουσιν|V-|3ppia----i|146
205948|καὶ|C-|---------n|14
205949|νεκροὶ|A-|-p---mnp-i|754
205950|ἐγείρονται|V-|3ppip----i|123
205951|καὶ|C-|---------n|14
205952|μακάριός|A-|-s---mnp-i|424
205953|ὃς|Pr|-s---mn--i|64
205954|μὴ|Df|---------n|86
205955|σκανδαλισθῇ|V-|3sasp----i|504
205957|ἐν|R-|---------n|80
205958|ἐμοί|Pp|1s---md--i|163
205959|Τούτων|Pd|-p---mg--i|92
205960|δὲ|Df|---------n|11
205961|πορευομένων|V-|-pppmmg--i|169
205962|ἤρξατο|V-|3saim----i|386
205963|Ἰησοῦς|Ne|-s---mn--i|3
205964|λέγειν|V-|--pna----i|65
205965|ὄχλοις|Nb|-p---md--i|420
205966|περὶ|R-|---------n|172
205967|Ἰωάννου|Ne|-s---mg--i|247
205968|τί|Pi|-s---na--i|282
205969|θεάσασθαι|V-|--anm----i|558
205970|ἐξήλθατε|V-|2paia----i|159
205971|εἰς|R-|---------n|138
205972|ἔρημον|A-|-s---fap-i|250
205973|κάλαμον|Nb|-s---ma--i|916
205975|ἀνέμου|Nb|-s---mg--i|703
205976|σαλευόμενον|V-|-spppma--i|917
205977|ἀλλὰ|C-|---------n|346
205978|τί|Pi|-s---na--i|282
205979|ἐξήλθατε|V-|2paia----i|159
205980|ἰδεῖν|V-|--ana----i|142
205981|ἄνθρωπον|Nb|-s---ma--i|345
205983|ἐν|R-|---------n|80
205984|μαλακοῖς|A-|-p---ndp-i|918
205986|ἠμφιεσμένον|V-|-srppma--i|639
205987|ἰδοὺ|I-|---------n|94
205989|μαλακὰ|A-|-p---nap-i|918
205990|φοροῦντες|V-|-pppamn--i|919
205991|ἐν|R-|---------n|80
205992|οἴκοις|Nb|-p---md--i|791
205993|βασιλέων|Nb|-p---mg--i|31
205995|ἀλλὰ|C-|---------n|346
205996|τί|Pi|-s---na--i|282
205997|ἐξήλθατε|V-|2paia----i|159
205998|ἰδεῖν|V-|--ana----i|142
205999|προφήτην|Nb|-s---ma--i|117
206001|ναί|I-|---------n|525
206002|λέγω|V-|1spia----i|65
206003|ὑμῖν|Pp|2p---pd--i|284
206004|καὶ|C-|---------n|14
206005|περισσότερον|A-|-s---nac-i|526
206006|προφήτου|Nb|-s---mg--i|117
206007|οὗτός|Pd|-s---mn--i|92
206009|ἐστιν|V-|3spia----i|73
206010|περὶ|R-|---------n|172
206011|οὗ|Pr|-s---mg--i|64
206013|γέγραπται|V-|3srip----i|154
206014|ἰδοὺ|I-|---------n|94
206015|ἐγὼ|Pp|1s---mn--i|163
206016|ἀποστέλλω|V-|1spia----i|215
206017|ἄγγελόν|Nb|-s---ma--i|95
206018|μου|Pp|1s---mg--i|163
206019|πρὸ|R-|---------n|444
206020|προσώπου|Nb|-s---ng--i|594
206021|σου|Pp|2s---pg--i|103
206023|κατασκευάσει|V-|3sfia----i|920
206024|ὁδόν|Nb|-s---fa--i|199
206025|σου|Pp|2s---pg--i|103
206026|ἔμπροσθέν|R-|---------n|462
206027|σου|Pp|2s---pg--i|103
206028|ἀμὴν|I-|---------n|469
206029|λέγω|V-|1spia----i|65
206030|ὑμῖν|Pp|2p---pd--i|284
206031|οὐκ|Df|---------n|128
206032|ἐγήγερται|V-|3srip----i|123
206033|ἐν|R-|---------n|80
206034|γεννητοῖς|A-|-p---mdp-i|921
206035|γυναικῶν|Nb|-p---fg--i|102
206036|μείζων|A-|-s---mnc-i|184
206037|Ἰωάννου|Ne|-s---mg--i|247
206038|βαπτιστοῦ|Nb|-s---mg--i|248
206039|μικρότερος|A-|-s---mnc-i|907
206040|δὲ|Df|---------n|11
206041|ἐν|R-|---------n|80
206042|βασιλείᾳ|Nb|-s---fd--i|253
206043|οὐρανῶν|Nb|-p---mg--i|254
206044|μείζων|A-|-s---mnc-i|184
206045|αὐτοῦ|Pp|3s---mg--i|16
206046|ἐστιν|V-|3spia----i|73
206047|ἀπὸ|R-|---------n|69
206048|ἡμερῶν|Nb|-p---fg--i|133
206049|δὲ|Df|---------n|11
206050|Ἰωάννου|Ne|-s---mg--i|247
206051|βαπτιστοῦ|Nb|-s---mg--i|248
206052|ἕως|R-|---------n|70
206053|βασιλεία|Nb|-s---fn--i|253
206054|οὐρανῶν|Nb|-p---mg--i|254
206055|βιάζεται|V-|3spip----i|922
206057|καὶ|C-|---------n|14
206058|βιασταὶ|Nb|-p---mn--i|923
206059|ἁρπάζουσιν|V-|3ppia----i|924
206060|αὐτήν|Pp|3s---fa--i|16
206061|πάντες|Px|-p---mn--i|66
206062|γὰρ|Df|---------n|104
206063|προφῆται|Nb|-p---mn--i|117
206064|καὶ|C-|---------n|14
206065|νόμος|Nb|-s---mn--i|467
206066|ἕως|R-|---------n|70
206067|Ἰωάννου|Ne|-s---mg--i|247
206068|ἐπροφήτευσαν|V-|3paia----i|690
206069|καὶ|C-|---------n|14
206070|εἰ|G-|---------n|341
206071|θέλετε|V-|2ppia----i|87
206072|δέξασθαι|V-|--anm----i|871
206073|αὐτός|Pd|-s---mn--i|260
206074|ἐστιν|V-|3spia----i|73
206075|Ἡλείας|Ne|-s---mn--i|925
206076|μέλλων|V-|-sppamn--i|206
206077|ἔρχεσθαι|V-|--pnm----i|144
206078|ἔχων|V-|-sppamn--i|82
206079|ὦτα|Nb|-p---na--i|893
206082|ἀκουέτω|V-|3spma----i|146
206083|Τίνι|Pi|-s---nd--i|282
206084|δὲ|Df|---------n|11
206085|ὁμοιώσω|V-|1sfia----i|579
206086|γενεὰν|Nb|-s---fa--i|68
206087|ταύτην|Pd|-s---fa--i|92
206088|ὁμοία|A-|-s---fnp-i|926
206089|ἐστὶν|V-|3spia----i|73
206090|παιδίοις|Nb|-p---nd--i|173
206091|καθημένοις|V-|-pppmnd--i|380
206092|ἐν|R-|---------n|80
206093|ἀγοραῖς|Nb|-p---fd--i|927
206094|ἃ|Pr|-p---nn--i|64
206095|προσφωνοῦντα|V-|-pppann--i|928
206096|ἑτέροις|A-|-p---ndp-i|610
206099|λέγουσιν|V-|3ppia----i|65
206100|ηὐλήσαμεν|V-|1paia----i|929
206101|ὑμῖν|Pp|2p---pd--i|284
206102|καὶ|C-|---------n|14
206103|οὐκ|Df|---------n|128
206104|ὠρχήσασθε|V-|2paim----i|930
206105|ἐθρηνήσαμεν|V-|1paia----i|931
206107|καὶ|C-|---------n|14
206108|οὐκ|Df|---------n|128
206109|ἐκόψασθε|V-|2paim----i|932
206110|ἦλθεν|V-|3saia----i|144
206111|γὰρ|Df|---------n|104
206112|Ἰωάννης|Ne|-s---mn--i|247
206113|μήτε|C-|---------n|519
206114|πίνων|V-|-sppamn--i|641
206115|μήτε|C-|---------n|519
206116|ἐσθίων|V-|-sppamn--i|615
206117|καὶ|C-|---------n|14
206118|λέγουσιν|V-|3ppia----i|65
206119|δαιμόνιον|Nb|-s---na--i|691
206120|ἔχει|V-|3spia----i|82
206121|ἦλθεν|V-|3saia----i|144
206122|υἱὸς|Nb|-s---mn--i|5
206123|ἀνθρώπου|Nb|-s---mg--i|345
206124|ἐσθίων|V-|-sppamn--i|615
206125|καὶ|C-|---------n|14
206126|πίνων|V-|-sppamn--i|641
206127|καὶ|C-|---------n|14
206128|λέγουσιν|V-|3ppia----i|65
206129|ἰδοὺ|I-|---------n|94
206130|ἄνθρωπος|Nb|-s---mn--i|345
206131|φάγος|Nb|-s---mn--i|933
206132|καὶ|C-|---------n|14
206133|οἰνοπότης|Nb|-s---mn--i|934
206134|τελωνῶν|Nb|-p---mg--i|552
206135|φίλος|Nb|-s---mn--i|935
206136|καὶ|C-|---------n|14
206137|ἁμαρτωλῶν|A-|-p---mgp-i|798
206138|καὶ|C-|---------n|14
206139|ἐδικαιώθη|V-|3saip----i|936
206141|σοφία|Nb|-s---fn--i|937
206142|ἀπὸ|R-|---------n|69
206143|ἔργων|Nb|-p---ng--i|463
206145|αὐτῆς|Pp|3s---fg--i|16
206146|Τότε|Df|---------n|165
206147|ἤρξατο|V-|3saim----i|386
206148|ὀνειδίζειν|V-|--pna----i|439
206149|πόλεις|Nb|-p---fa--i|243
206150|ἐν|R-|---------n|80
206151|αἷς|Pr|-p---fd--i|64
206152|ἐγένοντο|V-|3paim----i|112
206153|πλεῖσται|A-|-p---fns-i|226
206154|δυνάμεις|Nb|-p---fn--i|692
206155|ὅτι|G-|---------n|211
206156|οὐ|Df|---------n|128
206157|μετενόησαν|V-|3paia----i|251
206159|οὐαί|I-|---------n|938
206160|σοι|Pp|2s---pd--i|103
206161|Χοραζείν|Ne|---------n|939
206162|οὐαί|I-|---------n|938
206163|σοι|Pp|2s---pd--i|103
206164|Βηθσαϊδάν|Ne|---------n|940
206165|ὅτι|Df|---------n|568
206166|εἰ|G-|---------n|341
206167|ἐν|R-|---------n|80
206168|Τύρῳ|Ne|-s---fd--i|941
206169|καὶ|C-|---------n|14
206170|Σιδῶνι|Ne|-s---fd--i|942
206171|ἐγένοντο|V-|3paim----i|112
206172|δυνάμεις|Nb|-p---fn--i|692
206174|γενόμεναι|V-|-papmfn--i|112
206175|ἐν|R-|---------n|80
206176|ὑμῖν|Pp|2p---pd--i|284
206177|πάλαι|Df|---------n|943
206178|ἂν|Df|---------n|205
206179|ἐν|R-|---------n|80
206180|σάκκῳ|Nb|-s---md--i|944
206181|καὶ|C-|---------n|14
206182|σποδῷ|Nb|-s---fd--i|945
206183|μετενόησαν|V-|3paia----i|251
206186|πλὴν|Df|---------n|946
206187|λέγω|V-|1spia----i|65
206188|ὑμῖν|Pp|2p---pd--i|284
206189|Τύρῳ|Ne|-s---fd--i|941
206190|καὶ|C-|---------n|14
206191|Σιδῶνι|Ne|-s---fd--i|942
206192|ἀνεκτότερον|A-|-s---nnc-i|875
206193|ἔσται|V-|3sfim----i|73
206194|ἐν|R-|---------n|80
206195|ἡμέρᾳ|Nb|-s---fd--i|133
206196|κρίσεως|Nb|-s---fg--i|480
206197|ἢ|Df|---------n|77
206198|ὑμῖν|Pp|2p---pd--i|284
206199|καὶ|C-|---------n|14
206200|σύ|Pp|2s---pn--i|103
206201|Καφαρναούμ|Ne|---------n|373
206202|ὑψωθήσῃ|V-|2sfip----i|947
206204|ἕως|R-|---------n|70
206205|οὐρανοῦ|Nb|-s---mg--i|254
206206|ἕως|R-|---------n|70
206207|ᾅδου|Ne|-s---mg--i|948
206208|καταβιβασθήσῃ|V-|2sfip----i|949
206209|ὅτι|G-|---------n|211
206210|εἰ|G-|---------n|341
206211|ἐν|R-|---------n|80
206212|Σοδόμοις|Ne|-p---nd--i|876
206213|ἐγενήθησαν|V-|3paip----i|112
206214|δυνάμεις|Nb|-p---fn--i|692
206216|γενόμεναι|V-|-papmfn--i|112
206217|ἐν|R-|---------n|80
206218|σοί|Pp|2s---pd--i|103
206219|ἔμεινεν|V-|3saia----i|868
206221|μέχρι|R-|---------n|950
206223|σήμερον|Df|---------n|584
206224|πλὴν|Df|---------n|946
206225|λέγω|V-|1spia----i|65
206226|ὑμῖν|Pp|2p---pd--i|284
206227|ὅτι|G-|---------n|211
206228|γῇ|Nb|-s---fd--i|155
206229|Σοδόμων|Ne|-p---ng--i|876
206230|ἀνεκτότερον|A-|-s---nnc-i|875
206231|ἔσται|V-|3sfim----i|73
206232|ἐν|R-|---------n|80
206233|ἡμέρᾳ|Nb|-s---fd--i|133
206234|κρίσεως|Nb|-s---fg--i|480
206235|ἢ|Df|---------n|77
206236|σοί|Pp|2s---pd--i|103
206237|Ἐν|R-|---------n|80
206238|ἐκείνῳ|Pd|-s---md--i|246
206239|καιρῷ|Nb|-s---md--i|773
206240|ἀποκριθεὶς|V-|-sappmn--i|320
206241|Ἰησοῦς|Ne|-s---mn--i|3
206242|εἶπεν|V-|3saia----i|65
206243|ἐξομολογοῦμαί|V-|1spim----i|276
206245|σοι|Pp|2s---pd--i|103
206246|πάτερ|Nb|-s---mv--i|238
206247|κύριε|Nb|-s---mv--i|96
206248|οὐρανοῦ|Nb|-s---mg--i|254
206249|καὶ|C-|---------n|14
206250|γῆς|Nb|-s---fg--i|155
206251|ὅτι|G-|---------n|211
206252|ἔκρυψας|V-|2saia----i|454
206254|ταῦτα|Pd|-p---na--i|92
206255|ἀπὸ|R-|---------n|69
206256|σοφῶν|A-|-p---mgp-i|951
206257|καὶ|C-|---------n|14
206258|συνετῶν|A-|-p---mgp-i|952
206259|καὶ|C-|---------n|14
206260|ἀπεκάλυψας|V-|2saia----i|891
206261|αὐτὰ|Pp|3p---na--i|16
206263|νηπίοις|A-|-p---mdp-i|953
206264|ναί|I-|---------n|525
206265|πατήρ|Nb|-s---mn--i|238
206266|ὅτι|G-|---------n|211
206267|οὕτως|Df|---------n|72
206268|ἐγένετο|V-|3saim----i|112
206269|εὐδοκία|Nb|-s---fn--i|954
206270|ἔμπροσθέν|R-|---------n|462
206271|σου|Pp|2s---pg--i|103
206272|Πάντα|Px|-p---nn--i|66
206273|μοι|Pp|1s---md--i|163
206274|παρεδόθη|V-|3saip----i|371
206276|πατρός|Nb|-s---mg--i|238
206277|μου|Pp|1s---mg--i|163
206278|καὶ|C-|---------n|14
206279|οὐδεὶς|Px|-s---mn--i|448
206280|μὴ|Df|---------n|86
206281|ἐπιγινώσκει|V-|3spia----i|680
206282|υἱὸν|Nb|-s---ma--i|5
206283|εἰ|Df|---------n|451
206284|πατήρ|Nb|-s---mn--i|238
206285|οὐδὲ|C-|---------n|455
206286|πατέρα|Nb|-s---ma--i|238
206287|τις|Px|-s---mn--i|770
206288|ἐπιγινώσκει|V-|3spia----i|680
206289|εἰ|Df|---------n|451
206290|υἱὸς|Nb|-s---mn--i|5
206291|καὶ|C-|---------n|14
206292|ᾧ|Pr|-s---md--i|64
206293|βούληται|V-|3spsm----i|89
206294|υἱὸς|Nb|-s---mn--i|5
206295|ἀποκαλύψαι|V-|--ana----i|891
206296|Δεῦτε|I-|---------n|394
206297|πρός|R-|---------n|197
206298|με|Pp|1s---ma--i|163
206299|πάντες|Px|-p---mn--i|66
206300|κοπιῶντες|V-|-pppamn--i|633
206302|καὶ|C-|---------n|14
206303|πεφορτισμένοι|V-|-prppmn--i|955
206304|καὶ|C-|---------n|14
206305|ἐγώ|Pp|1s---mn--i|163
206306|ἀναπαύσω|V-|1sfia----i|956
206307|ὑμᾶς|Pp|2p---pa--i|284
206308|ἄρατε|V-|2pama----i|353
206309|ζυγόν|Nb|-s---ma--i|957
206310|μου|Pp|1s---mg--i|163
206311|ἐφ’|R-|---------n|47
206312|ὑμᾶς|Pp|2p---pa--i|284
206313|καὶ|C-|---------n|14
206314|μάθετε|V-|2pama----i|801
206316|ἀπ’|R-|---------n|69
206317|ἐμοῦ|Pp|1s---mg--i|163
206318|ὅτι|G-|---------n|211
206319|πραΰς|A-|-s---mnp-i|426
206320|εἰμι|V-|1spia----i|73
206321|καὶ|C-|---------n|14
206322|ταπεινὸς|A-|-s---mnp-i|958
206323|καρδίᾳ|Nb|-s---fd--i|434
206324|καὶ|C-|---------n|14
206325|εὑρήσετε|V-|2pfia----i|79
206326|ἀνάπαυσιν|Nb|-s---fa--i|959
206327|ψυχαῖς|Nb|-p---fd--i|233
206328|ὑμῶν|Pp|2p---pg--i|284
206329|ζυγός|Nb|-s---mn--i|957
206330|μου|Pp|1s---mg--i|163
206331|χρηστὸς|A-|-s---mnp-i|960
206332|καὶ|C-|---------n|14
206333|φορτίον|Nb|-s---nn--i|961
206334|μου|Pp|1s---mg--i|163
206335|ἐλαφρόν|A-|-s---nnp-i|962
206336|ἐστιν|V-|3spia----i|73
206337|Ἐν|R-|---------n|80
206338|ἐκείνῳ|Pd|-s---md--i|246
206339|καιρῷ|Nb|-s---md--i|773
206340|ἐπορεύθη|V-|3saip----i|169
206341|Ἰησοῦς|Ne|-s---mn--i|3
206343|σάββασιν|Nb|-p---nd--i|963
206344|διὰ|R-|---------n|116
206345|σπορίμων|A-|-p---mgp-i|964
206346|μαθηταὶ|Nb|-p---mn--i|423
206347|δὲ|Df|---------n|11
206348|αὐτοῦ|Pp|3s---mg--i|16
206349|ἐπείνασαν|V-|3paia----i|339
206350|καὶ|C-|---------n|14
206351|ἤρξαντο|V-|3paim----i|386
206352|τίλλειν|V-|--pna----i|965
206353|στάχυας|Nb|-p---ma--i|966
206354|καὶ|C-|---------n|14
206355|ἐσθίειν|V-|--pna----i|615
206356|Φαρισαῖοι|Nb|-p---mn--i|277
206357|δὲ|Df|---------n|11
206358|ἰδόντες|V-|-papamn--i|142
206359|εἶπαν|V-|3paia----i|65
206360|αὐτῷ|Pp|3s---md--i|16
206361|ἰδοὺ|I-|---------n|94
206362|μαθηταί|Nb|-p---mn--i|423
206363|σου|Pp|2s---pg--i|103
206364|ποιοῦσιν|V-|3ppia----i|125
206365|ὃ|Pr|-s---na--i|64
206366|οὐκ|Df|---------n|128
206367|ἔξεστιν|V-|3spia----i|967
206368|ποιεῖν|V-|--pna----i|125
206369|ἐν|R-|---------n|80
206370|σαββάτῳ|Nb|-s---nd--i|963
206371|ὁ|Pp|3s---mn--i|153
206372|δὲ|Df|---------n|11
206373|εἶπεν|V-|3saia----i|65
206374|αὐτοῖς|Pp|3p---md--i|16
206375|οὐκ|Df|---------n|128
206377|ἀνέγνωτε|V-|2paia----i|968
206378|τί|Pi|-s---na--i|282
206379|ἐποίησεν|V-|3saia----i|125
206380|Δαυεὶδ|Ne|---------n|6
206381|ὅτε|G-|---------n|708
206382|ἐπείνασεν|V-|3saia----i|339
206384|καὶ|C-|---------n|14
206386|μετ’|R-|---------n|50
206387|αὐτοῦ|Pp|3s---mg--i|16
206388|πῶς|Du|---------n|631
206389|εἰσῆλθεν|V-|3saia----i|234
206390|εἰς|R-|---------n|138
206391|οἶκον|Nb|-s---ma--i|791
206392|θεοῦ|Nb|-s---mg--i|122
206393|καὶ|C-|---------n|14
206394|ἄρτους|Nb|-p---ma--i|342
206395|προθέσεως|Nb|-s---fg--i|969
206396|ἔφαγον|V-|3paia----i|615
206397|ὃ|Pr|-s---na--i|64
206398|οὐκ|Df|---------n|128
206399|ἐξὸν|V-|-sppann--i|967
206400|αὐτῷ|Pp|3s---md--i|16
206401|ἦν|V-|3siia----i|73
206402|φαγεῖν|V-|--ana----i|615
206403|οὐδὲ|C-|---------n|455
206405|μετ’|R-|---------n|50
206406|αὐτοῦ|Pp|3s---mg--i|16
206407|μὴ|Df|---------n|86
206408|ἱερεῦσιν|Nb|-p---md--i|719
206409|μόνοις|A-|-p---mdp-i|343
206410|ἢ|C-|---------n|468
206411|οὐκ|Df|---------n|128
206412|ἀνέγνωτε|V-|2paia----i|968
206413|ἐν|R-|---------n|80
206414|νόμῳ|Nb|-s---md--i|467
206415|ὅτι|G-|---------n|211
206417|σάββασιν|Nb|-p---nd--i|963
206418|ἱερεῖς|Nb|-p---mn--i|719
206419|ἐν|R-|---------n|80
206420|ἱερῷ|Nb|-s---nd--i|350
206421|σάββατον|Nb|-s---na--i|963
206422|βεβηλοῦσιν|V-|3ppia----i|970
206423|καὶ|C-|---------n|14
