228280|ἀποβάντες|V-|-papamn--i|2243
228281|ἀπ’|R-|---------n|69
228282|αὐτῶν|Pp|3p---ng--i|16
228283|ἔπλυναν|V-|3paia----i|2244
228284|δίκτυα|Nb|-p---na--i|396
228285|ἐμβὰς|V-|-sapamn--i|755
228286|εἰς|R-|---------n|138
228287|ἓν|Ma|-s---na--i|472
228289|πλοίων|Nb|-p---ng--i|402
228290|ὃ|Pr|-s---nn--i|64
228291|ἦν|V-|3siia----i|73
228292|Σίμωνος|Ne|-s---mg--i|389
228293|ἠρώτησεν|V-|3saia----i|1166
228294|αὐτὸν|Pp|3s---ma--i|16
228295|ἐπαναγαγεῖν|V-|--ana----i|1360
228296|ὀλίγον|A-|-s---nap-i|674
228297|δὲ|Df|---------n|11
228298|καθίσας|V-|-sapamn--i|422
228299|ἐδίδασκεν|V-|3siia----i|405
228301|πλοίῳ|Nb|-s---nd--i|402
228302|ὄχλους|Nb|-p---ma--i|420
228303|ὡς|G-|---------n|2032
228304|δὲ|Df|---------n|11
228305|ἐπαύσατο|V-|3saim----i|2245
228306|λαλῶν|V-|-sppamn--i|822
228307|εἶπεν|V-|3saia----i|65
228308|Σίμωνα|Ne|-s---ma--i|389
228310|ἐπανάγαγε|V-|2sama----i|1360
228311|εἰς|R-|---------n|138
228312|βάθος|Nb|-s---na--i|1033
228313|καὶ|C-|---------n|14
228314|χαλάσατε|V-|2pama----i|1707
228315|δίκτυα|Nb|-p---na--i|396
228316|ὑμῶν|Pp|2p---pg--i|284
228317|εἰς|R-|---------n|138
228318|ἄγραν|Nb|-s---fa--i|2246
228319|καὶ|C-|---------n|14
228320|ἀποκριθεὶς|V-|-sappmn--i|320
228321|Σίμων|Ne|-s---mn--i|389
228322|εἶπεν|V-|3saia----i|65
228324|ἐπιστάτα|Nb|-s---mv--i|2247
228326|νυκτὸς|Nb|-s---fg--i|209
228327|ὅλης|A-|-s---fgp-i|111
228328|κοπιάσαντες|V-|-papamn--i|633
228330|δι’|R-|---------n|116
228331|ἐλάβομεν|V-|1paia----i|534
228332|οὐδὲν|Px|-s---na--i|448
228333|ἐπὶ|R-|---------n|47
228334|ῥήματί|Nb|-s---nd--i|347
228335|δὲ|Df|---------n|11
228336|σου|Pp|2s---pg--i|103
228337|χαλάσω|V-|1sfia----i|1707
228338|δίκτυα|Nb|-p---na--i|396
228339|καὶ|C-|---------n|14
228340|τοῦτο|Pd|-s---na--i|92
228341|ποιήσαντες|V-|-papamn--i|125
228342|συνέκλεισαν|V-|3paia----i|2248
228343|πλῆθος|Nb|-s---na--i|1719
228344|ἰχθύων|Nb|-p---mg--i|662
228345|πολύ|A-|-s---nap-i|226
228346|διερρήσσετο|V-|3siip----i|1599
228347|δὲ|Df|---------n|11
228349|δίκτυα|Nb|-p---nn--i|396
228350|αὐτῶν|Pp|3p---mg--i|16
228351|καὶ|C-|---------n|14
228352|κατένευσαν|V-|3paia----i|2249
228353|μετόχοις|A-|-p---mdp-i|2250
228356|ἐν|R-|---------n|80
228357|ἑτέρῳ|A-|-s---ndp-i|610
228358|πλοίῳ|Nb|-s---nd--i|402
228360|ἐλθόντας|V-|-papama--i|144
228361|συλλαβέσθαι|V-|--anm----i|1592
228362|αὐτοῖς|Pp|3p---md--i|16
228363|καὶ|C-|---------n|14
228364|ἦλθαν|V-|3paia----i|144
228365|καὶ|C-|---------n|14
228366|ἔπλησαν|V-|3paia----i|1399
228367|ἀμφότερα|A-|-p---nap-i|820
228368|πλοῖα|Nb|-p---na--i|402
228369|ὥστε|G-|---------n|757
228370|βυθίζεσθαι|V-|--pnp----i|2251
228372|αὐτά|Pp|3p---na--i|16
228373|ἰδὼν|V-|-sapamn--i|142
228374|δὲ|Df|---------n|11
228375|Σίμων|Ne|-s---mn--i|389
228376|Πέτρος|Ne|-s---mn--i|390
228377|προσέπεσεν|V-|3saia----i|704
228379|γόνασιν|Nb|-p---nd--i|1960
228380|Ἰησοῦ|Ne|-s---mg--i|3
228381|λέγων|V-|-sppamn--i|65
228382|ἔξελθε|V-|2sama----i|159
228383|ἀπ’|R-|---------n|69
228384|ἐμοῦ|Pp|1s---pg--i|163
228385|ὅτι|G-|---------n|211
228386|ἀνὴρ|Nb|-s---mn--i|62
228387|ἁμαρτωλός|A-|-s---mnp-i|798
228388|εἰμι|V-|1spia----i|73
228389|κύριε|Nb|-s---mv--i|96
228390|θάμβος|Nb|-s---nn--i|2237
228391|γὰρ|Df|---------n|104
228392|περιέσχεν|V-|3saia----i|2252
228393|αὐτὸν|Pp|3s---ma--i|16
228394|καὶ|C-|---------n|14
228395|πάντας|Px|-p---ma--i|66
228397|σὺν|R-|---------n|1535
228398|αὐτῷ|Pp|3s---md--i|16
228399|ἐπὶ|R-|---------n|47
228400|ἄγρᾳ|Nb|-s---fd--i|2246
228401|ἰχθύων|Nb|-p---mg--i|662
228402|ᾗ|Pr|-s---fd--i|64
228403|συνέλαβον|V-|3paia----i|1592
228404|ὁμοίως|Df|---------n|1415
228405|δὲ|Df|---------n|11
228406|καὶ|C-|---------n|14
228407|Ἰάκωβον|Ne|-s---ma--i|400
228408|καὶ|C-|---------n|14
228409|Ἰωάννην|Ne|-s---ma--i|247
228410|υἱοὺς|Nb|-p---ma--i|5
228411|Ζεβεδαίου|Ne|-s---mg--i|401
228412|οἳ|Pr|-p---mn--i|64
228413|ἦσαν|V-|3piia----i|73
228414|κοινωνοὶ|Nb|-p---mn--i|1462
228415|Σίμωνι|Ne|-s---md--i|389
228416|καὶ|C-|---------n|14
228417|εἶπεν|V-|3saia----i|65
228418|πρὸς|R-|---------n|197
228419|Σίμωνα|Ne|-s---ma--i|389
228420|Ἰησοῦς|Ne|-s---mn--i|3
228421|μὴ|Df|---------n|86
228422|φοβοῦ|V-|2spmm----i|100
228424|νῦν|Df|---------n|1490
228425|ἀνθρώπους|Nb|-p---ma--i|345
228426|ἔσῃ|V-|2sfim----i|73
228427|ζωγρῶν|V-|-sppamn--i|2253
228428|καταγαγόντες|V-|-papamn--i|2254
228429|πλοῖα|Nb|-p---na--i|402
228430|ἐπὶ|R-|---------n|47
228431|γῆν|Nb|-s---fa--i|155
228432|καὶ|C-|---------n|14
228433|ἀφέντες|V-|-papamn--i|321
228434|πάντα|Px|-p---na--i|66
228437|αὐτῷ|Pp|3s---md--i|16
228438|ἠκολούθησαν|V-|3paia----i|397
228439|Καὶ|C-|---------n|14
228440|ἐγένετο|V-|3saim----i|112
228441|ἐν|R-|---------n|80
228442|εἶναι|V-|--pna----i|73
228443|ἐν|R-|---------n|80
228444|μιᾷ|Ma|-s---fd--i|472
228446|πόλεων|Nb|-p---fg--i|243
228447|καὶ|C-|---------n|14
228448|ἰδοὺ|I-|---------n|94
228449|ἀνὴρ|Nb|-s---mn--i|62
228450|πλήρης|A-|-s---mnp-i|1121
228451|λέπρας|Nb|-s---fg--i|717
228452|δὲ|Df|---------n|11
228453|ἰδὼν|V-|-sapamn--i|142
228454|Ἰησοῦν|Ne|-s---ma--i|3
228455|πεσὼν|V-|-sapamn--i|187
228456|πρόσωπον|Nb|-s---na--i|594
228457|ἐδεήθη|V-|3saip----i|848
228459|αὐτοῦ|Pp|3s---mg--i|16
228461|λέγων|V-|-sppamn--i|65
228462|κύριε|Nb|-s---mv--i|96
228463|ἐὰν|G-|---------n|366
228464|θέλῃς|V-|2spsa----i|87
228465|δύνασαί|V-|2spim----i|291
228466|με|Pp|1s---ma--i|163
228467|καθαρίσαι|V-|--ana----i|714
228468|καὶ|C-|---------n|14
228469|ἐκτείνας|V-|-sapamn--i|715
228470|χεῖρα|Nb|-s---fa--i|310
228471|ἥψατο|V-|3saim----i|716
228472|αὐτοῦ|Pp|3s---mg--i|16
228473|εἰπών|V-|-sapamn--i|65
228474|θέλω|V-|1spia----i|87
228475|καθαρίσθητι|V-|2samp----i|714
228477|καὶ|C-|---------n|14
228478|εὐθέως|Df|---------n|395
228479|λέπρα|Nb|-s---fn--i|717
228480|ἀπῆλθεν|V-|3saia----i|239
228481|ἀπ’|R-|---------n|69
228482|αὐτοῦ|Pp|3s---mg--i|16
228483|καὶ|C-|---------n|14
228484|αὐτὸς|Pp|3s---mn--i|16
228485|παρήγγειλεν|V-|3saia----i|859
228486|αὐτῷ|Pp|3s---md--i|16
228487|μηδενὶ|Px|-s---md--i|718
228489|εἰπεῖν|V-|--ana----i|65
228490|ἀλλὰ|C-|---------n|346
228491|ἀπελθὼν|V-|-sapamn--i|239
228492|δεῖξον|V-|2sama----i|362
228493|σεαυτὸν|Pk|2s---ma--i|351
228494|ἱερεῖ|Nb|-s---md--i|719
228495|καὶ|C-|---------n|14
228496|προσένεγκε|V-|2sama----i|190
228497|περὶ|R-|---------n|172
228498|καθαρισμοῦ|Nb|-s---mg--i|1702
228499|σου|Pp|2s---pg--i|103
228500|καθὼς|Dq|---------n|1567
228501|προσέταξεν|V-|3saia----i|127
228502|Μωϋσῆς|Ne|-s---mn--i|720
228503|εἰς|R-|---------n|138
228504|μαρτύριον|Nb|-s---na--i|721
228505|αὐτοῖς|Pp|3p---md--i|16
228506|διήρχετο|V-|3siim----i|1019
228507|δὲ|Df|---------n|11
228508|μᾶλλον|Df|-------c-i|623
228509|λόγος|Nb|-s---mn--i|511
228510|περὶ|R-|---------n|172
228511|αὐτοῦ|Pp|3s---mg--i|16
228512|καὶ|C-|---------n|14
228513|συνήρχοντο|V-|3piim----i|78
228515|ὄχλοι|Nb|-p---mn--i|420
228516|πολλοὶ|A-|-p---mnp-i|226
228517|ἀκούειν|V-|--pna----i|146
228518|καὶ|C-|---------n|14
228519|θεραπεύεσθαι|V-|--pnp----i|408
228521|ἀπὸ|R-|---------n|69
228524|ἀσθενειῶν|Nb|-p---fg--i|744
228525|αὐτῶν|Pp|3p---mg--i|16
228526|αὐτὸς|Pp|3s---mn--i|16
228527|δὲ|Df|---------n|11
228528|ἦν|V-|3siia----i|73
228529|ὑποχωρῶν|V-|-sppamn--i|2255
228530|ἐν|R-|---------n|80
228531|ἐρήμοις|A-|-p---fdp-i|250
228532|καὶ|C-|---------n|14
228533|προσευχόμενος|V-|-sppmmn--i|545
228535|Καὶ|C-|---------n|14
228536|ἐγένετο|V-|3saim----i|112
228537|ἐν|R-|---------n|80
228538|ἡμερῶν|Nb|-p---fg--i|133
228539|καὶ|C-|---------n|14
228540|αὐτὸς|Pp|3s---mn--i|16
228541|ἦν|V-|3siia----i|73
228542|διδάσκων|V-|-sppamn--i|405
228543|καὶ|C-|---------n|14
228544|ἦσαν|V-|3piia----i|73
228545|καθήμενοι|V-|-pppmmn--i|380
228546|Φαρισαῖοι|Nb|-p---mn--i|277
228547|καὶ|C-|---------n|14
228548|νομοδιδάσκαλοι|Nb|-p---mn--i|2256
228549|οἳ|Pr|-p---mn--i|64
228550|ἦσαν|V-|3piia----i|73
228551|ἐληλυθότες|V-|-prpamn--i|144
228552|ἐκ|R-|---------n|19
228553|πάσης|Px|-s---fg--i|66
228554|κώμης|Nb|-s---fg--i|841
228555|Γαλιλαίας|Ne|-s---fg--i|241
228556|καὶ|C-|---------n|14
228557|Ἰουδαίας|Ne|-s---fg--i|132
228558|καὶ|C-|---------n|14
228560|Ἱερουσαλήμ|Ne|---------n|139
228561|καὶ|C-|---------n|14
228562|δύναμις|Nb|-s---fn--i|692
228563|κυρίου|Nb|-s---mg--i|96
228564|ἦν|V-|3siia----i|73
228565|ἰᾶσθαι|V-|--pnm----i|726
228566|αὐτόν|Pp|3s---ma--i|16
228567|καὶ|C-|---------n|14
228568|ἰδοὺ|I-|---------n|94
228569|ἄνδρες|Nb|-p---mn--i|62
228570|φέροντες|V-|-pppamn--i|688
228571|ἐπὶ|R-|---------n|47
228572|κλίνης|Nb|-s---fg--i|785
228573|ἄνθρωπον|Nb|-s---ma--i|345
228574|ὃς|Pr|-s---mn--i|64
228575|ἦν|V-|3siia----i|73
228576|παραλελυμένος|V-|-srppmn--i|2257
228577|καὶ|C-|---------n|14
228578|ἐζήτουν|V-|3piia----i|207
228579|εἰσενεγκεῖν|V-|--ana----i|587
228580|αὐτὸν|Pp|3s---ma--i|16
228581|καὶ|C-|---------n|14
228582|θεῖναι|V-|--ana----i|458
228584|ἐνώπιον|R-|---------n|2022
228585|αὐτοῦ|Pp|3s---mg--i|16
228586|καὶ|C-|---------n|14
228587|μὴ|Df|---------n|86
228588|εὑρόντες|V-|-papamn--i|79
228589|ποίας|Pi|-s---fg--i|1292
228590|εἰσενέγκωσιν|V-|3pasa----i|587
228591|αὐτὸν|Pp|3s---ma--i|16
228592|ὄχλον|Nb|-s---ma--i|420
228593|διὰ|R-|---------n|116
228594|ἀναβάντες|V-|-papamn--i|326
228595|ἐπὶ|R-|---------n|47
228596|κεράμων|Nb|-p---mg--i|2258
228597|διὰ|R-|---------n|116
228598|δῶμα|Nb|-s---na--i|894
228599|καθῆκαν|V-|3paia----i|2259
228600|αὐτὸν|Pp|3s---ma--i|16
228601|σὺν|R-|---------n|1535
228602|κλινιδίῳ|Nb|-s---nd--i|2260
228603|ἔμπροσθεν|R-|---------n|462
228604|Ἰησοῦ|Ne|-s---mg--i|3
228605|καὶ|C-|---------n|14
228606|ἰδὼν|V-|-sapamn--i|142
228607|πίστιν|Nb|-s---fa--i|732
228608|αὐτῶν|Pp|3p---mg--i|16
228609|εἶπεν|V-|3saia----i|65
228611|ἄνθρωπε|Nb|-s---mv--i|345
228612|ἀφέωνταί|V-|3prip----i|321
228613|σου|Pp|2s---pg--i|103
228615|ἁμαρτίαι|Nb|-p---fn--i|110
228616|σοι|Pp|2s---pd--i|103
228617|καὶ|C-|---------n|14
228618|ἤρξαντο|V-|3paim----i|386
228619|διαλογίζεσθαι|V-|--pnm----i|1192
228620|γραμματεῖς|Nb|-p---mn--i|150
228621|καὶ|C-|---------n|14
228622|Φαρισαῖοι|Nb|-p---mn--i|277
228623|λέγοντες|V-|-pppamn--i|65
228624|τίς|Pi|-s---mn--i|282
228625|ἐστιν|V-|3spia----i|73
228626|οὗτος|Pd|-s---mn--i|92
228627|ὃς|Pr|-s---mn--i|64
228628|λαλεῖ|V-|3spia----i|822
228629|βλασφημίας|Nb|-p---fa--i|1003
228630|τίς|Pi|-s---mn--i|282
228631|δύναται|V-|3spim----i|291
228632|ἀφεῖναι|V-|--anp----i|321
228633|ἁμαρτίας|Nb|-p---fa--i|110
228634|εἰ|Df|---------n|451
228635|μόνος|A-|-s---mnp-i|343
228636|θεός|Nb|-s---mn--i|122
228637|ἐπιγνοὺς|V-|-sapamn--i|680
228638|δὲ|Df|---------n|11
228639|Ἰησοῦς|Ne|-s---mn--i|3
228640|διαλογισμοὺς|Nb|-p---ma--i|1159
228641|αὐτῶν|Pp|3p---mg--i|16
228642|ἀποκριθεὶς|V-|-sappmn--i|320
228643|εἶπεν|V-|3saia----i|65
228644|αὐτούς|Pp|3p---ma--i|16
228645|τί|Pi|-s---na--i|282
228646|διαλογίζεσθε|V-|2ppim----i|1192
228647|ἐν|R-|---------n|80
228648|καρδίαις|Nb|-p---fd--i|434
228649|ὑμῶν|Pp|2p---pg--i|284
228650|τί|Pi|-s---nn--i|282
228651|ἐστιν|V-|3spia----i|73
228652|εὐκοπώτερον|A-|-s---nnc-i|790
228653|εἰπεῖν|V-|--ana----i|65
228655|ἀφέωνταί|V-|3prip----i|321
228656|σου|Pp|2s---pg--i|103
228658|ἁμαρτίαι|Nb|-p---fn--i|110
228659|σοι|Pp|2s---pd--i|103
228660|ἢ|Df|---------n|77
228661|εἰπεῖν|V-|--ana----i|65
228662|ἔγειρε|V-|2spma----i|123
228663|καὶ|C-|---------n|14
228664|περιπάτει|V-|2spma----i|387
228666|ἵνα|G-|---------n|113
228667|εἰδῆτε|V-|2prsa----i|580
228668|ὅτι|G-|---------n|211
228669|ἐξουσίαν|Nb|-s---fa--i|712
228670|ἔχει|V-|3spia----i|82
228671|υἱὸς|Nb|-s---mn--i|5
228672|ἀνθρώπου|Nb|-s---mg--i|345
228673|ἐπὶ|R-|---------n|47
228674|γῆς|Nb|-s---fg--i|155
228675|ἀφιέναι|V-|--pna----i|321
228676|ἁμαρτίας|Nb|-p---fa--i|110
228677|εἶπεν|V-|3saia----i|65
228679|παραλελυμένῳ|V-|-srppmd--i|2257
228680|σοὶ|Pp|2s---pd--i|103
228681|λέγω|V-|1spia----i|65
228682|ἔγειρε|V-|2spma----i|123
228683|καὶ|C-|---------n|14
228684|ἄρας|V-|-sapamn--i|353
228685|κλινίδιόν|Nb|-s---na--i|2260
228686|σου|Pp|2s---pg--i|103
228688|πορεύου|V-|2spmm----i|169
228689|εἰς|R-|---------n|138
228690|οἶκόν|Nb|-s---ma--i|791
228691|σου|Pp|2s---pg--i|103
228692|καὶ|C-|---------n|14
228693|παραχρῆμα|Df|---------n|1364
228694|ἀναστὰς|V-|-sapamn--i|796
228695|ἐνώπιον|R-|---------n|2022
228696|αὐτῶν|Pp|3p---mg--i|16
228697|ἄρας|V-|-sapamn--i|353
228698|ἐφ’|R-|---------n|47
228699|ὃ|Pr|-s---na--i|64
228700|κατέκειτο|V-|3siim----i|1697
228701|ἀπῆλθεν|V-|3saia----i|239
228702|εἰς|R-|---------n|138
228703|οἶκον|Nb|-s---ma--i|791
228704|αὐτοῦ|Pp|3s---mg--i|16
228705|δοξάζων|V-|-sppamn--i|464
228706|θεόν|Nb|-s---ma--i|122
228707|καὶ|C-|---------n|14
228708|ἔκστασις|Nb|-s---fn--i|1775
228709|ἔλαβεν|V-|3saia----i|534
228710|ἅπαντας|A-|-p---map-i|644
228711|καὶ|C-|---------n|14
228712|ἐδόξαζον|V-|3piia----i|464
228713|θεόν|Nb|-s---ma--i|122
228714|καὶ|C-|---------n|14
228715|ἐπλήσθησαν|V-|3paip----i|1399
228717|φόβου|Nb|-s---mg--i|1127
228718|λέγοντες|V-|-pppamn--i|65
228719|ὅτι|G-|---------n|211
228720|εἴδομεν|V-|1paia----i|142
228721|παράδοξα|A-|-p---nap-i|2261
228722|σήμερον|Df|---------n|584
228723|Καὶ|C-|---------n|14
228724|μετὰ|R-|---------n|50
228725|ταῦτα|Pd|-p---na--i|92
228726|ἐξῆλθεν|V-|3saia----i|159
228727|καὶ|C-|---------n|14
228728|ἐθεάσατο|V-|3saim----i|558
228729|τελώνην|Nb|-s---ma--i|552
228730|ὀνόματι|Nb|-s---nd--i|107
228731|Λευεὶν|Ne|-s---ma--i|1709
228732|καθήμενον|V-|-sppmma--i|380
228733|ἐπὶ|R-|---------n|47
228734|τελώνιον|Nb|-s---na--i|794
228735|καὶ|C-|---------n|14
228736|εἶπεν|V-|3saia----i|65
228737|αὐτῷ|Pp|3s---md--i|16
228738|ἀκολούθει|V-|2spma----i|397
228740|μοι|Pp|1s---md--i|163
228741|καὶ|C-|---------n|14
228742|καταλιπὼν|V-|-sapamn--i|372
228743|πάντα|Px|-p---na--i|66
228744|ἀναστὰς|V-|-sapamn--i|796
228747|αὐτῷ|Pp|3s---md--i|16
228748|ἠκολούθει|V-|3siia----i|397
228749|καὶ|C-|---------n|14
228750|ἐποίησεν|V-|3saia----i|125
228751|δοχὴν|Nb|-s---fa--i|2262
228752|μεγάλην|A-|-s---fap-i|184
228753|Λευεὶς|Ne|-s---mn--i|1709
228754|αὐτῷ|Pp|3s---md--i|16
228755|ἐν|R-|---------n|80
228756|οἰκίᾳ|Nb|-s---fd--i|186
228757|αὐτοῦ|Pp|3s---mg--i|16
228758|καὶ|C-|---------n|14
228759|ἦν|V-|3siia----i|73
228760|ὄχλος|Nb|-s---mn--i|420
228761|πολὺς|A-|-s---mnp-i|226
228762|τελωνῶν|Nb|-p---mg--i|552
228763|καὶ|C-|---------n|14
228764|ἄλλων|A-|-p---mgp-i|198
228765|οἳ|Pr|-p---mn--i|64
228766|ἦσαν|V-|3piia----i|73
228767|μετ’|R-|---------n|50
228768|αὐτῶν|Pp|3p---mg--i|16
228769|κατακείμενοι|V-|-pppmmn--i|1697
228770|καὶ|C-|---------n|14
228771|ἐγόγγυζον|V-|3piia----i|1317
228772|γραμματεῖς|Nb|-p---mn--i|150
228773|καὶ|C-|---------n|14
228774|Φαρισαῖοι|Nb|-p---mn--i|277
228775|πρὸς|R-|---------n|197
228776|μαθητὰς|Nb|-p---ma--i|423
228777|αὐτοῦ|Pp|3s---mg--i|16
228778|λέγοντες|V-|-pppamn--i|65
228779|διά|R-|---------n|116
228780|τί|Pi|-s---na--i|282
228781|μετὰ|R-|---------n|50
228782|τελωνῶν|Nb|-p---mg--i|552
228783|καὶ|C-|---------n|14
228784|ἁμαρτωλῶν|A-|-p---mgp-i|798
228785|ἐσθίετε|V-|2ppia----i|615
228786|καὶ|C-|---------n|14
228787|πίνετε|V-|2ppia----i|641
228788|καὶ|C-|---------n|14
228789|ἀποκριθεὶς|V-|-sappmn--i|320
228790|Ἰησοῦς|Ne|-s---mn--i|3
228791|εἶπεν|V-|3saia----i|65
228792|πρὸς|R-|---------n|197
228793|αὐτούς|Pp|3p---ma--i|16
228794|οὐ|Df|---------n|128
228795|ἔχουσιν|V-|3ppia----i|82
228796|ὑγιαίνοντες|V-|-pppamn--i|2263
228797|ἰατροῦ|Nb|-s---mg--i|800
228798|ἀλλὰ|C-|---------n|346
228799|ἔχοντες|V-|-pppamn--i|82
228800|οὐκ|Df|---------n|128
228801|ἐλήλυθα|V-|1sria----i|144
228802|καλέσαι|V-|--ana----i|106
228803|δικαίους|A-|-p---map-i|85
228804|ἀλλὰ|C-|---------n|346
228805|ἁμαρτωλοὺς|A-|-p---map-i|798
228806|εἰς|R-|---------n|138
228807|μετάνοιαν|Nb|-s---fa--i|288
228808|Οἱ|Pp|3p---mn--i|153
228809|δὲ|Df|---------n|11
228810|εἶπαν|V-|3paia----i|65
228811|πρὸς|R-|---------n|197
228812|αὐτόν|Pp|3s---ma--i|16
228815|μαθηταὶ|Nb|-p---mn--i|423
228816|Ἰωάννου|Ne|-s---mg--i|247
228817|νηστεύουσιν|V-|3ppia----i|336
228819|πυκνὰ|A-|-p---nap-i|1809
228820|καὶ|C-|---------n|14
228821|δεήσεις|Nb|-p---fa--i|2020
228822|ποιοῦνται|V-|3ppim----i|125
228823|ὁμοίως|Df|---------n|1415
228825|Φαρισαίων|Nb|-p---mg--i|277
228826|δὲ|Df|---------n|11
228827|σοὶ|Ps|2p---mn--i|651
228828|ἐσθίουσιν|V-|3ppia----i|615
228829|καὶ|C-|---------n|14
228830|πίνουσιν|V-|3ppia----i|641
228831|Ἰησοῦς|Ne|-s---mn--i|3
228832|δὲ|Df|---------n|11
228833|εἶπεν|V-|3saia----i|65
228834|πρὸς|R-|---------n|197
228835|αὐτούς|Pp|3p---ma--i|16
228836|μὴ|Df|---------n|86
228837|δύνασθε|V-|2ppim----i|291
228838|υἱοὺς|Nb|-p---ma--i|5
228839|νυμφῶνος|Nb|-s---mg--i|804
228841|νυμφίος|Nb|-s---mn--i|805
228842|ἐστιν|V-|3spia----i|73
228843|μετ’|R-|---------n|50
228844|αὐτῶν|Pp|3p---mg--i|16
228845|ποιῆσαι|V-|--ana----i|125
228846|νηστεῦσαι|V-|--ana----i|336
228848|ἐλεύσονται|V-|3pfim----i|144
228849|δὲ|Df|---------n|11
228850|ἡμέραι|Nb|-p---fn--i|133
228851|ὅταν|Dq|---------n|438
228852|ἀπαρθῇ|V-|3sasp----i|806
228854|ἀπ’|R-|---------n|69
228855|αὐτῶν|Pp|3p---mg--i|16
228856|νυμφίος|Nb|-s---mn--i|805
228857|τότε|Df|---------n|165
228858|νηστεύσουσιν|V-|3pfia----i|336
228860|ἐν|R-|---------n|80
228861|ἐκείναις|Pd|-p---fd--i|246
228862|ἡμέραις|Nb|-p---fd--i|133
228863|Ἔλεγεν|V-|3siia----i|65
228864|δὲ|Df|---------n|11
228866|παραβολὴν|Nb|-s---fa--i|1029
228867|πρὸς|R-|---------n|197
228868|αὐτοὺς|Pp|3p---ma--i|16
228869|ὅτι|G-|---------n|211
228870|οὐδεὶς|Px|-s---mn--i|448
228871|ἐπίβλημα|Nb|-s---na--i|808
228872|ἱματίου|Nb|-s---ng--i|535
228873|καινοῦ|A-|-s---ngp-i|819
228875|ἐπιβάλλει|V-|3spia----i|807
228876|ἐπὶ|R-|---------n|47
228877|ἱμάτιον|Nb|-s---na--i|535
228878|παλαιόν|A-|-s---nap-i|811
228879|εἰ|G-|---------n|341
228880|μήγε|Df|---------n|2264
228881|δὲ|Df|---------n|11
228883|καὶ|C-|---------n|14
228884|καινὸν|A-|-s---nap-i|819
228885|σχίσει|V-|3sfia----i|1657
228886|καὶ|C-|---------n|14
228887|παλαιῷ|A-|-s---ndp-i|811
228888|οὐ|Df|---------n|128
228889|συμφωνήσει|V-|3sfia----i|1258
228891|ἐπίβλημα|Nb|-s---nn--i|808
228893|ἀπὸ|R-|---------n|69
228894|καινοῦ|A-|-s---ngp-i|819
228895|καὶ|C-|---------n|14
228896|οὐδεὶς|Px|-s---mn--i|448
228898|βάλλει|V-|3spia----i|301
228899|οἶνον|Nb|-s---ma--i|815
228900|νέον|A-|-s---map-i|816
228901|εἰς|R-|---------n|138
228902|ἀσκοὺς|Nb|-p---ma--i|817
228903|παλαιούς|A-|-p---map-i|811
228904|εἰ|G-|---------n|341
228906|δὲ|Df|---------n|11
228907|μήγε|Df|---------n|2264
228908|ῥήξει|V-|3sfia----i|659
228909|οἶνος|Nb|-s---mn--i|815
228910|νέος|A-|-s---mnp-i|816
228911|ἀσκούς|Nb|-p---ma--i|817
228912|καὶ|C-|---------n|14
228913|αὐτὸς|Pd|-s---mn--i|260
228914|ἐκχυθήσεται|V-|3sfip----i|818
228916|καὶ|C-|---------n|14
228917|ἀσκοὶ|Nb|-p---mn--i|817
228918|ἀπολοῦνται|V-|3pfim----i|208
228919|ἀλλὰ|C-|---------n|346
228920|οἶνον|Nb|-s---ma--i|815
228921|νέον|A-|-s---map-i|816
228922|εἰς|R-|---------n|138
228923|ἀσκοὺς|Nb|-p---ma--i|817
228924|καινοὺς|A-|-p---map-i|819
228925|βλητέον|V-|-s-g-nn--i|301
228930|καὶ|C-|---------n|14
228931|οὐδεὶς|Px|-s---mn--i|448
228932|πιὼν|V-|-sapamn--i|641
228933|παλαιὸν|A-|-s---map-i|811
228935|θέλει|V-|3spia----i|87
228936|νέον|A-|-s---map-i|816
228937|λέγει|V-|3spia----i|65
228938|γάρ|Df|---------n|104
228939|παλαιὸς|A-|-s---mnp-i|811
228940|χρηστός|A-|-s---mnp-i|960
228941|ἐστιν|V-|3spia----i|73
228942|Ἐγένετο|V-|3saim----i|112
228943|δὲ|Df|---------n|11
228944|ἐν|R-|---------n|80
228945|σαββάτῳ|Nb|-s---nd--i|963
228946|δευτεροπρώτῳ|A-|-s---ndp-i|2265
228947|διαπορεύεσθαι|V-|--pnm----i|2266
228948|αὐτὸν|Pp|3s---ma--i|16
228949|διὰ|R-|---------n|116
228950|σπορίμων|A-|-p---mgp-i|964
228951|καὶ|C-|---------n|14
228952|ἔτιλλον|V-|3piia----i|965
228953|μαθηταὶ|Nb|-p---mn--i|423
228954|αὐτοῦ|Pp|3s---mg--i|16
228955|στάχυας|Nb|-p---ma--i|966
228956|καὶ|C-|---------n|14
228957|ἤσθιον|V-|3piia----i|615
228958|ψώχοντες|V-|-pppamn--i|2267
228959|χερσίν|Nb|-p---fd--i|310
228960|τινὲς|Px|-p---mn--i|770
228961|δὲ|Df|---------n|11
228963|Φαρισαίων|Nb|-p---mg--i|277
228964|εἶπον|V-|3paia----i|65
228966|τί|Pi|-s---na--i|282
228967|ποιεῖτε|V-|2ppia----i|125
228968|ὃ|Pr|-s---na--i|64
228969|οὐκ|Df|---------n|128
228970|ἔξεστιν|V-|3spia----i|967
228971|ποιεῖν|V-|--pna----i|125
