torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
со|R-|съ|---------n|со|37|255456|| |6|12|0
слезами|Nb|сльза|-p---fi--i|слезамі|1993|255456|| |6|12|0
прилежно|Df|прилежьно|-------p-i|прілежно|1890|255456|| |6|12|0
к|R-|къ|---------n|к|54|255456|| |6|12|0
бг҃ѹ|Nb|богъ|-s---md--i|бгоу|389|255456|| |6|12|0
молити|V-|молити|-sppamn-si|моліті|502|255456|||6|12|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255456||, |6|12|0
елико|Dq|елико|---------n|еліко|3712|255456|| |6|12|0
вмѣстимо|Df|въмѣстимо|---------n|вмѣстімо|5796|255456|| |6|12|0
ѡ|R-|о|---------n|о|196|255456|| |6|12|0
своемъ|Pt|свои|3s---nl--i|своемъ|14|255456|| |6|12|0
согрѣшенїи|Nb|съгрѣшение|-s---nl--i|согрѣшеніі|2443|255456|| |6|12|0
а|C-|а|---------n|а|86|255457|| |6|12|0
оутретре|Nb|утрие|-s---na--i|оутретре|5797|255457|| |6|12|0
воставаѧ|V-|въставати|-sppamn-si|воставаꙗ|3935|255457|| |6|12|0
такоже|Df|такоже|---------n|такоже|3978|255457|| |6|12|0
и|C-|и|---------n|і|44|255458|| |6|12|0
комѹждо|Px|къжьдо|-s---md--i|комоуждо|1779|255458|| |6|12|0
по|R-|по|---------n|по|130|255458|| |6|12|0
силе|Nb|сила|-s---fd--i|сіле|1245|255458|| |6|12|0
и|C-|и|---------n|і|44|255458|| |6|12|0
по|R-|по|---------n|по|130|255458|| |6|12|0
желанїю|Nb|желание|-s---nd--i|желанію|5044|255458|| |6|12|0
а|C-|а|---------n|а|86|255459|| |6|12|0
непразнымъ|A-|непраздьныи|-p---fdpwi|непразньімъ|5798|255459|| |6|12|0
а|C-|а|---------n|а|86|255459|| |6|12|0
не празнымъ|A-|непраздьныи|-p---fdpwi|непразньімъ|5798|255459|| |6|12|0
женамъ|Nb|жена|-p---fd--i|женамъ|328|255459|| |6|12|0
кланѧти|V-|кланяти|--pna----i|кланꙗті|807|255459|||6|12|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255459|| |6|12|0
до|R-|до|---------n|до|170|255459|| |6|12|0
поѧса|Nb|поясъ|-s---mg--i|поꙗса|2214|255459|| |6|12|0
всѧкомѹ|A-|вьсякыи|-s---mdpwi|всꙗкомоу|325|255460|| |6|12|0
хрстїѧнїнѹ|Nb|хрьстиянинъ|-s---md--i|хрстіꙗніноу|486|255460|| |6|12|0
моли ти|V-|молити|--pna----i|моліті|502|255460|||6|12|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
своемъ|Pt|свои|3s---nl--i|своемъ|14|255460|| |6|12|0
согрѣшенїи|Nb|съгрѣшение|-s---nl--i|согрѣшеніі|2443|255460|| |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
пѹщенїѧ|Nb|пущение|-s---ng--i|поущеніꙗ|5799|255460|| |6|12|0
грѣхомъ|Nb|грѣхъ|-p---md--i|грѣхомъ|154|255460||, |6|12|0
ι|C-|и|---------n|ι|44|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
цр҃ьскомъ|A-|цѣсарьскыи|-s---nlpwi|црьскомъ|2326|255460||, |6|12|0
ι|C-|и|---------n|ι|44|255460|| |6|12|0
о|R-|о|---------n|о|196|255460|| |6|12|0
цр҃цине|A-|цѣсарицинъ|-s---nlpsi|црціне|5800|255460|| |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
чадех|Nb|чадо|-p---nl--i|чадех|4191|255460|| |6|12|0
ихъ|Pp|и|3p---mg--i|іхъ|38|255460||, |6|12|0
здравїи|Nb|съдравие|-s---nl--i|здравіі|5710|255460|| |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
братїи|Nb|братия|-s---fl--i|братіі|65|255460|| |6|12|0
его|Pp|и|3s---mg--i|его|38|255460|| |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
болѧрехъ|Nb|боляринъ|-p---ml--i|болꙗрехъ|5182|255460|| |6|12|0
его|Pp|и|3s---mg--i|его|38|255460|| |6|12|0
ι|C-|и|---------n|ι|44|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
хрстолюбивом|A-|христолюбивыи|-s---nlpwi|хрстолюбівом|5719|255460|| |6|12|0
воиньствѣ|Nb|воиньство|-s---nl--i|воіньствѣ|5102|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
помощи|Nb|помощь|-s---fl--i|помощі|1449|255460|| |6|12|0
на|R-|на|---------n|на|48|255460|| |6|12|0
враги|Nb|врагъ|-p---ma--i|врагі|1660|255460||, |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
плѣненых|V-|плѣнити|-puppmg-wi|плѣненьіх|5720|255460|| |6|12|0
свободѣ|Nb|свобода|-s---fl--i|свободѣ|5664|255460||, |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
ст҃льскомъ|A-|святительскыи|-s---mlpwi|стльскомъ|5651|255460|| |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
сщ҃енническом|A-|священичьскыи|-s---mlpwi|сщенніческом|5030|255460|| |6|12|0
чинѹ|Nb|чинъ|-s---ml--i|чіноу|1676|255460||, |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
ѡ|R-|о|---------n|о|196|255460|| |6|12|0
болящихъ|V-|болѣти|-pppaml-si|болꙗщіхъ|2654|255460|| |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
в|R-|въ|---------n|в|52|255460|| |6|12|0
темницахъ|Nb|тьмьница|-p---fl--i|темніцахъ|1640|255460|| |6|12|0
заключенныхъ|V-|заключити|-puppml-si|заключенньіхъ|5661|255460|| |6|12|0
и|C-|и|---------n|і|44|255460|| |6|12|0
за|R-|за|---------n|за|1|255460|| |6|12|0
всѧ|Px|вьсь|-p---ma--i|всꙗ|74|255460|| |6|12|0
хрстїѧне|Nb|хрьстиянинъ|-p---ma--i|хрстіꙗне|486|255460|| |6|12|0
женѣ|Nb|жена|-s---fd--i|женѣ|328|255461|| |6|12|0
молити|V-|молити|--pna----i|моліті|502|255461|||6|12|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255461|| |6|12|0
ѡ|R-|о|---------n|о|196|255461|| |6|12|0
своемъ|Pt|свои|3s---nl--i|своемъ|14|255461|| |6|12|0
согрѣшенїи|Nb|съгрѣшение|-s---nl--i|согрѣшеніі|2443|255461|| |6|12|0
и|C-|и|---------n|і|44|255461|| |6|12|0
ѡ|R-|о|---------n|о|196|255461|||6|12|0
мѹжи|Nb|мужь|-s---ml--i|моужі|327|255461|| |6|12|0
и|C-|и|---------n|і|44|255461|| |6|12|0
ѡ|R-|о|---------n|о|196|255461|| |6|12|0
чадехъ|Nb|чадо|-p---nl--i|чадехъ|4191|255461|| |6|12|0
ї|C-|и|---------n|і|44|255461|| |6|12|0
ѡ|R-|о|---------n|о|196|255461|| |6|12|0
домочадцех|Nb|домочадьць|-p---ml--i|домочадцех|1983|255461|| |6|12|0
и|C-|и|---------n|і|44|255461|| |6|12|0
ѡ|R-|о|---------n|о|196|255461|| |6|12|0
сроднїкехъ|Nb|съродьникъ|-p---ml--i|сроднікехъ|2405|255461|| |6|12|0
ι|C-|и|---------n|ι|44|255461|| |6|12|0
ѡ|R-|о|---------n|о|196|255461|| |6|12|0
ѿц҃ѣхъ|Nb|отьць|-p---ml--i|отцѣхъ|4|255461|| |6|12|0
дх҃овных|A-|духовьныи|-p---mlpwi|дховньіх|1859|255461|| |6|12|0
а|C-|а|---------n|а|86|255462|| |6|12|0
мѹжѹ|Nb|мужь|-s---md--i|моужоу|327|255462|| |6|12|0
такоже|Df|такоже|---------n|такоже|3978|255462||. |6|12|0
а|C-|а|---------n|а|86|255463|| |6|12|0
оутре|Nb|утро|-s---nl--i|оутре|2655|255463|| |6|12|0
вставъ|V-|въстати|-supamn-si|вставъ|193|255463|| |6|12|0
бг҃ѹ|Nb|богъ|-s---md--i|бгоу|389|255463|| |6|12|0
молити|V-|молити|--pna----i|моліті|502|255463|||6|12|0
с|Pk|себе|3s---qa--i|с|62|255463|| |6|12|0
и|C-|и|---------n|і|44|255463|| |6|12|0
ѿпѣти|V-|отъпѣти|--pna----i|отпѣті|5789|255463|| |6|12|0
заоутренѧ|Nb|заутрьня|-s---fg--i|заоутренꙗ|3277|255463|| |6|12|0
и|C-|и|---------n|і|44|255463|| |6|12|0
часы|Nb|часъ|-p---ma--i|часьі|163|255463|| |6|12|0
а|C-|а|---------n|а|86|255464|| |6|12|0
в|R-|въ|---------n|в|52|255464|| |6|12|0
нлдю|Nb|недѣля|-s---fa--i|нлдю|94|255464|| |6|12|0
и|C-|и|---------n|і|44|255464|| |6|12|0
в|R-|въ|---------n|в|52|255464|| |6|12|0
празникъ|Nb|праздьникъ|-s---ma--i|празнікъ|472|255464|| |6|12|0
молебен|Nb|мольбьнъ|-s---ma--i|молебен|2313|255464|| |6|12|0
с|R-|съ|---------n|с|37|255464|| |6|12|0
м҃лтвою|Nb|молитва|-s---fi--i|млтвою|2|255464|| |6|12|0
и|C-|и|---------n|і|44|255464|| |6|12|0
молчанїемъ|Nb|мълчание|-s---ni--i|молчаніемъ|5745|255464||, |6|12|0
и|C-|и|---------n|і|44|255464|| |6|12|0
с|R-|съ|---------n|с|37|255464|| |6|12|0
кротъкостоѧнїемъ|Nb|кротъкостояние|-s---ni--i|кротъкостоꙗніемъ|5792|255464|| |6|12|0
и|C-|и|---------n|і|44|255464|| |6|12|0
единогласно|Df|единогласьно|---------n|едіногласно|5794|255464|| |6|12|0
пѣти|V-|пѣти|--pna----i|пѣті|1700|255464|| |6|12|0
и|C-|и|---------n|і|44|255464|| |6|12|0
со|R-|съ|---------n|со|37|255464|| |6|12|0
вниманїемъ|Nb|вънимание|-s---ni--i|вніманіемъ|5791|255464|| |6|12|0
слѹшати|V-|слушати|--pna----i|слоушаті|2491|255464|| |6|12|0
и|C-|и|---------n|і|44|255464|| |6|12|0
ст҃ымъ|A-|святыи|-p---mdpwi|стьімъ|3|255464|| |6|12|0
каженїе|Nb|кажение|-s---na--i|каженіе|5801|255464|| |6|12|0
а|C-|а|---------n|а|86|255465|| |6|12|0
гдѣ|Dq|къдѣ|---------n|гдѣ|253|255465|| |6|12|0
некомѹ|Px|нѣкъто|-s---md--i|некомоу|2379|255465|| |6|12|0
пѣти|V-|пѣти|--pna----i|пѣті|1700|255465||, |6|12|0
ино|Df|ино|---------n|іно|171|255465|| |6|12|0
молити|V-|молити|--pna----i|моліті|502|255465|||6|12|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255465|| |6|12|0
доволно|A-|довольныи|-s---nnpsi|доволно|1822|255465|| |6|12|0
вечере|Nb|вечеръ|-s---ml--i|вечере|3048|255465|| |6|12|0
и|C-|и|---------n|і|44|255465|| |6|12|0
оутре|Nb|утро|-s---nl--i|оутре|2655|255465||, |6|12|0
а|C-|а|---------n|а|86|255466|| |6|12|0
мѹжемъ|Nb|мужь|-p---md--i|моужемъ|327|255466|| |6|12|0
ѿнюд|Df|отънудь|---------n|отнюд|5669|255466|| |6|12|0
не|Df|не|---------n|не|151|255466|| |6|12|0
погрѣшити|V-|погрѣшити|--pna----i|погрѣшіті|5802|255466|| |6|12|0
по|R-|по|---------n|по|130|255466|| |6|12|0
всѧ|Px|вьсь|-p---ma--i|всꙗ|74|255466|| |6|12|0
дн҃и|Nb|дьнь|-p---ma--i|дні|297|255466|| |6|12|0
цр҃ковнаго|A-|цьркъвьныи|-s---ngpwi|црковнаго|1616|255466|| |6|12|0
пѣнїѧ|Nb|пѣние|-s---ng--i|пѣніꙗ|3285|255466|| |6|12|0
вечерни|Nb|вечерьня|-s---fg--i|вечерні|1964|255466||, |6|12|0
заоутрени|Nb|заутрьня|-s---fg--i|заоутрені|3277|255466|| |6|12|0
ѡбѣдни|Nb|обѣдьня|-s---fg--i|обѣдні|2306|255466||. |6|12|0
Како|Du|како|---------n|како|715|255467|| |6|13|0
в|R-|въ|---------n|в|52|255467|| |6|13|0
цр҃кви|Nb|цьркы|-s---fl--i|цркві|1636|255467|| |6|13|0
мѹжѹ|Nb|мужь|-s---md--i|моужоу|327|255467|| |6|13|0
и|C-|и|---------n|і|44|255467|| |6|13|0
жене|Nb|жена|-s---fd--i|жене|328|255467|| |6|13|0
молити|V-|молити|--pna----i|моліті|502|255467|||6|13|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255467|| |6|13|0
чистота|Nb|чистота|-s---fn--i|чістота|5649|255467|| |6|13|0
хранити|V-|хранити|--pna----i|храніті|5118|255467|| |6|13|0
и|C-|и|---------n|і|44|255467|| |6|13|0
всѧкого|A-|вьсякыи|-s---ngpwi|всꙗкого|325|255467|| |6|13|0
зла|Nb|зъло|-s---ng--i|зла|1078|255467|| |6|13|0
не|Df|не|---------n|не|151|255467|| |6|13|0
творити|V-|творити|--pna----i|творіті|716|255467||, |6|13|0
г҃ι|Ma|тринадесять|---------n|гι|2374|255468|| |6|13|0
А|C-|а|---------n|а|86|255469|| |6|13|0
в|R-|въ|---------n|в|52|255469|| |6|13|0
цр҃кви|Nb|цьркы|-s---fl--i|цркві|1636|255469|| |6|13|0
стоѧти|V-|стояти|--pna----i|стоꙗті|229|255469|| |6|13|0
на|R-|на|---------n|на|48|255469|| |6|13|0
всѧкомъ|A-|вьсякыи|-s---nlpwi|всꙗкомъ|325|255469|| |6|13|0
пѣнїи|Nb|пѣние|-s---nl--i|пѣніі|3285|255469|| |6|13|0
со|R-|съ|---------n|со|37|255469|| |6|13|0
страхомъ|Nb|страхъ|-s---mi--i|страхомъ|1818|255469|| |6|13|0
и|C-|и|---------n|і|44|255469|| |6|13|0
с|R-|съ|---------n|с|37|255469|| |6|13|0
молчанїемъ|Nb|мълчание|-s---ni--i|молчаніемъ|5745|255469|| |6|13|0
молити|V-|молити|--pna----i|моліті|502|255469|||6|13|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255469|| |6|13|0
а|C-|а|---------n|а|86|255470|| |6|13|0
дома|Df|дома|---------n|дома|2926|255470|| |6|13|0
всегда|Df|вьсегда|---------n|всегда|1528|255470|| |6|13|0
павечерница|Nb|павечерьница|-s---fn--i|павечерніца|5790|255470|| |6|13|0
и|C-|и|---------n|і|44|255470|| |6|13|0
полѹнощница|Nb|полунощьница|-s---fn--i|полоунощніца|3866|255470|| |6|13|0
и|C-|и|---------n|і|44|255470|| |6|13|0
часы|Nb|часъ|-p---ma--i|часьі|163|255470|| |6|13|0
пѣти|V-|пѣти|--pna----i|пѣті|1700|255470|| |6|13|0
а|C-|а|---------n|а|86|255471|| |6|13|0
кто|Px|къто|-s---qn--i|кто|487|255471|| |6|13|0
прибавит|V-|прибавити|3spia----i|прібавіт|1244|255471|| |6|13|0
правила|Nb|правило|-p---na--i|правіла|2434|255471|| |6|13|0
своего|Pt|свои|3s---ng--i|своего|14|255471|| |6|13|0
ради|R-|ради|---------n|раді|1525|255471|| |6|13|0
сп҃сенїѧ|Nb|съпасение|-s---ng--i|спсеніꙗ|1765|255471|| |6|13|0
ино|Df|ино|---------n|іно|171|255471|| |6|13|0
то|Pd|тыи|-s---nn--i|то|164|255471|| |6|13|0
на|R-|на|---------n|на|48|255471|| |6|13|0
его|Pp|и|3s---mg--i|его|38|255471|| |6|13|0
воли|Nb|воля|-s---fl--i|волі|1794|255471|| |6|13|0
ино|Df|ино|---------n|іно|171|255471|| |6|13|0
боле|A-|болии|-s---nncsi|боле|1755|255471|| |6|13|0
мзда|Nb|мьзда|-s---fn--i|мзда|5803|255471|| |6|13|0
ѿ|R-|отъ|---------n|от|34|255471|| |6|13|0
бг҃а|Nb|богъ|-s---mg--i|бга|389|255471|| |6|13|0
а|C-|а|---------n|а|86|255472|| |6|13|0
женамъ|Nb|жена|-p---fd--i|женамъ|328|255472|| |6|13|0
ходити|V-|ходити|--pna----i|ходіті|317|255472|| |6|13|0
к|R-|къ|---------n|к|54|255472|| |6|13|0
цр҃кви|Nb|цьркы|-s---fd--i|цркві|1636|255472|| |6|13|0
бж҃їи|A-|божии|-s---fdpti|бжіі|10|255472|| |6|13|0
какъ|Df|како|---------n|какъ|2790|255472|| |6|13|0
въмѣстимо|Df|въмѣстимо|---------n|въмѣстімо|5796|255472|| |6|13|0
на|R-|на|---------n|на|48|255472|| |6|13|0
произволенїе|Nb|произволение|-s---na--i|проізволеніе|5804|255472|| |6|13|0
по|R-|по|---------n|по|130|255472|| |6|13|0
совѣтѹ|Nb|съвѣтъ|-s---md--i|совѣтоу|4182|255472|| |6|13|0
с|R-|съ|---------n|с|37|255472|| |6|13|0
мѹжемъ|Nb|мужь|-s---mi--i|моужемъ|327|255472|| |6|13|0
а|C-|а|---------n|а|86|255472|| |6|13|0
в|R-|въ|---------n|в|52|255472|| |6|13|0
цѣрькви|Nb|цьркы|-s---fl--i|цѣрькві|1636|255472|| |6|13|0
ни|Df|ни|---------n|ні|680|255472|| |6|13|0
с|R-|съ|---------n|с|37|255472|| |6|13|0
кѣмъ|Px|къто|-s---mi--i|кѣмъ|487|255472|| |6|13|0
не|Df|не|---------n|не|151|255472|| |6|13|0
бѣседовати|V-|бесѣдовати|--pna----i|бѣседоваті|5805|255472|| |6|13|0
с|R-|съ|---------n|с|37|255472|| |6|13|0
молчанїемъ|Nb|мълчание|-s---ni--i|молчаніемъ|5745|255472|| |6|13|0
и|C-|и|---------n|і|44|255472|| |6|13|0
послѹша|V-|послушати|-sppamn-si|послоуша|2169|255472|||6|13|0
стоѧти|V-|стояти|--pna----i|стоꙗті|229|255472|| |6|13|0
никѹда|Df|никуда|---------n|нікоуда|5806|255472|| |6|13|0
не|Df|не|---------n|не|151|255472|| |6|13|0
ѡбзираѧ|V-|объзирати|-sppamn-si|обзіраꙗ|5807|255472|||6|13|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255472||, |6|13|0
ни|C-|ни|---------n|ні|501|255472|| |6|13|0
на|R-|на|---------n|на|48|255472|| |6|13|0
стенѹ|Nb|стѣна|-s---fa--i|стеноу|2023|255472|| |6|13|0
не|Df|не|---------n|не|151|255472|| |6|13|0
прикланѧти|V-|прикланяти|--pna----i|прікланꙗті|5808|255472|||6|13|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255472|| |6|13|0
ни|C-|ни|---------n|ні|501|255472|| |6|13|0
к|R-|къ|---------n|к|54|255472|| |6|13|0
столпѹ|Nb|стълпъ|-s---md--i|столпоу|3193|255472|| |6|13|0
ни|C-|ни|---------n|ні|501|255472|| |6|13|0
с|R-|съ|---------n|с|37|255472|| |6|13|0
посохомъ|Nb|посохъ|-s---mi--i|посохомъ|5809|255472|| |6|13|0
не|Df|не|---------n|не|151|255472|| |6|13|0
стоѧти|V-|стояти|--pna----i|стоꙗті|229|255472|| |6|13|0
ни|C-|ни|---------n|ні|501|255472|| |6|13|0
с|R-|съ|---------n|с|37|255472|| |6|13|0
ноги|Nb|нога|-s---fg--i|ногі|798|255472|| |6|13|0
на|R-|на|---------n|на|48|255472|| |6|13|0
ногѹ|Nb|нога|-s---fa--i|ногоу|798|255472|| |6|13|0
не|Df|не|---------n|не|151|255472|| |6|13|0
престѹпати|V-|прѣступати|--pna----i|престоупаті|5444|255472||, |6|13|0
рѹцѣ|Nb|рука|-d---fn--i|роуцѣ|343|255472|| |6|13|0
согбѣни|V-|съгънути|-puppfn-si|согбѣні|5810|255472|| |6|13|0
к|R-|къ|---------n|к|54|255472|| |6|13|0
персемъ|Nb|пьрси|-p---fd--i|персемъ|5502|255472|| |6|13|0
крстоѡбразно|Df|крьстообразьно|---------n|крстообразно|1656|255472|| |6|13|0
твердо|Df|твьрдо|---------n|твердо|4806|255472|| |6|13|0
и|C-|и|---------n|і|44|255472|| |6|13|0
не поколебимо|Df|непоколѣбимо|---------n|непоколебімо|5811|255472|| |6|13|0
молити|V-|молити|--pna----i|моліті|502|255472|||6|13|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255472|| |6|13|0
со|R-|съ|---------n|со|37|255472|| |6|13|0
страхом|Nb|страхъ|-s---mi--i|страхом|1818|255472|| |6|13|0
и|C-|и|---------n|і|44|255472|| |6|13|0
трепѣтомъ|Nb|трепетъ|-s---ni--i|трепѣтомъ|3812|255472||, |6|13|0
и|C-|и|---------n|і|44|255472|| |6|13|0
со|R-|съ|---------n|со|37|255472|| |6|13|0
воздыханїемъ|Nb|въздыхание|-s---ni--i|воздьіханіемъ|5812|255472||, |6|13|0
и|C-|и|---------n|і|44|255472|| |6|13|0
со|R-|съ|---------n|со|37|255472|| |6|13|0
слезами|Nb|сльза|-p---fi--i|слезамі|1993|255472|| |6|13|0
и|C-|и|---------n|і|44|255472|| |6|13|0
до|R-|до|---------n|до|170|255472|| |6|13|0
ѿпѣнїѧ|Nb|отъпѣние|-s---ng--i|отпѣніꙗ|5813|255472|| |6|13|0
из|R-|из|---------n|із|66|255472|| |6|13|0
цр҃кви|Nb|цьркы|-s---fg--i|цркві|1636|255472|| |6|13|0
не|Df|не|---------n|не|151|255472|| |6|13|0
исходити|V-|исходити|--pna----i|ісходіті|2899|255472||, |6|13|0
а|C-|а|---------n|а|86|255472|| |6|13|0
прїити|V-|приити|--pna----i|прііті|51|255472|| |6|13|0
к|R-|къ|---------n|к|54|255472|| |6|13|0
началѹ|Nb|начало|-s---nd--i|началоу|1687|255472||, |6|13|0
а|C-|а|---------n|а|86|255473|| |6|13|0
нлдѧ|Nb|недѣля|-s---fn--i|нлдꙗ|94|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
прдзники|Nb|праздьникъ|-p---ma--i|прдзнікі|472|255473|| |6|13|0
господскїѧ|A-|господьскыи|-p---mapwi|господскіꙗ|5814|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
средѹ|Nb|срѣда|-s---fa--i|средоу|882|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
пѧтокъ|Nb|пятъкъ|-s---ma--i|пꙗтокъ|1630|255473||, |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
ст҃ыи|A-|святыи|-s---mapwi|стьіі|3|255473|| |6|13|0
постъ|Nb|постъ|-s---ma--i|постъ|1629|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
бг҃ородиченъ|A-|богородичьныи|-s---mapsi|бгородіченъ|5815|255473|| |6|13|0
в|R-|въ|---------n|в|52|255473|| |6|13|0
чистотѣ|Nb|чистота|-s---ml--i|чістотѣ|5649|255473|| |6|13|0
пребывати|V-|прѣбывати|--pna----i|пребьіваті|4721|255473|| |6|13|0
а|C-|а|---------n|а|86|255473|| |6|13|0
ѿ|R-|отъ|---------n|от|34|255473|| |6|13|0
обьѧденїѧ|Nb|объядение|-s---ng--i|обьꙗденіꙗ|5816|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
пїѧньства|Nb|пияньство|-s---ng--i|піꙗньства|2301|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
ѿ|R-|отъ|---------n|от|34|255473|| |6|13|0
пѹстошныхъ|A-|пустошьныи|-p---fgpwi|поустошньіхъ|5776|255473|| |6|13|0
бесѣд|Nb|бесѣда|-p---fg--i|бесѣд|5746|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
смѣхотворенїѧ|Nb|смѣхотворение|-s---ng--i|смѣхотвореніꙗ|5753|255473|| |6|13|0
неподобнаго|A-|неподобьныи|-s---ngpwi|неподобнаго|5817|255473||, |6|13|0
всѣгда|Df|вьсегда|---------n|всѣгда|1528|255473|| |6|13|0
беречи|V-|беречи|--pna----i|беречі|3677|255473|||6|13|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
ѿ|R-|отъ|---------n|от|34|255473|| |6|13|0
татбы|Nb|татьба|-s---fg--i|татбьі|5818|255473|| |6|13|0
ι|C-|и|---------n|ι|44|255473|| |6|13|0
ѿ|R-|отъ|---------n|от|34|255473|| |6|13|0
блѹда|Nb|блудъ|-s---mg--i|блоуда|5772|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
лжи|Nb|лъжа|-s---fg--i|лжі|3917|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
клеветы|Nb|клевета|-s---fg--i|клеветьі|5677|255473||, |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
зависти|Nb|зависть|-s---fg--i|завісті|4171|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
всѧкаго|A-|вьсякыи|-s---ngpwi|всꙗкаго|325|255473|| |6|13|0
неправеднаго|A-|неправьдьныи|-s---ngpwi|неправеднаго|4872|255473|| |6|13|0
собранїѧ|Nb|събьрание|-s---ng--i|собраніꙗ|5052|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
ростовъ|Nb|ростъ|-p---mg--i|ростовъ|5819|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
корчмы|Nb|кърчьма|-s---fg--i|корчмьі|5820|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
мыта|Nb|мыто|-s---ng--i|мьіта|5821|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|(| |6|13|0
перевозов|Nb|перевозъ|-p---mg--i|перевозов|5822|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
мостовщинъ|Nb|мостовьщина|-p---fg--i|мостовщінъ|5823|255473||) |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
всѧкаго|A-|вьсякыи|-s---ngpwi|всꙗкаго|325|255473|| |6|13|0
лѹкавъства|Nb|лукавьство|-s---ng--i|лоукавъства|5678|255473|| |6|13|0
не|Df|не|---------n|не|151|255473|| |6|13|0
любити|V-|любити|--pna----i|любіті|444|255473|| |6|13|0
и|C-|и|---------n|і|44|255473|| |6|13|0
не|Df|не|---------n|не|151|255473|| |6|13|0
гнѣвати|V-|гнѣвати|--pna----i|гнѣваті|2939|255473|||6|13|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|255473|| |6|13|0
ни|Df|ни|---------n|ні|680|255473|| |6|13|0
на|R-|на|---------n|на|48|255473|| |6|13|0
кого|Pi|къто|-s---mg--i|кого|645|255473|| |6|13|0
ранного|A-|раньныи#2|-s---ngpwi|ранного|5824|255474|| |6|13|0
питїѧ|Nb|питие|-s---ng--i|пітіꙗ|1814|255474|| |6|13|0
и|C-|и|---------n|і|44|255474|| |6|13|0
ѧденїѧ|Nb|ядение|-s---ng--i|ꙗденіꙗ|5825|255474|| |6|13|0
и|C-|и|---------n|і|44|255474|| |6|13|0
позного|A-|поздьныи|-s---ngpwi|позного|5826|255474|| |6|13|0
послѣ|R-|послѣ|---------n|послѣ|1842|255474|| |6|13|0
пѣнїѧ|Nb|пѣние|-s---ng--i|пѣніꙗ|3285|255474|| |6|13|0
ѿнюд|Df|отънудь|---------n|отнюд|5669|255474|| |6|13|0
не|Df|не|---------n|не|151|255474|| |6|13|0
творити|V-|творити|--pna----i|творіті|716|255474|| |6|13|0
