лицемѣри|ліцемѣрі
къжъдо|къжъдо
васъ|васъ
въ|въ
соботѫ|соботѫ
не|не
отрѣшаатъ|отрѣшаатъ
ли|лі
своего|своего
волоу|волоу
ли|лі
осъла|осъла
отъ|отъ
ѣслии|ѣсліі
и|і
ведъ|ведъ
напаѣатъ|напаѣатъ
сиѭ|сіѭ
же|же
дъштерь|дъщерь
аврамлѭ|аврамлѭ
сѫштѫ|сѫщѫ
ѭже|ѭже
съвѧза|съвѧза
сотона|сотона
се|се
осмое|осмое
на|на
десѧте|десѧте
лѣто|лѣто
не|не
достоѣаше|достоѣаше
ли|лі
раздрѣшити|раздрѣшіті
еѩ|еѧ
отъ|отъ
ѫзꙑ|ѫзъі
вь|вь
день|день
соботънꙑ|соботънъі
и|і
се|се
емоу|емоу
г҃лѭштоу|г҃лѭщоу
стꙑдѣахѫ|стъідѣахѫ
сѧ|сѧ
вьси|вьсі
противлѣѭштеи|протівлѣѭщеі
сѧ|сѧ
емоу|емоу
и|і
вьси|вьсі
людие|людіе
радоваахѫ|радоваахѫ
сѧ|сѧ
о|о
вьсѣхъ|вьсѣхъ
славънꙑихъ|славънъііхъ
бꙑваѭштиихъ|бъіваѭщііхъ
отъ|отъ
него|него
Г҃лааше|г҃лааше
же|же
комоу|комоу
подобъно|подобъно
естъ|естъ
ц҃срствие|ц҃срствіе
б҃жие|б҃жіе
и|і
комоу|комоу
оуподоблѭ|оуподоблѭ
е|е
Подобъно|подобъно
естъ|естъ
ц҃ствие|ц҃ствіе
н҃ебское|н҃ебское
зръноу|зръноу
горюшьноу|горюшьноу
еже|еже
приемъ|пріемъ
ч҃лвкъ|ч҃лвкъ
въвръже|въвръже
въ|въ
врътоградъ|врътоградъ
свои|своі
и|і
въздрасте|въздрасте
и|і
бꙑстъ|бъістъ
въ|въ
дрѣво|дрѣво
велие|веліе
и|і
птицѧ|птіцѧ
н҃ебскꙑѩ|н҃ебскъіѧ
вьселишѧ|вьселішѧ
сѧ|сѧ
вь|вь
вѣтви|вѣтві
его|его
Пакꙑ|пакъі
рече|рече
комоу|комоу
оуподоблѭ|оуподоблѭ
ц҃ѣсрствие|ц҃ѣсрствіе
б҃жие|б҃жіе
подобъно|подобъно
естъ|естъ
квасоу|квасоу
иже|іже
приемъши|пріемъші
жена|жена
съкрꙑ|съкръі
въ|въ
мѫцѣ|мѫцѣ
трии|тріі
сатъ|сатъ
доньдеже|доньдеже
вькꙑсѣ|вькъісѣ
вьсѣ|вьсѣ
и|і
прохождааше|прохождааше
сквозѣ|сквозѣ
градꙑ|градъі
и|і
вьси|вьсі
оучѧ|оучѧ
ꙇ|і
шьстье|шьстье
творѧ|творѧ
въ|въ
ероусалимъ|ероусалімъ
Рече|рече
же|же
единъ|едінъ
къ|къ
немоу|немоу
г҃и|г҃і
аште|аще
мало|мало
естъ|естъ
с҃ъпсаѭштиихъ|с҃ъпсаѭщііхъ
сѧ|сѧ
онъ|онъ
же|же
рече|рече
къ|къ
нимъ|німъ
подвиѕаите|подвізаіте
сѧ|сѧ
вънити|въніті
сквозѣ|сквозѣ
тѣснаа|тѣснаа
врата|врата
ѣко|ѣко
мъноѕи|мънозі
г҃лѭ|г҃лѭ
вьзищѫтъ|вьзіщѫтъ
вьнити|вьніті
и|і
не|не
възмогѫтъ|възмогѫтъ
отъ нелиже|отънеліже
оубо|оубо
въстанетъ|въстанетъ
г҃ь|г҃ь
домоу|домоу
и|і
затворитъ|затворітъ
двьри|двьрі
и|і
начьнете|начьнете
вьнѣ|вьнѣ
стоѣти|стоѣті
и|і
тлѣшти|тлѣщі
въ|въ
двьри|двьрі
г҃лѭще|г҃лѭще
г҃и|г҃і
г҃и|г҃і
отврьзи|отврьзі
намъ|намъ
и|і
отъвѣщавъ|отъвѣщавъ
речетъ|речетъ
вамъ|вамъ
не|не
вѣмъ|вѣмъ
васъ|васъ
отъ коудѫ|отъкоудѫ
есте|есте
тогда|тогда
начьнете|начьнете
г҃лати|г҃латі
ѣсмь|ѣсмь
прѣдъ|прѣдъ
тобоѭ|тобоѭ
и|і
пихомъ|піхомъ
ꙇ|і
на|на
распѫтиихъ|распѫтііхъ
нашихъ|нашіхъ
оучилъ|оучілъ
еси|есі
ꙇ|і
речетъ|речетъ
г҃лѭ|г҃лѭ
вамъ|вамъ
не|не
вѣмь|вѣмь
васъ|васъ
отъ кѫдоу|отъкѫдоу
есте|есте
отъстѫпите|отъстѫпіте
отъ|отъ
мене|мене
вьси|вьсі
дѣлателе|дѣлателе
неправьдѣ|неправьдѣ
тоу|тоу
бѫдетъ|бѫдетъ
плачь|плачь
и|і
скрьжетъ|скрьжетъ
зѫбомь|зѫбомь
егда|егда
оузьрите|оузьріте
авраама|авраама
и|і
исака|ісака
и|і
иѣкова|іѣкова
ꙇ|і
вьсѧ|вьсѧ
пророкꙑ|пророкъі
въ|въ
ц҃срствии|ц҃срствіі
б҃жии|б҃жіі
вꙑ|въі
же|же
изгонимꙑ|ізгонімъі
вонъ|вонъ
и|і
придѫтъ|прідѫтъ
отъ|отъ
въстокъ|въстокъ
и|і
западъ|западъ
и|і
сѣвера|сѣвера
и|і
юга|юга
и|і
вьзлѧгѫтъ|вьзлѧгѫтъ
въ|въ
ц҃рствии|ц҃рствіі
б҃зіи|б҃зіі
ꙇ|і
се|се
сѫтъ|сѫтъ
послѣдьнии|послѣдьніі
иже|іже
бѫдѫтъ|бѫдѫтъ
прѣдьнии҅|прѣдьніі
и|і
сѫтъ|сѫтъ
прѣдьнии|прѣдьніі
ꙇже|іже
бѫдѫтъ|бѫдѫтъ
послѣдьнии|послѣдьніі
Въ|въ
тъ|тъ
день|день
пристѫпишѧ|прістѫпішѧ
едини|едіні
фарисѣи|фарісѣі
г҃лѭще|г҃лѭще
емоу|емоу
ꙇзиди|ізіді
и|і
иди|іді
отъ сѫдоу|отъсѫдоу
ѣко|ѣко
иродъ|іродъ
хоштетъ|хощетъ
тѧ|тѧ
оубити|оубіті
и|і
рече|рече
имъ|імъ
шедъше|шедъше
рьцѣте|рьцѣте
лисоу|лісоу
томоу|томоу
се|се
изгонѭ|ізгонѭ
бѣсꙑ|бѣсъі
ꙇ|і
исцѣлениѣ|ісцѣленіѣ
творѭ|творѭ
дьнесь|дьнесь
и|і
въ|въ
трети|треті
коньчаѭ|коньчаѭ
обаче|обаче
подобаатъ|подобаатъ
ми|мі
дьнесь|дьнесь
и|і
ютрѣ|ютрѣ
и|і
въ|въ
онъ|онъ
день|день
ити|іті
ѣко|ѣко
не|не
възможъно|възможъно
естъ|естъ
п҃ркоу|п҃ркоу
погꙑбнѫти|погъібнѫті
кромѣ|кромѣ
и҃ерсма|і҃ерсма
ꙇ҃ме|і҃ме
и҃ме|і҃ме
избивꙑ|ізбівъі
п҃ркꙑ|п҃ркъі
ꙇ|і
каменьемь|каменьемь
побиваѩ|побіваѧ
посъланꙑѩ|посъланъіѧ
къ|къ
тебѣ|тебѣ
Коль|коль
кратꙑ|кратъі
въсхотѣхъ|въсхотѣхъ
събърати|събъраті
чѧда|чѧда
твоѣ|твоѣ
ѣкоже|ѣкоже
кокошъ|кокошъ
гнѣздо|гнѣздо
свое|свое
подъ|подъ
крилѣ|крілѣ
и|і
не|не
въсхотѣсте|въсхотѣсте
се|се
оставлѣатъ|оставлѣатъ
сѧ|сѧ
вамъ|вамъ
домъ|домъ
вашъ|вашъ
г҃лѭ|г҃лѭ
же|же
вамъ|вамъ
ѣко|ѣко
не|не
имате|імате
видѣти|відѣті
мене|мене
доньдеже|доньдеже
придетъ|прідетъ
егда|егда
речете|речете
б҃лгсвнъ|б҃лгсвнъ
грѧдѧи|грѧдѧі
въ|въ
імѧ|імѧ
г҃не|г҃не
Ꙇ|і
бꙑстъ|бъістъ
егда|егда
вьниде|вьніде
и҃съ|і҃съ
въ|въ
домъ|домъ
единого|едіного
кънѧѕа|кънѧза
фарисѣиска|фарісѣіска
въ|въ
соботѫ|соботѫ
хлѣба|хлѣба
ѣстъ|ѣстъ
и|і
ти|ті
бѣахѫ|бѣахѫ
назираѭште|назіраѭще
и|і
ꙇ|і
се|се
ч҃лвкъ|ч҃лвкъ
единъ|едінъ
имꙑ|імъі
водънꙑи|водънъіі
трѫдъ|трѫдъ
бѣ|бѣ
прѣдъ|прѣдъ
нимь|німь
и|і
отъвѣштавъ|отъвѣщавъ
рече|рече
и҃съ|і҃съ
рече|рече
къ|къ
законьникомъ|законьнікомъ
и|і
фарисѣемъ|фарісѣемъ
г҃лѧ|г҃лѧ
аште|аще
достоитъ|достоітъ
въ|въ
соботꙑ|соботъі
цѣлити|цѣліті
они|оні
же|же
оумлъчашѧ|оумлъчашѧ
и|і
приемъ|пріемъ
и|і
исцѣли|ісцѣлі
и|і
и|і
отъпоусти|отъпоусті
и|і
и|і
отъвѣштавъ|отъвѣщавъ
къ|къ
нимъ|німъ
рече|рече
которааго|которааго
васъ|васъ
осълъ|осълъ
ли|лі
волъ|волъ
въ|въ
стоуденецъ|стоуденецъ
въпадетъ|въпадетъ
ꙇ|і
не|не
абие|абіе
истръгнетъ|істръгнетъ
его|его
вь|вь
день|день
соботънꙑ|соботънъі
ꙇ|і
не|не
възмогѫ|възмогѫ
отъвѣштати|отъвѣщаті
емоу|емоу
къ|къ
семоу|семоу
Г҃лааше|г҃лааше
же|же
къ|къ
зъванъиимъ|зъванъіімъ
притъчѫ|прітъчѫ
одръжѧ|одръжѧ
како|како
прѣдъсѣданиѣ|прѣдъсѣданіѣ
избираахѫ|ізбіраахѫ
г҃лѧ|г҃лѧ
къ|къ
нимь|німь
егда|егда
зъванъ|зъванъ
бѫдеши|бѫдеші
цѣмъ|цѣмъ
на|на
бракъ|бракъ
не|не
сѧди|сѧді
на|на
прѣдьнимь|прѣдьнімь
мѣстѣ|мѣстѣ
еда|еда
къто|къто
чьстьнѣи|чьстьнѣі
тебе|тебе
бѫдетъ|бѫдетъ
зъванꙑхъ|зъванъіхъ
ꙇ|і
пришедъ|прішедъ
зъвавꙑ|зъвавъі
тѧ|тѧ
и|і
оного|оного
речетъ|речетъ
ти|ті
даждъ|даждъ
семоу|семоу
мѣсто|мѣсто
и|і
тогда|тогда
начьнеши|начьнеші
съ|съ
стоудомъ|стоудомъ
послѣдьнее|послѣдьнее
мѣсто|мѣсто
дръжати|дръжаті
нъ|нъ
егда|егда
зъванъ|зъванъ
бѫдеши|бѫдеші
шъдъ|шъдъ
сѧди|сѧді
на|на
послѣдьниимь|послѣдьніімь
мѣстѣ|мѣстѣ
да|да
егда|егда
придетъ|прідетъ
зъвавꙑи|зъвавъіі
тѧ|тѧ
речетъ|речетъ
ти|ті
дроуже|дроуже
посѧди|посѧді
вꙑше|въіше
тъгда|тъгда
бѫдетъ|бѫдетъ
ти|ті
слава|слава
прѣдъ|прѣдъ
сѣдѧштиими|сѣдѧщіімі
съ|съ
тобоѭ|тобоѭ
ѣко|ѣко
вьсѣкъ|вьсѣкъ
възносѧи|възносѧі
сѧ|сѧ
съмѣритъ|съмѣрітъ
сѧ|сѧ
и|і
съмѣрѣѩи|съмѣрѣѧі
сѧ|сѧ
вьзнесетъ|вьзнесетъ
сѧ|сѧ
Г҃лааше|г҃лааше
же|же
къ|къ
зъвавъшюмоу|зъвавъшоумоу
и|і
егда|егда
твориши|творіші
обѣдъ|обѣдъ
ли|лі
вечерѭ|вечерѭ
не|не
зови|зові
дроугъ|дроугъ
твоихъ|твоіхъ
ни|ні
братриѩ|братріѧ
твоеѩ|твоеѧ
ни|ні
рождениѣ|рожденіѣ
твоего|твоего
ни|ні
сѫсѣдъ|сѫсѣдъ
богатъ|богатъ
еда|еда
коли|колі
и|і
ти|ті
тѧ|тѧ
такожде|такожде
възовѫтъ|възовѫтъ
и|і
бѫдетъ|бѫдетъ
ти|ті
въздаание|въздааніе
нъ|нъ
егда|егда
твориши|творіші
пиръ|піръ
зови|зові
ништѧѩ|ніщѧѧ
маломошти|маломощі
хромꙑ|хромъі
слѣпꙑ|слѣпъі
ꙇ|і
блаженъ|блаженъ
бѫдеши|бѫдеші
ѣко|ѣко
не|не
имѫтъ|імѫтъ
ти|ті
чесо|чесо
въздати|въздаті
ти|ті
въздастъ|въздастъ
бо|бо
ти|ті
сѧ|сѧ
во|во
вьскрѣшение|вьскрѣшеніе
праведънꙑхъ|праведънъіхъ
Слꙑшавъ|слъішавъ
же|же
единъ|едінъ
отъ|отъ
възлежѧштиихъ|възлежѧщііхъ
съ|съ
нимъ|німъ
си|сі
рече|рече
емоу|емоу
блаженъ|блаженъ
иже|іже
сънѣстъ|сънѣстъ
обѣдъ|обѣдъ
въ|въ
ц҃срствии|ц҃срствіі
б҃жии|б҃жіі
онъ|онъ
же|же
рече|рече
емоу|емоу
Ч҃лвкъ|ч҃лвкъ
единъ|едінъ
сътвори|сътворі
вечерѭ|вечерѭ
велиѭ|веліѭ
и|і
зъва|зъва
мъногꙑ|мъногъі
и|і
посъла|посъла
рабъ|рабъ
свои|своі
въ|въ
годъ|годъ
вечерѧ|вечерѧ
решти|рещі
зъванꙑмъ|зъванъімъ
грѧдѣте|грѧдѣте
ѣко|ѣко
оу҅же|оуже
готова|готова
сѫтъ|сѫтъ
вьсѣ|вьсѣ
ꙇ|і
начѧсѧ|начѧсѧ
въкоупъ|въкоупъ
отърицати|отъріцаті
сѧ|сѧ
вьси|вьсі
пръвꙑ|пръвъі
рече|рече
емоу|емоу
село|село
коупихъ|коупіхъ
и|і
имамъ|імамъ
нѫждѫ|нѫждѫ
изити|ізіті
и|і
видѣти|відѣті
е|е
молѭ|молѭ
тѧ|тѧ
имѣи|імѣі
мѧ|мѧ
отърочъна|отърочъна
и|і
дроугꙑ|дроугъі
рече|рече
сѫпрѫгъ|сѫпрѫгъ
воловънꙑихъ|воловънъііхъ
коупихъ|коупіхъ
пѧть|пѧть
и|і
грѧдѫ|грѧдѫ
искоуситъ|іскоусітъ
ихъ|іхъ
молѭ|молѭ
тѧ|тѧ
имѣи|імѣі
мѧ|мѧ
отърочъна|отърочъна
и|і
дроугꙑ|дроугъі
рече|рече
женѫ|женѫ
поѩсъ|поѧсъ
и|і
сего|сего
ради|раді
не|не
могѫ|могѫ
прити|пріті
и|і
пришъдъ|прішъдъ
рабъ|рабъ
тъ|тъ
повѣдѣ|повѣдѣ
се|се
г҃спдиноу|г҃спдіноу
своемоу|своемоу
тогда|тогда
разгнѣвавъ|разгнѣвавъ
сѧ|сѧ
господинъ|господінъ
домоу|домоу
рече|рече
рабоу|рабоу
своемоу|своемоу
изиди|ізіді
ѩдро|ѧдро
на|на
распѫтиѣ|распѫтіѣ
и|і
стъгнꙑ|стъгнъі
града|града
ꙇ|і
ништѧѩ|ніщѧѧ
и|і
бѣдънꙑѩ|бѣдънъіѧ
и|і
хромꙑѩ|хромъіѧ
и|і
слѣпꙑѩ|слѣпъіѧ
въведи|въведі
сѣмо|сѣмо
ꙇ|і
рече|рече
рабъ|рабъ
г҃и|г҃і
бꙑстъ|бъістъ
ѣкоже|ѣкоже
повелѣ|повелѣ
и|і
еште|еще
мѣсто|мѣсто
естъ|естъ
и|і
рече|рече
г҃ъ|г҃ъ
рабоу|рабоу
изиди|ізіді
на|на
пѫти|пѫті
и|і
халѫгꙑ|халѫгъі
и|і
оубѣди|оубѣді
вьнити|вьніті
да|да
наплънитъ|наплънітъ
сѧ|сѧ
домъ|домъ
мои|моі
г҃лѭ|г҃лѭ
бо|бо
вамъ|вамъ
ѣко|ѣко
ни|ні
единъ|едінъ
же|же
мѫжь|мѫжь
тѣхъ|тѣхъ
зъванꙑхъ|зъванъіхъ
не|не
въкоуситъ|въкоусітъ
моеѩ|моеѧ
вечерѧ|вечерѧ
мъноѕи|мънозі
бо|бо
сѫтъ|сѫтъ
зъвании|зъваніі
мало|мало
же|же
избъранꙑхъ|ізбъранъіхъ
Ꙇдѣахѫ|ідѣахѫ
же|же
съ|съ
нимь|німь
народи|народі
мъноѕи|мънозі
и|і
обраштъ|обращъ
сѧ|сѧ
рече|рече
къ|къ
нимъ|німъ
аште|аще
кто|кто
грѧдетъ|грѧдетъ
къ|къ
мьнѣ|мьнѣ
и|і
не|не
възненавидитъ|възненавідітъ
о҃тца|о҃тца
своего|своего
и|і
матере|матере
и|і
женъи|женъі
и|і
чѧдъ|чѧдъ
и|і
братриѩ|братріѧ
и|і
сестⷬ҇ъ|сестръ
еште|еще
же|же
и|і
д҃шѧ|д҃шѧ
своеѩ|своеѧ
не|не
можетъ|можетъ
мои|моі
оученикъ|оученікъ
бꙑти|бъіті
ꙇ|і
иже|іже
не|не
носитъ|носітъ
к҃рста|к҃рста
своего|своего
и|і
въ|въ
слѣдъ|слѣдъ
мене|мене
грѧдетъ|грѧдетъ
не|не
можетъ|можетъ
бꙑти|бъіті
мои|моі
оученикъ|оученікъ
Къто|къто
бо|бо
отъ|отъ
васъ|васъ
хотѧи|хотѧі
стлъпъ|стлъпъ
созъдати|созъдаті
не|не
прѣжде|прѣжде
ли|лі
сѣдъ|сѣдъ
раштьтетъ|ращьтетъ
доволъ|доволъ
аште|аще
иматъ|іматъ
иже|іже
естъ|естъ
на|на
съвръшение|съвръшеніе
да|да
не|не
егда|егда
положитъ|положітъ
основаниѣ|основаніѣ
и|і
не|не
можетъ|можетъ
съвръшити|съвръшіті
вьси|вьсі
видѧштеи|відѧщеі
начънѫтъ|начънѫтъ
рѫгати|рѫгаті
сѧ|сѧ
емоу|емоу
г҃лѭште|г҃лѭще
ѣко|ѣко
сь|сь
ч҃лвкъ|ч҃лвкъ
начѧтъ|начѧтъ
зъдати|зъдаті
и|і
не|не
може|може
съвръшити|съвръшіті
ли|лі
кꙑи|къіі
ц҃сръ|ц҃сръ
идꙑ|ідъі
къ|къ
иномоу|іномоу
ц҃срю|ц҃срю
сънити|съніті
сѧ|сѧ
на|на
брань|брань
не|не
сѣдъ|сѣдъ
ли|лі
прѣжде|прѣжде
съвѣштаваатъ|съвѣщаваатъ
аште|аще
силънъ|сілънъ
естъ|естъ
съ|съ
десѧтиѭ|десѧтіѭ
тꙑсѫштъ|тъісѫщъ
сърѣсти|сърѣсті
грѧдѫштааго|грѧдѫщааго
съ|съ
дъвѣма|дъвѣма
десѧтъма|десѧтъма
тꙑсѫштама|тъісѫщама
на|на
нь|нь
аште|аще
ли|лі
же|же
ни|ні
еште|еще
далече|далече
емоу|емоу
сѫштю|сѫщоу
молитвѫ|молітвѫ
посълавъ|посълавъ
молитъ|молітъ
сѧ|сѧ
о|о
мирѣ|мірѣ
Тако|тако
оубо|оубо
вьсѣкъ|вьсѣкъ
отъ|отъ
васъ|васъ
иже|іже
не|не
отъречетъ|отъречетъ
сѧ|сѧ
вьсего|вьсего
своего|своего
имѣниѣ|імѣніѣ
не|не
можетъ|можетъ
мои|моі
бꙑти|бъіті
оученикъ|оученікъ
добро|добро
естъ|естъ
солъ|солъ
аште|аще
же|же
соль|соль
обоуѣатъ|обоуѣатъ
о|о
чемъ|чемъ
осолитъ|осолітъ
сѧ|сѧ
Ни|ні
вь|вь
земи|земі
ни|ні
въ|въ
гнои|гноі
трѣбѣ|трѣбѣ
естъ|естъ
вонъ|вонъ
исꙑплѭтъ|ісъіплѭтъ
ѭ|ѭ
ꙇмѣѩи|імѣѧі
оуши|оуші
слꙑшати|слъішаті
да|да
слꙑшитъ|слъішітъ
Бѣахѫ|бѣахѫ
же|же
къ|къ
немоу|немоу
приближаѭште|прібліжаѭще
сѧ|сѧ
вьси|вьсі
мꙑтаре|мъітаре
и|і
грѣшъници|грѣшъніці
послоушатъ|послоушатъ
его|его
и|і
роптаахѫ|роптаахѫ
фарисѣи|фарісѣі
и|і
кънижъници|къніжъніці
г҃лѭште|г҃лѭще
ѣко|ѣко
сь|сь
грѣшъникꙑ|грѣшънікъі
приемлетъ|пріемлетъ
и|і
съ|съ
ними|німі
ѣстъ|ѣстъ
Рече|рече
же|же
къ|къ
нимь|німь
притъчѫ|прітъчѫ
сиѭ|сіѭ
г҃лѧ|г҃лѧ
кꙑ|къі
ч҃лвкъ|ч҃лвкъ
отъ|отъ
васъ|васъ
имꙑ|імъі
съто|съто
овецъ|овецъ
и|і
погоубль|погоубль
единѫ|едінѫ
отъ|отъ
нихъ|ніхъ
не|не
оставитъ|оставітъ
ли|лі
девѧти|девѧті
десѧтъ|десѧтъ
и|і
девѧти|девѧті
въ|въ
поустꙑни|поустъіні
и|і
идетъ|ідетъ
въ|въ
слѣдъ|слѣдъ
погꙑбъшѧѩ|погъібъшѧѧ
доньдеже|доньдеже
обрѧштетъ|обрѧщетъ
ѭ|ѭ
ꙇ|і
обрѣтъ|обрѣтъ
възлагаатъ|възлагаатъ
на|на
рамѣ|рамѣ
свои|своі
радоуѩ|радоуѧ
сѧ|сѧ
и|і
пришедъ|прішедъ
въ|въ
домъ|домъ
съзꙑваатъ|съзъіваатъ
дроугꙑ|дроугъі
и|і
сѫсѣдꙑ|сѫсѣдъі
г҃лѧ|г҃лѧ
имъ|імъ
радоуите|радоуіте
сѧ|сѧ
съ|съ
мъноѭ|мъноѭ
ѣко|ѣко
обрѣтъ|обрѣтъ
овъцѫ|овъцѫ
моѭ|моѭ
погꙑбъшѫѭ|погъібъшѫѭ
г҃лѭ|г҃лѭ
вамъ|вамъ
ѣко|ѣко
тако|тако
радостъ|радостъ
бѫдетъ|бѫдетъ
на|на
н҃бсе|н҃бсе
о|о
единомъ|едіномъ
грѣшъницѣ|грѣшъніцѣ
каѭшти|каѭщі
сѧ|сѧ
неже|неже
о|о
девѧти|девѧті
десѧтъ|десѧтъ
и|і
девѧти|девѧті
праведъницѣхъ|праведъніцѣхъ
иже|іже
не|не
трѣбоуѭтъ|трѣбоуѭтъ
покааниѣ|покааніѣ
ли|лі
каѣ|каѣ
жена|жена
имѫшти|імѫщі
десѧтъ|десѧтъ
драгмъ|драгмъ
аште|аще
погоубитъ|погоубітъ
драгмѫ|драгмѫ
единѫ|едінѫ
не|не
въжиѕаатъ|въжізаатъ
ли|лі
свѣтильника|свѣтільніка
и|і
помететъ|помететъ
храминꙑ|храмінъі
ꙇ|і
иштетъ|іщетъ
прилежъно|прілежъно
доньдеже|доньдеже
обрѧштетъ|обрѧщетъ
и|і
обрѣтъши|обрѣтъші
съзꙑваатъ|съзъіваатъ
дроугꙑ|дроугъі
и|і
сѫсѣдꙑнѧ|сѫсѣдъінѧ
г҃лѭшти|г҃лѭщі
радоуите|радоуіте
сѧ|сѧ
съ|съ
мъноѭ҄|мъноѭ
ѣко|ѣко
обрѣтъ|обрѣтъ
драгмѫ|драгмѫ
ѭже|ѭже
погоубихъ|погоубіхъ
тако|тако
г҃лѭ|г҃лѭ
вамъ|вамъ
радость|радость
бꙑваатъ|бъіваатъ
прѣдъ|прѣдъ
аⷩ҇лꙑ|анлъі
б҃жии|б҃жіі
о|о
единомь|едіномь
грѣшъницѣ|грѣшъніцѣ
каѭштиимъ|каѭщіімъ
сѧ|сѧ
Рече|рече
же|же
г҃ъ|г҃ъ
ч҃лвкъ|ч҃лвкъ
единъ|едінъ
имѣ|імѣ
дъва|дъва
с҃на|с҃на
и|і
рече|рече
юнѣи|юнѣі
ею|ею
о҃тцю|о҃тцоу
о҃тче|о҃тче
даждь|даждь
ми|мі
достоинѫѭ|достоінѫѭ
чѧсть|чѧсть
имѣниѣ|імѣніѣ
и|і
раздѣли|раздѣлі
има|іма
имѣние|імѣніе
ꙇ|і
не|не
по|по
мъноѕѣхъ|мънозѣхъ
дьнехъ|дьнехъ
събъравъ|събъравъ
вьсе|вьсе
мьнии|мьніі
с҃нъ|с҃нъ
отиде|отіде
на|на
странѫ|странѫ
далече|далече
и|і
тоу|тоу
расточи|расточі
имѣние|імѣніе
свое|свое
живꙑ|жівъі
блѫдъно|блѫдъно
иждивъшю|іждівъшоу
же|же
емоу|емоу
вьсѣ|вьсѣ
бꙑстъ|бъістъ
гладъ|гладъ
крѣпокъ|крѣпокъ
на|на
странѣ|странѣ
тои|тоі
и|і
тъ|тъ
начѧтъ|начѧтъ
лишити|лішіті
сѧ|сѧ
и|і
шедъ|шедъ
прилѣпи|прілѣпі
сѧ|сѧ
единомъ|едіномъ
отъ|отъ
жителъ|жітелъ
тоѩ|тоѧ
странꙑ|странъі
и|і
посъла|посъла
и|і
на|на
села|села
своѣ|своѣ
пастъ|пастъ
свинии|свініі
ꙇ|і
желааше|желааше
насꙑтити|насъітіті
чрѣво|чрѣво
свое|свое
отъ|отъ
рожецъ|рожецъ
ѩже|ѧже
ѣдѣахѫ|ѣдѣахѫ
свиниѩ|свініѧ
и|і
никтоже|ніктоже
не|не
даѣше|даѣше
емоу|емоу
вь|вь
себѣ|себѣ
же|же
пришедъ|прішедъ
рече|рече
колико|коліко
наимъникъ|наімънікъ
отъца|отъца
моего|моего
избꙑваѭтъ|ізбъіваѭтъ
хлѣби|хлѣбі
азъ|азъ
же|же
гладомь|гладомь
гꙑблѭ|гъіблѭ
въставъ|въставъ
идѫ|ідѫ
къ|къ
о҃тцю|о҃тцоу
моемоу|моемоу
ꙇ|і
рекѫ|рекѫ
емоу|емоу
отъче|отъче
съгрѣшихъ|съгрѣшіхъ
на|на
небо|небо
и|і
прѣдъ|прѣдъ
тобоѭ|тобоѭ
юже|юже
нѣсмъ|нѣсмъ
достоинъ|достоінъ
нарещи|нарещі
сѧ|сѧ
с҃нъ|с҃нъ
твои|твоі
сътвори|сътворі
мѧ|мѧ
ѣко|ѣко
единого|едіного
отъ|отъ
наимъникъ|наімънікъ
твоихъ|твоіхъ
ꙇ҅|і
въставъ|въставъ
иде|іде
къ|къ
о҃тцю|о҃тцоу
своемоу|своемоу
еще|еще
же|же
емоу|емоу
далече|далече
сѫштю|сѫщоу
оузьрѣ|оузьрѣ
и|і
отецъ|отецъ
его|его
и|і
милъ|мілъ
емоу|емоу
бꙑстъ|бъістъ
ꙇ|і
текъ|текъ
нападе|нападе
на|на
вꙑѭ|въіѭ
его|его
и|і
облобꙑза|облобъіза
и|і
рече|рече
же|же
емоу|емоу
с҃нъ|с҃нъ
о҃тче|о҃тче
съгрѣшихъ|съгрѣшіхъ
на|на
небо|небо
и|і
прѣдъ|прѣдъ
тобоѭ|тобоѭ
юже|юже
нѣсмъ|нѣсмъ
достоинъ|достоінъ
нарешти|нарещі
сѧ|сѧ
с҃нъ|с҃нъ
твои|твоі
рече|рече
же|же
о҃тцъ|о҃тцъ
къ|къ
рабомъ|рабомъ
своимъ|своімъ
ꙇзнесѣте|ізнесѣте
одеждѫ|одеждѫ
пръвѫѭ|пръвѫѭ
ꙇ|і
облѣцѣте|облѣцѣте
и|і
ꙇ|і
дадите|дадіте
пръстень|пръстень
на|на
рѫкѫ|рѫкѫ
его|его
ꙇ|і
сапогꙑ|сапогъі
на|на
ноѕѣ|нозѣ
ꙇ҅|і
приведъше|пріведъше
телецъ|телецъ
оупитѣнꙑ|оупітѣнъі
заколите|заколіте
и|і
ѣдъше|ѣдъше
да|да
веселимъ|веселімъ
сѧ|сѧ
ѣко|ѣко
с҃нъ|с҃нъ
мои|моі
сь|сь
мрътвъ|мрътвъ
бѣ|бѣ
и|і
оживе|ожіве
ꙇзгꙑблъ|ізгъіблъ
бѣ|бѣ
и|і
обрѣте|обрѣте
сѧ|сѧ
ꙇ|і
начѧсѧ|начѧсѧ
веселити|веселіті
сѧ|сѧ
бѣ|бѣ
же|же
с҃нъ|с҃нъ
его|его
старѣи|старѣі
на|на
селѣ|селѣ
ꙇ|і
ѣко|ѣко
грѧдꙑ|грѧдъі
приближи|прібліжі
сѧ|сѧ
къ|къ
домоу|домоу
слꙑша|слъіша
пѣниѣ|пѣніѣ
и|і
ликꙑ|лікъі
ꙇ|і
призъвавъ|прізъвавъ
единого|едіного
отъ|отъ
рабъ|рабъ
въпрашааше|въпрашааше
что|что
