39,<wb>і
141,<wb>рече
210,<wb>імъ
47,<wb>о
1255,<wb>семь
178,<wb>лі
2738 661,<wb>сътѧза|ете
70,<wb>сѧ
1891,<wb>междоу
1391,<wb>собоѭ
99,<wb>ѣко
949,<wb>рѣхъ
56,<wb>въ
2027,<wb>малѣ
39,<wb>і
62,<wb>не
1369,<wb>відіте
364,<wb>мене
39,<wb>і
404,<wb>пакъі
56,<wb>въ
2027,<wb>малѣ
39,<wb>і
1893,<wb>оузьріте
226,<wb>мѧ
1240,<wb>амінь
1240,<wb>амінь
284,<wb>глѭ
260,<wb>вамъ
99,<wb>ѣко
1822 66 3395,<wb>въсп|ла|чете
70,<wb>сѧ
39,<wb>і
160 2896 86 1971,<wb>въз|дръі|да|ате
237,<wb>въі
39,<wb>і
688,<wb>міръ
2279 4181,<wb>въздрадоу|оутъ
70,<wb>сѧ
237,<wb>въі
71,<wb>же
2178 60,<wb>печаль|ні
1215,<wb>бѫдете
208,<wb>нъ
2178,<wb>печаль
1615,<wb>ваша
56,<wb>въ
833 97,<wb>радо|стъ
362,<wb>бѫдетъ
847,<wb>жена
317,<wb>егда
120 470 542,<wb>ра|жда|атъ
2178,<wb>печаль
584,<wb>іматъ
99,<wb>ѣко
416,<wb>пріде
223 188,<wb>го|дь
908,<wb>еѧ
317,<wb>егда
71,<wb>же
310 514,<wb>ро|дітъ
1852,<wb>отрочѧ
150,<wb>къ
650,<wb>томоу
62,<wb>не
4220 846,<wb>помь|нітъ
4333,<wb>скръбі
171,<wb>за
833 97,<wb>радо|стъ
99,<wb>ѣко
790,<wb>роді
70,<wb>сѧ
1639,<wb>члвкъ
56,<wb>въ
688,<wb>міръ
39,<wb>і
237,<wb>въі
71,<wb>же
222,<wb>оубо
457,<wb>нъінѣ
2178 60,<wb>печаль|ні
1215,<wb>бѫдете
404,<wb>пакъі
71,<wb>же
799 1013,<wb>оузь|рѭ
237,<wb>въі
39,<wb>і
2279 4181,<wb>въздрадоу|оутъ
70,<wb>сѧ
2643,<wb>срдце
709,<wb>ваше
39,<wb>і
2421,<wb>радості
709 24,<wb>ваше|ѧ
748,<wb>ніктоже
62,<wb>не
81 192 965,<wb>вь|зъ|метъ
84,<wb>отъ
544,<wb>васъ
39,<wb>і
56,<wb>въ
157,<wb>тъ
644,<wb>дьнь
364,<wb>мене
62,<wb>не
1136 54,<wb>въпросі|те
1330,<wb>нічесоже
1240,<wb>амінь
681,<wb>амін
284,<wb>глѭ
260,<wb>вамъ
99,<wb>ѣко
77 183 54,<wb>а|шт|те
1316,<wb>чесо
2677,<wb>просіте
84,<wb>отъ
1206,<wb>отца
56,<wb>въ
466,<wb>імѧ
346,<wb>мое
520,<wb>дастъ
260,<wb>вамъ
4090,<wb>доселѣ
62,<wb>не
954 242,<wb>просі|сте
1330,<wb>нічесоже
56,<wb>въ
466,<wb>імѧ
346,<wb>мое
2677,<wb>просіте
39,<wb>і
90 206 54,<wb>прі|ме|те
105,<wb>да
833 97,<wb>радо|стъ
1615,<wb>ваша
927 126 102,<wb>ісплъ|не|на
362,<wb>бѫдетъ
159,<wb>сі
56,<wb>въ
2272 76,<wb>прітъча|хъ
2161,<wb>глахъ
260,<wb>вамъ
208,<wb>нъ
786,<wb>прідетъ
1638,<wb>годіна
317,<wb>егда
150,<wb>къ
650,<wb>томоу
56,<wb>въ
2272 76,<wb>прітъча|хъ
62,<wb>не
284,<wb>глѭ
260,<wb>вамъ
208,<wb>нъ
62,<wb>не
4312,<wb>обіноуѧ
70,<wb>сѧ
47,<wb>о
221 215,<wb>от|ці
4433 474,<wb>възвѣ|штѫ
260,<wb>вамъ
56,<wb>въ
157,<wb>тъ
869,<wb>день
56,<wb>въ
466,<wb>імѧ
346,<wb>мое
321 632 3610,<wb>въс|про|сіте
39,<wb>і
62,<wb>не
284,<wb>глѭ
260,<wb>вамъ
99,<wb>ѣко
290,<wb>азъ
1536 500,<wb>оумо|лѭ
1206,<wb>отца
47,<wb>о
544,<wb>васъ
645,<wb>самъ
112,<wb>бо
3287,<wb>отецъ
2727,<wb>любітъ
237,<wb>въі
99,<wb>ѣко
237,<wb>въі
364,<wb>мене
2253 242,<wb>възлюбі|сте
39,<wb>і
1531 242,<wb>вѣрова|сте
99,<wb>ѣко
290,<wb>азъ
84,<wb>отъ
422,<wb>ба
4055,<wb>ізідъ
4055,<wb>ізідъ
84,<wb>отъ
1206,<wb>отца
39,<wb>і
1743,<wb>прідъ
56,<wb>въ
3677,<wb>мірь
404,<wb>пакъі
2437 3,<wb>оставлѣ|ѭ
688,<wb>міръ
39,<wb>і
674,<wb>ідѫ
150,<wb>къ
3102,<wb>отцоу
1489,<wb>глашѧ
144,<wb>емоу
559,<wb>оученіці
135,<wb>его
121,<wb>се
457,<wb>нъінѣ
62,<wb>не
4312,<wb>обіноуѧ
70,<wb>сѧ
2956,<wb>глаголеші
77,<wb>а
1018 380,<wb>прітъ|чѧ
678 24 48,<wb>ніко|ѧ|же
62,<wb>не
1594,<wb>глеші
457,<wb>нъінѣ
1726,<wb>вѣмъ
99,<wb>ѣко
2004,<wb>вѣсі
264,<wb>вьсѣ
39,<wb>і
62,<wb>не
1520 608,<wb>трѣбоу|еші
105,<wb>да
523,<wb>кто
374,<wb>тѧ
951 542,<wb>въпраша|атъ
47,<wb>о
1255,<wb>семь
594 389,<wb>вѣроу|емъ
99,<wb>ѣко
84,<wb>отъ
422,<wb>ба
39 82 137,<wb>і|ше|лъ
313,<wb>есі
328,<wb>отъвѣшта
210,<wb>імъ
107,<wb>іс
457,<wb>нъінѣ
178,<wb>лі
594 42 54,<wb>вѣроу|оу|те
121,<wb>се
1578,<wb>грѧдетъ
1638,<wb>годіна
39,<wb>і
457,<wb>нъінѣ
416,<wb>пріде
105,<wb>да
4514 231,<wb>разі|детъ
70,<wb>сѧ
184 2670,<wb>ко|жъдо
56,<wb>въ
1596,<wb>своѣ
39,<wb>і
364,<wb>мене
940,<wb>едіного
646 54,<wb>оставі|те
39,<wb>і
2134,<wb>нѣсмъ
438,<wb>едінъ
99,<wb>ѣко
3287,<wb>отецъ
75,<wb>съ
2117,<wb>мъноѭ
161,<wb>естъ
159,<wb>сі
2161,<wb>глахъ
260,<wb>вамъ
105,<wb>да
56,<wb>въ
437,<wb>мьнѣ
975,<wb>міра
1048,<wb>імате
56,<wb>въ
2060,<wb>мірѣ
1460 280 60,<wb>скръ|бь|ні
1215,<wb>бѫдете
208,<wb>нъ
3600 410,<wb>дръза|іте
290,<wb>азъ
4495 76,<wb>побѣді|хъ
975,<wb>міра
159,<wb>сі
130,<wb>гла
107,<wb>іс
39,<wb>і
160 855,<wb>въз|веде
107,<wb>іс
531,<wb>очі
424,<wb>своі
68,<wb>на
2140,<wb>нбо
39,<wb>і
141,<wb>рече
3658,<wb>отче
416,<wb>пріде
1638,<wb>годіна
1783,<wb>прославі
732,<wb>сна
524,<wb>своего
105,<wb>да
39,<wb>і
423,<wb>снъ
462,<wb>твоі
2846,<wb>прославітъ
374,<wb>тѧ
308,<wb>ѣкоже
1598,<wb>далъ
144,<wb>емоу
313,<wb>есі
1517,<wb>власть
1649 24,<wb>вьсѣко|ѧ
3595,<wb>плъті
105,<wb>да
1649,<wb>вьсѣко
295,<wb>еже
313,<wb>есі
144,<wb>емоу
1598,<wb>далъ
520,<wb>дастъ
210,<wb>імъ
2030,<wb>жівота
2589 482,<wb>вѣчъ|нааго
121,<wb>се
71,<wb>же
161,<wb>естъ
2589 401,<wb>вѣчъ|нъіі
920,<wb>жівотъ
105,<wb>да
535 304,<wb>зна|ѭтъ
614,<wb>тебе
940,<wb>едіного
1773 482,<wb>істінъ|нааго
422,<wb>ба
39,<wb>і
538,<wb>егоже
456,<wb>посъла
107,<wb>іс
1236,<wb>ха
290,<wb>азъ
1783 76,<wb>прославі|хъ
374,<wb>тѧ
68,<wb>на
734,<wb>земі
1043,<wb>дѣло
1144 871,<wb>съвръ|шіхъ
295,<wb>еже
1598,<wb>далъ
313,<wb>есі
437,<wb>мьнѣ
105,<wb>да
2543,<wb>сътворѭ
39,<wb>і
457,<wb>нъінѣ
1783,<wb>прославі
226,<wb>мѧ
288,<wb>тъі
3658,<wb>отче
73,<wb>оу
614,<wb>тебе
2795,<wb>самого
338 2378,<wb>сла|воѭ
1447,<wb>ѭже
414 76,<wb>імѣ|хъ
536,<wb>прѣжде
2238,<wb>даже
62,<wb>не
351,<wb>бъістъ
688,<wb>міръ
73,<wb>оу
614,<wb>тебе
1173 76,<wb>ѣві|хъ
466,<wb>імѧ
347,<wb>твое
630 2563,<wb>члв|кмъ
858,<wb>ѧже
1598,<wb>далъ
313,<wb>есі
437,<wb>мьнѣ
84,<wb>отъ
975,<wb>міра
462,<wb>твоі
2191,<wb>бѣшѧ
39,<wb>і
437,<wb>мьнѣ
225,<wb>ѧ
1598,<wb>далъ
313,<wb>есі
39,<wb>і
442,<wb>слово
347,<wb>твое
1201 3018,<wb>съхра|нішѧ
457,<wb>нъінѣ
2167,<wb>разоумѣшѧ
99,<wb>ѣко
264,<wb>вьсѣ
808,<wb>еліко
1598,<wb>далъ
313,<wb>есі
437,<wb>мьнѣ
84,<wb>отъ
614,<wb>тебе
419,<wb>сѫтъ
99,<wb>ѣко
2539,<wb>глъі
858,<wb>ѧже
1598,<wb>далъ
313,<wb>есі
437,<wb>мьнѣ
105 76,<wb>да|хъ
210,<wb>імъ
39,<wb>і
323,<wb>ті
1169 281,<wb>пріѧ|сѧ
39,<wb>і
2167,<wb>разоумѣшѧ
237,<wb>въі
843,<wb>істінѫ
99,<wb>ѣко
84,<wb>отъ
614,<wb>тебе
4055,<wb>ізідъ
39,<wb>і
2836,<wb>вѣровашѧ
99,<wb>ѣко
288,<wb>тъі
226,<wb>мѧ
456,<wb>посъла
290,<wb>азъ
47,<wb>о
745,<wb>сіхъ
3166,<wb>молѭ
62,<wb>не
47,<wb>о
429 106,<wb>вьсе|мь
2060,<wb>мірѣ
3166,<wb>молѭ
208,<wb>нъ
47,<wb>о
1383,<wb>тѣхъ
858,<wb>ѧже
1598,<wb>далъ
313,<wb>есі
2231,<wb>мънѣ
99,<wb>ѣко
462,<wb>твоі
419,<wb>сѫтъ
39,<wb>і
556,<wb>моѣ
913,<wb>въсѣ
552,<wb>твоѣ
419,<wb>сѫтъ
39,<wb>і
552,<wb>твоѣ
556,<wb>моѣ
39,<wb>і
1783 76,<wb>прославі|хъ
70,<wb>сѧ
81,<wb>вь
562,<wb>ніхъ
39,<wb>і
72,<wb>к
650,<wb>томоу
2134,<wb>нѣсмъ
56,<wb>въ
2060,<wb>мірѣ
39,<wb>і
747,<wb>сіі
56,<wb>въ
2060,<wb>мірѣ
419,<wb>сѫтъ
39,<wb>і
290,<wb>азъ
150,<wb>къ
356,<wb>тебѣ
1142,<wb>грѧдѫ
3658,<wb>отче
490,<wb>стъі
1617 89,<wb>съблю|ді
225,<wb>ѧ
56,<wb>въ
466,<wb>імѧ
347,<wb>твое
858,<wb>ѧже
1598,<wb>далъ
313,<wb>есі
437,<wb>мьнѣ
105,<wb>да
969,<wb>бѫдѫтъ
814,<wb>едіно
308,<wb>ѣкоже
39,<wb>і
478,<wb>мъі
317,<wb>егда
2852,<wb>бѣхъ
75,<wb>съ
1047,<wb>німі
56,<wb>въ
2060,<wb>мірѣ
290,<wb>азъ
1617 3988,<wb>съблю|дахъ
225,<wb>ѧ
56,<wb>въ
466,<wb>імѧ
347,<wb>твое
858,<wb>ѧже
1598,<wb>далъ
313,<wb>есі
2231,<wb>мънѣ
1201 1698,<wb>съхра|ніхъ
39,<wb>і
748,<wb>ніктоже
84,<wb>отъ
562,<wb>ніхъ
62,<wb>не
1083 287,<wb>погъі|бе
64 1999,<wb>т|къмо
423,<wb>снъ
1083 205 137 139,<wb>погъі|бѣ|лъ|нъі
105,<wb>да
3463,<wb>събѫдѫтъ
70,<wb>сѧ
2376,<wb>кънігъі
457,<wb>нъінѣ
150,<wb>къ
356,<wb>тебѣ
1142,<wb>грѧдѫ
39,<wb>і
159,<wb>сі
189 500,<wb>гл|лѭ
56,<wb>въ
2060,<wb>мірѣ
105,<wb>да
1177,<wb>імѫтъ
1994,<wb>радость
813,<wb>моѭ
927 126 179,<wb>ісплъ|не|нѫ
81,<wb>вь
436,<wb>себѣ
290,<wb>азъ
105 76,<wb>да|хъ
210,<wb>імъ
442,<wb>слово
347,<wb>твое
39,<wb>і
688,<wb>міръ
3236 114,<wb>възненаві|дѣ
225,<wb>ѧ
99,<wb>ѣко
62,<wb>не
419,<wb>сѫтъ
84,<wb>отъ
975,<wb>міра
308,<wb>ѣкоже
39,<wb>і
290,<wb>азъ
84,<wb>отъ
975,<wb>міра
2134,<wb>нѣсмъ
62,<wb>не
3166,<wb>молѭ
105,<wb>да
925 206 116,<wb>възъ|ме|ші
225,<wb>ѧ
84,<wb>отъ
975,<wb>міра
208,<wb>нъ
105,<wb>да
1617 3294,<wb>съблю|деші
225,<wb>ѧ
84,<wb>отъ
3436,<wb>непріѣзні
84,<wb>отъ
975,<wb>міра
62,<wb>не
419,<wb>сѫтъ
308,<wb>ѣкоже
39,<wb>і
290,<wb>азъ
84,<wb>отъ
975,<wb>міра
3329,<wb>нѣсмь
40 52,<wb>с|ті
225,<wb>ѧ
56,<wb>въ
843,<wb>істінѫ
1071,<wb>твоѭ
442,<wb>слово
347,<wb>твое
2700,<wb>істіна
161,<wb>естъ
308,<wb>ѣкоже
288,<wb>тъі
226,<wb>мѧ
456,<wb>посъла
56,<wb>въ
688,<wb>міръ
39,<wb>і
290,<wb>азъ
456 76,<wb>посъла|хъ
225,<wb>ѧ
56,<wb>въ
688,<wb>міръ
39,<wb>і
171,<wb>за
1562,<wb>нѧ
290,<wb>азъ
2753 474,<wb>св|штѫ
70,<wb>сѧ
645,<wb>самъ
105,<wb>да
969,<wb>бѫдѫтъ
39,<wb>і
323,<wb>ті
40 3786,<wb>с|штені
237,<wb>въі
843,<wb>істінѫ
62,<wb>не
47,<wb>о
745,<wb>сіхъ
71,<wb>же
3166,<wb>молѭ
4150,<wb>тькмо
208,<wb>нъ
39,<wb>і
594 3628,<wb>вѣроу|ѭштіхъ
442 106,<wb>слово|мь
299,<wb>іхъ
81,<wb>вь
226,<wb>мѧ
105,<wb>да
481,<wb>вьсі
814,<wb>едіно
419,<wb>сѫтъ
308,<wb>ѣкоже
288,<wb>тъі
3658,<wb>отче
81,<wb>вь
437,<wb>мьнѣ
39,<wb>і
290,<wb>азъ
56,<wb>въ
356,<wb>тебѣ
105,<wb>да
39,<wb>і
323,<wb>ті
56,<wb>въ
759,<wb>насъ
814,<wb>едіно
969,<wb>бѫдѫтъ
105,<wb>да
39,<wb>і
688,<wb>міръ
827,<wb>вѣрѫ
4272,<wb>іметъ
99,<wb>ѣко
288,<wb>тъі
226,<wb>мѧ
456,<wb>посъла
39,<wb>і
290,<wb>азъ
1253,<wb>славѫ
1447,<wb>ѭже
1598,<wb>далъ
313,<wb>есі
2231,<wb>мънѣ
105 76,<wb>да|хъ
210,<wb>імъ
105,<wb>да
969,<wb>бѫдѫтъ
814,<wb>едіно
308,<wb>ѣкоже
39,<wb>і
478,<wb>мъі
814,<wb>едіно
290,<wb>азъ
81,<wb>вь
562,<wb>ніхъ
39,<wb>і
288,<wb>тъі
56,<wb>въ
437,<wb>мьнѣ
105,<wb>да
969,<wb>бѫдѫтъ
3730 60,<wb>съвръше|ні
56,<wb>въ
814,<wb>едіно
39,<wb>і
105,<wb>да
479 542,<wb>разоумѣ|атъ
688,<wb>міръ
99,<wb>ѣко
288,<wb>тъі
226,<wb>мѧ
456,<wb>посъла
39,<wb>і
2253 137,<wb>възлюбі|лъ
225,<wb>ѧ
313,<wb>есі
308,<wb>ѣкоже
39,<wb>і
226,<wb>мѧ
2253 137,<wb>възлюбі|лъ
313,<wb>есі
1466,<wb>оче
858,<wb>ѧже
1598,<wb>далъ
313,<wb>есі
2231,<wb>мънѣ
1799,<wb>хоштѫ
105,<wb>да
3734,<wb>іждеже
568,<wb>есмъ
290,<wb>азъ
39,<wb>і
323,<wb>ті
969,<wb>бѫдѫтъ
75,<wb>съ
2117,<wb>мъноѭ
105,<wb>да
2034,<wb>відѧтъ
1253,<wb>славѫ
813,<wb>моѭ
1447,<wb>ѭже
1598,<wb>далъ
313,<wb>есі
437,<wb>мьнѣ
99,<wb>ѣко
2253 137,<wb>възлюбі|лъ
226,<wb>мѧ
313,<wb>есі
536,<wb>прѣжде
75 4405,<wb>съ|ложеніѣ
975,<wb>міра
84 83,<wb>отъ|че
2112 401,<wb>праведъ|нъіі
688,<wb>міръ
614,<wb>тебе
62,<wb>не
1010,<wb>позна
290,<wb>азъ
71,<wb>же
374,<wb>тѧ
1010 76,<wb>позна|хъ
39,<wb>і
747,<wb>сіі
4172,<wb>познашѧ
99,<wb>ѣко
288,<wb>тъі
226,<wb>мѧ
456,<wb>посъла
39,<wb>і
1360 76,<wb>съказа|хъ
210,<wb>імъ
466,<wb>імѧ
347,<wb>твое
39,<wb>і
3055 834,<wb>съка|жѫ
105,<wb>да
279 325,<wb>лю|бъі
3880 48,<wb>еѭ|же
226,<wb>мѧ
313,<wb>есі
2253 137,<wb>възлюбі|лъ
56,<wb>въ
562,<wb>ніхъ
362,<wb>бѫдетъ
39,<wb>і
290,<wb>азъ
56,<wb>въ
562,<wb>ніхъ
159,<wb>сі
1342,<wb>рекъ
107,<wb>іс
820,<wb>ізіде
75,<wb>съ
1222,<wb>оученікъі
1060,<wb>своімі
68,<wb>на
366,<wb>онъ
1736,<wb>полъ
1182 134,<wb>пото|ка
1272 625 384,<wb>ке|дръ|ска
773,<wb>ідеже
165,<wb>бѣ
4533,<wb>врътъ
81,<wb>вь
1602,<wb>ньже
1776,<wb>въніде
645,<wb>самъ
39,<wb>і
559,<wb>оученіці
135,<wb>его
2401,<wb>вѣдѣаше
71,<wb>же
1667,<wb>іюда
227,<wb>іже
39,<wb>і
444 177,<wb>прѣда|аше
707,<wb>мѣсто
99,<wb>ѣко
586 124 1274,<wb>мъно|жі|цеѭ
2081 177,<wb>събіра|аше
70,<wb>сѧ
107,<wb>іс
390,<wb>тоу
75,<wb>съ
1222,<wb>оученікъі
1060,<wb>своімі
1667,<wb>іюда
71,<wb>же
1729,<wb>пріемъ
2602 316,<wb>спі|рѫ
39,<wb>і
84,<wb>отъ
942,<wb>архіереі
39,<wb>і
1062,<wb>фарісѣі
2057,<wb>слоугъі
416,<wb>пріде
2285,<wb>тамо
75,<wb>съ
1599 209,<wb>свѣті|лъі
39,<wb>і
40 258 123,<wb>с|вѣшта|мі
39,<wb>і
2669 16,<wb>орѫжі|і
107,<wb>іс
71,<wb>же
2171,<wb>вѣдъі
264,<wb>вьсѣ
2771 17,<wb>грѧдѫшта|а
68,<wb>на
484,<wb>нь
1686,<wb>ішедъ
141,<wb>рече
210,<wb>імъ
1483,<wb>кого
2711,<wb>іштете
1992,<wb>отъвѣшташѧ
144,<wb>емоу
107,<wb>іс
3525 17,<wb>назарѣ|а
130,<wb>гла
210,<wb>імъ
107,<wb>іс
290,<wb>азъ
568,<wb>есмъ
577 3099,<wb>сто|ѣаше
71,<wb>же
1667,<wb>іюда
227,<wb>іже
39,<wb>і
444 177,<wb>прѣда|аше
75,<wb>съ
1047,<wb>німі
105,<wb>да
99,<wb>ѣко
141,<wb>рече
210,<wb>імъ
290,<wb>азъ
568,<wb>есмъ
674,<wb>ідѫ
321 2774,<wb>въс|пѧть
39,<wb>і
198 175,<wb>па|дѫ
68,<wb>на
734,<wb>земі
404,<wb>пакъі
71,<wb>же
225,<wb>ѧ
1136,<wb>въпросі
107,<wb>іс
1483,<wb>кого
2711,<wb>іштете
609,<wb>оні
71,<wb>же
510,<wb>рѣшѧ
566,<wb>іса
1738 174 17,<wb>наза|ре|а
328,<wb>отъвѣшта
107,<wb>іс
949,<wb>рѣхъ
260,<wb>вамъ
99,<wb>ѣко
290,<wb>азъ
568,<wb>есмъ
201,<wb>аште
364,<wb>мене
2711,<wb>іштете
62,<wb>не
250 410,<wb>дѣ|іте
745,<wb>сіхъ
1344,<wb>іті
105,<wb>да
1702 231,<wb>събо|детъ
70,<wb>сѧ
442,<wb>слово
295,<wb>еже
141,<wb>рече
99,<wb>ѣко
858,<wb>ѧже
1598,<wb>далъ
313,<wb>есі
437,<wb>мьнѣ
62,<wb>не
765 2967,<wb>погоу|біхъ
3271,<wb>нікогоже
84,<wb>отъ
562,<wb>ніхъ
1839,<wb>сімонъ
71,<wb>же
818,<wb>петръ
1492,<wb>імъі
298 564,<wb>но|жъ
168 597 83,<wb>із|влѣ|че
39,<wb>і
39,<wb>і
3675,<wb>оударі
665 2225,<wb>архіере|ова
1322,<wb>раба
39,<wb>і
73 96 230,<wb>оу|рѣ|за
144,<wb>емоу
2554,<wb>оухо
705 465,<wb>дес|ное
165,<wb>бѣ
71,<wb>же
466,<wb>імѧ
2494,<wb>рабоу
241 36 76,<wb>ма|л|хъ
141,<wb>рече
71,<wb>же
331,<wb>ісъ
2826,<wb>петрові
81 119 320,<wb>вь|нь|зі
298 564,<wb>но|жъ
56,<wb>въ
298 564 1851,<wb>но|жъ|ніцѧ
2551,<wb>чашѫ
1447,<wb>ѭже
520,<wb>дастъ
437,<wb>мьнѣ
1843,<wb>отцъ
62,<wb>не
2661,<wb>імамь
178,<wb>лі
2061,<wb>піті
908,<wb>еѧ
2602 61,<wb>спі|ра
71,<wb>же
39,<wb>і
2399 604 409,<wb>тъісѫ|штъ|нікъ
39,<wb>і
2057,<wb>слоугъі
685 344,<wb>іюдеі|скъі
3331,<wb>ѧсѧ
566,<wb>іса
39,<wb>і
1421 110,<wb>съвѧза|шѧ
39,<wb>і
39,<wb>і
2958,<wb>вѣсѧ
39,<wb>і
150,<wb>къ
545 118,<wb>ан|нѣ
2941,<wb>пръвѣе
165,<wb>бѣ
112,<wb>бо
617 214,<wb>ть|сть
2641 33 20 33,<wb>каі|ѣ|ф|ѣ
3403,<wb>кѫѭ
3750,<wb>рѣчь
1473 3610,<wb>пріно|сіте
68,<wb>на
2316,<wb>члка
387,<wb>сего
1992,<wb>отъвѣшташѧ
71,<wb>же
39,<wb>і
510,<wb>рѣшѧ
144,<wb>емоу
201,<wb>аште
62,<wb>не
453,<wb>бі
2064,<wb>бъілъ
190,<wb>сь
870 1299,<wb>зъло|дѣі
62,<wb>не
3947,<wb>бімь
444 74,<wb>прѣда|лі
135,<wb>его
356,<wb>тебѣ
141,<wb>рече
71,<wb>же
210,<wb>імъ
1099,<wb>пілатъ
1494 1544,<wb>поі|мѣте
39,<wb>і
237,<wb>въі
39,<wb>і
67,<wb>по
3113,<wb>законоу
3471,<wb>вашемоу
3362,<wb>сѫдіте
144,<wb>емоу
510,<wb>рѣшѧ
71,<wb>же
144,<wb>емоу
685,<wb>іюдеі
62,<wb>не
1862,<wb>достоітъ
489,<wb>намъ
1911,<wb>оубіті
3271,<wb>нікогоже
105,<wb>да
442,<wb>слово
4332,<wb>ісво
4021,<wb>събѫдетъ
70,<wb>сѧ
295,<wb>еже
141,<wb>рече
2226 37 302,<wb>кле|п|лѧ
3694,<wb>коеѭ
3297 3,<wb>съмръть|ѭ
788 82,<wb>хотѣ|ше
4328,<wb>оумьрѣті
1205,<wb>вьніде
71,<wb>же
404,<wb>пакъі
1099,<wb>пілатъ
56,<wb>въ
4423 101,<wb>прето|ръ
39,<wb>і
3503,<wb>възъва
566,<wb>іса
39,<wb>і
141,<wb>рече
144,<wb>емоу
288,<wb>тъі
178,<wb>лі
313,<wb>есі
4438,<wb>цсръ
2458,<wb>іюдеіскъ
328,<wb>отъвѣшта
144,<wb>емоу
107,<wb>іс
47,<wb>о
436,<wb>себѣ
178,<wb>лі
288,<wb>тъі
1594,<wb>глеші
121,<wb>се
178,<wb>лі
1944,<wb>іні
356,<wb>тебѣ
510,<wb>рѣшѧ
47,<wb>о
437,<wb>мьнѣ
328,<wb>отъвѣшта
1099,<wb>пілатъ
736,<wb>еда
290,<wb>азъ
1109 111 98,<wb>жідо|ві|нъ
568,<wb>есмъ
1441,<wb>родъ
462,<wb>твоі
39,<wb>і
942,<wb>архіереі
2985,<wb>прѣдашѧ
374,<wb>тѧ
437,<wb>мьнѣ
394,<wb>что
313,<wb>есі
2431,<wb>сътворілъ
328,<wb>отъвѣшта
107,<wb>іс
1124 372,<wb>цср|ство
346,<wb>мое
595,<wb>нѣстъ
84,<wb>отъ
387,<wb>сего
975,<wb>міра
201,<wb>аште
84,<wb>отъ
387,<wb>сего
975,<wb>міра
453,<wb>бі
3801,<wb>бъіло
2660,<wb>црство
346,<wb>мое
2057,<wb>слоугъі
222,<wb>оубо
1156,<wb>моѧ
3620 209,<wb>подвіза|лъі
70,<wb>сѧ
821,<wb>бъішѧ
105,<wb>да
62,<wb>не
3270,<wb>прѣданъ
3947,<wb>бімь
4507 1321,<wb>іюдѣ|омъ
457,<wb>нъінѣ
71,<wb>же
2660,<wb>црство
346,<wb>мое
595,<wb>нѣстъ
3689,<wb>отъсѫдоу
141,<wb>рече
71,<wb>же
144,<wb>емоу
1099,<wb>пілатъ
222,<wb>оубо
1124,<wb>цср
178,<wb>лі
313,<wb>есі
288,<wb>тъі
328,<wb>отъвѣшта
107,<wb>іс
288,<wb>тъі
1594,<wb>глеші
99,<wb>ѣко
848 125,<wb>цс|рь
568,<wb>есмъ
290,<wb>азъ
290,<wb>азъ
68,<wb>на
121,<wb>се
790 76,<wb>роді|хъ
70,<wb>сѧ
39,<wb>і
68,<wb>на
121,<wb>се
1743,<wb>прідъ
56,<wb>въ
941,<wb>вьсь
688,<wb>міръ
105,<wb>да
1664 3,<wb>съвѣдѣтельствоу|ѭ
47,<wb>о
1964,<wb>істінѣ
1437,<wb>вьсѣкъ
227,<wb>іже
161,<wb>естъ
84,<wb>отъ
3177,<wb>істінъі
664 542,<wb>послоуша|атъ
2188,<wb>гласа
563,<wb>моего
130,<wb>гла
144,<wb>емоу
1099,<wb>пілатъ
394,<wb>что
161,<wb>естъ
2700,<wb>істіна
39,<wb>і
121,<wb>се
1342,<wb>рекъ
404,<wb>пакъі
820,<wb>ізіде
150,<wb>къ
4507 1321,<wb>іюдѣ|омъ
39,<wb>і
130,<wb>гла
210,<wb>імъ
290,<wb>азъ
122,<wb>ні
814 24,<wb>едіно|ѧ
2491,<wb>вінъі
4302,<wb>обрѣтаѭ
56,<wb>въ
590,<wb>немь
161,<wb>естъ
71,<wb>же
3321,<wb>объічаі
260,<wb>вамъ
105,<wb>да
940,<wb>едіного
260,<wb>вамъ
4091,<wb>отъпоуштѫ
68,<wb>на
2202,<wb>пасхѫ
1568,<wb>хоштете
178,<wb>лі
222,<wb>оубо
105,<wb>да
4091,<wb>отъпоуштѫ
260,<wb>вамъ
848 96,<wb>цс|рѣ
3643,<wb>іюдеіска
1929 110,<wb>възъпі|шѧ
71,<wb>же
481,<wb>вьсі
654,<wb>глѭште
62,<wb>не
387,<wb>сего
208,<wb>нъ
3789 18 337,<wb>вараа|в|вѫ
165,<wb>бѣ
71,<wb>же
1793 103,<wb>вара|ва
1515 409,<wb>разбоі|нікъ
516,<wb>тъгда
71,<wb>же
1099,<wb>пілатъ
3021,<wb>поѧтъ
566,<wb>іса
39,<wb>і
238 498,<wb>те|пе
39,<wb>і
1920,<wb>воіні
2435 598 82,<wb>съп|летъ|ше
140 2089,<wb>вѣ|нецъ
84,<wb>отъ
1026 297,<wb>тръ|ніѣ
3574,<wb>възложішѧ
68,<wb>на
1512,<wb>главѫ
144,<wb>емоу
39,<wb>і
56,<wb>въ
3405,<wb>різѫ
307 37 316 113 179,<wb>пра|п|рѫ|дъ|нѫ
1798 110,<wb>облѣ|шѧ
39,<wb>і
39,<wb>і
2098,<wb>глахѫ
