form,lemma,id,lemma_id,sentence_id,pos,morphology
пѫть,пѫть,542216,58763,36631,Nb,-s---ma--i
тъкмо,тъкъмо,542218,74339,36631,Df,---------n
жезлъ,жьзлъ,542219,68295,36631,Nb,-s---ma--i
единъ,ѥдинъ,542220,58827,36631,Ma,-s---ma--i
ни,ни,542222,59213,36631,C-,---------n
пирꙑ,пира,542223,66310,36631,Nb,-s---fg--i
ни,ни,542224,59213,36631,C-,---------n
хлѣба,хлѣбъ,542225,60184,36631,Nb,-s---mg--i
ни,ни,542226,59213,36631,C-,---------n
при,при,542227,58940,36631,R-,---------n
поѣсѣ,поꙗсъ,542228,58879,36631,Nb,-s---ml--i
мѣди,мѣдь,542229,64047,36631,Nb,-s---fg--i
нъ,нъ,542231,59326,36631,C-,---------n
обоувенꙑ,обоути,542232,66307,36631,V-,-puppma-si
въ,въ,542233,58774,36631,R-,---------n
сандалиѩ,санъдалиꙗ,542234,69351,36631,Nb,-p---fa--i
ꙇ,и,542236,58771,36631,C-,---------n
не,не,542237,58767,36631,Df,---------n
облачити,облачити,542238,66309,36631,V-,--pna----i
сѧ,себе,542239,58829,36631,Pk,3s---qa--i
вь,въ,542240,58774,36631,R-,---------n
дъвѣ,дъва,542241,59285,36631,Ma,-d---ra--i
ризѣ,риза,542242,58952,36631,Nb,-d---fa--i
ꙇ҅,и,542244,58771,50330,C-,---------n
г҃лаше,глаголати,542245,58791,50330,V-,3siia----i
имъ,и,542246,58765,50330,Pp,3p---md--i
идеже,идеже,542247,64278,50331,Dq,---------n
колижъдо,колижьдо,542248,64974,50331,Df,---------n
вънидете,вънити,542249,59000,50331,V-,2ppia----i
въ,въ,542250,58774,50331,R-,---------n
домъ,домъ,542251,59745,50331,Nb,-s---ma--i
тоу,тоу,542253,58946,50331,Df,---------n
прѣбꙑваите,прѣбꙑвати,542254,66311,50331,V-,2ppma----i
доньдеже,доньде,542255,58782,50331,G-,---------n
изидете,изити,542256,58784,50331,V-,2ppia----i
отъ тѫдѣ,отътѫдѣ,542257,66939,50331,Df,---------n
ꙇ,и,542260,58771,50332,C-,---------n
елико,ѥлико,542261,60107,50332,Pr,---------n
аште,аще,542262,58847,50332,Df,---------n
не,не,542263,58767,50332,Df,---------n
приимѫтъ,приѩти,542264,59498,50332,V-,3ppia----i
васъ,вꙑ,542265,58810,50332,Pp,2p---qg--i
ни,ни,542267,59213,50332,C-,---------n
послоушаѭтъ,послоушати,542268,64029,50332,V-,3ppia----i
васъ,вꙑ,542269,58810,50332,Pp,2p---qg--i
ꙇсходѧште,исходити,542271,59270,50332,V-,-pppamn-si
отъ тѫдѫ,отътѫдоу,542272,66569,50332,Df,---------n
отътрѧсѣте,отътрѧсти,542274,66318,50332,V-,2ppma----i
прахъ,прахъ,542275,66319,50332,Nb,-s---ma--i
иже,иже,542276,58800,50332,Pr,-s---mn--i
естъ,бꙑти,542277,58773,50332,V-,3spia----i
подъ,подъ,542278,64426,50332,R-,---------n
ногами,нога,542279,60289,50332,Nb,-p---fi--i
вашими,вашь,542280,59333,50332,Ps,2p---qi--i
въ,въ,542281,58774,50332,R-,---------n
съвѣдѣтельство,съвѣдѣтельство,542282,64250,50332,Nb,-s---na--i
имъ,и,542283,58765,50332,Pp,3p---md--i
А҅минь,аминъ,542285,64583,50333,I-,---------n
г҃лѭ,глаголати,542286,58791,50333,V-,1spia----i
вамъ,вꙑ,542287,58810,50333,Pp,2p---qd--i
отърадьнѣе,отърадьнѣѥ,542288,66313,50334,Df,-------c-i
бѫдетъ,бꙑти,542289,58773,50334,V-,3sfia----i
содомомъ,содоми,542290,66315,50334,Nb,-p---md--i
ли,ли,542291,64176,50334,C-,---------n
гоморѣнемь,гоморꙗне,542292,66316,50334,Ne,-p---md--i
вь,въ,542294,58774,50334,R-,---------n
день,дьнь,542295,58915,50334,Nb,-s---ma--i
сѫдънꙑи,сѫдьнъ,542296,66317,50334,A-,-s---mapwi
неже,неже,542298,67438,50334,Df,---------n
градоу,градъ,542299,59272,50334,Nb,-s---md--i
томоу,тъ,542300,58908,50334,Pd,-s---od--i
ꙇ,и,542302,58771,36635,C-,---------n
ишедъше,изити,542303,58784,36635,V-,-pupamn-si
проповѣдаахѫ,проповѣдати,542304,58868,36635,V-,3piia----i
да,да,542305,58766,36635,G-,---------n
покаѭтъ,покаꙗти,542306,66322,36635,V-,3ppia----i
сѧ,себе,542307,58829,36635,Pk,3s---qa--i
ꙇ,и,542309,58771,36635,C-,---------n
бѣсꙑ,бѣсъ,542310,59256,36635,Nb,-p---ma--i
мъногꙑ,мъногъ,542311,58961,36635,A-,-p---papsi
изгонѣахѫ,изгонити,542312,59103,36635,V-,3piia----i
ꙇ,и,542314,58771,36635,C-,---------n
мазаахѫ,мазати,542315,66320,36635,V-,3piia----i
олеемъ,олѣи,542316,66321,36635,Nb,-s---mi--i
мъногꙑ,мъногъ,542317,58961,36635,A-,-p---papsi
недѫжънꙑ,нeдѫжьнъ,542318,60256,36635,A-,-p---mapsi
и,и,542319,58771,36635,C-,---------n
исцѣлѣахѫ,ицѣлꙗти,542320,67966,36635,V-,3piia----i
Ꙇ,и,542322,58771,36636,C-,---------n
оуслꙑшавъ,оуслꙑшати,542323,64238,36636,V-,-supamn-si
ц҃сръ,цѣсарь,542324,64252,36636,Nb,-s---mn--i
иродъ,иродъ,542325,66324,36636,Ne,-s---mn--i
слоухъ,слоухъ,542326,60140,36636,Nb,-s---ma--i
и҃свъ,исоусовъ,542327,65914,36636,A-,-s---mapsi
ѣвѣ,авѣ,542329,64264,36636,Df,---------n
бꙑстъ,бꙑти,542330,58773,36636,V-,3saia----i
имѧ,имѧ,542331,58990,36636,Nb,-s---nn--i
его,и,542332,58765,36636,Pp,3s---mg--i
ꙇ,и,542334,58771,36636,C-,---------n
г҃лаше,глаголати,542335,58791,36636,V-,3siia----i
ѣко,ꙗко,542336,58792,36636,G-,---------n
иоанъ,иоанъ,542337,58874,36636,Ne,-s---mn--i
кръстѧи,крьстити,542338,58873,36636,V-,-sppamn-wi
въста,въстати,542339,60145,36636,V-,3saia----i
отъ,отъ,542340,58785,36636,R-,---------n
мрътвꙑхъ,мрьтвъ,542341,60118,36636,A-,-p---mgpwi
ꙇ,и,542343,58771,36636,C-,---------n
сега,сь,542344,59234,36636,Pd,-s---ng--i
ради,ради,542345,59331,36636,R-,---------n
силꙑ,сила,542346,60105,36636,Nb,-p---fn--i
дѣѭтъ,дѣꙗти,542347,58849,36636,V-,3ppia----i
сѧ,себе,542348,58829,36636,Pk,3s---qa--i
о,о,542349,58881,36636,R-,---------n
немъ,и,542350,58765,36636,Pp,3s---ml--i
ꙇни,инъ,542352,64675,36637,Px,-p---mn--i
же,же,542353,58808,36637,Df,---------n
г҃лахѫ,глаголати,542354,58791,36637,V-,3piia----i
ѣко,ꙗко,542355,58792,36637,G-,---------n
илиѣ,илиꙗ,542356,64763,36637,Ne,-s---md--i
естъ,бꙑти,542357,58773,36637,V-,3spia----i
ѣко,ꙗко,542359,58792,36637,G-,---------n
единъ,ѥдинъ,542360,58827,36637,Ma,-s---mn--i
отъ,отъ,542361,58785,36637,R-,---------n
п҃ркъ,пророкъ,542362,59475,36637,Nb,-p---mg--i
слꙑшавъ,слꙑшати,542364,58797,50335,V-,-supamn-si
же,же,542365,58808,50335,Df,---------n
иродъ,иродъ,542366,66324,50335,Ne,-s---mn--i
рече,рещи,542367,58793,50335,V-,3saia----i
ѣко,ꙗко,542369,58792,50335,G-,---------n
егоже,иже,542370,58800,50336,Pr,-s---mg--i
азъ,азъ,542371,58807,50336,Pp,1s---qn--i
оусѣкнѫхъ,оусѣкнѫти,542372,66335,50336,V-,1saia----i
иоана,иоанъ,542373,58874,50336,Ne,-s---mg--i
сь,сь,542374,59234,50336,Pd,-s---mn--i
естъ,бꙑти,542375,58773,50336,V-,3spia----i
тъ,тъ,542377,58908,50337,Pd,-s---mn--i
въста,въстати,542378,60145,50337,V-,3saia----i
отъ,отъ,542379,58785,50337,R-,---------n
мрътвꙑхъ,мрьтвъ,542380,60118,50337,A-,-p---mgpwi
Тъ,тъ,542382,58908,36640,Pd,-s---mn--i
бо,бо,542383,58825,36640,Df,---------n
иродъ,иродъ,542384,66324,36640,Ne,-s---mn--i
посълавъ,посълати,542385,58932,36640,V-,-supamn-si
ѩтъ,ѩти,542386,59327,36640,V-,3saia----i
иоана,иоанъ,542387,58874,36640,Ne,-s---mg--i
ꙇ,и,542389,58771,36640,C-,---------n
съвѧза,съвѧзати,542390,59208,36640,V-,3saia----i
и,и,542391,58765,36640,Pp,3s---ma--i
въ,въ,542392,58774,36640,R-,---------n
темьници,тьмьница,542393,66223,36640,Nb,-s---fl--i
ꙇродиѣдꙑ,иродиꙗ,542395,66340,36640,Ne,-s---fg--i
ради,ради,542396,59331,36640,R-,---------n
женꙑ,жена,542397,58801,36640,Nb,-s---fg--i
филипа,филипъ,542398,66089,36640,Ne,-s---mg--i
братра,братръ,542399,59059,36640,Nb,-s---mg--i
своего,свои,542400,58780,36640,Pt,3s---og--i
ѣко,ꙗко,542402,58792,36640,G-,---------n
ожени,оженити,542403,65618,36640,V-,3saia----i
сѧ,себе,542404,58829,36640,Pk,3s---qa--i
еѭ,и,542405,58765,36640,Pp,3s---fi--i
г҃лаше,глаголати,542407,58791,50338,V-,3siia----i
бо,бо,542408,58825,50338,Df,---------n
иоанъ,иоанъ,542409,58874,50338,Ne,-s---mn--i
иродови,иродъ,542410,66324,50338,Ne,-s---md--i
не,не,542412,58767,50339,Df,---------n
достоитъ,достоꙗти,542413,59997,50339,V-,3spia----i
тебѣ,тꙑ,542414,58769,50339,Pp,2s---qd--i
имѣти,имѣти,542415,59090,50339,V-,--pna----i
женꙑ,жена,542416,58801,50339,Nb,-s---fg--i
филипа,филипъ,542417,66089,50339,Ne,-s---mg--i
братра,братръ,542418,59059,50339,Nb,-s---mg--i
своего,свои,542419,58780,50339,Pt,3s---qg--i
ꙇродиѣ,иродиꙗ,542421,66340,36642,Ne,-s---fn--i
же,же,542422,58808,36642,Df,---------n
гнѣвааше,гнѣвати,542423,66342,36642,V-,3siia----i
сѧ,себе,542424,58829,36642,Pk,3s---qa--i
на,на,542425,58783,36642,R-,---------n
нь,и,542426,58765,36642,Pp,3s---ma--i
ꙇ,и,542428,58771,36642,C-,---------n
хотѣаше,хотѣти,542429,64035,36642,V-,3siia----i
и,и,542430,58765,36642,Pp,3s---ma--i
оубити,оубити,542431,59540,36642,V-,--pna----i
и,и,542432,58771,36642,C-,---------n
не,не,542433,58767,36642,Df,---------n
можааше,мощи,542434,59413,36642,V-,3siia----i
ꙇродъ,иродъ,542436,66324,36643,Ne,-s---mn--i
бо,бо,542437,58825,36643,Df,---------n
боѣаше,боꙗти,542438,59140,36643,V-,3siia----i
сѧ,себе,542439,58829,36643,Pk,3s---qa--i
иоана,иоанъ,542440,58874,36643,Ne,-s---mg--i
вѣдꙑ,вѣдѣти,542442,59476,36643,V-,-sppamn-si
и,и,542443,58765,36643,Pp,3s---ma--i
мѫжа,мѫжь,542444,65437,36643,Nb,-s---mg--i
праведъна,правьдьнъ,542445,66286,36643,A-,-s---mgpsi
и,и,542446,58771,36643,C-,---------n
с҃та,свѧтъ,542447,58910,36643,A-,-s---mgpsi
и,и,542449,58771,36643,C-,---------n
хранѣаше,хранити,542450,66343,36643,V-,3siia----i
и,и,542451,58765,36643,Pp,3s---ma--i
ꙇ,и,542453,58771,36643,C-,---------n
послоушаѩ,послоушати,542454,64029,36643,V-,-sppamn-si
его,и,542455,58765,36643,Pp,3s---mg--i
мъного,мъного,542456,59249,36643,Df,-------p-i
творѣше,творити,542457,58852,36643,V-,3siia----i
ꙇ,и,542459,58771,36643,C-,---------n
въ,въ,542460,58774,36643,R-,---------n
сласть,сласть,542461,64030,36643,Nb,-s---fa--i
его,и,542462,58765,36643,Pp,3s---mg--i
послоушааше,послоушати,542463,64029,36643,V-,3siia----i
ꙇ,и,542465,58771,50340,C-,---------n
приклоучьшю,приключити,542466,66505,50340,V-,-supamd-si
сѧ,себе,542467,58829,50340,Pk,3s---qa--i
дьни,дьнь,542468,58915,50340,Nb,-s---md--i
потрѣбъноу,потрѣбьнъ,542469,66508,50340,A-,-s---odpsi
егда,ѥгда,542471,66511,50340,Dq,---------n
иродъ,иродъ,542472,66324,50340,Ne,-s---mn--i
рождъствоу,рождьство,542473,66509,50340,Nb,-s---nd--i
своемоу,свои,542474,58780,50340,Pt,3s---od--i
вечерѭ,вечерꙗ,542475,64034,50340,Nb,-s---fa--i
творѣаше,творити,542476,58852,50340,V-,3siia----i
кънѧѕемъ,кънѧѕь,542477,66500,50340,Nb,-p---md--i
своимъ,свои,542478,58780,50340,Pt,3p---qd--i
и,и,542479,58771,50340,C-,---------n
тꙑсѫштьникомъ,тꙑсѧщьникъ,542480,69553,50340,Nb,-p---md--i
ꙇ,и,542482,58771,50340,C-,---------n
старѣишинамъ,старѣишина,542483,66502,50340,Nb,-p---md--i
галилеискамъ,галилеискъ,542484,58913,50340,A-,-p---qdpsi
и,и,542486,58771,50340,C-,---------n
въшедъши,вънити,542487,59000,50340,V-,-supafd-si
дъштери,дъщи,542488,60290,50340,Nb,-s---fd--i
еѩ,и,542489,58765,50340,Pp,3s---fg--i
иродиѣдѣ,иродиꙗ,542490,66340,50340,Ne,-s---fd--i
ꙇ,и,542492,58771,50340,C-,---------n
плѧсавъши,плѧсати,542493,66504,50340,V-,-supafd-si
и,и,542494,58771,50340,C-,---------n
оугождъши,оугодити,542495,66506,50340,V-,-supafd-si
иродови,иродъ,542496,66324,50340,Ne,-s---md--i
ꙇ,и,542498,58771,50340,C-,---------n
възлежѧштиимъ,възлежати,542499,64871,50340,V-,-pppamd-si
съ,съ,542500,58764,50340,R-,---------n
нимъ,и,542501,58765,50340,Pp,3s---mi--i
рече,рещи,542503,58793,50340,V-,3saia----i
ц҃срь,цѣсарь,542504,64252,50340,Nb,-s---mn--i
дѣвици,дѣвица,542505,65951,50340,Nb,-s---fd--i
проси,просити,542506,59329,50341,V-,2spma----i
оу,оу,542507,65994,50341,R-,---------n
мене,азъ,542508,58807,50341,Pp,1s---qg--i
емоуже,иже,542509,58800,50341,Pr,-s---nd--i
аште,аще,542510,58847,50341,Df,---------n
хощеши,хотѣти,542511,64035,50341,V-,2spia----i
и,и,542512,58771,50341,C-,---------n
дамъ,дати,542513,58843,50341,V-,1spia----i
ти,тꙑ,542514,58769,50341,Pp,2s---qd--i
ꙇ,и,542516,58771,50342,C-,---------n
клѧтъ,клѧти,542517,66270,50342,V-,3saia----i
сѧ,себе,542518,58829,50342,Pk,3s---qa--i
еи,и,542519,58765,50342,Pp,3s---fd--i
ѣко,ꙗко,542521,58792,50342,G-,---------n
егоже,иже,542522,58800,50343,Pr,-s---ng--i
аште,аще,542523,58847,50343,Df,---------n
просиши,просити,542524,59329,50343,V-,2spia----i
дамь,дати,542525,58843,50343,V-,1spia----i
ти,тꙑ,542526,58769,50343,Pp,2s---qd--i
до,до,542528,64398,50343,R-,---------n
полъ,полъ,542529,59045,50343,Nb,-p---mg--i
ц҃с҃рствиѣ,цѣсарьствиѥ,542530,58998,50343,Nb,-s---ng--i
моего,мои,542531,58929,50343,Ps,1s---og--i
она,онъ,542533,58949,36648,Pd,-s---fn--i
же,же,542534,58808,36648,Df,---------n
ишедъши,изити,542535,58784,36648,V-,-supafn-si
рече,рещи,542536,58793,36648,V-,3saia----i
къ,къ,542537,58898,36648,R-,---------n
матери,мати,542538,64173,36648,Nb,-s---fd--i
своеи,свои,542539,58780,36648,Pt,3s---fd--i
чесо,чьто,542541,60110,36649,Px,-s---ng--i
прошѫ,просити,542542,59329,36649,V-,1spia----i
она,онъ,542544,58949,50344,Pd,-s---fn--i
же,же,542545,58808,50344,Df,---------n
рече,рещи,542546,58793,50344,V-,3saia----i
главꙑ,глава,542547,59515,50345,Nb,-s---fg--i
иоана,иоанъ,542548,58874,50345,Ne,-s---mg--i
к҃рстителѣ,крьститель,542549,67254,50345,Nb,-s---mg--i
ꙇ,и,542551,58771,50346,C-,---------n
въшедъши,вънити,542552,59000,50346,V-,-supafn-si
абие,абиѥ,542553,58962,50346,Df,---------n
съ,съ,542554,58764,50346,R-,---------n
тъштаниемь,тъщаниѥ,542555,69883,50346,Nb,-s---mi--i
къ,къ,542556,58898,50346,R-,---------n
ц҃срю,цѣсарь,542557,64252,50346,Nb,-s---md--i
проси,просити,542559,59329,50346,V-,3saia----i
г҃лѭшти,глаголати,542560,58791,50346,V-,-sppafn-si
хощѫ,хотѣти,542561,64035,50347,V-,1spia----i
да,да,542562,58766,50347,G-,---------n
даси,дати,542563,58843,50347,V-,2spia----i
ми,азъ,542564,58807,50347,Pp,1s---qd--i
отъ,отъ,542566,58785,50347,R-,---------n
него,и,542567,58765,50347,Pp,3s---mg--i
на,на,542568,58783,50347,R-,---------n
блюдѣ,блюдо,542569,66544,50347,Nb,-s---nl--i
главѫ,глава,542570,59515,50347,Nb,-s---fa--i
иоана,иоанъ,542571,58874,50347,Ne,-s---mg--i
крьстителѣ,крьститель,542572,67254,50347,Nb,-s---mg--i
ꙇ,и,542574,58771,50348,C-,---------n
прискръбенъ,прискръбьнъ,542575,65161,50348,A-,-s---mnpsi
бꙑстъ,бꙑти,542576,58773,50348,V-,3saia----i
ц҃срь,цѣсарь,542577,64252,50348,Nb,-s---mn--i
за,за,542578,60217,50349,R-,---------n
клѧтвꙑ,клѧтва,542579,66271,50349,Nb,-s---fg--i
и,и,542581,58771,50349,C-,---------n
възлежѧщиихъ,възлежати,542582,64871,50349,V-,-pppamg-wi
съ,съ,542583,58764,50349,R-,---------n
нимъ,и,542584,58765,50349,Pp,3s---mi--i
не,не,542586,58767,50349,Df,---------n
въсхотѣ,въсхотѣти,542587,66545,50349,V-,3saia----i
отърещи,отърещи,542588,66546,50349,V-,--pna----i
сѧ,себе,542589,58829,50349,Pk,3s---qa--i
еи,и,542590,58765,50349,Pp,3s---fd--i
ꙇ,и,542592,58771,50350,C-,---------n
абие,абиѥ,542593,58962,50350,Df,---------n
посълавъ,посълати,542594,58932,50350,V-,-supamn-si
ц҃срь,цѣсарь,542595,64252,50350,Nb,-s---mn--i
воина,воинъ,542596,65747,50350,Nb,-s---mg--i
повелѣ,повелѣти,542598,64815,50350,V-,3saia----i
принести,принести,542599,60002,50350,V-,--pna----i
главѫ,глава,542600,59515,50350,Nb,-s---fa--i
его,и,542601,58765,50350,Pp,3s---mg--i
онъ,онъ,542603,58949,50351,Pd,-s---mn--i
же,же,542604,58808,50351,Df,---------n
шедъ,ити,542605,58936,50351,V-,-supamn-si
оусѣкнѫ,оусѣкнѫти,542606,66335,50351,V-,3saia----i
и,и,542607,58765,50351,Pp,3s---ma--i
вь,въ,542608,58774,50351,R-,---------n
темьници,тьмьница,542610,66223,50351,Nb,-s---fl--i
ꙇ,и,542612,58771,50351,C-,---------n
принесе,принести,542613,60002,50351,V-,3saia----i
главѫ,глава,542614,59515,50351,Nb,-s---fa--i
его,и,542615,58765,50351,Pp,3s---mg--i
на,на,542616,58783,50351,R-,---------n
мисѣ,миса,542617,66560,50351,Nb,-s---fl--i
и,и,542618,58771,50351,C-,---------n
дастъ,дати,542619,58843,50351,V-,3saia----i
ѭ,и,542620,58765,50351,Pp,3s---fa--i
дѣвици,дѣвица,542621,65951,50351,Nb,-s---fd--i
ꙇ,и,542623,58771,50351,C-,---------n
дѣвица,дѣвица,542624,65951,50351,Nb,-s---fn--i
дастъ,дати,542625,58843,50351,V-,3saia----i
ѭ,и,542626,58765,50351,Pp,3s---fa--i
матери,мати,542627,64173,50351,Nb,-s---fd--i
своеи,свои,542628,58780,50351,Pt,3s---fd--i
и,и,542630,58771,36656,C-,---------n
слꙑшавъше,слꙑшати,542631,58797,36656,V-,-pupamn-si
оученици,оученикъ,542632,59097,36656,Nb,-p---mn--i
его,и,542633,58765,36656,Pp,3s---mg--i
вьзѧсѧ,възѧти,542635,64330,36656,V-,3paia----i
троупъ,троупъ,542636,66561,36656,Nb,-s---ma--i
его,и,542637,58765,36656,Pp,3s---mg--i
и,и,542638,58771,36656,C-,---------n
положишѧ,положити,542639,64024,36656,V-,3paia----i
и,и,542640,58765,36656,Pp,3s---ma--i
въ,въ,542641,58774,36656,R-,---------n
гробѣ,гробъ,542642,59197,36656,Nb,-s---ml--i
и,и,542644,58771,36657,C-,---------n
събърашѧ,събьрати,542645,60182,36657,V-,3paia----i
сѧ,себе,542646,58829,36657,Pk,3s---qa--i
а҃пли,апостолъ,542647,66565,36657,Nb,-p---mn--i
къ,къ,542648,58898,36657,R-,---------n
и҃соу,исоусъ,542649,58917,36657,Ne,-s---md--i
ꙇ,и,542651,58771,36657,C-,---------n
вьзвѣстишѧ,възвѣстити,542652,64057,36657,V-,3paia----i
емоу,и,542653,58765,36657,Pp,3s---md--i
вьсѣ,вьсь,542654,58821,36657,Px,-p---na--i
елико,ѥлико,542655,60107,36657,Pr,---------n
сътворишѧ,сътворити,542656,58795,36657,V-,3paia----i
и,и,542657,58771,36657,C-,---------n
елико,ѥлико,542658,60107,36657,Pr,---------n
наоучишѧ,наоучити,542659,66564,36657,V-,3paia----i
Ꙇ҅,и,542661,58771,50352,C-,---------n
рече,рещи,542662,58793,50352,V-,3saia----i
имъ,и,542663,58765,50352,Pp,3p---md--i
придѣте,прити,542664,58916,50353,V-,2ppma----i
вꙑ,вꙑ,542665,58810,50353,Pp,2p---qn--i
сами,самъ,542666,64012,50353,Pd,-p---mn--i
въ,въ,542667,58774,50353,R-,---------n
поусто,поустъ,542668,60262,50353,A-,-s---napsi
мѣсто,мѣсто,542669,60263,50353,Nb,-s---na--i
едини,ѥдинъ,542670,58827,50353,Ma,-p---mn--i
ꙇ,и,542672,58771,50353,C-,---------n
почиите,почити,542673,66566,50353,V-,2ppma----i
мало,мало,542674,66567,50353,Df,-------p-i
бѣахѫ,бꙑти,542676,58773,36659,V-,3piia----i
бо,бо,542677,58825,36659,Df,---------n
приходѧштии,приходити,542678,64261,36659,V-,-pppamn-wi
ꙇ,и,542680,58771,36659,C-,---------n
оходѧштеи,оходити,542681,64811,36659,V-,-pppamn-wi
мъноѕи,мъногъ,542682,58961,36659,A-,-p---mnpsi
ꙇ,и,542684,58771,36660,C-,---------n
не,не,542685,58767,36660,Df,---------n
бѣ,бꙑти,542686,58773,36660,V-,3siia----i
имъ,и,542687,58765,36660,Pp,3p---md--i
коли,коли,542688,71485,36660,Df,---------n
понѣ,понѣ,542689,60340,36660,Df,---------n
ѣсти,ꙗсти,542690,60205,36660,V-,--pna----i
ꙇ,и,542692,58771,36661,C-,---------n
идѫ,ити,542693,58936,36661,V-,3paia----i
въ,въ,542694,58774,36661,R-,---------n
поусто,поустъ,542695,60262,36661,A-,-s---napsi
мѣсто,мѣсто,542696,60263,36661,Nb,-s---na--i
кораблемь,корабль,542697,59207,36661,Nb,-s---mi--i
едини,ѥдинъ,542698,58827,36661,Ma,-p---mn--i
и,и,542700,58771,36662,C-,---------n
видѣшѧ,видѣти,542701,58918,36662,V-,3paia----i
ѩ,и,542702,58765,36662,Pp,3p---ma--i
идѫштѧ,ити,542703,58936,36662,V-,-pppama-si
ꙇ,и,542705,58771,36662,C-,---------n
познашѧ,познати,542706,66596,36662,V-,3paia----i
ѩ,и,542707,58765,36662,Pp,3p---ma--i
мъноѕи,мъногъ,542708,58961,36662,A-,-p---mnpsi
ꙇ,и,542710,58771,36662,C-,---------n
пѣши,пѣшь,542711,66597,36662,A-,-p---mnpsi
отъ,отъ,542712,58785,36662,R-,---------n
вьсѣхъ,вьсь,542713,58821,36662,Px,-p---mg--i
градъ,градъ,542714,59272,36662,Nb,-p---mg--i
притѣшѧ,притещи,542715,66598,36662,V-,3paia----i
тамо,тамо,542716,66599,36662,Df,---------n
и,и,542718,58771,36662,C-,---------n
варишѧ,варити,542719,64971,36662,V-,3paia----i
ѩ,и,542720,58765,36662,Pp,3p---ma--i
и,и,542722,58771,36663,C-,---------n
шедъ,ити,542723,58936,36663,V-,-supamn-si
и҃съ,исоусъ,542724,58917,36663,Ne,-s---mn--i
видѣ,видѣти,542725,58918,36663,V-,3saia----i
народъ,народъ,542726,59137,36663,Nb,-s---ma--i
мъногъ,мъногъ,542727,58961,36663,A-,-s---mapsi
ꙇ,и,542729,58771,36663,C-,---------n
мили,милъ,542730,64446,36663,A-,-p---mnpsi
емоу,и,542731,58765,36663,Pp,3s---md--i
бꙑшѧ,бꙑти,542732,58773,36663,V-,3paia----i
зане,занѥ,542734,59218,36663,G-,---------n
бѣхѫ,бꙑти,542735,58773,36663,V-,3piia----i
ѣко,ꙗко,542736,58922,36663,Dq,---------n
овъцѧ,овьца,542737,65130,36663,Nb,-p---fn--i
не,не,542738,58767,36663,Df,---------n
имѫштѧ,имѣти,542739,59090,36663,V-,-pppafn-si
пастꙑрѣ,пастꙑрь,542740,65129,36663,Nb,-s---mg--i
ꙇ,и,542742,58771,36663,C-,---------n
начѧтъ,начѧти,542743,59102,36663,V-,3saia----i
оучити,оучити,542744,59070,36663,V-,--pna----i
ѩ,и,542745,58765,36663,Pp,3p---ma--i
мъного,мъного,542746,59249,36663,Df,-------p-i
ꙇ,и,542748,58771,36664,C-,---------n
оуже,оуже,542749,58803,36664,Df,---------n
часоу,часъ,542750,59077,36664,Nb,-s---md--i
мъногоу,мъногъ,542751,58961,36664,A-,-s---odpsi
минѫвъшоу,минѫти,542752,65932,36664,V-,-supamd-si
Пристѫпьше,пристѫпити,542754,60215,36664,V-,-pupamn-si
къ,къ,542755,58898,36664,R-,---------n
немоу,и,542756,58765,36664,Pp,3s---md--i
оученици,оученикъ,542757,59097,36664,Nb,-p---mn--i
его,и,542758,58765,36664,Pp,3s---mg--i
г҃лашѧ,глаголати,542759,58791,36664,V-,3paia----i
ѣко,ꙗко,542761,58792,36664,G-,---------n
поусто,поустъ,542762,60262,36664,A-,-s---nnpsi
естъ,бꙑти,542763,58773,36664,V-,3spia----i
мѣсто,мѣсто,542764,60263,36664,Nb,-s---nn--i
ꙇ,и,542766,58771,36664,C-,---------n
юже,оуже,542767,58803,36664,Df,---------n
година,година,542768,65851,36664,Nb,-s---fn--i
минѫ,минѫти,542769,65932,36664,V-,3saia----i
отъпоусти,отъпоустити,542771,59335,50354,V-,2spma----i
ѩ,и,542772,58765,50354,Pp,3p---ma--i
да,да,542773,58766,50354,G-,---------n
шедъше,ити,542774,58936,50354,V-,-pupamn-si
въ,въ,542775,58774,50354,R-,---------n
окръстьниихъ,окрьстьнь,542776,66609,50354,A-,-p---olpwi
селѣхъ,село,542777,59427,50354,Nb,-p---nl--i
ꙇ,и,542779,58771,50354,C-,---------n
вьсехъ,вьсь,542780,59287,50354,Nb,-p---fl--i
коупѧтъ,коупити,542781,65926,50354,V-,3ppia----i
себѣ,себе,542782,58829,50354,Pk,3s---qd--i
хлѣбꙑ,хлѣбъ,542784,60184,50354,Nb,-p---ma--i
не,не,542786,58767,50355,Df,---------n
имѫтъ,имѣти,542787,59090,50355,V-,3ppia----i
бо,бо,542788,58825,50355,Df,---------n
чесо,чьто,542789,60110,50355,Px,-s---ng--i
ѣсти,ꙗсти,542790,60205,50355,V-,--pna----i
онъ,онъ,542792,58949,36666,Pd,-s---mn--i
же,же,542793,58808,36666,Df,---------n
отъвѣштавъ,отъвѣщати,542794,59092,36666,V-,-supamn-si
рече,рещи,542795,58793,36666,V-,3saia----i
имъ,и,542796,58765,36666,Pp,3p---md--i
дадите,дати,542798,58843,36667,V-,2ppma----i
имь,и,542799,58765,36667,Pp,3p---md--i
вꙑ,вꙑ,542800,58810,36667,Pp,2p---qn--i
ѣсти,ꙗсти,542801,60205,36667,V-,--pna----i
ꙇ,и,542803,58771,36668,C-,---------n
