печенѣгъ,132,печенѣгъ,Nb,-p---mg--i
и,5,и,C-,---------n
ярославъ,96,ꙗрославъ,Ne,-s---mn--i
съвъкупити,353,съвъкѹпивъ,V-,-supamn-si
вои,154,воѧ,Nb,-p---ma--i
изити,143,изиде,V-,3saia----i
противу,144,противѹ,R-,---------n
и,21,ѥмѹ,Pp,3s---md--i
на,137,на,R-,---------n
льто,470,льто,Ne,-s---na--i
и,5,и,C-,---------n
стати,469,ста,V-,3saia----i
на,137,на,R-,---------n
мѣсто,260,мѣстѣ,Nb,-s---nl--i
идѣже,614,идеже,Dq,---------n
быти,23,бѣ,V-,3siia----i
убити,85,ѹбиѥнъ,V-,-suppmn-si
святыи,8,ст҃ꙑи,A-,-s---mnpwi
борисъ,10,борисъ,Ne,-s---mn--i
и,5,и,C-,---------n
въздѣти,970,въздѣвъ,V-,-supamn-si
рука,155,рѹцѣ,Nb,-d---fa--i
на,137,на,R-,---------n
небо,633,небо,Nb,-s---na--i
и,5,и,C-,---------n
рещи,18,рече,V-,3saia----i
се,111,се,I-,---------n
кръвь,268,кръвь,Nb,-s---fn--i
братъ,75,брата,Nb,-s---mg--i
мои,213,моѥго,Ps,1s---mg--i
въпити,971,въпиѥть,V-,3spia----i
къ,182,къ,R-,---------n
ты,289,тебе,Pp,2s---md--i
владыка,394,вл҃дко,Nb,-s---mv--i
якоже,305,ꙗкоже,Dq,---------n
и,40,и,Df,---------n
авелевъ,972,авелевава,A-,-s---fnpsi
прѣже,27,преже,Df,---------n
и,5,и,C-,---------n
ты,289,тꙑ,Pp,2s---mn--i
мьстити,973,мьсти,V-,2spma----i
и,21,ѥго,Pp,3s---mg--i
якоже,305,ꙗкоже,Dq,---------n
и,40,и,Df,---------n
на,137,на,R-,---------n
оныи,692,ономь,Pd,-s---ml--i
положити,429,положи,V-,2saia----i
стонание,518,стонаниѥ,Nb,-s---na--i
и,5,и,C-,---------n
трясение,974,трꙗсенїѥ,Nb,-s---na--i
на,137,на,R-,---------n
братоубиица,960,братоѹбиици,Nb,-s---ml--i
каинъ#1,436,каинѣ,Ne,-s---ml--i
еи,975,еи,I-,---------n
молити,541,молю,V-,1spia----i
ты,289,тꙗ,Pp,2s---ma--i
господь,12,г҃и,Nb,-s---mv--i
да,115,да,G-,---------n
въсприяти,713,въсприимѹть,V-,3ppia----i
противу,144,противѹ,R-,---------n
тыи,90,томѹ,Pd,-s---md--i
и,5,и,C-,---------n
помолити,632,помоли,V-,3saia----i
себе,17,сꙗ,Pk,3s---qa--i
и,5,и,C-,---------n
рещи,18,рек,V-,-supamn-si
о,247,О,I-,---------n
братъ,75,брата,Nb,-d---mn--i
мои,213,моꙗ,Ps,1d---mn--i
аще,267,аще,G-,---------n
и,40,и,Df,---------n
тѣло,203,тѣлъмь,Nb,-s---ni--i
отъити,176,ошьла,V-,-dspamn-si
быти,23,ѥста,V-,2dpia----i
нъ,60,нъ,C-,---------n
благодать,276,бл҃годатию,Nb,-s---fi--i
живыи,694,жива,A-,-d---mnpsi
быти,23,ѥста,V-,2dpia----i
и,5,и,C-,---------n
господь,12,госповеди,Nb,-s---md--i
прѣдъстояти,976,предъстоита,V-,2dpia----i
и,5,и,C-,---------n
молитва,514,молитвою,Nb,-s---fi--i
помощи,977,помозѣта,V-,2dpma----i
азъ,211,ми,Pp,1s---md--i
и,5,и,C-,---------n
сии,28,си,Pd,-p---na--i
рещи,18,рекъ,V-,-supamn-si
и,5,и,C-,---------n
поити#1,299,поидоша,V-,3paia----i
противу,144,противѹ,R-,---------n
себе,17,собѣ,Pk,3s---md--i
и,5,и,C-,---------n
покрыти,978,покрꙑша,V-,3paia----i
поле,769,поле,Nb,-s---na--i
льтьскыи,979,льтьскоѥ,A-,-s---napwi
мъножьство,321,множьствъмь,Nb,-s---ni--i
вои,154,вои,Nb,-p---mg--i
и,5,и,C-,---------n
съступити,980,състѹпиша,V-,3paia----i
себе,17,сꙗ,Pk,3s---qa--i
въсходити,981,въсходꙗщю,V-,-sppand-si
сълньце,982,сл҃нцю,Nb,-s---nd--i
и,5,и,C-,---------n
быти,23,бысть,V-,3saia----i
сѣча,983,сѣча,Nb,-s---fn--i
зълыи,69,зла,A-,-s---fnpsi
отъинудь,944,отинѹдь,Df,---------n
и,5,и,C-,---------n
съступати,984,състѹпаша,V-,3paia----i
себе,17,сꙗ,Pk,3s---qa--i
тришьды,985,тришьдꙑ,Df,---------n
и,5,и,C-,---------n
бити,986,биша,V-,3paia----i
себе,17,сꙗ,Pk,3s---qa--i
чересъ,987,чересъ,R-,---------n
дьнь,3,дн҃ь,Nb,-s---ma--i
вьсь,30,вьсь,Px,-s---ma--i
и,5,и,C-,---------n
уже,120,ѹже,Df,---------n
къ,182,къ,R-,---------n
вечеръ,510,вечерѹ,Nb,-s---md--i
одолѣти,988,одолѣ,V-,3saia----i
ярославъ,96,ꙗрославъ,Ne,-s---mn--i
а,50,а,C-,---------n
сии,28,сь,Pd,-s---mn--i
оканьныи,82,оканьнꙑи,A-,-s---mnpwi
святопълкъ,67,ст҃опълкъ,Ne,-s---mn--i
побѣгнути,989,побѣже,V-,3saia----i
и,5,и,C-,---------n
напасти,746,нападе,V-,3saia----i
на,137,на,R-,---------n
и,21,нь,Pp,3s---ma--i
бѣсъ,990,бѣсъ,Nb,-s---mn--i
и,5,и,C-,---------n
раслабѣти,991,раслабѣша,V-,3paia----i
кость,939,кости,Nb,-p---fn--i
и,21,его,Pp,3s---mg--i
яко,303,ꙗко,G-,---------n
не,56,не,Df,---------n
мощи,142,мощи,V-,--pna----i
ни,346,ни,Df,---------n
на,137,на,R-,---------n
конь,334,кони,Nb,-s---ml--i
сѣдѣти,410,съдѣти,V-,--pna----i
и,5,и,C-,---------n
нести,992,несꙗхѹть,V-,3piia----i
и,21,ѥго,Pp,3s---mg--i
на,137,на,R-,---------n
носило,993,носилѣхъ,Nb,-p---nl--i
и,5,и,C-,---------n
прибѣгнути,222,прибѣгоша,V-,3paia----i
берестие,994,берестию,Ne,-s---nd--i
съ,159,съ,R-,---------n
и,21,нимъ,Pp,3s---mi--i
онъ,158,онъ,Pd,-s---mn--i
же,37,же,Df,---------n
рещи,18,рече,V-,3saia----i
побѣгнути,989,Побѣгнѣте,V-,2ppma----i
осе,995,осе,I-,---------n
гънати,996,женѹть,V-,3ppia----i
по,52,по,R-,---------n
мы,427,насъ,Pp,1p---mg--i
и,5,и,C-,---------n
посылати,997,посꙑлахѹть,V-,3piia----i
противу,144,противѹ,R-,---------n
и,5,и,C-,---------n
не,56,не,Df,---------n
быти,23,бѣ,V-,3siia----i
ни,240,ни,C-,---------n
гонити,998,гонꙗщааго,V-,-sppamg-wi
ни,240,ни,C-,---------n
гънати,996,женѹщааго,V-,-sppamg-wi
въ,1,въ,R-,---------n
слѣдъ,999,слѣдъ,Nb,-s---ma--i
и,21,ѥго,Pp,3s---mg--i
и,5,и,C-,---------n
лежати,940,лежа,V-,-sppamn-si
въ,1,въ,R-,---------n
немощь,1000,немощи,Nb,-s---fl--i
въсхопити,1001,въсхопивъ,V-,-supamn-si
себе,17,сꙗ,Pk,3s---qa--i
глаголати,114,глаголааше,V-,3siia----i
побѣгнути,989,побѣгнѣмꙑ,V-,1ppma----i
еще,84,ѥще,Df,---------n
гънати,996,женѹть,V-,3ppia----i
охъ,1002,охъ,I-,---------n
азъ,211,мнѣ,Pp,1s---md--i
и,5,и,C-,---------n
не,56,не,Df,---------n
мощи,142,можааше,V-,3siia----i
тьрпѣти,578,тьрпѣти,V-,--pna----i
на,137,на,R-,---------n
единъ,58,ѥдиномь,Ma,-s---nl--i
мѣсто,260,мѣстѣ,Nb,-s---nl--i
пробѣгнути,1003,пробѣже,V-,3saia----i
лядьскыи,1004,лꙗдьскѹ,A-,-s---fapsi
земля,32,землю,Nb,-s---fa--i
гонити,998,гонимъ,V-,-spppmn-si
гнѣвъ,1005,гнѣвъмь,Nb,-s---mi--i
божии,401,бж҃иѥмь,A-,-s---mipsi
и,5,и,C-,---------n
прибѣгнути,222,прибѣже,V-,3saia----i
въ,1,въ,R-,---------n
пустыни,1006,пѹстꙑню,Nb,-s---fa--i
межу,670,межю,R-,---------n
чехъ,1007,чехꙑ,Nb,-p---mi--i
и,5,и,C-,---------n
ляхъ,1008,лꙗхꙑ,Nb,-p---mi--i
и,5,и,C-,---------n
ту,232,тѹ,Df,---------n
испроврѣщи,1009,испроврьже,V-,3saia----i
животъ,402,животъ,Nb,-s---ma--i
свои,175,свои,Pt,3s---ma--i
зълѣ,1010,зълѣ,Df,---------n
и,5,и,C-,---------n
прияти,393,приꙗть,V-,3saia----i
възмьздие,1011,възмьздиѥ,Nb,-s---na--i
отъ,57,отъ,R-,---------n
господь,12,г҃а,Nb,-s---mg--i
якоже,305,ꙗкоже,Dq,---------n
показати,947,показа,V-,3saia----i
себе,17,сꙗ,Pk,3s---qa--i
посълати,156,посъланаꙗ,V-,-suppfn-wi
на,137,на,R-,---------n
и,21,нь,Pp,3s---ma--i
пагубьныи,375,пагѹбьнаꙗ,A-,-s---fnpwi
рана,1012,рана,Nb,-s---fn--i
и,5,и,C-,---------n
по,52,по,R-,---------n
съмьрть,185,съмьрти,Nb,-s---fd--i
мука#1,1013,мѹкѹ,Nb,-s---fa--i
вѣчьныи#1,403,вѣчьнѹю,A-,-s---fapwi
и,5,и,C-,---------n
тако,366,тако,Df,---------n
оба,1014,обою,Ma,-d---mg--i
животъ,402,животѹ,Nb,-d---mg--i
лиховати,1015,лихованъ,V-,-suppmn-si
быти,23,бысть,V-,3saia----i
и,5,и,C-,---------n
сьдѣ,735,сьде,Df,---------n
не,56,не,Df,---------n
тъкъмо#1,356,тъкъмо,Df,---------n
къняжение,103,кнѧжениꙗ,Nb,-s---ng--i
нъ,60,нъ,C-,---------n
и,40,и,Df,---------n
животъ,402,живота,Nb,-s---mg--i
гонезнути,1016,гонезе,V-,3saia----i
и,5,и,C-,---------n
тамо,1017,тамо,Df,---------n
не,56,не,Df,---------n
тъкъмо#1,356,тъкъмо,Df,---------n
цѣсарьствие,1018,цр҃ствиꙗ,Nb,-s---ng--i
небесьныи,907,нб҃снааго,A-,-s---ngpwi
и,5,и,C-,---------n
иже,39,ѥже,Pr,-s---nn--i
съ,159,съ,R-,---------n
ангелъ,1019,ангелꙑ,Nb,-p---mi--i
житие,325,житиꙗ,Nb,-s---ng--i
погрѣшити,1020,погрѣши,V-,3saia----i
нъ,60,нъ,C-,---------n
и,40,и,Df,---------n
мука#1,1013,муцѣ,Nb,-s---fd--i
и,5,и,C-,---------n
огнь,1021,огню,Nb,-s---md--i
прѣдати,153,предасть,V-,3saia----i
себе,17,сꙗ,Pk,3s---qa--i
и,5,и,C-,---------n
быти,23,есть,V-,3spia----i
могыла,1022,могꙑла,Nb,-s---fn--i
и,21,ѥго,Pp,3s---mg--i
и,40,и,Df,---------n
до,551,до,R-,---------n
сии,28,сего,Pd,-s---mg--i
дьнь,3,дн҃е,Nb,-s---mg--i
и,5,и,C-,---------n
исходити,1023,исходить,V-,3spia----i
отъ,57,отъ,R-,---------n
и,21,неѣ,Pp,3s---fg--i
смрадъ,1024,смрадъ,Nb,-s---mn--i
зълыи,69,зълꙑи,A-,-s---mnpwi
на,137,на,R-,---------n
показание,1025,показаниѥ,Nb,-s---na--i
человѣкъ,389,чл҃вкомъ,Nb,-p---md--i
да#2,233,да,Df,---------n
аще,267,аще,G-,---------n
къто,1026,кто,Px,-s---qn--i
сии,28,си,Pd,-p---na--i
сътворити,166,сътворить,V-,3spia----i
слышати,478,слꙑша,V-,-sppamn-si
таковыи,171,таковаꙗ,A-,-p---napwi
сии,28,си,Pd,-p---na--i
же,37,же,Df,---------n
прияти,393,прииметь,V-,3spia----i
и,5,и,C-,---------n
вящии,732,вꙗщьша,A-,-p---nacsi
сии,28,сихъ,Pd,-p---ng--i
якоже,1027,ꙗкоже,Df,---------n
каинъ#1,436,каинъ,Ne,-s---mn--i
не,56,не,Df,---------n
вѣдѣти,255,вѣдыи,V-,-sppamn-wi
мьсть,1028,мьсти,Nb,-s---fg--i
прияти,393,приꙗти,V-,--pna----i
и,40,и,Df,---------n
единъ,58,ѥдинѹ,Ma,-s---fa--i
прияти,393,приꙗ,V-,3saia----i
а,50,а,C-,---------n
ламехъ,1029,ламехъ,Ne,-s---mn--i
зане,141,зане,G-,---------n
вѣдѣти,255,вѣдѣвъ,V-,-supamn-si
на,137,на,R-,---------n
каинъ#1,436,каинѣ,Ne,-s---ml--i
тыи,90,тѣмь,Pd,-s---ni--i
же,37,же,Df,---------n
седмьдесятица,1030,седмьдесꙗтицею,Nb,-s---fi--i
мьстити,973,мьсти,V-,3saia----i
себе,17,сꙗ,Pk,3s---qa--i
и,21,ѥмѹ,Pp,3s---md--i
такыи,1031,така,A-,-p---nnpsi
ти,764,ти,Df,---------n
быти,23,сѹть,V-,3ppia----i
отъмьстие,1032,отъмьстиꙗ,Nb,-p---nn--i
зълыи,69,зълыимъ,A-,-p---mdpwi
дѣлатель,1033,дѣлателемъ,Nb,-p---md--i
якоже,305,ꙗкоже,Dq,---------n
бо,172,бо,Df,---------n
иулиянъ,1034,иѹлиꙗнъ,Ne,-s---mn--i
цѣсарь,89,ц҃срь,Nb,-s---mn--i
иже,39,иже,Pr,-s---mn--i
мъногыи,113,мъногы,A-,-s---fgpsi
кръвь,268,кръви,Nb,-s---fg--i
святыи,8,ст҃ыихъ,A-,-p---mgpwi
мученикъ,9,мчнкъ,Nb,-p---mg--i
пролияти,460,пролиꙗвъ,V-,-supamn-si
горькыи,257,горькѹю,A-,-s---fapwi
и,5,и,C-,---------n
нечеловѣчьныи,1035,нечл҃вчьнѹю,A-,-s---fapwi
съмьрть,185,съмьрть,Nb,-s---fa--i
прияти,393,приꙗ,V-,3saia----i
не,56,не,Df,---------n
вѣдѣти,255,вѣдомо,V-,-spppnn-si
отъ,57,отъ,R-,---------n
къто,221,кого,Pi,-s---mg--i
пробости,606,прободенъ,V-,-suppmn-si
быти,23,бысть,V-,3saia----i
копие,609,копиѥмь,Nb,-s---ni--i
въ,1,въ,R-,---------n
сьрдьце,170,ср҃дце,Nb,-s---na--i
въдружити,1036,въдрѹженъ,V-,-suppmn-si
тако,366,тако,Df,---------n
и,40,и,Df,---------n
сии,28,сь,Pd,-s---mn--i
бѣгати,1037,бѣгаꙗ,V-,-sppamn-si
не,56,не,Df,---------n
вѣдѣти,255,вѣдыи,V-,-sppamn-wi
себе,17,сꙗ,Pk,3s---qa--i
отъ,57,отъ,R-,---------n
къто,1026,кого,Px,-s---mg--i
зълострастьныи,1038,зълострастьнѹ,A-,-s---fapwi
съмьрть,185,съмьрть,Nb,-s---fa--i
прияти,393,приꙗ,V-,3saia----i
и,5,и,C-,---------n
отътолѣ,1039,ѡттолѣ,Df,---------n
крамола,1040,крамола,Nb,-s---fn--i
прѣстати,1041,преста,V-,3saia----i
въ,1,въ,R-,---------n
русьскыи,31,рѹсьскѣ,A-,-s---flpsi
земля,32,земли,Nb,-s---fl--i
а,50,а,C-,---------n
ярославъ,96,ꙗрославъ,Ne,-s---mn--i
прѣяти,1042,преꙗ,V-,3saia----i
вьсь,30,вьсю,Px,-s---fa--i
волость,1043,волость,Nb,-s---fa--i
русьскыи,31,рѹсьскую,A-,-s---fapwi
и,5,и,C-,---------n
начати,119,начатъ,V-,3saia----i
въпрашати,1044,въпрашати,V-,--pna----i
о,51,о,R-,---------n
тѣло,203,тьльсьхъ,Nb,-p---nl--i
святыи,8,ст҃ою,A-,-d---mgpwi
како,186,како,Du,---------n
или,288,или,C-,---------n
къдѣ,224,кде,Du,---------n
положити,429,положена,V-,-duppmn-si
быти,23,ѥста,V-,2dpia----i
и,5,и,C-,---------n
о,51,о,R-,---------n
святыи,8,ст҃ѣмь,A-,-s---mlpwi
борисъ,10,борисѣ,Ne,-s---ml--i
повѣдати,183,повѣдаша,V-,3paia----i
и,21,ѥмѹ,Pp,3s---md--i
яко,303,ꙗко,G-,---------n
вышегородъ,420,вышегородѣ,Ne,-s---ml--i
положити,429,положенъ,V-,-suppmn-si
быти,23,ѥсть,V-,3spia----i
а,50,а,C-,---------n
о,51,о,R-,---------n
святыи,8,ст҃ѣмь,A-,-s---mlpwi
гълѣбъ,11,глѣбѣ,Ne,-s---ml--i
не,56,не,Df,---------n
вьсь,30,вьси,Px,-p---mn--i
съвѣдѣти,881,съвѣдꙗаху,V-,3piia----i
яко,303,ꙗко,G-,---------n
смольньскъ,774,смолиньскѣ,Ne,-s---ml--i
убити,85,убиѥнъ,V-,-suppmn-si
быти,23,ѥсть,V-,3spia----i
и,5,и,C-,---------n
тъгда,317,тъгда,Df,---------n
съказати,46,съказаша,V-,3paia----i
и,21,ѥму,Pp,3s---md--i
иже,39,ꙗже,Pr,-p---na--i
слышати,478,слышаша,V-,3paia----i
отъ,57,ѡт,R-,---------n
приходити,1045,приходꙗщиихъ,V-,-pppamg-wi
отътуду,1046,отътѹдѹ,Df,---------n
како,498,како,Dq,---------n
видѣти,351,видѣша,V-,3paia----i
свѣтъ,212,свѣтъ,Nb,-s---ma--i
и,5,и,C-,---------n
свѣща,951,свѣщѣ,Nb,-p---fa--i
въ,1,въ,R-,---------n
пустыи,935,пѹстѣ,A-,-s---nlpsi
мѣсто,260,мѣстѣ,Nb,-s---nl--i
и,5,и,C-,---------n
тыи,90,то,Pd,-s---na--i
слышати,478,слышавъ,V-,-supamn-si
посълати,156,посъла,V-,3saia----i
смольньскъ,774,смолиньскѹ,Ne,-s---md--i
на,137,на,R-,---------n
възискание,957,възисканиѥ,Nb,-s---na--i
презвитеръ,1047,презвутеры,Nb,-p---ma--i
рещи,18,рекыи,V-,-sppamn-wi
яко,303,ꙗко,G-,---------n
тыи,90,то,Pd,-s---mn--i
быти,23,ѥсть,V-,3spia----i
братъ,75,братъ,Nb,-s---mn--i
мои,213,мои,Ps,1s---mn--i
и,5,и,C-,---------n
обрѣсти,177,обретоша,V-,3paia----i
и,21,и,Pp,3s---ma--i
идѣже,614,идеже,Dq,---------n
быти,23,бѣша,V-,3piia----i
видѣти,351,вїдѣли,V-,-pspamn-si
и,5,и,C-,---------n
ити,135,шьдъше,V-,-pupamn-si
съ,159,съ,R-,---------n
крьстъ,568,крьсты,Nb,-p---mi--i
и,5,и,C-,---------n
съ,159,съ,R-,---------n
свѣща,951,свѣщами,Nb,-p---fi--i
мъногыи,113,мънозѣми,A-,-p---fipwi
и,5,и,C-,---------n
съ,159,съ,R-,---------n
кадило,1048,ка[н]дилы,Nb,-p---ni--i
и,5,и,C-,---------n
съ,159,съ,R-,---------n
чьсть,338,чьстию,Nb,-s---fi--i
мъногыи,113,многою,A-,-s---fipti
и,5,и,C-,---------n
въложити,1049,въложьше,V-,-pupamn-si
въ,1,въ,R-,---------n
корабль,1050,корабль,Nb,-s---ma--i
и,5,и,C-,---------n
приити,130,пришедъше,V-,-pupamn-si
положити,429,положиша,V-,3paia----i
и,21,и,Pp,3s---ma--i
вышегородъ,420,вышегородѣ,Ne,-s---ml--i
идѣже,614,идеже,Dq,---------n
лежати,940,лежить,V-,3spia----i
и,40,и,Df,---------n
тѣло,203,тѣло,Nb,-s---nn--i
прѣблаженыи,1051,преблаженааго,A-,-s---mgpwi
борисъ,10,бориса,Ne,-s---mg--i
и,5,и,C-,---------n
раскопати,1052,раскопавъше,V-,-pupamn-si
земля,32,землю,Nb,-s---fa--i
и,5,и,C-,---------n
тако,366,тако,Df,---------n
же,37,же,Df,---------n
положити,429,положиша,V-,3paia----i
и,21,и,Pp,3s---ma--i
недоумѣти,1053,недоѹмѣюще,V-,-pppamn-si
якоже,305,ꙗкоже,Dq,---------n
быти,23,бѣ,V-,3siia----i
лѣпыи,1054,лепо,A-,-s---nnpsi
прѣчьстьнѣ,1055,пречьстьнѣ,Df,---------n
сии,28,се,Pd,-s---nn--i
же,37,же,Df,---------n
прѣчудьныи,1056,пречюдьно,A-,-s---nnpsi
быти,23,бысть,V-,3saia----i
и,5,и,C-,---------n
дивьныи,1057,дивьно,A-,-s---nnpsi
и,5,и,C-,---------n
память,956,памѧти,Nb,-s---fg--i
достоиныи,1058,достоино,A-,-s---nnpsi
како,186,како,Du,---------n
и,5,и,C-,---------n
колико,594,колико,Du,---------n
лѣто,124,лѣтъ,Nb,-p---ng--i
лежати,940,лежавъ,V-,-supamn-si
тѣло,203,тѣло,Nb,-s---nn--i
святыи,8,ст҃го,A-,-s---mgpwi
то,239,то,Df,---------n
же,37,же,Df,---------n
не,56,не,Df,---------n
врѣдити,1059,врежено,V-,-suppnn-si
прѣбыти,945,пребысть,V-,3saia----i
ни,240,ни,C-,---------n
отъ,57,отъ,R-,---------n
кыиже,1060,коѥгоже,Px,-s---mg--i
плътоядьць,1061,плътоꙗдьца,Nb,-s---mg--i
ни,240,ни,C-,---------n
быти,23,бѣаше,V-,3siia----i
почьрнѣти,1062,почьрнѣло,V-,-sspann-si
якоже,305,ꙗко же,Dq,---------n
обычаи,1063,обычаи,Nb,-s---ma--i
имѣти,54,имѹть,V-,3ppia----i
тѣло,203,телеса,Nb,-p---nn--i
мьртвыи,1064,мьртвыхъ,A-,-p---mgpwi
нъ,60,нъ,C-,---------n
свѣтьлыи,1065,свѣтьло,A-,-s---nnpsi
и,5,и,C-,---------n
красьныи,335,красьно,A-,-s---nnpsi
и,5,и,C-,---------n
цѣлыи,1066,цѣло,A-,-s---nnpsi
и,5,и,C-,---------n
благыи,227,бл҃гѹ,A-,-s---fapsi
воня,1067,воню,Nb,-s---fa--i
имѣти,54,имѹщю,V-,-sppand-si
тако,366,тако,Df,---------n
богъ,278,богѹ,Nb,-s---md--i
съхранити,404,съхранивъшю,V-,-supamd-si
свои,175,своѥго,Pt,3s---mg--i
свои,175,своѥго,Pt,3s---mg--i
страстотьрпьць,544,страстотьрпьца,Nb,-s---mg--i
тѣло,203,тѣло,Nb,-s---na--i
и,5,и,C-,---------n
не,56,не,Df,---------n
вѣдѣти,255,вѣдꙗхѹ,V-,3piia----i
мъногыи,113,мнози,A-,-p---mnpsi
ту,232,тѹ,Df,---------n
лежати,940,лежащю,V-,-dppang-si
святыи,8,ст҃ою,A-,-d---mgpwi
страстотьрпьць,544,страстотьрпьцю,Nb,-d---mg--i
тѣло,203,телесѹ,Nb,-d---ng--i
нъ,60,нъ,C-,---------n
якоже,305,ꙗкоже,Dq,---------n
рещи,18,рече,V-,3saia----i
господь,12,г҃ь,Nb,-s---mn--i
не,56,не,Df,---------n
мощи,142,можеть,V-,3spia----i
градъ,1068,градъ,Nb,-s---mn--i
укрыти,668,ѹкрыти,V-,--pna----i
себе,17,сꙗ,Pk,3s---qa--i
вьрху,1069,врьхѹ,R-,---------n
гора,1070,горы,Nb,-s---fg--i
стояти,627,стоꙗ,V-,-sppamn-si
ни,240,ни,C-,---------n
свѣща,951,свѣщѣ,Nb,-p---fa--i
въжещи,1071,въжьгъше,V-,-pupamn-si
спудъ,1072,спѹдъмь,Nb,-s---mi--i
покрывати,1073,покрывають,V-,3ppia----i
нъ,60,нъ,C-,---------n
на,137,на,R-,---------n
свѣтило,1074,свѣтилѣ,Nb,-s---nl--i
поставляти,1075,поставлꙗють,V-,3ppia----i
да,115,да,G-,---------n
свѣтити,1076,свѣтить,V-,3spia----i
тьмьныи,1077,тьмьныꙗ,A-,-p---mapwi
тако,366,тако,Df,---------n
и,40,и,Df,---------n
си,292,си,Df,---------n
святыи,8,с҃таꙗ,A-,-d---mapwi
поставити,199,постави,V-,3saia----i
свѣтити,1076,свѣтити,V-,--pna----i
въ,1,въ,R-,---------n
миръ,309,мирѣ,Nb,-s---ml--i
прѣмъногыи,1078,премногыими,A-,-p---nipwi
чудо,1079,чюдесы,Nb,-p---ni--i
сияти,1080,сиꙗти,V-,--pna----i
въ,1,въ,R-,---------n
русьскыи,31,рѹсьскѣи,A-,-s---flpwi
сторона,1081,сторонѣ,Nb,-s---fl--i
великыи,139,велицѣи,A-,-s---flpwi
идѣже,614,идеже,Dq,---------n
мъножьство,321,множьство,Nb,-s---nn--i
страдати,1082,стражющиихъ,V-,-pppamg-wi
съпасти#1,409,съпасени,V-,-puppmn-si
бывати,435,бывають,V-,3ppia----i
слѣпыи,678,слѣпии,A-,-p---mnpwi
прозирати,1083,прозирають,V-,3ppia----i
хромыи,1084,хромии,A-,-p---mnpwi
быстро,1085,быстрѣѥ,Df,-------c-i
сьрна,1086,сьрны,Nb,-s---fg--i
ристати,1087,рищуть,V-,3ppia----i
слукыи,1088,сълѹции,A-,-p---mnpwi
простьрение,1089,простьрениѥ,Nb,-s---na--i
приимати,1090,приѥмлють,V-,3ppia----i
нъ,60,нъ,C-,---------n
или,288,или,C-,---------n
мощи,142,могѹ,V-,1spia----i
вьсь,30,вьсꙗ,Px,-p---na--i
съповѣдати,104,съповѣдати,V-,--pna----i
или,288,или,C-,---------n
съказати,46,съказаати,V-,--pna----i
творити,515,творимаꙗ,V-,-ppppna-wi
чудо,1079,чюдесы,Nb,-p---ni--i
по,52,по,R-,---------n
истина,419,истинѣ,Nb,-s---fd--i
ни,346,ни,Df,---------n
вьсь,30,вьсь,Px,-s---mn--i
миръ,309,миръ,Nb,-s---mn--i
мощи,142,можеть,V-,3spia----i
понести,241,понести,V-,--pna----i
иже,39,ꙗже,Pr,-p---nn--i
дѣяти#1,630,дѣють,V-,3ppia----i
себе,17,сꙗ,Pk,3s---qa--i
прѣдивьныи,1091,предивьнаꙗ,A-,-p---napwi
чудо,1079,чюдеса,Nb,-p---na--i
и,5,и,C-,---------n
паче,621,паче,Df,-------c-i
пѣсъкъ,1092,пѣсъка,Nb,-s---mg--i
морьскыи,1093,морьскааго,A-,-s---mgpwi
и,5,и,C-,---------n
не,56,не,Df,---------n
ту,232,тѹ,Df,---------n
единъде,1094,ѥдинде,Df,---------n
нъ,60,нъ,C-,---------n
и,40,и,Df,---------n
по,52,по,R-,---------n
вьсь,30,вьсѣмъ,Px,-p---fd--i
сторона,1081,сторонамъ,Nb,-p---fd--i
и,5,и,C-,---------n
по,52,по,R-,---------n
вьсь,30,вьсѣмъ,Px,-p---fd--i
земля,32,зѣмлꙗмъ,Nb,-p---fd--i
прѣходити,1095,преходꙗща,V-,-dppamn-si
болѣзнь,652,болѣзни,Nb,-p---fa--i
вьсь,30,вьсꙗ,Px,-p---fa--i
и,5,и,C-,---------n
недугъ,128,недѹгы,Nb,-p---ma--i
отъгонити,1096,отъгонита,V-,2dpia----i
быти,23,сѹщиихъ,V-,-pppamg-wi
въ,1,въ,R-,---------n
тьмьница,1097,тьмьницахъ,Nb,-p---fl--i
и,5,и,C-,---------n
въ,1,въ,R-,---------n
уза,1098,ѹзахъ,Nb,-p---fl--i
посѣщати,1099,посѣщающа,V-,-dppamn-si
и,5,и,C-,---------n
на,137,на,R-,---------n
мѣсто,260,мѣстѣ[хъ,Nb,-p---nl--i
идѣже,614,идеже,Dq,---------n
мученичьскыи,1100,мч҃нчьскыимь,A-,-s---mipwi
вѣньць,529,вѣньцьмь,Nb,-s---mi--i
увязати,1101,ѹвꙗзоста,V-,2daia----i
себе,17,сꙗ,Pk,3s---qa--i
съзьдати,1102,съзьданѣ,V-,-duppfn-si
быти,23,быста,V-,3daia----i
цьркы,200,цр҃кви,Nb,-d---fn--i
въ,1,въ,R-,---------n
имя,148,имꙗ,Nb,-s---na--i
и,21,ѥю,Pp,3d---mg--i
да#2,233,да,Df,---------n
и,5,и,C-,---------n
ту,232,тѹ,Df,---------n
тако,366,тако,Df,---------n
же,37,же,Df,---------n
мъногыи,113,многа,A-,-p---napsi
чудо,1079,чюдеса,Nb,-p---na--i
посѣщати,1099,посѣщающа,V-,-dppamn-si
съдѣвати,1103,съдѣваѥта,V-,2dpia----i
тыи,90,тѣмь,Pd,-s---ni--i
