почати,254,почалъ,V-,-sspamn-si
а,59,а,C-,---------n
вылѣзти,256,вылѣзуть,V-,3ppia----i
послухъ,184,послуси,Nb,-p---mn--i
то,9,то,Df,---------n
то,9,то,Df,---------n
и,23,ѥму,Pp,3s---md--i
за,25,за,R-,---------n
платежь,257,платежь,Nb,-s---ma--i
оже,103,оже,G-,---------n
и,23,и,Pp,3s---ma--i
бити,258,били,V-,-pspamn-si
аже,6,аже,G-,---------n
ударити,221,ѹдарить,V-,3spia----i
мечь,222,мечемь,Nb,-s---mi--i
а,59,а,C-,---------n
не,20,не,Df,---------n
утяти,227,ѹтнеть,V-,3spia----i
на,112,на,R-,---------n
съмьрть,259,смерть,Nb,-s---fa--i
то,9,то,Df,---------n
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,а,C-,---------n
самъ,98,самому,Pd,-s---md--i
гривьна,28,гр҃и,Nb,---------n
за,25,за,R-,---------n
рана,260,рану,Nb,-s---fa--i
же,43,же,Df,---------n
лѣчьбьныи,261,лѣчебноѥ,A-,-s---napwi
потяти,262,пѡтнеть,V-,3spia----i
ли,19,ли,Df,---------n
на,112,на,R-,---------n
съмьрть,259,см҃рть,Nb,-s---fa--i
а,59,а,C-,---------n
вира,82,вира,Nb,-s---fn--i
аче,29,Аче,G-,---------n
попъхнути,263,пѡпъхнеть,V-,3spia----i
мужь,8,мужь,Nb,-s---mn--i
мужь,8,мужа,Nb,-s---mg--i
любо,12,любо,C-,---------n
къ,89,к,R-,---------n
себе,46,собѣ,Pk,3s---md--i
ли,19,ли,Df,---------n
отъ,201,ѿ,R-,---------n
себе,46,собе,Pk,3s---mg--i
любо,12,любо,C-,---------n
по,41,по,R-,---------n
лице,211,лицю,Nb,-s---nd--i
ударити,221,ѹдарить,V-,3spia----i
ли,19,ли,Df,---------n
жьрдь,264,жердью,Nb,-s---fi--i
ударити,221,ѹдарить,V-,3spia----i
а,59,а,C-,---------n
видокъ,250,видока,Nb,-d---ma--i
дъва,134,два,Ma,-d---ma--i
вывести,185,выведуть,V-,3ppia----i
то,9,то,Df,---------n
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
продажа,225,продажи,Nb,-s---fd--i
аже,6,аже,G-,---------n
быти,21,будеть,V-,3sfia----i
варягъ,186,варѧгъ,Nb,-s---mn--i
или,31,ꙇли,C-,---------n
кълбягъ,265,колбѧгъ,Nb,-s---mn--i
то,9,то,Df,---------n
пълныи,266,полнаꙗ,A-,-p---napwi
видокъ,250,видока,Nb,-s---mg--i
вывести,185,вывести,V-,--pna----i
и,50,ꙇ,C-,---------n
ити,220,идета,V-,3dpia----i
на,112,на,R-,---------n
рота,219,ротѹ,Nb,-s---fa--i
о,67,О,R-,---------n
челядь,267,челѧди,Nb,-s---fl--i
а,59,А,C-,---------n
челядинъ,268,челѧдинъ,Nb,-s---ma--i
съкрыти,269,скрыѥть,V-,3spia----i
а,59,а,C-,---------n
закликати,270,закличють,V-,3ppia----i
и,23,и,Pp,3s---ma--i
на,112,на,R-,---------n
търгъ,271,торгу,Nb,-s---ml--i
а,59,а,C-,---------n
за,25,за,R-,---------n
трие,165,г҃,Ma,---------n
дьнь,143,дн҃и,Nb,-p---ma--i
не,20,не,Df,---------n
вывести,185,выведуть,V-,3ppia----i
и,23,ѥго,Pp,3s---mg--i
а,59,а,C-,---------n
познати,272,пѡзнаѥть,V-,3spia----i
и,23,и,Pp,3s---ma--i
третии,273,третии,Mo,-s---ma--i
дьнь,143,дн҃ь,Nb,-s---ma--i
то,9,то,Df,---------n
свои,101,свои,Pt,3s---ma--i
челядинъ,268,челѧдинъ,Nb,-s---ma--i
поняти,274,понѧти,V-,--pna----i
а,59,а,C-,---------n
оныи,275,оному,Pd,-s---md--i
платити,74,платити,V-,--pna----i
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
продажа,225,продажи,Nb,-s---fd--i
аже,6,Аже,G-,---------n
къто,22,кто,Px,-s---qn--i
въсѣсти,276,всѧдеть,V-,3spia----i
на,112,на,R-,---------n
чужии,277,чю,A-,-s---mapti
конь,151,ко,Nb,-s---ma--i
аже,6,Аже,G-,---------n
къто,22,кто,Px,-s---qn--i
въсѣсти,276,всѧдеть,V-,3spia----i
на,112,на,R-,---------n
чужии,277,чюжь,A-,-s---mapsi
конь,151,кѡнь,Nb,-s---ma--i
не,20,не,Df,---------n
прашати,278,прашавъ,V-,-supamn-si
то,9,то,Df,---------n
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
аче,29,Аче,G-,---------n
къто,22,кто,Px,-s---qn--i
конь,151,кѡнь,Nb,-s---ma--i
погубити,279,погубить,V-,3spia----i
или,31,или,C-,---------n
оружие,280,оружьѥ,Nb,-s---na--i
или,31,ꙇли,C-,---------n
пъртъ,281,портъ,Nb,-s---ma--i
а,59,а,C-,---------n
заповѣдѣти,282,заповѣсть,V-,3spia----i
на,112,на,R-,---------n
търгъ,271,торгу,Nb,-s---ml--i
а,59,а,C-,---------n
послѣ,283,пѡслѣ,R-,---------n
познати,272,пѡзнаѥть,V-,3spia----i
въ,69,въ,R-,---------n
свои,101,своѥмь,Pt,3s---ml--i
городъ,284,городѣ,Nb,-s---ml--i
свои,101,своѥ,Pt,3s---na--i
и,23,ѥму,Pp,3s---md--i
лице,211,лицемь,Nb,-s---ni--i
възяти,127,взѧти,V-,--pna----i
а,59,а,C-,---------n
за,25,за,R-,---------n
обида,226,обиду,Nb,-s---fa--i
платити,74,платити,V-,--pna----i
и,23,ѥму,Pp,3s---md--i
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
аже,6,Аже,G-,---------n
къто,22,кто,Px,-s---qn--i
познати,272,пѡзнаѥть,V-,3spia----i
свои,101,своѥ,Pt,3s---na--i
чьто,285,что,Pr,-s---nn--i
быти,21,будеть,V-,3sfia----i
погубити,279,погубилъ,V-,-sspamn-si
или,31,ꙇли,C-,---------n
украсти,286,ѹкраденѡ,V-,-suppnn-si
у,287,ѹ,R-,---------n
и,23,негѡ,Pp,3s---mg--i
чьто,288,что,Px,-s---nn--i
и,50,и,C-,---------n
или,31,или,C-,---------n
конь,151,кѡнь,Nb,-s---mn--i
или,31,или,C-,---------n
пъртъ,281,портъ,Nb,-s---mn--i
или,31,ꙇли,C-,---------n
скотина,289,скотина,Nb,-s---fn--i
то,9,то,Df,---------n
не,20,не,Df,---------n
рещи,290,рци,V-,2spma----i
и,50,и,C-,---------n
сии,94,се,Pd,-s---nn--i
мои,291,моѥ,Ps,1s---nn--i
нъ,56,но,C-,---------n
поити#1,292,пѡꙇди,V-,2spma----i
на,112,на,R-,---------n
съводъ,293,свѡдъ,Nb,-s---ma--i
къдѣ,294,кдѣ,Dq,---------n
быти,21,ѥсть,V-,3spia----i
възяти,127,взѧлъ,V-,-sspamn-si
съвести,295,сведите,V-,2ppma----i
себе,46,сѧ,Pk,3s---qa--i
къто,22,кто,Px,-s---qn--i
быти,21,будеть,V-,3sfia----i
виноватыи,296,виноватъ,A-,-s---mnpsi
на,112,на,R-,---------n
тыи,86,тогѡ,Pd,-s---mg--i
татьба,209,татба,Nb,-s---fn--i
сънити,297,снидеть,V-,3spia----i
тъгда,187,тогда,Df,---------n
онъ,298,ѡнъ,Pd,-s---mn--i
свои,101,своѥ,Pt,3s---na--i
възяти,127,возметь,V-,3spia----i
а,59,а,C-,---------n
чьто,285,что,Pr,-s---nn--i
погыбнути,299,погибло,V-,-sspann-si
быти,21,бѹдеть,V-,3sfia----i
съ,117,с,R-,---------n
и,23,нимь,Pp,3s---mi--i
тыиже,91,то же,Pd,-s---na--i
и,23,ѥму,Pp,3s---md--i
начати,80,начнеть,V-,3spia----i
платити,74,платити,V-,--pna----i
аще,18,аще,G-,---------n
быти,21,будеть,V-,3sfia----i
коневыи,300,коневыи,A-,-s---mnpwi
тать,301,тать,Nb,-s---mn--i
выдати,116,выдати,V-,--pna----i
кънязь,302,кнѧзю,Nb,-s---md--i
на,112,на,R-,---------n
потокъ,120,потѡкъ,Nb,-s---ma--i
пакы,44,паки,Df,---------n
ли,19,ли,Df,---------n
быти,21,бѹдеть,V-,3sfia----i
клѣтьныи,303,клѣтныи,A-,-s---mnpwi
тать,301,тать,Nb,-s---mn--i
то,9,то,Df,---------n
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
платити,74,платити,V-,--pna----i
и,23,ѥму,Pp,3s---md--i
о,67,о,R-,---------n
съводъ,293,свѡдѣ,Nb,-s---ml--i
аже,6,аже,G-,---------n
быти,21,будеть,V-,3sfia----i
въ,69,во,R-,---------n
одинъ,304,одиномь,Ma,-s---ml--i
городъ,284,городѣ,Nb,-s---ml--i
то,9,то,Df,---------n
ити,220,ити,V-,--pna----i
истьць,205,истьцю,Nb,-s---md--i
до,213,до,R-,---------n
коньць,305,кѡнцѧ,Nb,-s---mg--i
тыи,86,тогѡ,Pd,-s---mg--i
съводъ,293,свѡда,Nb,-s---mg--i
быти,21,будеть,V-,3sfia----i
ли,19,ли,Df,---------n
съводъ,293,свѡдъ,Nb,-s---mn--i
по,41,по,R-,---------n
земля,306,землѧмъ,Nb,-p---fd--i
то,9,то,Df,---------n
ити,220,ити,V-,--pna----i
и,23,ѥму,Pp,3s---md--i
до,213,до,R-,---------n
третии,273,третьꙗгѡ,Mo,-s---mg--i
съводъ,293,свѡда,Nb,-s---mg--i
а,59,а,C-,---------n
чьто,285,что,Pr,-s---nn--i
быти,21,будеть,V-,3sfia----i
лице,211,лице,Nb,-s---nn--i
то,9,то,Df,---------n
тыи,86,тому,Pd,-s---md--i
платити,74,платити,V-,--pna----i
третии,273,третьѥму,Mo,-s---md--i
куна,57,кунами,Nb,-p---fi--i
за,25,за,R-,---------n
лице,211,лице,Nb,-s---na--i
а,59,а,C-,---------n
съ,117,с,R-,---------n
лице,211,лицемь,Nb,-s---ni--i
ити,220,ити,V-,--pna----i
до,213,до,R-,---------n
коньць,305,кѡнцѧ,Nb,-s---mg--i
съводъ,293,своду,Nb,-s---md--i
а,59,а,C-,---------n
истьць,205,ꙇстьцю,Nb,-s---md--i
жьдати,307,ждати,V-,--pna----i
прокъ,308,прока,Nb,-s---mg--i
а,59,а,C-,---------n
къдѣ,294,кдѣ,Dq,---------n
сънити,297,снидеть,V-,3spia----i
на,112,на,R-,---------n
коньчьныи,309,конечнѧгѡ,A-,-s---mgpwi
то,9,то,Df,---------n
тыи,86,тому,Pd,-s---md--i
вьсь,61,все,Px,-s---na--i
платити,74,платити,V-,--pna----i
и,50,и,C-,---------n
продажа,225,продажю,Nb,-s---fa--i
о,67,о,R-,---------n
татьба,209,татбѣ,Nb,-s---fl--i
пакы,44,паки,Df,---------n
ли,19,ли,Df,---------n
быти,21,будеть,V-,3sfia----i
чьто,288,что,Px,-s---na--i
татьбьныи,310,татебно,A-,-s---napsi
купити,311,купилъ,V-,-sspamn-si
въ,69,в,R-,---------n
търгъ,271,торгу,Nb,-s---ml--i
или,31,или,C-,---------n
конь,151,кѡнь,Nb,-s---ma--i
или,31,или,C-,---------n
пъртъ,281,портъ,Nb,-s---ma--i
или,31,ꙇли,C-,---------n
скотина,289,скотину,Nb,-s---fa--i
то,9,то,Df,---------n
вывести,185,выведеть,V-,3spia----i
свободьныи,312,свободна,A-,-d---mapsi
мужь,8,мужа,Nb,-d---ma--i
дъва,134,два,Ma,-d---ma--i
или,31,или,C-,---------n
мытьникъ,313,мытника,Nb,-s---mg--i
аже,6,аже,G-,---------n
начати,80,начнеть,V-,3spia----i
не,20,не,Df,---------n
знати,193,знати,V-,--pna----i
у,287,ѹ,R-,---------n
къто,314,когѡ,Pi,-s---mg--i
купити,311,купилъ,V-,-sspamn-si
то,9,то,Df,---------n
ити,220,ꙇти,V-,--pna----i
по,41,по,R-,---------n
и,23,немь,Pp,3s---ml--i
тыи,86,тѣмъ,Pd,-p---md--i
видокъ,250,видокомъ,Nb,-p---md--i
на,112,на,R-,---------n
рота,219,роту,Nb,-s---fa--i
а,59,а,C-,---------n
истьць,205,истьцю,Nb,-s---md--i
свои,101,своѥ,Pt,3s---na--i
лице,211,лице,Nb,-s---na--i
възяти,127,взѧти,V-,--pna----i
а,59,а,C-,---------n
чьто,285,что,Pr,-s---nn--i
съ,117,с,R-,---------n
и,23,нимь,Pp,3s---mi--i
погыбнути,299,погибло,V-,-sspann-si
а,59,а,C-,---------n
тыи,86,тогѡ,Pd,-s---ng--i
и,23,ѥму,Pp,3s---md--i
желѣти,315,желѣти,V-,--pna----i
а,59,а,C-,---------n
онъ,298,оному,Pd,-s---md--i
желѣти,315,желѣти,V-,--pna----i
свои,101,своихъ,Pt,3p---fg--i
куна,57,кунъ,Nb,-p---fg--i
зане,87,зане,G-,---------n
не,20,не,Df,---------n
знати,193,знаѥть,V-,3spia----i
у,287,ѹ,R-,---------n
къто,314,когѡ,Pi,-s---mg--i
купити,311,купивъ,V-,-supamn-si
познати,272,пѡзнаѥть,V-,3spia----i
ли,19,ли,Df,---------n
на,112,на,R-,---------n
дългыи,316,долзѣ,A-,-s---nlpsi
у,287,ѹ,R-,---------n
къто,314,когѡ,Pi,-s---mg--i
тыи,86,то,Pd,-s---na--i
купити,311,купилъ,V-,-sspamn-si
то,9,то,Df,---------n
свои,101,своѣ,Pt,3p---fa--i
куна,57,куны,Nb,-p---fa--i
възяти,127,возметь,V-,3spia----i
из,99,ꙇ,R-,---------n
сии,94,сему,Pd,-s---md--i
платити,74,платити,V-,--pna----i
чьто,285,что,Pr,-s---nn--i
у,287,ѹ,R-,---------n
и,23,негѡ,Pp,3s---mg--i
быти,21,будеть,V-,3sfia----i
погыбнути,299,погибло,V-,-sspann-si
а,59,а,C-,---------n
кънязь,302,кнѧзю,Nb,-s---md--i
продажа,225,продажю,Nb,-s---fa--i
аже,6,аже,G-,---------n
познати,272,пѡзнаѥть,V-,3spia----i
къто,22,кто,Px,-s---qn--i
челядь,267,челѧдь,Nb,-s---fa--i
аще,18,аще,G-,---------n
познати,272,пѡзнаѥть,V-,3spia----i
къто,22,кто,Px,-s---qn--i
челядинъ,268,челѧдинъ,Nb,-s---ma--i
свои,101,свѡи,Pt,3s---ma--i
украсти,286,ѹкраденъ,V-,-suppmn-si
а,59,а,C-,---------n
пояти,317,пѡиметь,V-,3spia----i
и,23,и,Pp,3s---ma--i
то,9,то,Df,---------n
онъ,298,оному,Pd,-s---md--i
вести,318,вести,V-,--pna----i
и,23,и,Pp,3s---ma--i
по,41,по,R-,---------n
куна,57,кунамъ,Nb,-p---fd--i
до,213,до,R-,---------n
третии,273,г҃.го,Mo,-s---mg--i
съводъ,293,свода,Nb,-s---mg--i
пояти,317,поꙗти,V-,--pna----i
же,43,же,Df,---------n
челядинъ,268,челѧдина,Nb,-s---mg--i
въ,69,в,R-,---------n
челядинъ,268,челѧдинъ,Nb,-s---ma--i
мѣсто,319,мѣсто,Nb,-s---na--i
а,59,а,C-,---------n
онъ,298,оному,Pd,-s---md--i
дати,199,дати,V-,--pna----i
лице,211,лице,Nb,-s---na--i
а,59,а,C-,---------n
тыи,86,тъ,Pd,-s---mn--i
ити,220,ꙇдеть,V-,3spia----i
до,213,до,R-,---------n
коньчьныи,309,конечнѧго,A-,-s---mgpwi
съводъ,293,свода,Nb,-s---mg--i
а,59,а,C-,---------n
тыи,86,то,Pd,-s---nn--i
быти,21,ѥсть,V-,3spia----i
не,20,не,Df,---------n
скотъ,320,скѡтъ,Nb,-s---mn--i
не,20,нѣ,Df,---------n
льзѣ,321,лзѣ,Df,---------n
речи,322,рчи:,V-,--pna----i
у,287,ѹ,R-,---------n
къто,314,когѡ,Pi,-s---mg--i
быти,21,ѥсмь,V-,1spia----i
купити,311,купилъ,V-,-sspamn-si
нъ,56,но,C-,---------n
по,41,по,R-,---------n
языкъ,323,ꙗзыку,Nb,-s---md--i
ити,220,ити,V-,--pna----i
до,213,до,R-,---------n
коньць,305,кѡнцѧ,Nb,-s---mg--i
а,59,а,C-,---------n
къдѣ,294,кдѣ,Dq,---------n
быти,21,будеть,V-,3sfia----i
коньчьныи,309,конечнии,A-,-s---mnpwi
тать,301,тать,Nb,-s---mn--i
то,9,то,Df,---------n
опять,324,опѧть,Df,---------n
воротити,325,ворѡтѧть,V-,3ppia----i
челядинъ,268,челѧдина,Nb,-s---mg--i
а,59,а,C-,---------n
свои,101,свѡи,Pt,3s---ma--i
пояти,317,пѡꙇиметь,V-,3spia----i
и,50,и,C-,---------n
проторъ,326,протѡръ,Nb,-s---ma--i
тыи,86,тому,Pd,-s---md--i
же,43,же,Df,---------n
платити,74,платити,V-,--pna----i
а,59,а,C-,---------n
кънязь,302,кнѧзю,Nb,-s---md--i
продажа,225,продажѣ,Nb,-s---fd--i
дъванадесять,160,в҃ꙇ,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
въ,69,в,R-,---------n
челядинъ,268,челѧдинѣ,Nb,-s---ml--i
или,31,или,C-,---------n
украсти,286,ѹкрадше,V-,-pupamn-si
о,67,о,R-,---------n
съводъ,293,свѡдѣ,Nb,-s---ml--i
же,43,же,Df,---------n
а,59,а,C-,---------n
из,99,и,R-,---------n
свои,101,своѥгѡ,Pt,3s---mg--i
городъ,284,города,Nb,-s---mg--i
въ,69,в,R-,---------n
чужии,277,чюжю,A-,-s---fapsi
земля,306,землю,Nb,-s---fa--i
съводъ,293,свѡда,Nb,-s---mg--i
нѣту,234,нѣтуть,V-,---------n
нъ,56,но,C-,---------n
тако,107,тако,Df,---------n
же,43,же,Df,---------n
вывести,185,вывести,V-,--pna----i
и,23,ѥму,Pp,3s---md--i
послухъ,184,послухи,Nb,-p---ma--i
любо,12,любо,C-,---------n
мытьникъ,313,мытника,Nb,-s---mg--i
передъ,327,передъ,R-,---------n
къто,197,кимь,Pr,-s---mi--i
же,43,же,Df,---------n
купити,311,купивше,V-,-pupamn-si
то,9,то,Df,---------n
истьць,205,истьцю,Nb,-s---md--i
лице,211,лице,Nb,-s---na--i
възяти,127,взѧти,V-,--pna----i
а,59,а,C-,---------n
прокъ,308,прѡка,Nb,-s---mg--i
и,23,ѥму,Pp,3s---md--i
желѣти,315,желѣти,V-,--pna----i
чьто,285,что,Pr,-s---nn--i
съ,117,с,R-,---------n
и,23,нимь,Pp,3s---mi--i
погыбнути,299,погибло,V-,-sspann-si
а,59,а,C-,---------n
онъ,298,оному,Pd,-s---md--i
свои,101,своихъ,Pt,3p---fg--i
куна,57,кунъ,Nb,-p---fg--i
желѣти,315,желѣти,V-,--pna----i
о,67,о,R-,---------n
тать,301,тат,Nb,-s---fl--i
аже,6,аже,G-,---------n
убити,7,ѹбиють,V-,3ppia----i
къто,22,когѡ,Px,-s---mg--i
у,287,ѹ,R-,---------n
клѣть,328,клѣти,Nb,-s---fg--i
или,31,ꙇли,C-,---------n
у,287,ѹ,R-,---------n
которыи,79,котороѣ,Px,-s---fg--i
татьба,209,татбы,Nb,-s---fg--i
то,9,то,Df,---------n
убити,7,ѹбиють,V-,3ppia----i
въ,69,во,R-,---------n
пьсъ,329,пса,Nb,-s---mg--i
мѣсто,319,мѣсто,Nb,-s---na--i
аже,6,аже,G-,---------n
ли,19,ли,Df,---------n
и,23,ꙇ,Pp,3s---ma--i
додьржати,330,додержать,V-,3ppia----i
свѣтъ,331,свѣта,Nb,-s---mg--i
то,9,то,Df,---------n
вести,318,вести,V-,--pna----i
на,112,на,R-,---------n
къняжь,30,кнѧжь,A-,-s---mapsi
дворъ,248,двѡръ,Nb,-s---ma--i
оже,103,оже,G-,---------n
ли,19,ли,Df,---------n
убити,7,ѹбиють,V-,3ppia----i
и,23,и,Pp,3s---ma--i
а,59,а,C-,---------n
уже,332,ѹже,Df,---------n
быти,21,бѹдть,V-,3pfia----i
людие,115,людиѥ,Nb,-p---mn--i
съвязати,333,свѧзана,V-,-suppmg-si
видѣти,334,видѣли,V-,-pspamn-si
то,9,то,Df,---------n
платити,74,платити,V-,--pna----i
въ,69,в,R-,---------n
тыи,86,тѡмь,Pd,-s---ml--i
дъванадесять,160,в҃ꙇ,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
аже,6,аже,G-,---------n
красти,335,крадеть,V-,3spia----i
къто,22,кто,Px,-s---qn--i
скотъ,320,скотъ,Nb,-s---ma--i
въ,69,въ,R-,---------n
хлѣвъ,336,хлѣвѣ,Nb,-s---ml--i
или,31,или,C-,---------n
клѣть,328,клѣть,Nb,-s---fa--i
то,9,то,Df,---------n
же,43,же,Df,---------n
быти,21,будеть,V-,3sfia----i
одинъ,304,одинъ,Ma,-s---mn--i
то,9,то,Df,---------n
платити,74,платити,V-,--pna----i
и,23,ѥму,Pp,3s---md--i
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
и,50,и,C-,---------n
тридесяте,337,л҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
быти,21,будеть,V-,3sfia----i
ли,19,ли,Df,---------n
и,23,ихъ,Pp,3p---mg--i
мъногыи,338,мнѡго,A-,-s---nnpsi
вьсь,61,всѣмъ,Px,-p---md--i
по,142,по,Df,---------n
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
и,50,ꙇ,C-,---------n
по,142,по,Df,---------n
тридесяте,337,л҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
платити,74,платꙇт,V-,--pna----i
о,67,о,R-,---------n
татьба,209,татбѣ,Nb,-s---fl--i
же,43,же,Df,---------n
аже,6,аже,G-,---------n
красти,335,крадеть,V-,3spia----i
скотъ,320,скѡтъ,Nb,-s---ma--i
на,112,на,R-,---------n
поле,339,поли,Nb,-s---nl--i
или,31,ꙇли,C-,---------n
овьца,340,ѡвцѣ,Nb,-p---fa--i
или,31,или,C-,---------n
коза,341,козы,Nb,-p---fa--i
ли,19,ли,Df,---------n
свиния,342,свиньи,Nb,-p---fa--i
шестьдесятъ,255,ѯ҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
быти,21,будеть,V-,3sfia----i
ли,19,ли,Df,---------n
и,23,ꙇхъ,Pp,3p---mg--i
мъногыи,338,мнѡго,A-,-s---nnpsi
то,9,то,Df,---------n
вьсь,61,всѣмъ,Px,-p---md--i
по,142,по,Df,---------n
шестьдесятъ,255,ѯ҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
аже,6,аже,G-,---------n
красти,335,крадеть,V-,3spia----i
гумьно,343,гумно,Nb,-s---na--i
или,31,ꙇли,C-,---------n
жито,344,жито,Nb,-s---na--i
въ,69,въ,R-,---------n
яма,345,ꙗмѣ,Nb,-s---fl--i
то,9,то,Df,---------n
колико,83,кѡлико,Du,---------n
и,23,ихъ,Pp,3p---mg--i
быти,21,будеть,V-,3sfia----i
красти,335,крало,V-,-sspann-si
то,9,то,Df,---------n
вьсь,61,всѣмъ,Px,-p---md--i
по,142,по,Df,---------n
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
и,50,ꙇ,C-,---------n
по,142,по,Df,---------n
тридесяте,337,л҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
а,59,а,C-,---------n
у,287,ѹ,R-,---------n
и,23,него,Pp,3s---mg--i
же,43,же,Df,---------n
погыбнути,299,погибло,V-,-sspann-si
то,9,то,Df,---------n
оже,103,оже,G-,---------n
быти,21,будеть,V-,3sfia----i
лице,211,лице,Nb,-s---nn--i
лице,211,лице,Nb,-s---na--i
пояти,317,пѡꙇметь,V-,3spia----i
а,59,а,C-,---------n
за,25,за,R-,---------n
лѣто,84,лѣто,Nb,-s---na--i
възяти,127,возметь,V-,3spia----i
по,41,по,R-,---------n
полугривьна,346,полугривнѣ,Nb,-s---fd--i
пакы,44,паки,Df,---------n
ли,19,ли,Df,---------n
лице,211,лицѧ,Nb,-s---ng--i
не,20,не,Df,---------n
быти,21,будеть,V-,3sfia----i
а,59,а,C-,---------n
быти,21,будеть,V-,3sfia----i
быти,21,былъ,V-,-sspamn-si
къняжь,30,кнѧжь,A-,-s---mnpsi
конь,151,конь,Nb,-s---mn--i
то,9,то,Df,---------n
платити,74,платити,V-,--pna----i
за,25,за,R-,---------n
и,23,нь,Pp,3s---ma--i
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,а,C-,---------n
за,25,за,R-,---------n
иныи,60,инѣхъ,Px,-p---mg--i
по,142,по,Df,---------n
дъва,134,в҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,а,C-,---------n
сии,94,се,Pd,-s---nn--i
урокъ,347,ѹроци,Nb,-p---mn--i
скотъ,320,скоту,Nb,-s---md--i
аже,6,аже,G-,---------n
за,25,за,R-,---------n
кобыла,348,кобылу,Nb,-s---fa--i
шестьдесятъ,255,ѯ҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
а,59,а,C-,---------n
за,25,за,R-,---------n
волъ,349,вѡлъ,Nb,-s---ma--i
гривьна,28,гр҃и,Nb,---------n
а,59,а,C-,---------n
за,25,за,R-,---------n
корова,350,корѡву,Nb,-s---fa--i
четыредесяте,40,м҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
а,59,а,C-,---------n
за,25,за,R-,---------n
третьякъ,351,третьꙗку,Nb,-s---md--i
тридесяте,337,л҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
за,25,за,R-,---------n
лоньщниа,352,лѡньщину,Nb,-s---fa--i
полъ#1,214,пѡл,Nb,-s---ma--i
гривьна,28,гр҃и,Nb,---------n
за,25,за,R-,---------n
теля,353,телѧ,Nb,-s---na--i
пять,173,е҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
а,59,а,C-,---------n
за,25,за,R-,---------n
свиния,342,свинью,Nb,-s---fa--i
пять,173,е҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
а,59,а,C-,---------n
за,25,за,R-,---------n
порося,354,поросѧ,Nb,-s---na--i
ногата,135,ногата,Nb,-s---fn--i
за,25,за,R-,---------n
овьца,340,ѡвцю,Nb,-s---fa--i
пять,173,е҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
за,25,за,R-,---------n
боранъ,355,боранъ,Nb,-s---ma--i
ногата,135,ногата,Nb,-s---fn--i
а,59,а,C-,---------n
за,25,за,R-,---------n
жеребьць,356,жеребець,Nb,-s---ma--i
аже,6,аже,G-,---------n
не,20,не,Df,---------n
вьсь,61,всѣ,Px,-p---ma--i
дати,199,данѡ,V-,-suppnn-si
на,112,на,R-,---------n
и,23,нь,Pp,3s---ma--i
гривьна,28,гр҃и,Nb,---------n
куна,57,кунъ,Nb,-p---fg--i
за,25,за,R-,---------n
жеребя,357,жеребѧ,Nb,-s---na--i
шесть,179,ѕ҃,Ma,---------n
ногата,135,ног҃,Nb,-p---fg--i
а,59,а,C-,---------n
за,25,за,R-,---------n
коровии,358,корѡвиѥ,A-,-s---napwi
молоко,359,молокѡ,Nb,-s---na--i
шесть,179,ѕ҃,Ma,---------n
ногата,135,ног҃,Nb,-p---fg--i
тыи,86,то,Pd,-s---nn--i
ти,206,ти,Df,---------n
урокъ,347,ѹрѡци,Nb,-p---mn--i
смьрдъ,176,смердомъ,Nb,-p---md--i
оже,103,оже,G-,---------n
платити,74,платѧть,V-,3ppia----i
кънязь,302,кнѧзю,Nb,-s---md--i
продажа,225,продажю,Nb,-s---fa--i
аже,6,аже,G-,---------n
быти,21,буть,V-,3pfia----i
холопъ,177,холѡпи,Nb,-p---mn--i
тать,301,татьѥ,Nb,-p---mn--i
судъ#1,1,судъ,Nb,-s---mn--i
къняжь,30,кнѧжь,A-,-s---mnpsi
аже,6,аже,G-,---------n
быти,21,буть,V-,3pfia----i
холопъ,177,холѡпи,Nb,-p---mn--i
тать,301,татиѥ,Nb,-p---mn--i
