830,она
41,же
1483 139,ішедъ|ша
1560 194,прославі|сте
15,і
51,по
1730,вьсеі
605,земі
2080,тоі
6173,тѣма
41,же
1599 3054,ісходѧ|штема
76,се
3669,прівѣсѧ
2090,члка
96 105,нѣ|ма
15,і
103 7449,бѣ|сьна
15,і
4725 212,ізгьна|ноу
6700,бѣсоу
135 113,про|гла
96 1703,нѣ|мъіі
15,і
5773,дівішѧ
57,сѧ
1172,народі
1239,глште
1556,ніколіже
244,тако
1012,ѣві
57,сѧ
39,въ
372,ілі
15,і
1248,фарісеі
871,глаахѫ
11,о
3579 233,кьнѧ|зі
3644 39 368,бѣсо|въ|стѣ
4421,ізгонітъ
1689,бѣсъі
15,і
4480,прохождааше
257,ісъ
2761,градъі
3029,въсѧ
15,і
1260,въсі
1215,оучѧ
47,на
3719 486 123,сьньмі|штіі|іхъ
123,іхъ
15,і
2892,проповѣдаѧ
2315 4037,ев|гліе
4248,црствіѣ
15,і
162 245,цѣ|лѧ
858 260,въсѣ|кь
3463,недѫгъ
15,і
514 266,всѣ|кѫ
6171,ѧзѫ
39,въ
3335,людехъ
1803,прізъвавъ
257,ісъ
602,оба
47,на
685,десѧте
2076,оученіка
1400,своѣ
306,дастъ
114,імъ
1183,власть
47,на
33 2756,д|сѣхъ
1217 2308,нечі|стъііхъ
55,да
1295 1184,ізго|нѧтъ
23,ѧ
15,і
2850 1216,іцѣ|лѧтъ
858 260,въсѣ|кь
1110 298,недѫ|гь
15,і
858 266,въсѣ|кѫ
6171,ѧзѫ
39,въ
3335,людехъ
2018,сіѣ
602,оба
47,на
685,десѧте
3013,посьла
257,ісъ
2006 39,заповѣда|въ
114,імъ
349,глѧ
47,на
881,пѫть
2572,ѧзкъ
46,не
1585,ідѣте
15,і
39,въ
532,градъ
2604 68,самарѣ|нъ
46,не
728 497,въні|дѣте
1585,ідѣте
41,же
459,паче
260,кь
2314 3833,ов|цамъ
3633 2312,погъібъ|шіімъ
643,домоу
7497 64,ізл|ва
5768,ходѧште
41,же
955 340,проповѣда|іте
1239,глште
85,ѣко
1415,прібліжі
57,сѧ
2392,црство
5502,нбсное
4791,болѧштѧѧ
852 65,цѣлі|те
5117,мрътвъіѧ
1924 139 340,въскрѣ|ша|іте
4552 387,прокаже|нъіѧ
4805 340,очішта|іте
1689,бѣсъі
1295 1399,ізго|ніте
7298,тоуне
6694,пріѧсте
7298,тоуне
41,же
1805,дадіте
76,се
231,азъ
131 414,сь|лѭ
138,въі
85,ѣко
3591,овцѧ
51,по
882,срѣдѣ
3398,влъкъ
2232,бѫдѣте
41,же
6238,мѫдрі
85,ѣко
5794,зміѧ
15,і
852,цѣлі
85,ѣко
2775 445,голѫ|біе
5641,слоушаѧі
6197,вънемлѣте
41,же
74,отъ
847,чкъ
4238,прѣдадѧтъ
66,бо
138,въі
47,на
131 9 184,сь|н|мъі
15,і
47,на
3767 530,съньмі|штііхъ
1521,вашіхъ
4457 4106,оуте|пѫтъ
138,въі
15,і
316,прѣдъ
5527 130,влд|къі
15,і
4684,црѧ
102 6493,ве|домі
947,бѫдете
227,мене
290,раді
39,въ
5358,съвѣдѣніе
114,імъ
15,і
1276 311,ѧз|комъ
242,ѣкоже
102 6493,ве|домі
947,бѫдете
46,не
5047,пьцѣте
57,сѧ
281,како
61,лі
411,чьто
916,імате
1180,глаті
306,дастъ
66,бо
57,сѧ
207,вамъ
39,въ
129,ть
1211,часъ
268,что
1975,глете
46,не
138,въі
66,бо
812,есте
1239,глште
68,нъ
651,дхъ
540,оца
469,моего
3824,глѧі
39,въ
447,васъ
1225,прѣдастъ
41,же
1817,братъ
2542,брата
47,на
131 416 129,сь|мръ|ть
15,і
629,оць
2575,чѧдо
15,і
3984,въстанѫтъ
1284,чѧда
47,на
1374 245,родіте|лѧ
15,і
3063,оубіѭтъ
23,ѧ
15,і
947,бѫдете
5765,ненавідімі
3724,всѣмі
849,імене
469,моего
290,раді
7294,прѣтръпѣвъі
41,же
90,до
7679,конца
2097 68,спсе|нъ
272,бѫдетъ
480,нѣстъ
948,оученікъ
1086,надъ
4549 44,оучітеле|мъ
43,ні
927,рабъ
1086,надъ
6828 760,гд|номъ
600,своімъ
3317 119 31,довь|ле|т
4069,оученікоу
55,да
272,бѫдетъ
85,ѣко
1655,оучітель
101,его
15,і
2215,рабоу
242,ѣкоже
1863,гнъ
101,его
163,аште
66,бо
6828 47,гд|на
643,домоу
4786 52,вельзѣ|во
47 6130,на|рекошѧ
3120,кольмі
459,паче
5472 218 2991,дома|шь|нѧѧ
101,его
46,не
2704,оубоіте
57,сѧ
180,оубо
123,іхъ
1869,нічтоже
66,бо
140,естъ
51 6691,по|кръвено
234,еже
46,не
74 6691,отъ|кръвено
272,бѫдетъ
43,ні
4785,таіно
234,еже
46,не
1224 69,оувѣдѣ|но
166,бѫ
234,еже
221,глѭ
207,вамъ
39,въ
3429,тьмѣ
92 1554,ръ|цѣте
39,въ
4012,свѣтѣ
15,і
234,еже
39,въ
2285,оухо
2389,слъішасте
2345 364,проповѣ|діте
47,на
6166,кровѣхъ
15,і
46,не
2704,оубоіте
57,сѧ
74,отъ
142 64 1464,бі|ва|ѭштііхъ
697,тѣло
16,а
1583,дшѧ
46,не
817 530,могѫ|штііхъ
1676,оубіті
2704,оубоіте
57,сѧ
459,паче
817 999,могѫ|штааго
772,дшѫ
15,і
697,тѣло
3119,погоубіті
39,въ
439 2270,ге|онѣ
46,не
1566,дьвѣ
61,лі
2120 173,пті|ці
47,на
16 2405 794,а|су|ріі
59 43 133,вѣ|ні|мѣ
812,есте
15,і
43,ні
2036,едіна
3145,падетъ
47,на
605,земі
156 198,бе|зь
540,оца
1542,вашего
1264,ваші
41,же
15,і
6689,власі
1627,главъі
15 2091 43,і|чьте|ні
329,сѫтъ
46,не
2704,оубоіте
57,сѧ
180,оубо
1417 586,мнозѣ|хь
2120 282,пті|ць
7800 1046,соулѣ|іші
812,есте
138,въі
223 260,вьсѣ|кь
180,оубо
181,іже
3659,ісповѣстъ
141,мѧ
316,прѣдъ
3746,члкъі
2633,ісповѣмъ
15,і
15,і
231,азъ
316,прѣдъ
6903,оцмъ
1769,моімъ
181,іже
140,естъ
47,на
5695,нбсехъ
1235,вьсѣкъ
181,іже
3659,ісповѣстъ
141,мѧ
316,прѣдъ
3746,члкъі
782 184,ісповѣ|мъі
15,і
231,азъ
316,прѣдъ
6903,оцмъ
1769,моімъ
181,іже
140,естъ
47,на
3076,нбсхъ
16,а
181,іже
5048,отъвръжетъ
57,сѧ
227,мене
316,прѣдъ
3746,члкъі
5074,отъвръгѫ
57,сѧ
101,его
15,і
583,азь
316,прѣдъ
6903,оцмъ
1769,моімъ
181,іже
140,естъ
47,на
3076,нбсхъ
181,іже
2406,любітъ
540,оца
61,лі
13 434,м|трь
459,паче
227,мене
480,нѣстъ
227,мене
1478,достоінъ
3600,любѧі
540,оца
61,лі
13 326,м|тръ
459,паче
227,мене
480,нѣстъ
1954,мънѣ
1478,достоінъ
181,іже
2406,любітъ
559,сна
61,лі
7553,дьштерь
459,паче
3566,мне
480,нѣстъ
227,мене
1478,достоінъ
3600,любѧі
540,оца
61,лі
15,і
181,іже
46,не
1978,прііметъ
3981,крста
432,своего
15,і
39,въ
315 126,слѣ|дь
227,мене
1385,грѧдетъ
480,нѣстъ
227,мене
1478,достоінъ
15,і
181,іже
46,не
1978,прііметъ
3981,крста
432,своего
15,і
39,въ
1083,слѣдъ
137,ме
968,ідетъ
480,нѣстъ
227,мене
1478,достоінъ
15,і
181,іже
46,не
1978,прііметъ
3981,крста
432,своего
15,і
39,въ
1083,слѣдъ
137,ме
968,ідетъ
480,нѣстъ
227,мене
1478,достоінъ
358 183,обрѣ|тъі
772,дшѫ
552,своѭ
1384,погоубітъ
2,ѭ
16,а
181,іже
1384,погоубітъ
772,дшѫ
552,своѭ
227,мене
290,раді
1714,обрѧштетъ
2,ѭ
358 183,обрѣ|тъі
772,дшѫ
552,своѭ
1384,погоубітъ
2,ѭ
181,іже
1384,погоубітъ
772,дшѫ
552,своѭ
227,мене
290,раді
1714,обрѧштетъ
2,ѭ
358 183,обрѣ|тъі
772,дшѫ
552,своѭ
1384,погоубітъ
2,ѭ
181,іже
1384,погоубітъ
772,дшѫ
552,своѭ
227,мене
290,раді
1714,обрѧштетъ
2,ѭ
181,іже
138,въі
1721,пріемлетъ
141,мѧ
5814 31,пріемле|т
16,а
181,іже
141,мѧ
5814 31,пріемле|т
5814 31,пріемле|т
51 2094 6276,по|слав|шаго
141,мѧ
5763,пріемлѧі
1670 97,прр|ка
39,въ
384,імѧ
1670 72,прр|че
3831,мъздѫ
1670 668,прр|чѫ
1978,прііметъ
15,і
5763,пріемлѧі
1573 1082,праведъ|ніка
39,въ
384,імѧ
1573 921,праведъ|ніче
3278 145,мьз|дѫ
1573 43 668,праведъ|ні|чѫ
1978,прііметъ
15,і
181,іже
5008,коліждо
2879 1804,напо|ітъ
809,едіного
179,от
5072,малъіхъ
5979,сіх
2286,чашѫ
3112 109,стоуде|нъі
1158,водъі
1449,тъкмо
39,въ
384,імѧ
2076,оученіка
571,амін
221,глѭ
207,вамъ
46,не
1384,погоубітъ
3278 213,мьз|дъі
1093,своеѧ
15,і
648,бъіс
246,егда
2160,съвръші
257,ісъ
2006 23,заповѣда|ѧ
2635,обѣма
47,на
340,іте
5413,оученікома
3811,прѣіде
179,от
345 182,тѫ|доу
6688,оучітъ
15,і
955 38,проповѣда|тъ
39,въ
1285 62,градѣ|хъ
2458,іх
786,слъішавъ
1055,іоанъ
39,въ
29 233 6601,ѫ|зі|лішті
471,дѣла
429,хва
3427,посълавъ
1058,оученікъі
918,своімі
120,рече
118,емоу
183,тъі
61,лі
243,есі
1364,грѧдъі
372,ілі
1758,іного
4787,чаемъ
474,отъвѣштавъ
257,ісъ
120,рече
114,імъ
2140,шедъше
1825 65,възвѣсті|те
4241,іоаноу
407,ѣже
2628,слъішіте
15,і
1171,відіте
4547,слѣпіі
135 3073 2,про|зіра|ѭ
3082 3105,хро|міі
1906,ходѧтъ
1876 80,глоу|сі
2185,слъішѧтъ
2119 2557,прока|жені
4805 241,очішта|ѭтъ
57,сѧ
5760,мрътвіі
7535,въстаѭтъ
15,і
3526,ніштіі
2462 170 7466,благовѣ|сть|ствоуѭтъ
15,і
2543,блаженъ
140,естъ
181,іже
46,не
8009,съблазнітъ
57,сѧ
11,о
342,мьнѣ
1120,тѣмь
41,же
1599 709,ісходѧ|штемъ
1034,начѧтъ
257,ісъ
1180,глаті
11,о
7291,іоанѣ
305 6820,наро|дом
1134,чесо
5208,ізідосте
39,въ
4193,поустъінѭ
2692,відѣтъ
4815,трьсті
61,лі
7815,вѣтромъ
1056 869 184,колѣ|бл|мъі
68,нъ
1134,чесо
5208,ізідосте
2692,відѣтъ
2090,члка
61,лі
39,въ
141 260 130,мѧ|кь|къі
5876 15,різь|і
6109 3661,облъ|чена
76,се
181,іже
141 260 1642,мѧ|кь|каѣ
5084,носѧтъ
39,въ
2720 62,домо|хъ
3322 123,црі|іхъ
329,сѫтъ
68,нъ
1134,чесо
5208,ізідосте
2692,відѣтъ
1670 97,прр|ка
61,лі
450,еі
221,глѭ
207,вамъ
15,і
3698,ліше
1670 97,прр|ка
131,сь
66,бо
618,есть
11,о
2501,немьже
140,естъ
1946,пісано
76,се
583,азь
2147 414,пось|лѭ
2117,англъ
250,моі
1617,прѣдь
3980,ліцемь
1251,твоімъ
15,і
804 758,оугото|вітъ
881,пѫть
385,твоі
316,прѣдъ
1076,тобоѭ
571,амін
221,глѭ
207,вамъ
46,не
3888,въстанетъ
39,въ
2055 923,рожде|нъіхъ
684 89,жена|мі
3395,болеі
1286,іоана
825 42 94,кр|ст|лѣ
4619,мьніі
41,же
39,въ
391 2176,цр|ствѣ
1349 1064,нбс|нѣмъ
2371,боліі
101,его
140,естъ
74,отъ
7825,дьнеі
41,же
1286,іоана
825 42 94,кр|ст|лѣ
90,до
1006,селѣ
2392,црство
5502,нбсное
147 424,нѫ|дітъ
57,сѧ
15,і
147 597 476,нѫ|ждъ|ніці
2970 116 241,въсхъі|та|ѭтъ
10,е
1260,въсі
66,бо
5870,пррці
15,і
1194,законъ
90,до
1286,іоана
135 390,про|рѣшѧ
15,і
163,аште
1371,хоштете
1359,пріѧті
38,тъ
140,естъ
2407,іліѣ
3218,хотѧі
1193,пріті
2541,імѣѧі
1247,оуші
1757,слъішаті
55,да
2324,слъішітъ
223,вьсѣ
490,мнѣ
425 47,прѣда|на
329,сѫтъ
4221 88,оц|мь
1769,моімъ
15,і
633,ніктоже
5406,знаетъ
559,сна
1449,тъкмо
1862,оцъ
43,ні
540,оца
293,кто
5406,знаетъ
1449,тъкмо
323,снъ
15,і
855,емоуже
7613,волітъ
323,снъ
2916 58,отъкръі|ті
2500,прідѣте
260,кь
490,мнѣ
1132,всі
3071 1673,троужда|ѭштеі
57,сѧ
15,і
358 227 225,обрѣ|мене|ніі
15,і
583,азь
138,въі
1386 2,поко|ѭ
4544,вьзьмѣте
15 49,і|го
277,мое
47,на
355,себѣ
15,і
5202,наоучіте
57,сѧ
179,от
227,мене
85,ѣко
2530 260,крото|кь
473,есмъ
15,і
1921 2316,сьмѣ|ренъ
818 1490,срд|цемь
15,і
3128,обрѧштете
4422,покоі
1277 44,дша|мъ
3539,вашімъ
15 49,і|го
66,бо
277,мое
292,благо
15,і
6070,брѣмѧ
277,мое
119 298 50,ле|гь|ко
618,есть
51,по
2143,ісѣ
477,ідѫ
1172,народі
763,мнозі
15,і
1794,іцѣлі
23,ѧ
531,вьсѧ
15,і
1412,запрѣті
114,імъ
55,да
46,не
3074,авѣ
101,его
1406,творѧтъ
55,да
3668,събѫдетъ
57,сѧ
2731,реченое
2401 287,ісаі|емъ
1670 311,прр|комъ
553 44,глѭште|мъ
76,се
3406,отрокъ
250,моі
440,егоже
6675,ізволіхъ
5542,възлюбленъі
250,моі
47,на
1408,ньже
292 2043,благо|ізволі
1277,дша
458,моѣ
3590,положѫ
651,дхъ
250,моі
47,на
620,немъ
15,і
796,сѫдъ
2909,ѧзъікомъ
5265,възвѣстітъ
46,не
108 842,прѣ|речетъ
43,ні
5506 210,вьзьпі|етъ
43,ні
3657,оуслъішітъ
633,ніктоже
47,на
4204 2918,распѫті|іхь
1939,гласа
101,его
4815,трьсті
131 6278 71 109,сь|кроу|ше|нъі
15,і
475 116,пла|та
39 620 139,въ|немъ|ша
57,сѧ
46,не
2431 5363,оуга|сітъ
2863,доідеже
256 5753,вьз|ведетъ
47,на
5508,побѣдѫ
796,сѫдъ
15,і
47,на
384,імѧ
101,его
2561,ѧзъіці
1143 241,оупъва|ѭтъ
181,іже
480,нѣстъ
53,съ
1373,мноѭ
47,на
141,мѧ
140,естъ
15,і
181,іже
46,не
1851 210,събіра|етъ
53,съ
4261,мьноѭ
6029 4462,раста|чаетъ
275,сего
290,раді
221,глѭ
207,вамъ
2256,всѣкъ
1559,грѣхъ
15,і
488 56,хоу|ла
2581,отъпоустітъ
57,сѧ
269 311,чл|комъ
16,а
407,ѣже
47,на
651,дхъ
488 56,хоу|ла
46,не
4389 31,отпоусті|т
57,сѧ
269 311,чл|комъ
15,і
181,іже
5008,коліждо
842,речетъ
361,слово
47,на
559,сна
6830 1335,члчъ|скааго
4389 38,отпоусті|тъ
57,сѧ
118,емоу
16,а
181,іже
842,речетъ
47,на
651,дхъ
228,стъі
46,не
4389 38,отпоусті|тъ
57,сѧ
118,емоу
43,ні
60,вь
131,сь
608,вѣкъ
43,ні
17,в
972 486,грѧдѫ|штіі
61,лі
2330,сътворіте
1292,дрѣво
575,добро
15,і
1018,плодъ
101,его
6196,добръ
61,лі
2330,сътворіте
1292,дрѣво
2361,зьло
15,і
1018,плодъ
101,его
198 121,зь|лъ
179,от
1370,плода
66,бо
1292,дрѣво
868 69,позна|но
272,бѫдетъ
2717 5533,іштѧ|діа
6822 126 1702,ехі|дь|нова
281,како
1928,можете
575,добро
1180,глаті
4151,зьлі
1796,сѫште
74,отъ
5651,ізбъітъка
66,бо
818 570,срд|цоу
987,оуста
1839,глѭтъ
6344,добръіі
1114,члкъ
179,от
1528 172,добра|аго
3114,съкровішта
4780,ізносітъ
1528 32,добра|ѣ
16,а
5504 15,зьлъі|і
5218,члкь
74,отъ
56 172,ла|аго
3114,съкровішта
4780,ізносітъ
4390 16,зьла|а
221,глѭ
41,же
207,вамъ
85,ѣко
6012,въсѣко
361,слово
3104 69,праздъ|но
234,еже
163,аште
1832,рекѫтъ
4443,члці
938 456,възда|дѧтъ
11,о
6299,нем
361,слово
39,въ
5529,ден
6209,сѫдънъі
74,отъ
1770,словесъ
66,бо
681,своіхъ
11 2927 3706,о|прав|діші
57,сѧ
15,і
2182,словесъі
918,своімі
3977 106,осѫді|ші
57,сѧ
4776,подобъно
140,естъ
2392,црство
5502,нбсное
2727,чкоу
1981 60 283,сѣа|вь|шоу
3514,доброе
1873,сѣмѧ
47,на
1006,селѣ
2003,своемъ
7463 709,сьпѧ|штемъ
41,же
4541,члкмъ
335,пріде
240 298,вра|гь
101,его
15,і
858 16,въсѣ|а
4149,плѣвелъ
51,по
882,срѣдѣ
3457 1821,пше|ніцѧ
15,і
1156,отіде
246,егда
41,же
3107 156,прозѧ|бе
5889,трѣва
15,і
1018,плодъ
211,сътворі
781,тогда
6564,ѣвішѧ
57,сѧ
15,і
865 267,плѣ|велі
1903,прішедъше
41,же
2227,рабі
6828 47,гд|на
390,рѣшѧ
118,емоу
222,гі
46,не
3514,доброе
61,лі
1873,сѣмѧ
1981 121,сѣа|лъ
243,есі
47,на
1006,селѣ
2003,своемъ
15,і
74,отъ
1296,кѫдоу
180,оубо
487,іматъ
865 102 344,плѣ|ве|лъі
274,онъ
41,же
120,рече
114,імъ
240 298,вра|гь
5218,члкь
81,то
211,сътворі
491,оні
41,же
390,рѣшѧ
1009,хоштеші
61,лі
55,да
2140,шедъше
143 156 1614,въз|бе|ремъ
23,ѧ
274,онъ
41,же
82 7,ре|ч
43,ні
615,еда
281,како
4537 152 308,въстръ|га|ѭште
865 102 344,плѣ|ве|лъі
4537 1621 65,въстръ|гне|те
131,сь
853,німі
15,і
6661,пшеніцѫ
6660,оставіте
1961,коупно
5473,расті
7407,обое
90,до
350 3142,жѧ|твъі
15,і
39,въ
664,врѣмѧ
6170,жѧтвѣ
992,рекѫ
350 1545 443,жѧ|телѣ|немь
2140,шедъше
144 156 1643,із|бе|рѣте
442,прѣжде
865 102 344,плѣ|ве|лъі
15,і
2887 7274,съвѧ|жате
23,ѧ
39,въ
452 942,сно|пъі
85,ѣко
3801 150,съже|шті
23,ѧ
16,а
6661,пшеніцѫ
6734,съберѣте
39,въ
5440,жітьніцѫ
673,моѭ
558 460 71,прістѫ|плъ|ше
41,же
464,оученіці
101,его
390,рѣшѧ
118,емоу
222,гі
5743,съкажі
376,намъ
5073 668,пріт|чѫ
4149,плѣвелъ
5175 564,селъ|нъііхъ
4866,отвѣштавъ
41,же
298,гь
120,рече
114,імъ
858 16 138,въсѣ|а|въі
3514,доброе
1873,сѣмѧ
140,естъ
323,снъ
2054,члчь
16,а
2329,село
140,естъ
1102,весь
567,міръ
3514,доброе
41,же
1873,сѣмѧ
496,сіі
329,сѫтъ
2705,снве
4248,црствіѣ
16,а
865 267,плѣ|велі
329,сѫтъ
2705,снве
3087 43,непріѣзні|ні
16,а
240 298,вра|гь
7273 138,вьсѣа|въі
23,ѧ
140,естъ
5533 5308,діа|волъ
16,а
3589,жѧтва
4624 161,конча|ніе
1311,вѣка
140,естъ
16,а
350 1545 46,жѧ|телѣ|не
4319,англі
329,сѫтъ
242,ѣкоже
180,оубо
865 267,плѣ|велі
6100,събіраѭтъ
57,сѧ
15,і
3068,огнемъ
6835 241,съжага|ѭтъ
57,сѧ
244,тако
272,бѫдетъ
15,і
39,въ
131 694 161,сь|коньча|ніе
1311,вѣка
275,сего
2147 501,пось|летъ
298,гь
4318,англъі
503,своѧ
15,і
131 156 2980,сь|бе|рѫтъ
179,от
2755,конець
1280,землѧ
3029,въсѧ
4126 109,съблаз|нъі
15,і
4996,творѧштѧѧ
5053,безаконіе
15,і
7882 31,въвръгѫ|т
23,ѧ
39,въ
4045,пешть
780 147,огнь|нѫ
248,тоу
4057,бѫдет
2976,плачь
15,і
909 1423,скръ|жетъ
3466,зѫбомъ
781,тогда
6957,праведьніі
6182 229 31,просвь|тѧ|т
57,сѧ
85,ѣко
806 5548,слъ|нце
39,въ
6941,црстві
540,оца
2541,імѣѧі
1247,оуші
1757,слъішаті
55,да
2324,слъішітъ
3597,подобьно
140,естъ
2392,црство
5502,нбсное
2727,чкоу
1233 570,коуп|цоу
4255 251,іштѫ|штоу
6196,добръ
142 76 92,бі|се|ръ
181,іже
1228,обрѣтъ
809,едіного
5507 68 47,многоцѣ|нъ|на
7771 54,бісъ|ра
381,шедъ
135 306,про|дастъ
1079,въсе
234,еже
1653,імѣаше
15,і
7461,коупі
15,і
15,і
324,пакъі
3597,подобьно
140,естъ
2392,црство
5502,нбсное
46 6141,не|водоу
5742,въвръженоу
39,въ
1272,море
15,і
179,от
3688,въсего
1590,рода
3323 856,събьра|въшоу
181,іже
246,егда
1367,ісплъні
57,сѧ
144 1125 260 71,із|влъ|кь|ше
15,і
47,на
438 124,соу|хо
15,і
6815,сѣдъше
3581 98,ізбьра|шѧ
5418,добръіѧ
39,въ
22 146 213,с|сѫ|дъі
16,а
5504 23,зьлъі|ѧ
144 230 421,із|връ|гѫ
1823,вонъ
113,гла
114,імъ
257,ісъ
2966,разоумѣете
61,лі
858,въсѣ
80,сі
1304,глашѧ
118,емоу
450,еі
222,гі
257,ісъ
41,же
120,рече
114,імъ
275,сего
290,раді
514 260,всѣ|кь
3448 2786,кьніжь|нікь
2609 153,наоу|чь
57,сѧ
391 515,цр|ствоу
1349 1909,нбс|ноумоу
3890,подобенъ
140,естъ
3279,члкоу
6824 248,домові|тоу
181,іже
4780,ізносітъ
179,от
3114,съкровішта
432,своего
1702 16,нова|а
15,і
6651 16,ветъха|а
15,і
648,бъіс
246,егда
6743,съконча
257,ісъ
5073 668,пріт|чѫ
1267,сіѭ
3811,прѣіде
179,от
7502,тѫдѣ
15,і
747,прішедъ
39,въ
179 153 725,от|чь|ствіе
337,свое
2742,оучааше
23,ѧ
47,на
3719 530,сьньмі|штііхъ
123,іхъ
1483,ішедъ
257,ісъ
196,відѣ
820,народъ
15,і
7453 689,млср|дова
11,о
400,ніхъ
15,і
1794,іцѣлі
5267,недѫжьнъіѧ
2458,іх
2383,поздѣ
41,же
1074,бъівъшоу
2266,прістѫпішѧ
83,къ
320,немоу
464,оученіці
101,его
1239,глште
2836,поусто
140,естъ
589,мѣсто
15,і
1441,годіна
1843,мінѫ
1075,юже
979,отъпоусті
2204,народъі
55,да
2140,шедъше
39,въ
5415 2991,бліжь|нѧѧ
2761,градъі
7264,коупѧтъ
6136,брашъна
355,себѣ
257,ісъ
41,же
120,рече
114,імъ
46,не
5083,трѣбоуѭтъ
4434,отіті
1805,дадіте
1842,ім
138,въі
1148,ѣсті
491,оні
41,же
1304,глашѧ
118,емоу
46,не
977,імамъ
3085,съде
4109,тъкьмо
33,д
733,хлѣбъ
15,і
3201,двѣ
4315,ръібѣ
274,онъ
41,же
120,рече
3388,прінесѣте
23,ѧ
2073,сѣмо
15,і
370,повелѣ
1745,народомъ
7638,възлешті
47,на
485 59,трѣ|вѣ
15,і
1538,пріемъ
33,д
733,хлѣбъ
15,і
1566,дьвѣ
4315,ръібѣ
15,і
2565,възьрѣвъ
47,на
1913,нбо
869 70,бл|ві
15,і
108 87 1452,прѣ|ло|млъ
306,дастъ
224 6761,оучені|ком
464,оученіці
41,же
1745,народомъ
15,і
3242,ѣшѧ
399,вьсі
15,і
3798,насъітішѧ
57,сѧ
15,і
5470,възѧшѧ
6135,ізбъітъкъі
3386,оукроухъ
1566,дьвѣ
47,на
685,десѧте
6965 476,кошь|ніці
792 68,ісплъ|нъ
2468 1493,ѣдъ|шііхъ
41,же
103,бѣ
1014,мѫжь
85,ѣко
883,пѧть
5537,тъісѫштъ
1938,развѣ
1671,женъ
15,і
5721,дѣтіі
15,і
502,абіе
6834,оубѣді
257,ісъ
1058,оученікъі
2606 115,вълѣ|сті
39,въ
1723,корабь
15,і
6134,варіті
15,і
47,на
11 760,о|номъ
1346,полоу
1129,доньдеже
4389 38,отпоусті|тъ
2204,народъі
6834,оубѣді
257,ісъ
1058,оученікъі
503,своѧ
2606 115,вълѣ|сті
39,въ
1723,корабь
15,і
6134,варіті
15,і
47,на
11 760,о|номъ
1346,полоу
1129,доньдеже
4389 38,отпоусті|тъ
2204,народъі
4377,възіде
47,на
1526,горѫ
357,едінъ
4773,помолітъ
57,сѧ
2383,поздѣ
41,же
1074,бъівъшоу
357 68,едінъ|нъ
103,бѣ
248,тоу
6343,корабъ
41,же
103,бѣ
51,по
882,срѣдѣ
2585,морѣ
2700 23,въла|ѧ
57,сѧ
1125 1360,влъ|намі
103,бѣ
66,бо
724 3703,проті|венъ
2823,вѣтръ
39,въ
2963 5393,четвръ|тѫѭ
41,же
4640,стражѫ
1222,ношті
259,іде
83,къ
408,німъ
257,ісъ
395,ходѧ
51,по
2932,морю
15,і
980,відѣвъше
15,і
464,оученіці
5664,ходѧшта
51,по
2932,морю
3392 98,съмѧ|шѧ
57,сѧ
1239,глште
85,ѣко
78 3967 54 83,прі|пріз|ра|къ
140,естъ
15,і
74,отъ
2328,страха
732 2625,възь|пішѧ
15,і
502,абіе
120,рече
114,імъ
257,ісъ
349,глѧ
6408,дръзаіте
46,не
2792,боіте
57,сѧ
231,азъ
473,есмъ
4866,отвѣштавъ
41,же
698,петръ
120,рече
118,емоу
222,гі
163,аште
183,тъі
243,есі
2436,повелі
89,мі
1193,пріті
260,кь
280,тебѣ
51,по
880 44,вода|мъ
274,онъ
41,же
120,рече
2577,пріді
15,і
4391 198,сълѣ|зь
99,іс
3414,кораблѣ
698,петръ
1174,хождааше
47,на
4559,водахъ
15,і
335,пріде
260,кь
929,ісоу
551,відѣвъ
41,же
2823,вѣтръ
1809 83,крѣпо|къ
1381,оубоѣ
57,сѧ
15,і
5147,наченъ
6646 2962,оута|паті
5506,вьзьпі
349,глѧ
222,гі
5255,спсі
141,мѧ
502,абіе
41,же
257,ісъ
4804,простеръ
951,рѫкѫ
167 15,ѧтъ|і
349,глѧ
5438 82,маловѣ|ре
51,по
411,чьто
57,сѧ
6832 1954,оусѫ|мънѣ
15,і
7503 71 105,вълѣзь|ше|ма
201,іма
39,въ
1723,корабь
1589,прѣста
2823,вѣтръ
2571,сѫшті
41,же
39,въ
3056,корабі
1903,прішедъше
4418,поклонішѧ
57,сѧ
1239,глште
39,въ
730,істінѫ
323,снъ
657,бжіі
243,есі
15,і
6187 297 247,прѣѣ|ха|въше
819,прідѫ
39,въ
1191,землѭ
6838 6528 1031,геніса|реть|скѫ
7650,прізьвавъ
257,ісъ
1058,оученікъі
503,своѧ
120,рече
7453 5161,млср|доуѭ
11,о
4532,народѣ
85,ѣко
893,оуже
466,трі
417,дьні
5389 456,прісѣ|дѧтъ
342,мьнѣ
15,і
46,не
828,імѫтъ
1134,чесо
1148,ѣсті
15,і
7247,отъпоустіті
123,іхъ
46,не
1604,хоштѫ
46,не
32 90 279,ѣ|до|шъ
55,да
46,не
281,како
7532 241,ослабѣ|ѭтъ
47,на
700,пѫті
15,і
1304,глашѧ
118,емоу
464,оученіці
74,отъ
1296,кѫдоу
732 7454,възь|мемъ
47,на
3204,поустѣ
978,мѣстѣ
2044,хлѣбъі
4430,насъітіті
2225,толіко
1496,народа
113,гла
114,імъ
257,ісъ
1715,коліко
7446,хлѣбь
916,імате
491,оні
41,же
390,рѣшѧ
