102,его
1120,оучітелю
377,нъінѣ
2117,іскаахѫ
523,тебе
589 1888,каме|ніемь
51 2495,по|біті
892,іюдеі
15,і
323,пакъі
61,лі
2921,ідеші
2044,тамо
255,отъвѣшта
98,іс
46,не
1572,дьвѣ
61,лі
47,на
684,десѧте
4971,годінѣ
805,есте
39,въ
416,дьні
163,аште
292,кто
1133,ходітъ
39,въ
509,дьне
46,не
2441 12 620,потъ|к|нетъ
57,сѧ
86,ѣко
818,свѣтъ
704,міра
275,сего
1435,відітъ
163,аште
61,лі
292,кто
1133,ходітъ
2302,ноштіѭ
2441 12 620,потъ|к|нетъ
57,сѧ
86,ѣко
481,нѣстъ
2424,свѣта
11,о
442,немь
79,сі
120,рече
15,і
51,по
856,семь
112,гла
114,імъ
3633,лазаръ
974,дроугъ
1289,нашъ
2358 211,оусъ|пе
68,нъ
478,ідѫ
55,да
4103 534,възбоу|ждѫ
15,і
390,рѣшѧ
41,же
465,оученіці
102,его
222,гі
163,аште
2358 211,оусъ|пе
559 325,сп|снъ
273,бѫдетъ
98,іс
41,же
120,рече
11,о
1841,съмръті
102,его
493,оні
41,же
343 99,мьнѣ|шѧ
86,ѣко
11,о
2358 211 220,оусъ|пе|ніі
5025,съна
1335,глетъ
432,тъгда
120,рече
114,імъ
98,іс
46,не
3958,обіноуѧ
57,сѧ
3633,лазаръ
3200,оумьрѣтъ
15,і
938 2,радоу|ѭ
57,сѧ
449,васъ
290,раді
55,да
713,вѣрѫ
2733,імете
86,ѣко
46,не
1675,бѣхъ
247,тоу
68,нъ
2386,ідѣмъ
83,къ
321,немоу
120,рече
41,же
4821,тома
2506,наріцаемъі
512 18 2978,блі|з|нецъ
83,къ
809,оученікомъ
2386,ідѣмъ
15,і
184,мъі
55,да
622 1625,оумь|ремъ
54,съ
595,німь
746,прішедъ
41,же
98,іс
39,въ
1988 2175,віта|ніѭ
917,обрѣте
15,і
3825,четъірі
416,дьні
1062,юже
418 513,імѫ|штъ
39,въ
2888,гробѣ
103,бѣ
41,же
1988 236,віта|ніѣ
1393,блізъ
202,іма
86,ѣко
885,пѧть
47,на
684,десѧте
118 1839,ста|діі
15,і
1731,мънозі
74,отъ
892,іюдеі
692,бѣахѫ
2825 61,прішъ|лі
83,къ
1331 171,мар|тѣ
15,і
2996,маріі
55,да
1804 99 183,оутѣ|шѧ|тъі
15,і
11,о
235 487,бра|трѣ
1695,ею
1905,марта
41,же
246,егда
1092,оуслъіша
86,ѣко
98,іс
1392,грѧдетъ
3693,сърѣте
15,і
16,а
1005,маріѣ
90 105,до|ма
2598,сѣдѣаше
120,рече
41,же
105 92 116,ма|ръ|та
83,къ
925,ісоу
222,гі
163,аште
141,бі
802,сьде
1692,бъілъ
46,не
141,бі
2445,братръ
250,моі
3196 121,оумръ|лъ
68,нъ
15,і
377,нъінѣ
1375,вѣмъ
86,ѣко
441,егоже
3322,коліжъдо
490 106,просі|ші
37,оу
193,ба
307,дастъ
281,тебѣ
189,бъ
112,гла
444,еі
98,іс
60 914 2539,вь|скръ|снетъ
2445,братръ
386,твоі
112,гла
119,емоу
1905,марта
1432,вѣмь
86,ѣко
1104 110 2539,вьск|рь|снетъ
39,въ
1740 1063,вьскрѣ|шеніе
60,вь
2853,послѣдьніі
508,дьнь
120,рече
444,еі
98,іс
231,азъ
473,есмъ
1740 1063,вьскрѣ|шеніе
15,і
787,жівотъ
2108,вѣроуѧі
39,въ
142,мѧ
163,аште
2125,оумьретъ
2214 1400,ожі|ветъ
15,і
1241,вьсѣкъ
2333,жівъі
15,і
2108,вѣроуѧі
39,въ
142,мѧ
46,не
2125,оумьретъ
39,въ
614,вѣкъ
461 106,іме|ші
61,лі
713,вѣрѫ
903,семоу
112,гла
119,емоу
444,еі
222,гі
231,азъ
749 62,вѣрова|хъ
86,ѣко
183,тъі
243,есі
62,хъ
325,снъ
659,бжіі
2332,грѧдъіі
60,вь
1107,весь
569,міръ
15,і
75,се
1141 106,рекъ|ші
259,іде
15,і
1031,прізъва
4626,маріѭ
3082 176,сест|рѫ
554,своѭ
695,таі
1141 106,рекъ|ші
1685,оучітель
75,се
140,естъ
15,і
610 1400,зо|ветъ
229,тѧ
832,она
41,же
86,ѣко
1092,оуслъіша
368,въста
23 826,ѧ|дро
15,і
259,іде
83,къ
321,немоу
46,не
103,бѣ
41,же
46,не
37,оу
98,іс
3844,прішелъ
60,вь
1107,весь
68,нъ
103,бѣ
47,на
986,мѣстѣ
721,еште
579,ідеже
3693,сърѣте
15,і
105 92 116,ма|ръ|та
892,іюдеі
41,же
3715,сѫштеі
54,съ
2520,неѭ
39,въ
643,домоу
15,і
1804 139 310,оутѣ|ша|ѭште
2,ѭ
989,відѣвъше
4626,маріѭ
86,ѣко
23 826,ѧ|дро
368,въста
15,і
708,ізіде
51,по
753,неі
478,ідѫ
556,глѭште
86,ѣко
976,ідетъ
47,на
1586,гробъ
55,да
476 2545,пла|четъ
57,сѧ
247,тоу
1005,маріѣ
41,же
86,ѣко
338,пріде
259,іде
103,бѣ
258,ісъ
3952,відѣвъші
15,і
879,паде
119,емоу
47,на
2079,ногоу
3459,глѭшті
119,емоу
222,гі
163,аште
141,бі
1692,бъілъ
3098,съде
46,не
141,бі
250,моі
2445,братръ
3196 121,оумръ|лъ
98,іс
41,же
86,ѣко
196,відѣ
2,ѭ
2021 389,плачѫ|штѫ
57,сѧ
15,і
746 1715,прішедъ|шѧѧ
54,съ
2520,неѭ
4494,іюдеѧ
2021 285,плачѫ|штѧ
57,сѧ
1416,запрѣті
4336,дхоу
15,і
2728 58,възмѫ|ті
57,сѧ
548,самъ
15,і
120,рече
1737,къде
4992,положісте
15,і
1291,глашѧ
119,емоу
222,гі
2852,грѧді
2557,віждъ
15,і
135 1015 232,про|сль|зі
57,сѧ
258,ісъ
874,глаахѫ
41,же
892,іюдеі
2957,віждь
280,како
3780,люблѣаше
15,і
2132,едіні
41,же
74,отъ
400,ніхъ
390,рѣшѧ
46,не
2032,можааше
61,лі
131,сь
1003 302 15,отвръ|зъі|і
437,очі
315 51 354,слѣ|по|оумоу
933,сътворіті
55,да
15,і
131,сь
46,не
2125,оумьретъ
98,іс
41,же
323,пакъі
109 229,прѣ|тѧ
60,вь
356,себѣ
338,пріде
83,къ
2922,гробоу
103,бѣ
41,же
4000,пешть
15,і
1309,камень
47 3359,на|лежааше
47,на
753,неі
112,гла
98,іс
737 1975,възь|мѣте
1309,камень
112,гла
119,емоу
3291,сестра
4079 92 1144,оуме|ръ|шааго
1905,марта
222,гі
1062,юже
22 420 428,с|мръ|дітъ
2219 327 509 1564,чет|врѣ|дьне|вънъ
66,бо
140,естъ
112,гла
444,еі
98,іс
46,не
710,рѣхъ
61,лі
58,ті
86,ѣко
163,аште
3775,вѣроуеші
3153,оузьріші
1090,славѫ
3641,бжіѭ
1540 57,вьзѧ|сѧ
41,же
1309,камень
579,ідеже
103,бѣ
4079 239,оуме|ръі
748,лежѧ
98,іс
41,же
257 662,вьз|веде
1618 654,въіс|прь
437,очі
15,і
120,рече
3408,отче
423 417,хва|лѭ
281,тебѣ
936 2,възда|ѭ
86,ѣко
1092,оуслъіша
142,мѧ
231,азъ
41,же
288 62,вѣдѣ|хъ
86,ѣко
3575,вьсегда
227,мене
562 532,послоуша|еші
68,нъ
1482,народа
290,раді
781 1004,стоѧ|штааго
11 4594,о|кръсть
710,рѣхъ
55,да
713,вѣрѫ
831,імѫтъ
86,ѣко
183,тъі
142,мѧ
374,посъла
15,і
75,се
1141,рекъ
2641,гласомь
3321,веліемь
2457,възъва
1103 82,лаза|ре
2852,грѧді
1825,вонъ
15,і
708,ізіде
4079 239,оуме|ръі
4731 68,обѧза|нъ
1754,ногама
15,і
2284,рѫкама
3625 602,оукро|емь
15,і
694,ліце
102,его
37 30 159 953,оу|б|роу|сомъ
4731 69,обѧза|но
112,гла
114,імъ
258,ісъ
3674 65,раздрѣші|те
15,і
15,і
46,не
4322,дѣіте
102,его
741,іті
1731,мънозі
41,же
74,отъ
892,іюдеі
1293 3126,прішьдъ|шеі
83,къ
2996,маріі
15,і
989,відѣвъше
234,еже
212,сътворі
98,іс
2573,вѣровашѧ
60,вь
426,него
2132,едіні
41,же
74,отъ
400,ніхъ
478,ідѫ
83,къ
816 1018,фарісѣ|омъ
15,і
390,рѣшѧ
114,імъ
234,еже
212,сътворі
98,іс
2273,събърашѧ
41,же
835,архіереі
15,і
1254,фарісеі
4488,сънемъ
47,на
296,іса
15,і
874,глаахѫ
268,что
1875,сътворімъ
86,ѣко
1450,члвкъ
131,сь
1561,знаменіѣ
3329,мънога
880,творітъ
163,аште
550 184,оставі|мъі
15,і
244,тако
399,вьсі
713,вѣрѫ
831,імѫтъ
39,въ
68,нъ
15,і
2054,прідѫтъ
85 1208 46,рі|млѣ|не
15,і
1012 3591,възъ|мѫтъ
15,і
592,мѣсто
15,і
2590,ѧзкъ
1289,нашъ
358,едінъ
41,же
1245,етеръ
74,отъ
400,ніхъ
97 15 32 415,ка|і|ѣ|фа
835,архіереі
264,съі
3167,лѣтоу
546,томоу
120,рече
114,імъ
138,въі
46,не
890,вѣсте
1150,нічесоже
43,ні
1601 1803,помъішлѣ|ате
86,ѣко
37 46,оу|не
140,естъ
378,намъ
55,да
358,едінъ
1450,члвкъ
2125,оумьретъ
107,за
673,люді
16,а
46,не
1107,весь
2590,ѧзкъ
3671,погъібнетъ
275,сего
41,же
11,о
356,себѣ
46,не
120,рече
68,нъ
835,архіереі
264,съі
3167,лѣтоу
546,томоу
135 120,про|рече
86,ѣко
1216,хотѣаше
98,іс
3977,оумьрѣті
107,за
673,люді
15,і
46,не
1941,тъкъмо
107,за
673,люді
68,нъ
15,і
55,да
1297,чѧда
1179,бжіѣ
3897 72 799,расто|че|наѣ
2346 1099,събе|ретъ
39,въ
431,едіно
74,отъ
402,того
41,же
509,дьне
3125 99,съвѣшта|шѧ
55,да
15,і
166,бѫ
621 61,оубі|лі
98,іс
41,же
12,к
546,томоу
46,не
3090,авѣ
1181,хождааше
138,въі
479 123,іюде|іхъ
68,нъ
259,іде
3085,отътѫдоу
39,въ
1912,странѫ
1393,блізъ
1374,поустъіні
39,въ
3724 1625,еф|ремъ
632 286,наріца|емъ
533,градъ
15,і
247,тоу
3921,жівѣаше
54,съ
1060,оученікъі
923,своімі
103,бѣ
41,же
1393,блізъ
2492,пасха
3268,іюдеіска
15,і
1066 146,вьзі|дѫ
1731,мънозі
39,въ
114,імъ
74,отъ
2123,странъі
443,прѣжде
1072 519,пас|хъі
55,да
437 2028,очі|стѧтъ
57,сѧ
15,і
2117,іскаахѫ
41,же
296,іса
15,і
874,глаахѫ
41,же
83,къ
356,себѣ
39,въ
2812,цркве
781 84,стоѧ|ште
268,что
57,сѧ
2451,мьнітъ
207,вамъ
86,ѣко
46,не
489,іматъ
61,лі
1199,пріті
39,въ
1921,праздьнікъ
2984,дашѧ
66,бо
835,архіереі
15,і
1002,фарісѣі
1919,заповѣдь
55,да
163,аште
292,кто
11 389 2033,о|штѫ|тітъ
15,і
1737,къде
273,бѫдетъ
214 80,повѣ|стъ
55,да
831,імѫтъ
15,і
98,іс
41,же
443,прѣжде
71 115,ше|сті
1168,денъ
1072 519,пас|хъі
338,пріде
60,вь
1988 2175,віта|ніѭ
579,ідеже
103,бѣ
3633,лазаръ
4079 100 15,оуме|ро|і
441,егоже
4644,въскрѣсі
74,отъ
2694,мрътвъііхъ
1334,сътворішѧ
41,же
119,емоу
1206 884,вече|рѭ
247,тоу
15,і
105 92 116,ма|ръ|та
261 1132,слоу|жааше
3633,лазаръ
41,же
358,едінъ
103,бѣ
74,отъ
2671 528,възлежѧ|штііхъ
54,съ
409,німъ
1005,маріѣ
41,же
1526 106,пріемъ|ші
61 1935,лі|трѫ
4630 184,хріз|мъі
47 20 55,на|р|да
170 115 1155 23,пі|сті|кі|ѧ
1911 162 68 108,мъного|цѣ|нъ|нъі
1986,помаза
888,нозѣ
98 59,іс|вѣ
15,і
179 92,от|ръ
3483,власъі
923,своімі
888,нозѣ
102,его
2994 47,храмі|на
41,же
1401,ісплъні
57,сѧ
74,отъ
52 276,во|нѧ
4630 44 387,хріз|мъ|нъіѧ
112,гла
41,же
358,едінъ
74,отъ
951,оученікъ
102,его
1463,іюда
671 104,сімо|нь
2668 74 289,іскарі|отъ|скъі
182,іже
15,і
1216,хотѣаше
3300,прѣдаті
1122,чесо
290,раді
3270,муро
75,се
46,не
1444 69,прода|но
271,бъістъ
47,на
31,т
2015 136,пѣнѧ|зъ
15,і
2537,дано
4326,ніштіімъ
75,се
120,рече
46,не
86,ѣко
11,о
43 528,ні|штііхъ
761 148,печа|аше
57,сѧ
68,нъ
86,ѣко
3568,тать
103,бѣ
15,і
226 85 777,ск|рі|ніцѫ
1166,імъі
15,і
60 1782 1583,вь|мѣта|ема
69 2616,но|шааше
120,рече
41,же
98,іс
46,не
1212,дѣі
23,ѧ
39,въ
661,день
3578 236,погребе|ніѣ
469,моего
1523 63,съблю|де
2,ѭ
4307,ніштѧѧ
66,бо
54,съ
1200,собоѭ
4636,въсегда
921,імате
16,а
227,мене
46,не
4636,въсегда
921,імате
391,разоумѣ
41,же
824,народъ
2118,мъногъ
74,отъ
892,іюдеі
86,ѣко
247,тоу
140,естъ
15,і
823,прідѫ
46,не
296,іса
290,раді
1941,тъкъмо
68,нъ
55,да
15,і
4270,лазара
1764,відѧтъ
441,егоже
4644,въскрѣсі
74,отъ
1951,мрътвъіхъ
3125 99,съвѣшта|шѧ
41,же
835,архіереі
90,до
15,і
4270,лазара
3079,оубіѭтъ
86,ѣко
1731,мънозі
102,его
290,раді
3510,ідѣахѫ
892,іюдеі
15,і
749 158,вѣрова|хѫ
39,въ
296,іса
39,въ
4248,оутрѣі
41,же
661,день
824,народъ
2118,мъногъ
1582 213,пріше|дъі
39,въ
1921,праздьнікъ
1243,слъішавъше
86,ѣко
98,іс
1392,грѧдетъ
39,въ
114,імъ
4150,пріѧсѧ
59 336,вѣ|іе
74,отъ
690 301,фі|нікъ
15,і
2548,ізідѫ
1768,протівѫ
119,емоу
15,і
531 177,зъва|ахѫ
556,глѭште
4255,осанна
2666 2156 68,блг|св|нъ
410 2596,грѧ|дѧі
39,въ
385,імѧ
1632,гне
3997,цсръ
15 3396,і|лвъ
1234,обрѣтъ
41,же
98,іс
4568,осьлѧ
224 63,вьсѣ|де
47,на
46,не
242,ѣкоже
140,естъ
1928,пісано
46,не
2439,боі
57,сѧ
2293,дъшті
79 1073 64,сі|оно|ва
75,се
25 784,ц|срь
386,твоі
1392,грѧдетъ
911,сѣдѧ
47,на
3439 65,жрѣбѧ|те
11 54 61,о|съ|лі
616,сіхъ
41,же
46,не
1949,разоумѣшѧ
465,оученіці
102,его
443,прѣжде
68,нъ
246,егда
1570,прославі
57,сѧ
98,іс
432,тъгда
2409 2217,помѣ|нѫшѧ
86,ѣко
79,сі
1868,бѣшѧ
11,о
442,немь
555 47,піса|на
15,і
79,сі
1334,сътворішѧ
119,емоу
3333 148,съвѣдѣтельствова|аше
41,же
824,народъ
182,іже
103,бѣ
54,съ
595,німь
246,егда
4270,лазара
2457,възъва
74,отъ
1760,гроба
15,і
1740 79,вьскрѣ|сі
102,его
74,отъ
1951,мрътвъіхъ
275,сего
290,раді
15,і
1768,протівѫ
119,емоу
708,ізіде
824,народъ
86,ѣко
3101,слъішашѧ
15,і
1397 218,сътворь|шь
75,се
1512,знаменіе
1254,фарісеі
41,же
390,рѣшѧ
83,къ
356,себѣ
1176,відіте
86,ѣко
2295,нікакоже
2124 107,поль|за
140,естъ
75,се
1107,весь
569,міръ
51,по
442,немь
976,ідетъ
692,бѣахѫ
41,же
4891 4890,ел|ліні
2132,едіні
74,отъ
1730 1388,въшедъ|шііхъ
55,да
1893 1193,покло|нѧтъ
57,сѧ
39,въ
1921,праздьнікъ
495,сіі
41,же
2272,прістѫпішѧ
83,къ
1472 252,філі|поу
182,іже
103,бѣ
74,отъ
70 95 125 4237,ві|дъ|са|ідъі
152 94 94 1301 23,га|лѣ|лѣ|іскъі|ѧ
15,і
901 158,молѣ|хѫ
15,і
556,глѭште
222,гі
4807,хоштемъ
296,іса
886,відѣті
338,пріде
4169,філіпъ
15,і
112,гла
4823 1024,аньдрѣ|ові
15,і
323,пакъі
4823 16,аньдрѣ|а
15,і
4169,філіпъ
112 194,гла|сте
1267,ісві
98,іс
41,же
255,отъвѣшта
202,іма
350,глѧ
338,пріде
1448,годіна
55,да
2558,прославітъ
57,сѧ
325,снъ
537 289,члв|скъі
3029 104,ам|нь
1884,амінъ
223,глѭ
207,вамъ
163,аште
4790 69,зръ|но
3480 1195 69,пше|нічь|но
46,не
2125,оумьретъ
1163,падъ
60,вь
611,земі
81,то
431,едіно
4113,прѣбъіваатъ
163,аште
61,лі
2125,оумьретъ
2118,мъногъ
1021,плодъ
1484,сътворітъ
3619,любѧі
772,дшѫ
554,своѭ
1406,погоубітъ
2,ѭ
15,і
2111 15,ненавідѧ|і
1587,дшѧ
1098,своеѧ
60,вь
1761,мірѣ
856,семь
39,въ
4036,жівотѣ
2266 96 602,вѣчъ|нѣ|емь
1039 811,съхра|нітъ
2,ѭ
163,аште
292,кто
343,мьнѣ
261 1124,слоу|жітъ
51,по
343,мьнѣ
55,да
1133,ходітъ
15,і
579,ідеже
473,есмъ
231,азъ
247,тоу
15,і
1937,слоуга
250,моі
273,бѫдетъ
15,і
163,аште
292,кто
343,мьнѣ
261 1124,слоу|жітъ
51 2101 38,по|чьте|тъ
15,і
1640,отцъ
377,нъінѣ
1288,дша
460,моѣ
2728 58,възмѫ|ті
57,сѧ
15,і
268,что
997,рекѫ
3408,отче
559 79,сп|сі
142,мѧ
74,отъ
4799,годінъі
2462,сеѧ
68,нъ
275,сего
290,раді
1560,прідъ
47,на
3287,годінѫ
1275,сіѭ
3408,отче
1570,прославі
385,імѧ
305,твое
338,пріде
41,же
931,гласъ
54,съ
1323,небесе
15,і
1570 62,прославі|хъ
15,і
323,пакъі
904 3426,просла|влѭ
824,народъ
41,же
160 456,сто|ѧі
15,і
788,слъішавъ
874,глаахѫ
527 44,гро|мъ
271,бъістъ
624,іні
874,глаахѫ
2130,англъ
112,гла
119,емоу
255,отъвѣшта
98,іс
15,і
120,рече
46,не
227,мене
290,раді
931,гласъ
131,сь
271,бъістъ
68,нъ
449,васъ
290,раді
377,нъінѣ
801,сѫдъ
140,естъ
1580,міроу
903,семоу
377,нъінѣ
1531 136,кънѧ|зъ
704,міра
275,сего
1470 68,ізгъна|нъ
273,бѫдетъ
1825,вонъ
15,і
231,азъ
163,аште
2535 68,вьзнесе|нъ
1118,бѫдѫ
74,отъ
1290,землѧ
530,вьсѧ
3255 266,прівлѣ|кѫ
83,къ
356,себѣ
75,се
41,же
1816,глаше
1439 3543,кле|плѧ
3388,коеѭ
1028 1115,съмръ|тіѭ
1216,хотѣаше
3977,оумьрѣті
255,отъвѣшта
119,емоу
824,народъ
184,мъі
4098,слъішахомъ
74,отъ
2074,закона
86,ѣко
62,хъ
4113,прѣбъіваатъ
39,въ
614,вѣкъ
15,і
280,како
183,тъі
1390,глеші
4631 115,вьзне|сті
57,сѧ
1944,подобаатъ
2003,сноу
3410 3015,члвч|скоумоу
292,кто
131,сь
140,естъ
325,снъ
3410 1086,члвч|скъ
120,рече
41,же
114,імъ
98,іс
721,еште
39,въ
895,мало
666,врѣмѧ
818,свѣтъ
39,въ
449,васъ
140,естъ
124 363,хо|діте
1134,доньдеже
818,свѣтъ
921,імате
55,да
2077,тъма
449,васъ
46,не
1113,іметъ
15,і
397 15,ходѧ|і
39,въ
4008,тъмѣ
46,не
1042,вѣстъ
2603,камо
976,ідетъ
1134,доньдеже
818,свѣтъ
921,імате
4133,вѣроуіте
39,въ
2424,свѣта
55,да
2729,снве
341 247,свѣ|тоу
950,бѫдете
79,сі
112,гла
98,іс
15,і
11 383,о|шедъ
1635,съкръі
57,сѧ
74,отъ
400,ніхъ
4774,толіка
41,же
1561,знаменіѣ
1397 284,сътворь|шоу
119,емоу
1602,прѣдь
864,німі
46,не
749 177,вѣрова|ахѫ
52,во
104,нь
55,да
3695,събѫдетъ
57,сѧ
364,слово
2416 23,ісаі|ѧ
45 97,пр|ка
234,еже
120,рече
222,гі
292,кто
713,вѣрѫ
23,ѧ
261 486,слоу|хоу
1670,нашемоу
15,і
184 279 175,мъі|шъ|ца
413,гнѣ
1544,комоу
2932,отъкръі
57,сѧ
275,сего
290,раді
46,не
4827,можаахѫ
2480,вѣроваті
86,ѣко
323,пакъі
120,рече
3828,ісаіѣ
11 4102,о|слѣпі
437,очі
123,іхъ
15,і
2982 1788 121,ока|мѣні|лъ
140,естъ
2500,срдца
123,іхъ
55,да
46,не
1764,відѧтъ
2525,очіма
43,ні
2490,разоумѣѭтъ
822 1501,срд|цемь
15,і
4261,обратѧтъ
57,сѧ
15,і
3228 417,ісцѣ|лѭ
23,ѧ
79,сі
120,рече
3828,ісаіѣ
246,егда
196,відѣ
1090,славѫ
102,его
15,і
112,гла
11,о
442,немь
1082,обаче
180,оубо
15,і
74,отъ
3600 136,кьнѧ|зъ
1731,мънозі
2573,вѣровашѧ
60,вь
426,него
68,нъ
1002,фарісѣі
290,раді
46,не
899 177,ісповѣда|ахѫ
55,да
46,не
15,і
3797 513,съньмі|штъ
1470 43,ізгъна|ні
705,бѫдѫтъ
2192 99,вьзлюбі|шѧ
66,бо
458,паче
1090,славѫ
269 7 266,чл|ч|кѫ
627,неже
1090,славѫ
3641,бжіѭ
98,іс
41,же
60 531,вь|зъва
15,і
120,рече
2108,вѣроуѧі
60,вь
142,мѧ
46,не
499 3812,вѣроу|оутъ
39,въ
142,мѧ
68,нъ
39,въ
2563,посълавъшааго
142,мѧ
15,і
4705,відѧі
142,мѧ
196,відѣ
2563,посълавъшааго
142,мѧ
231,азъ
818,свѣтъ
60,вь
569,міръ
1560,прідъ
55,да
1241,вьсѣкъ
2108,вѣроуѧі
60,вь
142,мѧ
60,вь
3371,тьмѣ
46,не
109 273,прѣ|бѫдетъ
15,і
163,аште
292,кто
3685,оуслъішітъ
1495,глъі
994,моѧ
15,і
46,не
1039 811,съхра|нітъ
123,іхъ
231,азъ
46,не
3753,сѫждѫ
119,емоу
46,не
1560,прідъ
66,бо
55,да
3753,сѫждѫ
1580,міроу
68,нъ
55,да
559 145,сп|сѫ
569,міръ
74 2260 456,отъ|мета|ѧі
57,сѧ
227,мене
15,і
46,не
771 245,пріем|лѧ
1105,глъ
1055,моіхъ
489,іматъ
145 219 1004,сѫ|дѧ|штааго
119,емоу
364,слово
234,еже
1924,глахъ
81,то
3967,сѫдітъ
119,емоу
39,въ
2853,послѣдьніі
508,дьнь
86,ѣко
231,азъ
11,о
356,себѣ
46,не
1924,глахъ
68,нъ
4272,посълавъі
142,мѧ
74 366,отъ|цъ
38,тъ
343,мьнѣ
1919,заповѣдь
307,дастъ
268,что
997,рекѫ
15,і
268,что
143 223,въз|глѭ
15,і
1432,вѣмь
86,ѣко
1919,заповѣдь
102,его
787,жівотъ
2266 329,вѣчъ|нъіі
140,естъ
407,ѣже
180,оубо
231,азъ
223,глѭ
242,ѣкоже
120,рече
1964,мънѣ
74 366,отъ|цъ
244,тако
223,глѭ
443,прѣжде
41,же
3013 97,праздьні|ка
1072 162,пас|цѣ
1874,вѣдъі
98,іс
86,ѣко
338,пріде
119,емоу
1448,годіна
55,да
4478,прѣідетъ
74,отъ
704,міра
275,сего
83,къ
2850,отцоу
257 983,вьз|любь
504,своѧ
4294,сѫштѧѧ
52,во
4489,вьсемь
1761,мірѣ
90,до
2041,коньца
2192,вьзлюбі
23,ѧ
15,і
1206 85,вече|рі
3539,бъівъші
4260,діѣволоу
1062,юже
39 88 470 284,въ|ло|жъ|шоу
39,въ
2365,срдце
2461,іюдѣ
671 69 324,сімо|но|воу
2668 74 3015,іскарі|отъ|скоумоу
55,да
15,і
1230,прѣдастъ
1874,вѣдъі
98,іс
86,ѣко
224,вьсѣ
307,дастъ
119,емоу
1640,отцъ
39,въ
709,рѫцѣ
15,і
86,ѣко
74,отъ
193,ба
708,ізіде
15,і
83,къ
347,боу
1392,грѧдетъ
368,въста
54,съ
1206 216,вече|рѧ
15,і
648,положі
1109,різъі
15,і
1526,пріемъ
117 9 902,ле|н|тіі
3638,прѣпоѣса
57,сѧ
51,по
863,томь
41,же
39 61,въ|лі
1513,водѫ
39,въ
1229 64 134 777,оумъі|ва|ль|ніцѫ
15,і
1037,начѧтъ
1229 1129,оумъі|ваті
888,нозѣ
809,оученікомъ
15,і
722 2707,оті|раті
117 2722 602,ле|нті|емь
2080,імъже
103,бѣ
3638 68,прѣпоѣса|нъ
338,пріде
41,же
83,къ
3032,сімоноу
4858,петроу
15,і
112,гла
119,емоу
38,тъ
222,гі
183,тъі
61,лі
250,моі
1229 532,оумъі|еші
888,нозѣ
255,отъвѣшта
98,іс
15,і
120,рече
119,емоу
234,еже
231,азъ
2082,творѭ
183,тъі
46,не
1318,вѣсі
377,нъінѣ
391 532,разоумѣ|еші
41,же
51,по
616,сіхъ
112,гла
119,емоу
700,петръ
46,не
1229 532,оумъі|еші
2079,ногоу
3751,моею
60,вь
614,вѣкъ
255,отъвѣшта
119,емоу
98,іс
163,аште
46,не
1229 2,оумъі|ѭ
523,тебе
46,не
1108,імаші
5008,чѧсті
54,съ
1906,мъноѭ
112,гла
119,емоу
1628,сімонъ
700,петръ
222,гі
46,не
888,нозѣ
250,моі
1454,тъкмо
68,нъ
15,і
709,рѫцѣ
15,і
1340,главѫ
112,гла
119,емоу
258,ісъ
144 44 101 108,із|мъ|ве|нъі
46,не
1338 3812,трѣбоу|оутъ
31 1053,т|кмо
888,нозѣ
1229 58,оумъі|ті
140,естъ
66,бо
1107,весь
4748,чістъ
15,і
138,въі
2356,чісті
805,есте
68,нъ
46,не
399,вьсі
2164,вѣдѣаше
66,бо
429 2034,прѣда|ѭштааго
15,і
275,сего
290,раді
120,рече
86,ѣко
46,не
399,вьсі
805,есте
2356,чісті
246,егда
41,же
1229,оумъі
888,нозѣ
123,іхъ
1308,пріѧтъ
1109,різъі
504,своѧ
15,і
143 2576,въз|леже
323,пакъі
15,і
120,рече
114,імъ
890,вѣсте
61,лі
268,что
2857,сътворіхъ
207,вамъ
138,въі
766 65,глааше|те
142,мѧ
2690,оучітелѣ
15,і
152,га
15,і
800,добрѣ
1974,глете
473,есмъ
66,бо
163,аште
180,оубо
231,азъ
1229 62,оумъі|хъ
1271,ваші
888,нозѣ
300,гь
15,і
1685,оучітель
15,і
138,въі
3340 43,длъжь|ні
805,есте
974,дроугъ
1549,дроугоу
1229 1129,оумъі|ваті
888,нозѣ
1554,образъ
66,бо
2212,дахъ
207,вамъ
55,да
242,ѣкоже
231,азъ
2857,сътворіхъ
207,вамъ
15,і
138,въі
1192,творіте
1079,амінь
573,амін
112 223,гла|глѭ
207,вамъ
481,нѣстъ
932,рабъ
3077,болеі
152,га
435,своего
43,ні
16 459,а|плъ
3077,болеі
2563,посълавъшааго
15,і
163,аште
79,сі
890,вѣсте
1701,блажені
805,есте
163,аште
1192,творіте
32,ѣ
46,не
11,о
590,вьсѣхъ
449,васъ
223,глѭ
231,азъ
66,бо
1432,вѣмь
600,ѧже
1631 62,ізбъра|хъ
68,нъ
55,да
2138,кънігъі
3169,събѫдѫтъ
57,сѧ
2701,ѣдъі
54,съ
1906,мъноѭ
720,хлѣбъ
2026 41,въздві|же
47,на
142,мѧ
1244 1209,прѣль|штеніе
340,свое
3035,отъселѣ
223,глѭ
207,вамъ
443,прѣжде
2009,даже
46,не
273,бѫдетъ
55,да
246,егда
273,бѫдетъ
713,вѣрѫ
2733,імете
86,ѣко
231,азъ
473,есмъ
573,амін
1079,амінь
223,глѭ
