1844,<wb>даждъ
210,<wb>імъ
171,<wb>за
226,<wb>мѧ
39,<wb>і
171,<wb>за
70,<wb>сѧ
56,<wb>въ
157,<wb>тъ
1396,<wb>часъ
1158 110,<wb>прістѫпі|шѧ
559,<wb>оученіці
150,<wb>къ
107 35,<wb>іс|у
1440,<wb>глште
523,<wb>кто
222,<wb>оубо
1683 16,<wb>боле|і
161,<wb>естъ
56,<wb>въ
1124 32 111,<wb>цср|т|ві
1174 1883 726,<wb>неб|сцѣ|емь
39,<wb>і
2032,<wb>прізъвавъ
331,<wb>ісъ
1852,<wb>отрочѧ
1446,<wb>поставі
50,<wb>е
67,<wb>по
1549,<wb>срѣдѣ
299,<wb>іхъ
39,<wb>і
141,<wb>рече
1240,<wb>амінь
284,<wb>глѭ
260,<wb>вамъ
201,<wb>аште
62,<wb>не
1405 54,<wb>обраті|те
70,<wb>сѧ
39,<wb>і
1215,<wb>бѫдете
99,<wb>ѣко
1907,<wb>дѣті
62,<wb>не
1048,<wb>імате
655 52,<wb>вьні|ті
56,<wb>въ
1124 830,<wb>цср|ствіе
1174 1687,<wb>неб|ское
227,<wb>іже
112,<wb>бо
70,<wb>сѧ
1134 1631,<wb>съмѣ|рітъ
99,<wb>ѣко
1852,<wb>отрочѧ
121,<wb>се
157,<wb>тъ
161,<wb>естъ
1683 16,<wb>боле|і
56,<wb>въ
1124 439 16,<wb>цср|стві|і
1525 259 389,<wb>нбс|цѣ|емъ
39,<wb>і
227,<wb>іже
1390 564 151,<wb>колі|жъ|до
701 965,<wb>пріі|метъ
1852,<wb>отрочѧ
311 63,<wb>тако|во
814,<wb>едіно
56,<wb>въ
466,<wb>імѧ
346,<wb>мое
364,<wb>мене
1957,<wb>пріемлетъ
39,<wb>і
227,<wb>іже
201,<wb>аште
40 134 10 86 74 170 255,<wb>с|ка|н|да|лі|са|етъ
940,<wb>едіного
84,<wb>отъ
241 209 76,<wb>ма|лъі|хъ
745,<wb>сіхъ
594 533 76,<wb>вѣроу|ѭшті|хъ
56,<wb>въ
226,<wb>мѧ
73 1781,<wb>оу|нѣе
144,<wb>емоу
161,<wb>естъ
105,<wb>да
866 23 194,<wb>обѣ|с|ѧтъ
663 101 85 92,<wb>ж|ръ|но|въ
68,<wb>на
237 16,<wb>въі|і
135,<wb>его
47 349 153 344,<wb>о|сь|ль|скъі
39,<wb>і
1182 37 194,<wb>пото|п|ѧтъ
39,<wb>і
56,<wb>въ
502 185 118,<wb>пѫ|чі|нѣ
108 125 492 16,<wb>мо|рь|стѣ|і
1364,<wb>горе
429 88,<wb>вьсе|моу
1829,<wb>міроу
84,<wb>отъ
40 134 98 114 137,<wb>с|ка|нъ|дѣ|лъ
62 63 104,<wb>не|во|лѣ
112,<wb>бо
161,<wb>естъ
1382,<wb>пріті
40 134 119 86 1337,<wb>с|ка|нь|да|ломъ
1245,<wb>обаче
1364,<wb>горе
345 273,<wb>чл|коу
650,<wb>томоу
2008 48,<wb>імь|же
40 134 119 86 153,<wb>с|ка|нь|да|ль
1452 514,<wb>пріхо|дітъ
201,<wb>аште
178,<wb>лі
1357,<wb>рѫка
552,<wb>твоѣ
178,<wb>лі
1554,<wb>нога
552,<wb>твоѣ
1642 15 118 255,<wb>събла|ж|нѣ|етъ
374,<wb>тѧ
84 233 215,<wb>отъ|сѣ|ці
39,<wb>і
39,<wb>і
1898 320,<wb>отъвръ|зі
84,<wb>отъ
995,<wb>себе
932 17,<wb>добрѣ|а
323,<wb>ті
161,<wb>естъ
891 52,<wb>въні|ті
56,<wb>въ
920,<wb>жівотъ
136 117 88,<wb>х|ро|моу
178,<wb>лі
165 113 274,<wb>бѣ|дъ|ноу
1487,<wb>неже
1764,<wb>дьвѣ
825,<wb>рѫцѣ
39,<wb>і
497 87,<wb>дъ|вѣ
1052,<wb>нозѣ
573 324,<wb>імѫ|штоу
1887 274,<wb>въвръже|ноу
503,<wb>бъіті
56,<wb>въ
894,<wb>огнь
140 683 139,<wb>вѣ|чъ|нъі
39,<wb>і
201,<wb>аште
1998,<wb>око
347,<wb>твое
1642 15 102 542,<wb>събла|ж|на|атъ
374,<wb>тѧ
168 25 123,<wb>із|ь|мі
50,<wb>е
39,<wb>і
1249 320,<wb>връ|зі
84,<wb>отъ
995,<wb>себе
932 17,<wb>добрѣ|а
323,<wb>ті
161,<wb>естъ
75,<wb>съ
249 118 106,<wb>еді|нѣ|мь
47 1543,<wb>о|комь
81,<wb>вь
920,<wb>жівотъ
655 52,<wb>вьні|ті
1487,<wb>неже
1764,<wb>дьвѣ
531,<wb>очі
573 324,<wb>імѫ|штоу
1887 274,<wb>въвръже|ноу
503,<wb>бъіті
56,<wb>въ
65 1358 179,<wb>г|ео|нѫ
894 602,<wb>огнь|нѫѭ
1333 382,<wb>блю|дѣте
70,<wb>сѧ
39,<wb>і
62,<wb>не
1582,<wb>родіте
47,<wb>о
249 687,<wb>еді|номъ
84,<wb>отъ
241 209 76,<wb>ма|лъі|хъ
745,<wb>сіхъ
189,<wb>гл
112,<wb>бо
260,<wb>вамъ
99,<wb>ѣко
1264 74,<wb>анг|лі
299,<wb>іхъ
68,<wb>на
1753 76,<wb>небесь|хъ
237 179,<wb>въі|нѫ
2034,<wb>відѧтъ
822,<wb>ліце
84 218,<wb>отъ|ца
563,<wb>моего
582 1366,<wb>нб|скааго
416,<wb>пріде
112,<wb>бо
423,<wb>снъ
630 8 344,<wb>члв|ч|скъі
1648 384 43,<wb>възі|ска|тъ
39,<wb>і
637 97,<wb>сп|стъ
1083 315 1318,<wb>погъі|бъ|шааго
1583,<wb>чъто
70,<wb>сѧ
260,<wb>вамъ
318 846,<wb>мь|нітъ
201,<wb>аште
362,<wb>бѫдетъ
731 191,<wb>ете|роу
630 273,<wb>члв|коу
44,<wb>п
47 146 446,<wb>о|ве|цъ
39,<wb>і
171 31 293 514,<wb>за|б|лѫ|дітъ
249 102,<wb>еді|на
84,<wb>отъ
562,<wb>ніхъ
62,<wb>не
646 43,<wb>оставі|тъ
178,<wb>лі
294 381 52,<wb>де|вѧ|ті
1761,<wb>десѧтъ
39,<wb>і
294 381 52,<wb>де|вѧ|ті
68,<wb>на
223 61 76,<wb>го|ра|хъ
39,<wb>і
1291,<wb>шедъ
1305 43,<wb>іште|тъ
171 31 293 885 1915,<wb>за|б|лѫ|ждь|шѧѧ
39,<wb>і
201,<wb>аште
1292 43,<wb>обрѧште|тъ
483,<wb>ѭ
1240,<wb>амінь
284,<wb>глѭ
260,<wb>вамъ
99,<wb>ѣко
1123 255,<wb>радоу|етъ
70,<wb>сѧ
47,<wb>о
1079,<wb>неі
580,<wb>паче
1487,<wb>неже
47,<wb>о
294 381 52,<wb>де|вѧ|ті
1761,<wb>десѧтъ
39,<wb>і
294 381 52,<wb>де|вѧ|ті
62,<wb>не
171 31 293 885 1522,<wb>за|б|лѫ|ждь|шііхъ
311,<wb>тако
595,<wb>нѣстъ
240 104,<wb>во|лѣ
396,<wb>прѣдъ
84 1699,<wb>отъ|цемь
1472 55,<wb>ваші|мъ
582 344 204,<wb>нб|скъі|імъ
105,<wb>да
1717 733,<wb>погъіб|нетъ
438,<wb>едінъ
84,<wb>отъ
241 209 76,<wb>ма|лъі|хъ
745,<wb>сіхъ
201,<wb>аште
71,<wb>же
1167 116 43,<wb>съгрѣ|ші|тъ
150,<wb>къ
356,<wb>тебѣ
355 511,<wb>бра|тръ
462,<wb>твоі
1030,<wb>іді
1503 185,<wb>облі|чі
39,<wb>і
1891,<wb>междоу
1391,<wb>собоѭ
39,<wb>і
1347,<wb>тѣмь
249 118 106,<wb>еді|нѣ|мь
201,<wb>аште
614,<wb>тебе
664 542,<wb>послоуша|атъ
90 1892 1059 116,<wb>прі|об|рѧште|ші
355 511,<wb>бра|тръ
462,<wb>твоі
201,<wb>аште
178,<wb>лі
614,<wb>тебе
62,<wb>не
664 542,<wb>послоуша|атъ
67 1422,<wb>по|імі
404,<wb>пакъі
75,<wb>съ
1391,<wb>собоѭ
940,<wb>едіного
178,<wb>лі
53 103,<wb>д|ва
105,<wb>да
56,<wb>въ
73 492 76,<wb>оу|стѣ|хъ
497 63 7,<wb>дъ|во|ю
178,<wb>лі
64 606,<wb>т|ріі
898,<wb>съвѣдѣтель
305 733,<wb>ста|нетъ
1437,<wb>вьсѣкъ
65 137,<wb>г|лъ
201,<wb>аште
71,<wb>же
62,<wb>не
664 542,<wb>послоуша|атъ
299,<wb>іхъ
1900,<wb>рьці
476 1108,<wb>цр|кві
201,<wb>аште
71,<wb>же
39,<wb>і
47,<wb>о
476 1108,<wb>цр|кві
62,<wb>не
790 52,<wb>роді|ті
81 229 733,<wb>вь|чь|нетъ
105,<wb>да
362,<wb>бѫдетъ
323,<wb>ті
99,<wb>ѣко
691 229 409,<wb>ѧзъі|чь|нікъ
39,<wb>і
1668 125,<wb>мъіта|рь
1240,<wb>амінь
284,<wb>глѭ
260,<wb>вамъ
808,<wb>еліко
201,<wb>аште
75 381 48 54,<wb>съ|вѧ|же|те
68,<wb>на
734,<wb>земі
362,<wb>бѫдетъ
1421 85,<wb>съвѧза|но
68,<wb>на
1493 76,<wb>небесе|хъ
39,<wb>і
808,<wb>еліко
201,<wb>аште
234 1068 116 116,<wb>раз|дрѣ|ші|ші
68,<wb>на
734,<wb>земі
362,<wb>бѫдетъ
234 1068 82 85,<wb>раз|дрѣ|ше|но
68,<wb>на
1525 76,<wb>нбс|хъ
404,<wb>пакъі
475 98,<wb>амі|нъ
189,<wb>гл
41 55,<wb>в|мъ
99,<wb>ѣко
201,<wb>аште
971,<wb>дъва
84,<wb>отъ
544,<wb>васъ
75 258 1971,<wb>съ|вѣшта|ате
68,<wb>на
734,<wb>земі
47,<wb>о
1649 16,<wb>вьсѣко|і
220 166,<wb>ве|шті
908 48,<wb>еѧ|же
1390 564 151,<wb>колі|жъ|до
954 54,<wb>просі|те
362,<wb>бѫдетъ
268,<wb>іма
84,<wb>отъ
1206,<wb>отца
563,<wb>моего
227,<wb>іже
161,<wb>естъ
68,<wb>на
1753 76,<wb>небесь|хъ
773,<wb>ідеже
112,<wb>бо
939,<wb>есте
971,<wb>дъва
178,<wb>лі
882 11,<wb>трь|е
785 61 60,<wb>съб|ра|ні
56,<wb>въ
466,<wb>імѧ
346,<wb>мое
390,<wb>тоу
568,<wb>есмъ
67,<wb>по
1549,<wb>срѣдѣ
299,<wb>іхъ
516,<wb>тъгда
1606,<wb>прістѫпь
150,<wb>къ
398,<wb>немоу
818,<wb>петръ
141,<wb>рече
300,<wb>гі
184 153,<wb>ко|ль
973 289,<wb>кра|тъі
1167 116 43,<wb>съгрѣ|ші|тъ
355 511,<wb>бра|тръ
329,<wb>моі
56,<wb>въ
226,<wb>мѧ
39,<wb>і
657 474,<wb>отъпоу|штѫ
144,<wb>емоу
156,<wb>до
1646 106,<wb>сед|мь
973 43,<wb>кра|тъ
178,<wb>лі
130,<wb>гла
144,<wb>емоу
331,<wb>ісъ
62,<wb>не
284,<wb>глѭ
356,<wb>тебѣ
156,<wb>до
1646 106,<wb>сед|мь
973 43,<wb>кра|тъ
208,<wb>нъ
156,<wb>до
1646 106,<wb>сед|мь
1761,<wb>десѧтъ
973 43,<wb>кра|тъ
1646 123 1274,<wb>сед|мі|цеѭ
387,<wb>сего
368,<wb>раді
73 764 197 93,<wb>оу|подо|бі|ло
70,<wb>сѧ
161,<wb>естъ
1124 830,<wb>цср|ствіе
582 1687,<wb>нб|ское
630 273,<wb>члв|коу
1124 7,<wb>цср|ю
227,<wb>іже
1714 319,<wb>въсхо|тѣ
1982 230 52,<wb>сътѧ|за|ті
70,<wb>сѧ
47,<wb>о
1866,<wb>словесі
75,<wb>съ
1833,<wb>рабъі
1060,<wb>своімі
68 1960 358,<wb>на|ченъ|шоу
71,<wb>же
144,<wb>емоу
1982 230 52,<wb>сътѧ|за|ті
70,<wb>сѧ
47,<wb>о
1866,<wb>словесі
90 87 281,<wb>прі|вѣ|сѧ
144,<wb>емоу
1350 564 409,<wb>длъ|жъ|нікъ
438,<wb>едінъ
157 172 3,<wb>тъ|мо|ѭ
1766 98 43,<wb>тала|нъ|тъ
62,<wb>не
573 324,<wb>імѫ|штоу
71,<wb>же
144,<wb>емоу
884 52,<wb>възда|ті
449,<wb>повелѣ
1262,<wb>гъ
135,<wb>его
105,<wb>да
1541 555,<wb>прода|дѧтъ
39,<wb>і
39,<wb>і
1433,<wb>женѫ
135,<wb>его
39,<wb>і
1830,<wb>чѧда
39,<wb>і
429,<wb>вьсе
808,<wb>еліко
1865,<wb>імѣаше
39,<wb>і
84 1393,<wb>отъ|даті
39,<wb>і
198 113,<wb>па|дъ
222,<wb>оубо
1379,<wb>рабо
157,<wb>тъ
72 1259 82,<wb>к|ланѣ|ше
70,<wb>сѧ
144,<wb>емоу
441,<wb>глѧ
300,<wb>гі
67 511 243,<wb>по|тръ|пі
68,<wb>на
437,<wb>мьнѣ
39,<wb>і
264,<wb>вьсѣ
884 55,<wb>възда|мъ
323,<wb>ті
539 23 21 34 906,<wb>міло|с|р|д|вавъ
71,<wb>же
1262,<wb>гъ
1322,<wb>раба
485,<wb>того
558 147,<wb>поу|сті
39,<wb>і
39,<wb>і
1350 252,<wb>длъ|гъ
1127,<wb>отъпоусті
144,<wb>емоу
39 647,<wb>і|шьдъ
71,<wb>же
1379,<wb>рабо
157,<wb>тъ
1128,<wb>обрѣте
940,<wb>едіного
84,<wb>отъ
72 132 1001 43,<wb>к|ле|врѣ|тъ
809,<wb>своіхъ
227,<wb>іже
165,<wb>бѣ
1350 48 98,<wb>длъ|же|нъ
144,<wb>емоу
75 1471,<wb>съ|томъ
692 375 192,<wb>пѣ|нѧ|зъ
39,<wb>і
210,<wb>імъ
105 597 82,<wb>да|влѣ|ше
39,<wb>і
441,<wb>глѧ
105 885,<wb>да|ждь
195,<wb>мі
210 48,<wb>імъ|же
313,<wb>есі
1350 48 98,<wb>длъ|же|нъ
198 113,<wb>па|дъ
71,<wb>же
72 132 1001 43,<wb>к|ле|врѣ|тъ
108 104 82,<wb>мо|лѣ|ше
39,<wb>і
441,<wb>глѧ
67 511 243,<wb>по|тръ|пі
68,<wb>на
402 118,<wb>мъ|нѣ
39,<wb>і
429,<wb>вьсе
884 55,<wb>възда|мъ
323,<wb>ті
366,<wb>онъ
71,<wb>же
62,<wb>не
788 82,<wb>хотѣ|ше
208,<wb>нъ
220 113,<wb>ве|дъ
1819 89,<wb>въса|ді
39,<wb>і
56,<wb>въ
238 106 849,<wb>те|мь|ніцѫ
1315,<wb>доньдеже
884 97,<wb>възда|стъ
144,<wb>емоу
1285,<wb>весь
1350 252,<wb>длъ|гъ
1137,<wb>відѣвъше
71,<wb>же
222,<wb>оубо
72 132 1001 52,<wb>к|ле|врѣ|ті
549 158,<wb>бъівъ|ша
75 278 74 110,<wb>съ|жа|лі|шѧ
159,<wb>сі
760,<wb>зѣло
39,<wb>і
872 82,<wb>прішедъ|ше
1360 110,<wb>съказа|шѧ
65 274,<wb>г|ноу
1397,<wb>своемоу
264,<wb>вьсѣ
549 158 17,<wb>бъівъ|ша|а
516,<wb>тъгда
2032,<wb>прізъвавъ
39,<wb>і
1262,<wb>гъ
135,<wb>его
130,<wb>гла
144,<wb>емоу
120 287,<wb>ра|бе
1660 219,<wb>лѫка|въі
155 6,<wb>вьс|ъ
1350 252,<wb>длъ|гъ
462,<wb>твоі
1127 76,<wb>отъпоусті|хъ
356,<wb>тебѣ
1225,<wb>понеже
1536 74,<wb>оумо|лі
226,<wb>мѧ
62,<wb>не
574 31 177,<wb>подо|б|аше
178,<wb>лі
39,<wb>і
356,<wb>тебѣ
1094 93 667,<wb>помі|ло|ваті
72 132 1001 94,<wb>к|ле|врѣ|та
697,<wb>твоего
99,<wb>ѣко
39,<wb>і
290,<wb>азъ
374,<wb>тѧ
1094 93 1381,<wb>помі|ло|вахъ
39,<wb>і
164 1098 906,<wb>про|гнѣ|вавъ
70,<wb>сѧ
459,<wb>гь
135,<wb>его
1419,<wb>прѣдастъ
39,<wb>і
1267 1691 55,<wb>мѫчі|теле|мъ
1315,<wb>доньдеже
884 97,<wb>възда|стъ
941,<wb>вьсь
1350 252,<wb>длъ|гъ
424,<wb>своі
311,<wb>тако
39,<wb>і
47 54 446,<wb>о|те|цъ
329,<wb>моі
582 854,<wb>нб|скъ
1675,<wb>сътворітъ
260,<wb>вамъ
201,<wb>аште
62,<wb>не
1949 1971,<wb>отъпоушта|ате
184 564 151,<wb>ко|жъ|до
355 32 191,<wb>бра|т|роу
1397,<wb>своемоу
84,<wb>отъ
981 446,<wb>срд|цъ
1739,<wb>вашіхъ
39,<wb>і
351,<wb>бъістъ
317,<wb>егда
1141,<wb>съконьча
331,<wb>ісъ
1020,<wb>словеса
159,<wb>сі
1168 79,<wb>прѣі|де
84,<wb>отъ
938 24,<wb>галіле|ѧ
39,<wb>і
416,<wb>пріде
56,<wb>въ
127 114 209,<wb>прѣ|дѣ|лъі
685 344,<wb>іюдеі|скъі
162,<wb>об
366,<wb>онъ
1736,<wb>полъ
359 101 86 102,<wb>іо|ръ|да|на
39,<wb>і
67,<wb>по
590,<wb>немь
674,<wb>ідѫ
1362,<wb>народі
1918,<wb>мънозі
39,<wb>і
1479 74,<wb>ісцѣ|лі
225,<wb>ѧ
390,<wb>тоу
39,<wb>і
1158 110,<wb>прістѫпі|шѧ
150,<wb>къ
398,<wb>немоу
1062,<wb>фарісѣі
1053 158 393,<wb>іскоу|ша|ѭште
39,<wb>і
654,<wb>глѭште
201,<wb>аште
1862,<wb>достоітъ
345 273,<wb>чл|коу
558 1427,<wb>поу|стіті
1433,<wb>женѫ
651,<wb>своѭ
67,<wb>по
1649 16,<wb>вьсѣко|і
167 118,<wb>ві|нѣ
366,<wb>онъ
71,<wb>же
579,<wb>отъвѣштавъ
141,<wb>рече
210,<wb>імъ
327 242,<wb>нѣ|сте
178,<wb>лі
354 74,<wb>чь|лі
99,<wb>ѣко
261 16,<wb>сътворі|і
1716 60,<wb>іско|ні
283 48 854,<wb>мѫ|же|скъ
1736,<wb>полъ
39,<wb>і
71 126 854,<wb>же|не|скъ
261 137,<wb>сътворі|лъ
161,<wb>естъ
39,<wb>і
141,<wb>рече
387,<wb>сего
368,<wb>раді
646 43,<wb>оставі|тъ
1300,<wb>члкъ
1206,<wb>отца
524,<wb>своего
39,<wb>і
1152 125,<wb>мате|рь
651,<wb>своѭ
39,<wb>і
90 104 243 43,<wb>прі|лѣ|пі|тъ
70,<wb>сѧ
71 118,<wb>же|нѣ
1519,<wb>своеі
39,<wb>і
1215,<wb>бѫдете
740,<wb>оба
56,<wb>въ
1247 133,<wb>плъ|ть
1986,<wb>едінѫ
1347,<wb>тѣмь
71,<wb>же
1303,<wb>юже
327 242,<wb>нѣ|сте
971,<wb>дъва
208,<wb>нъ
249 102,<wb>еді|на
1247 43,<wb>плъ|тъ
295,<wb>еже
222,<wb>оубо
443,<wb>бъ
75 83 94,<wb>съ|че|та
1639,<wb>члвкъ
105,<wb>да
62,<wb>не
234 293 266 542,<wb>раз|лѫ|ча|атъ
1489,<wb>глашѧ
144,<wb>емоу
394,<wb>что
222,<wb>оубо
108 129,<wb>мо|сі
694 114,<wb>заповѣ|дѣ
1288,<wb>даті
739 253,<wb>къні|гъі
702 463 97 471,<wb>рас|поу|стъ|нъіѧ
39,<wb>і
1127 52,<wb>отъпоусті|ті
483,<wb>ѭ
130,<wb>гла
210,<wb>імъ
99,<wb>ѣко
108 129,<wb>мо|сі
67,<wb>по
71 217 23 101 188 7,<wb>же|сто|с|ръ|дь|ю
709 88,<wb>ваше|моу
449,<wb>повелѣ
260,<wb>вамъ
1127 52,<wb>отъпоусті|ті
1881,<wb>женъі
152 110,<wb>ва|шѧ
1716 60,<wb>іско|ні
71,<wb>же
62,<wb>не
351,<wb>бъістъ
311,<wb>тако
284,<wb>глѭ
71,<wb>же
260,<wb>вамъ
99,<wb>ѣко
227,<wb>іже
201,<wb>аште
558 1956,<wb>поу|стітъ
1433,<wb>женѫ
651,<wb>своѭ
234 87,<wb>раз|вѣ
1159,<wb>словесе
2016 142 1299 102,<wb>прѣлю|бо|дѣі|на
1057,<wb>творітъ
483,<wb>ѭ
2016 325,<wb>прѣлю|бъі
1234,<wb>творіті
39,<wb>і
71 375 16,<wb>же|нѧ|і
70,<wb>сѧ
826 205 58 3,<wb>подъ|бѣ|го|ѭ
2016 325,<wb>прѣлю|бъі
1057,<wb>творітъ
39,<wb>і
189 110,<wb>гл|шѧ
144,<wb>емоу
559,<wb>оученіці
135,<wb>его
201,<wb>аште
311,<wb>тако
161,<wb>естъ
167 102,<wb>ві|на
345 273,<wb>чл|коу
75,<wb>съ
71 1080,<wb>же|ноѭ
73 1781,<wb>оу|нѣе
161,<wb>естъ
62,<wb>не
71 1507,<wb>же|ніті
70,<wb>сѧ
366,<wb>онъ
71,<wb>же
141,<wb>рече
210,<wb>імъ
62,<wb>не
481,<wb>вьсі
56 181 69 194,<wb>въ|мѣ|ст|ѧтъ
1159,<wb>словесе
387,<wb>сего
208,<wb>нъ
210 48,<wb>імъ|же
105 85,<wb>да|но
161,<wb>естъ
419,<wb>сѫтъ
112,<wb>бо
332 48 541,<wb>ка|же|ніці
227,<wb>іже
168,<wb>із
1373 103,<wb>чрѣ|ва
51 21 118,<wb>м|р|нѣ
790 110,<wb>роді|шѧ
70,<wb>сѧ
311,<wb>тако
39,<wb>і
419,<wb>сѫтъ
332 48 541,<wb>ка|же|ніці
858,<wb>ѧже
953 320 110,<wb>іска|зі|шѧ
345 215,<wb>чл|ці
39,<wb>і
419,<wb>сѫтъ
332 48 541,<wb>ка|же|ніці
227,<wb>іже
953 320 110,<wb>іска|зі|шѧ
70,<wb>сѧ
1680,<wb>самі
1124 1228,<wb>цср|ствіѣ
368,<wb>раді
582 1366,<wb>нб|скааго
108 253,<wb>мо|гъі
81 181 145 52,<wb>вь|мѣ|шта|ті
105,<wb>да
81 181 1956,<wb>вь|мѣ|стітъ
516,<wb>тъгда
90 87 281,<wb>прі|вѣ|сѧ
150,<wb>къ
398,<wb>немоу
1907,<wb>дѣті
105,<wb>да
825,<wb>рѫцѣ
1722 43,<wb>възложі|тъ
68,<wb>на
1562,<wb>нѧ
39,<wb>і
635 910,<wb>помо|літъ
70,<wb>сѧ
559,<wb>оученіці
71,<wb>же
1600 110,<wb>запрѣті|шѧ
210,<wb>імъ
107,<wb>іс
71,<wb>же
141,<wb>рече
210,<wb>імъ
405 1926,<wb>оста|нѣте
250 778,<wb>дѣ|тіі
39,<wb>і
62,<wb>не
355 1508,<wb>бра|ніте
210,<wb>імъ
1382,<wb>пріті
150,<wb>къ
437,<wb>мьнѣ
311 219 76,<wb>тако|въі|хъ
112,<wb>бо
161,<wb>естъ
1124 830,<wb>цср|ствіе
1174 1687,<wb>неб|ское
39,<wb>і
160 93 564,<wb>въз|ло|жъ
68,<wb>на
1562,<wb>нѧ
825,<wb>рѫцѣ
1334,<wb>отіде
84 670 114,<wb>отъ|тоу|дѣ
39,<wb>і
121,<wb>се
1432,<wb>етеръ
1606,<wb>прістѫпь
141,<wb>рече
144,<wb>емоу
1302,<wb>оучітелю
1521,<wb>благъі
394,<wb>что
371,<wb>благо
232 1013,<wb>сътво|рѭ
105,<wb>да
1126,<wb>імамъ
920,<wb>жівотъ
140 683 139,<wb>вѣ|чъ|нъі
366,<wb>онъ
71,<wb>же
141,<wb>рече
144,<wb>емоу
394,<wb>что
226,<wb>мѧ
1594,<wb>глеші
239 212,<wb>бла|га
748,<wb>ніктоже
239 252,<wb>бла|гъ
1644,<wb>тъкмо
438,<wb>едінъ
443,<wb>бъ
201,<wb>аште
178,<wb>лі
1178,<wb>хоштеші
56,<wb>въ
920,<wb>жівотъ
655 52,<wb>вьні|ті
1617 89,<wb>съблю|ді
1326,<wb>заповѣді
130,<wb>гла
144,<wb>емоу
1570 24,<wb>къі|ѧ
107,<wb>іс
71,<wb>же
141,<wb>рече
144,<wb>емоу
295,<wb>еже
62,<wb>не
73 280 608,<wb>оу|бь|еші
62,<wb>не
2016 325,<wb>прѣлю|бъі
261 116,<wb>сътворі|ші
62,<wb>не
1809 79 116,<wb>оукра|де|ші
62,<wb>не
1374 48 173 87 703,<wb>лъ|же|съ|вѣ|дѣтель
723 116,<wb>бѫде|ші
354 52,<wb>чь|ті
1206,<wb>отца
39,<wb>і
1152 125,<wb>мате|рь
39,<wb>і
160 1024 116,<wb>въз|любі|ші
107 1629 118 213,<wb>іс|крь|нѣ|аго
524,<wb>своего
99,<wb>ѣко
645,<wb>самъ
70,<wb>сѧ
130,<wb>гла
144,<wb>емоу
1679 158,<wb>юно|ша
264,<wb>вьсѣ
159,<wb>сі
1201 1698,<wb>съхра|ніхъ
84,<wb>отъ
1679 147,<wb>юно|сті
1239,<wb>моеѧ
1316,<wb>чесо
568,<wb>есмъ
836,<wb>еште
62,<wb>не
156 980 137,<wb>до|коньча|лъ
141,<wb>рече
144,<wb>емоу
107,<wb>іс
201,<wb>аште
1178,<wb>хоштеші
1144 2018,<wb>съвръ|шенъ
503,<wb>бъіті
1030,<wb>іді
1541 716,<wb>прода|ждъ
414 200,<wb>імѣ|ніе
347,<wb>твое
39,<wb>і
1844,<wb>даждъ
122 769,<wb>ні|штіімъ
39,<wb>і
1877,<wb>імѣті
1287,<wb>імаші
2001 91,<wb>съкрові|ште
68,<wb>на
1174 199,<wb>неб|се
39,<wb>і
90 89,<wb>прі|ді
56,<wb>въ
1465,<wb>слѣдъ
364,<wb>мене
990,<wb>слъішавъ
71,<wb>же
1679 158,<wb>юно|ша
442,<wb>слово
1334,<wb>отіде
1460 31 24,<wb>скръ|б|ѧ
165,<wb>бѣ
112,<wb>бо
414 24,<wb>імѣ|ѧ
1982 278 297,<wb>сътѧ|жа|ніѣ
586 212,<wb>мъно|га
107,<wb>іс
71,<wb>же
141,<wb>рече
150,<wb>къ
936,<wb>оученікомъ
725,<wb>своімъ
681,<wb>амін
284,<wb>глѭ
260,<wb>вамъ
99,<wb>ѣко
62 42 151 280,<wb>не|оу|до|бь
655 231,<wb>вьні|детъ
1969,<wb>богатъ
56,<wb>въ
848 174 830,<wb>цс|ре|ствіе
582 1687,<wb>нб|ское
404,<wb>пакъі
284,<wb>глѭ
260,<wb>вамъ
99,<wb>ѣко
1913 205 11,<wb>оудо|бѣ|е
161,<wb>естъ
1256 610 270,<wb>вель|бѫ|доу
864 63 388,<wb>ск|во|зѣ
1548,<wb>оуші
39 252 74 118,<wb>і|гъ|лі|нѣ
164 16 52,<wb>про|і|ті
1487,<wb>неже
530 670,<wb>бога|тоу
56,<wb>въ
1124 830,<wb>цср|ствіе
1165,<wb>бжіе
655 52,<wb>вьні|ті
1320 158 340,<wb>слъ|ша|въше
71,<wb>же
559,<wb>оученіці
428 597 216,<wb>ді|влѣ|ахѫ
70,<wb>сѧ
760,<wb>зѣло
654,<wb>глѭште
523,<wb>кто
222,<wb>оубо
819,<wb>можетъ
637 10,<wb>сп|н
503,<wb>бъіті
853 1386,<wb>възь|рѣвъ
71,<wb>же
107,<wb>іс
141,<wb>рече
210,<wb>імъ
84,<wb>отъ
1639,<wb>члвкъ
121,<wb>се
62 92 19 172 564 85,<wb>не|въ|з|мо|жъ|но
161,<wb>естъ
77,<wb>а
84,<wb>отъ
422,<wb>ба
264,<wb>вьсѣ
1117 564 102,<wb>възмо|жъ|на
516,<wb>тъгда
579,<wb>отъвѣштавъ
818,<wb>петръ
141,<wb>рече
144,<wb>емоу
300,<wb>гі
121,<wb>се
478,<wb>мъі
646 454,<wb>оставі|хомъ
264,<wb>вьсѣ
39,<wb>і
81,<wb>вь
1465,<wb>слѣдъ
614,<wb>тебе
39 868,<wb>і|домъ
394,<wb>что
222,<wb>оубо
