16,і
555,відѣвъ
24,ѧ
3512 286,страждѫ|штѧ
40,въ
6355 157 221,гре|бе|ніі
104,бѣ
67,бо
724 3699,проті|венъ
2832,вѣтръ
115,імъ
16,і
79,прі
3012 3318,четвръ|тѣі
239 112,стра|жі
3152 861,ноштъ|нѣі
339,пріде
84,къ
410,німъ
52,по
2929,морю
398,ходѧ
16,і
542,хотѣ
24,ѧ
5810,мінѫті
495,оні
42,же
991,відѣвъше
16,і
52,по
2929,морю
398 515,ходѧ|штъ
6524 85 1827,непь|ште|вашѧ
4054 54 84,пріз|ра|къ
405,бъіті
16,і
2465 100,възъва|шѧ
400,вьсі
67,бо
1055,відѣшѧ
16,і
16,і
258 143 100,вьз|мѧ|шѧ
58,сѧ
275,онъ
42,же
504,абіе
113,гла
55,съ
865,німі
16,і
121,рече
115,імъ
6698,дръзаіте
232,азъ
474,есмъ
47,не
2812,боіте
58,сѧ
16,і
1048,вьніде
84,къ
410,німъ
61,вь
1734,корабь
16,і
38 2594,оу|леже
2832,вѣтръ
16,і
647,зѣло
3393,ізліха
40,въ
357,себѣ
2656,дівлѣахѫ
58,сѧ
16,і
4748,оужасаахѫ
58,сѧ
47,не
1948,разоумѣшѧ
67,бо
12,о
453 1660,хлѣ|бѣхъ
69,нъ
104,бѣ
7400,сръдъце
124,іхъ
7911 70,окамене|но
16,і
6302 249,прѣѣ|въше
824,прідѫ
48,на
1206,землѭ
6816 1103 1032,геніса|ретъ|скѫ
16,і
2190 100,пріста|шѧ
1490 1402,ішедъ|шемъ
42,же
115,імъ
99,іс
3429,кораблѣ
504,абіе
3814,познашѧ
16,і
16,і
110 6874,прѣ|тѣшѧ
6795,въсѫ
1913,странѫ
346,тѫ
16,і
3310,начѧсѧ
4981,пріносіті
48,на
4360 63,одрѣ|хъ
4824,болѧштѧѧ
580,ідеже
5716,слъішаахѫ
16,і
87,ѣко
248,тоу
141,естъ
16,і
2399,ѣможе
3323,коліжъдо
40 1187,въ|хождааше
61,вь
400,вьсі
62,лі
40,въ
2778,градъі
62,лі
40,въ
2585,села
48,на
4232 63,распѫті|хъ
2059 178,полага|ахѫ
6797 388,недѫжъ|нъіѧ
16,і
2567,молѣахѫ
16,і
56,да
2211,понѣ
1104 86 62 10,вьск|рі|лі|н
1110,різъі
103,его
7419 6187,пріко|снѫтъ
58,сѧ
16,і
684,еліко
164,аште
3458 159,прікаса|хѫ
58,сѧ
603,емь
1356 44,съпасе|ні
6078,бъіваахѫ
16,і
2295,събърашѧ
58,сѧ
84,къ
322,немоу
1242,фарісеі
16,і
2125,едіні
75,отъ
5812,къніжънікъ
1915,прішедъше
75,отъ
337 160 158 106,іе|роу|сл|ма
16,і
991,відѣвъше
3581,едінъі
75,отъ
952,оученікъ
103,его
1229 119 106,нечі|ста|ма
2294,рѫкама
7910,сірѣчь
47,не
623 102 2179,оумь|ве|нама
2444 286,ѣдѫ|штѧ
2051,хлѣбъі
108 1807 178,за|зьрѣ|ахѫ
1242,фарісеі
67,бо
16,і
400,вьсі
895,іюдеі
164,аште
47,не
1230 242,оумъі|ѭтъ
1446,рѫкоу
39 177 85,тъ|рѫ|ште
47,не
3482,ѣдѧтъ
2012 85,дръжѧ|ште
6906,прѣдааніе
6694,старецъ
16,і
75,отъ
1238 246,коуп|лѧ
164,аште
47,не
52 267 37 2048,по|кѫ|п|лѭтъ
58,сѧ
47,не
3482,ѣдѧтъ
16,і
1457,іна
3264,мънога
332,сѫтъ
408,ѣже
4139,пріѧсѧ
3944,дръжаті
397 2114,крь|штеніѣ
170 3854 1648 45,сть|кль|ніца|мъ
16,і
422 65 762,чъ|ва|номъ
16,і
4496 871,котъ|ломъ
16,і
12 829 45,о|дро|мъ
52,по
864,томь
42,же
2493,въпрашаахѫ
16,і
1000,фарісѣі
16,і
6113,кьніжьніці
52,по
1271,чъто
47,не
1919,ходѧтъ
466,оученіці
387,твоі
52,по
4401 589,прѣдаа|нію
6694,старецъ
69,нъ
47,не
1035 102 2179,оумъ|ве|нама
2294,рѫкама
3482,ѣдѧтъ
722,хлѣбъ
275,онъ
42,же
475,отъвѣштавъ
121,рече
115,імъ
87,ѣко
803,добрѣ
5177,прорече
3818,ісаіѣ
12,о
450,васъ
5135,ліцемѣрі
243,ѣкоже
141,естъ
37 452,п|сно
496,сіі
1945,людіе
1225 1362,оустъ|намі
143,мѧ
422 2974,чъ|тѫтъ
17,а
3265,сръдьце
124,іхъ
3357,кромѣ
75 3130,отъ|стоітъ
75,отъ
228,мене
5248,въсоуе
42,же
422 2974,чъ|тѫтъ
143,мѧ
1224 85,оучѧ|ште
4260,оученіѣ
7960,заповѣдіі
270 60 73 1087,чл|вѣ|че|скъ
5753,оставьше
67,бо
1937,заповѣдь
3670,бжіѭ
1578 66,дръжі|те
430 237,прѣда|ніѣ
3420 384,члвч|ска
7612,кръштеніѣ
422 65 762,чъ|ва|номъ
16,і
170 3854 1648 45,сть|кль|ніца|мъ
16,і
1457,іна
2648 48,подобъ|на
3174,такова
3264,мънога
1195,творіте
16,і
1817,глаше
115,імъ
803,добрѣ
6581 1788,отъмета|ате
58,сѧ
1156,заповѣді
3276,бжіѧ
56,да
430 162,прѣда|ніе
581,ваше
1523 4913,съблю|дете
2302,мосі
67,бо
121,рече
5186,чьті
3445,отъца
437,своего
16,і
2531,матерь
554,своѭ
16,і
183,іже
664 193 760,зъло|сло|вітъ
3445,отъца
62,лі
2531,матерь
3009 3,съмръть|ѭ
56,да
2117,оумьретъ
139,въі
42,же
4462,глте
164,аште
848,речетъ
1121,члкъ
75 568,отъ|цоу
62,лі
2501,матері
51 21 65 10,ко|р|ва|н
235,еже
141,естъ
1496,даръ
16,і
235,еже
164,аште
75,отъ
228,мене
2129 200 6183,поль|зе|валъ
244,есі
16,і
13,к
547,томоу
47,не
2181 1788,оставлѣ|ате
103,его
2096,нічьсоже
933,сътворіті
1604,оцоу
1226,своемоу
62,лі
2501,матері
1338,своеі
5844 311,прѣстѫпа|ѭште
365,слово
1014,бжіе
4401 1888,прѣдаа|ніемь
3561,вашімъ
235,еже
430 195,прѣда|сте
16,і
2648 48,подобъ|на
3174,такова
3264,мънога
1195,творіте
16,і
1814,прізъвавъ
847,вьсь
825,народъ
766,глааше
115,імъ
3666,послоушаіте
228,мене
400,вьсі
16,і
4611 335,разоумѣва|іте
3791,нічьтоже
141,естъ
235,еже
75 1199 6842,отъ|вьнѣ|ѫдоу
3244,члвка
2220,въходѧ
53,во
105,нь
613,можетъ
4432 1324,осквръ|ніті
16,і
69,нъ
1613 5084,ісходѧ|штаа
145,із
427,него
117,та
332,сѫтъ
1897 277 5084,сквръ|нѧ|штаа
2101,члка
164,аште
610,къто
490,іматъ
1258,оуші
1762,слъішаті
56,да
2354,слъішітъ
16,і
247,егда
1048,вьніде
40,въ
404,домъ
75,отъ
1486,народа
2493,въпрашаахѫ
16,і
466,оученіці
103,его
12,о
6632,прітъчі
16,і
113,гла
115,імъ
245,тако
62,лі
16,і
139,въі
47 5089 71,не|разоумі|ві
807,есте
47,не
7908,разоумѣате
62,лі
87,ѣко
1358,вьсѣко
235,еже
145 4746,із|въноу
6692,въходітъ
40,въ
3244,члвка
47,не
613,можетъ
103,его
4432 1324,осквръ|ніті
87,ѣко
47,не
6692,въходітъ
120,емоу
40,въ
694 34 234,сръ|д|це
69,нъ
40,въ
4158,чрѣво
16,і
2209,сквозѣ
6691 541 101 69,аф|ед|ро|нъ
4445,ісходітъ
16 1186 31 7642,і|стрѣ|б|лѣѧ
841,въсѣ
6181,брашъна
766,глааше
42,же
87,ѣко
1613 2453,ісходѧ|штее
75,отъ
3244,члвка
82,то
1897 811,сквръ|нітъ
3244,члвка
145 3418 3 147,із|оутрь|ѭ|дѫ
67,бо
75,отъ
2499,срдца
538 1661,члв|чка
3838,помъішленіѣ
5241,ісходѧтъ
5388 4333,прѣлюбо|дѣаніѣ
1114 4333,любо|дѣаніѣ
2992 676,оубіі|ства
117 39 114,та|тъ|бъі
713 214,обі|дъі
6813 273,лѫкавъ|ство
2831,льсть
566 91 6673,стоу|до|дѣаніе
1670,око
1452 3718,лѫка|въно
5848 3333,власфі|міѣ
3820 44,гръдъі|ні
3102 11,безоумь|е
225,вьсѣ
80,сі
1276,зъла
145 3973,із|ѫтрь
5241,ісходѧтъ
16,і
7794,скврънѧтъ
3244,члвка
16,і
3060,отътѫдоу
1122,въставъ
260,іде
40,въ
3982,прѣдѣлъі
4065 111 290,ту|рь|скъі
16,і
7189 290,сідонь|скъі
16,і
40,въ
404,домъ
1737,въшедъ
47,не
1214,хотѣаше
56,да
142,бі
16,і
610,къто
406 122,чоу|лъ
16,і
47,не
334,може
3598 59,оутаі|ті
58,сѧ
7445,слъішавъші
67,бо
686,жена
12,о
443,немь
3284,еѧже
2279,дъшті
312 72,імѣ|ше
648,дхъ
7207,нечістъ
747 107,прішедъ|ші
3793,пріпаде
84,къ
1768,ногама
103,его
686,жена
42,же
104,бѣ
2727 4745,пога|нъіні
2269 101 20 495 13 99 126 4745,су|ро|ф|оні|к|іс|са|нъіні
6293,родомь
16,і
1718,молѣаше
16,і
56,да
983 621,іжде|нетъ
858,бѣсъ
145,із
2650 83,дъште|ре
24,ѧ
259,ісъ
42,же
121,рече
445,еі
4252,остані
56,да
2655,пръвѣе
5038,насъітѧтъ
58,сѧ
1295,чѧда
480,нѣстъ
67,бо
577,добро
180 974,от|ѧті
2042,хлѣба
4910,чѧдомъ
16,і
8035,псомъ
7318,поврѣшті
834,она
42,же
475 107,отъвѣштавъ|ші
121,рече
120,емоу
445,еі
223,гі
1377,ібо
16,і
6127,псі
715,подъ
938 212 611 3,тра|пе|зо|ѭ
3482,ѣдѧтъ
75,отъ
6321 171 367,кроу|пі|цъ
499 1087,дѣте|скъ
16,і
121,рече
445,еі
108,за
365,слово
76,се
734,іді
709,ізіде
858,бѣсъ
145,із
2650 83,дъште|ре
1352,твоеѧ
16,і
383 107,шедъ|ші
6875,домові
916,обрѣте
5574,отроковіцѫ
6217,лежѧштѫ
48,на
4360,одрѣ
16,і
858,бѣсъ
1490 280,ішедъ|шъ
16,і
324,пакъі
1490,ішедъ
259,ісъ
75,отъ
4442,прѣдѣлъ
4065 93 1087,ту|ръ|скъ
16,і
2269 966 1087,су|донь|скъ
339,пріде
48,на
1270,море
805 1240,галіле|іско
1695,междоу
3982,прѣдѣлъі
6681 2129 290,дека|поль|скъі
16,і
3721,прівѣсѧ
84,къ
322,немоу
1857 299,глоу|ха
423 196 6670,гѫ|гъ|ніва
16,і
2567,молѣахѫ
16,і
56,да
1508 39,възложі|тъ
48,на
105,нь
945,рѫкѫ
16,і
52 2532,по|емъі
16,і
359,едінъ
75,отъ
1486,народа
2586,въложі
506 229,пръ|стъі
505,своѧ
40,въ
1258,оуші
103,его
16,і
2460 2800,плі|нѫвъ
1274,коснѫ
16,і
40,въ
2593,ѧзкъ
16,і
7253,възърѣвъ
48,на
1922,нбо
5714 148,въздъх|нѫ
16,і
113,гла
120,емоу
3725 416 117,еф|фа|та
235,еже
141,естъ
175 5498,раз|връзі
58,сѧ
16,і
1060,абье
175 330 195,раз|врѣ|сте
58,сѧ
262 299,слоу|ха
103,его
16,і
3672,раздрѣші
58,сѧ
30 108,ѫ|за
1289 98,ѧз|ка
103,его
16,і
1817,глаше
2711,чісто
16,і
1421,запрѣті
115,імъ
56,да
1567,нікомоуже
47,не
215 459,повѣ|дѧтъ
4494,елікоже
115,імъ
39,тъ
1995 149,заповѣда|аше
495,оні
458,паче
3393,ізліха
7197,проповѣдаахѫ
16,і
110 3393,прѣ|ізліха
2656,дівлѣахѫ
58,сѧ
557,глѭште
803,добрѣ
347,вьсе
881,творітъ
6070 24,глоухъі|ѧ
881,творітъ
1762,слъішаті
16,і
97 4126,нѣ|мъіѧ
1184,глаті
40,въ
184,тъі
417,дьні
324,пакъі
5931,мъногоу
1425,сѫштоу
1949,народоу
16,і
47,не
418 712,імѫ|штемъ
1120,чесо
1152,ѣсті
1814,прізъвавъ
1057,оученікъі
505,своѧ
259,ісъ
113,гла
115,імъ
90 122,мі|лъ
90,мі
141,естъ
307 91,наро|до
132,сь
87,ѣко
1058,юже
465,трі
417,дьні
5404 459,прісѣ|дѧтъ
344,мьнѣ
16,і
47,не
831,імѫтъ
1120,чесо
1152,ѣсті
16,і
164,аште
3786,отъпоуштѫ
24,ѧ
47,не
2462 100,ѣдъ|шѧ
40,въ
2736,домъі
505,своѧ
7608 242,ослабѣ|ѭтъ
48,на
704,пѫті
1957,дроузіі
67,бо
124,іхъ
2357,іздалече
332,сѫтъ
2839 62,прішъ|лі
16,і
1753,отъвѣшташѧ
120,емоу
466,оученіці
103,его
1730,отъкѫдоу
6582,сьѧ
613,можетъ
610,къто
3101,съде
4535,насъітіті
722,хлѣбъ
48,на
1374,поустъіні
16,і
995,въпросі
24,ѧ
1726,коліко
919,імате
722,хлѣбъ
495,оні
42,же
391,рѣшѧ
2208,седмь
16,і
371,повелѣ
1949,народоу
5115 151,възле|шті
48,на
612,земі
16,і
1539,пріемъ
2208,седмь
346,тѫ
722,хлѣбъ
1369,хвалѫ
3757,въздавъ
4218,прѣломі
16,і
3802,даѣше
806,оученікомъ
609,своімъ
56,да
320 1128 242,прѣдъ|лага|ѭтъ
16,і
2439,положішѧ
320,прѣдъ
1769,народомъ
16,і
3254,імѣахѫ
16,і
240 142 367,ръі|бі|цъ
897,мало
16,і
184,тъі
4129 40,благослові|въ
121,рече
5413 66,прѣдъложі|те
16,і
184,тъі
5713,ѣсѧ
42,же
16,і
3784,насъітішѧ
58,сѧ
16,і
5781,вьзѧсѧ
6179,ізбъітъкъі
3415,оукроухъ
2208,седмь
6168 6983,кошъ|ніцъ
104,бѣ
42,же
7903,ѣдъшііхъ
87,ѣко
3817,четъірі
6982,тъісѫштѧ
16,і
988,отъпоусті
24,ѧ
16,і
504,абіе
5712,вълѣзъ
40,въ
6583,корабъ
55,съ
1057,оученікъі
926,своімі
339,пріде
40,въ
2131,странъі
1381 106 211 117 69 290,далъ|ма|ноу|та|нъ|скъі
16,і
2551,ізідѫ
1000,фарісѣі
16,і
3310,начѧсѧ
2413 59,сътѧза|ті
58,сѧ
55,съ
596,німь
6716,іскѫште
75,отъ
427,него
1562,знаменіѣ
55,съ
3654,небсе
2030 7470,іскѫ|шаѭште
16,і
16,і
5714 2800,въздъх|нѫвъ
4142,дхомъ
609,своімъ
113,гла
1271,чъто
839,родъ
132,сь
1562,знаменіѣ
2706,іштетъ
1082,амінь
224,глѭ
208,вамъ
164,аште
308,дастъ
58,сѧ
2723,родоу
905,семоу
1512,знаменіе
16,і
2578,оставь
24,ѧ
2300,вьлѣзъ
324,пакъі
40,въ
1734,корабь
260,іде
48,на
275,онъ
1527,полъ
16,і
7315,забъішѧ
3162,вьзѧті
2051,хлѣбъі
16,і
1898,развѣ
814,едіного
2042,хлѣба
47,не
3254,імѣахѫ
55,съ
1202,собоѭ
40,въ
6883,кораблі
16,і
4433,прѣштааше
115,імъ
351,глѧ
1178,відіте
2553,блюдѣте
58,сѧ
75,отъ
4998,кваса
818 454,фарісѣ|іска
16,і
75,отъ
4998,кваса
4164 692,іро|дова
16,і
1602 178,помъішлѣ|ахѫ
975,дроугъ
84,къ
1554,дроугоу
557,глѭште
87,ѣко
722,хлѣбъ
47,не
986,імамъ
16,і
2393,разоумѣвъ
259,ісъ
113,гла
115,імъ
269,что
993 57 1788,помъіш|ла|ате
87,ѣко
722,хлѣбъ
47,не
919,імате
47,не
7,ю
62,лі
406 352,чоу|ете
44,ні
2976,разоумѣете
721,еште
7911 70,окамене|но
62,лі
919,імате
2368,срдце
581,ваше
438,очі
3669,імѫште
47,не
1178,відіте
16,і
1258,оуші
3669,імѫште
47,не
2657,слъішіте
16,і
47,не
52 3279,по|мьніте
62,лі
247,егда
885,пѧть
722,хлѣбъ
4218 63,прѣломі|хъ
61,вь
885,пѧть
5524,тъісѫшть
16,і
1726,коліко
6168,кошъ
3415,оукроухъ
6848,пріѧсте
1292,глашѧ
120,емоу
821,дъва
48,на
687,десѧте
16,і
247,егда
2208,седмь
40,въ
3817,четъірі
6982,тъісѫштѧ
1726,коліко
6168 6983,кошъ|ніцъ
797 6668,ісплъ|неніѣ
3415,оукроухъ
6169,вьзѧсте
495,оні
42,же
391,рѣшѧ
2208,седмь
16,і
766,глааше
115,імъ
281,како
47,не
393 195,разоумѣ|сте
16,і
339,пріде
40,въ
7395 479,відъса|ідѫ
16,і
3721,прівѣсѧ
84,къ
322,немоу
6648,слѣпа
16,і
2567,молѣахѫ
16,і
56,да
16,і
51 2540,ко|снетъ
16,і
288,емъ
108,за
945,рѫкѫ
6648 173,слѣпа|аго
2934,ізведе
16,і
5892,вьнъ
145,із
400,вьсі
16,і
7993,плінѫ
48,на
438,очі
103,его
16,і
1508,възложі
711,рѫцѣ
48,на
105,нь
2557,въпрашааше
16,і
164,аште
1271,чъто
1437,відітъ
16,і
3673,вьзьрѣвъ
766,глааше
199 886,зь|рѭ
3642,чловѣкъі
87,ѣко
1305,дрѣво
2001,віждѫ
398 286,ходѧ|штѧ
52,по
864,томь
42,же
324,пакъі
1508,възложі
711,рѫцѣ
48,на
438,очі
103,его
16,і
213,сътворі
16,і
4408 1349,прозь|рѣті
16,і
38 166,оу|творі
58,сѧ
16,і
2616,оузьрѣ
531,вьсѧ
3491,свѣтъло
16,і
375,посъла
16,і
40,въ
404,домъ
103,его
351,глѧ
44,ні
61,вь
1111,весь
4770,вьніді
44,ні
4088,повѣждъ
1567,нікомоуже
61,вь
400,вьсі
709,ізіде
42,же
259,ісъ
16,і
466,оученіці
103,его
40,въ
400,вьсі
6167,кесаріѧ
1479 52 139,філі|по|въі
16,і
48,на
704,пѫті
2557,въпрашааше
1057,оученікъі
505,своѧ
351,глѧ
115,імъ
1254,кого
143,мѧ
1844,глѭтъ
5402,члвці
405,бъіті
495,оні
42,же
1753,отъвѣшташѧ
1025,ові
1245,іоана
6439,крстітелѣ
16,і
625,іні
4450,іліѭ
17,а
1957,дроузіі
814,едіного
75,отъ
3329,пркъ
16,і
39,тъ
113,гла
115,імъ
139,въі
42,же
1254,кого
143,мѧ
4462,глте
405,бъіті
475,отъвѣштавъ
42,же
700,петръ
113,гла
120,емоу
184,тъі
244,есі
63,хъ
16,і
1421,запрѣті
115,імъ
56,да
1567,нікомоуже
47,не
1844,глѭтъ
12,о
624,немъ
16,і
1037,начѧтъ
3278,оучіті
24,ѧ
87,ѣко
1953,подобаатъ
2019,сноу
3420 3029,члвч|скоумоу
1911,мъного
3873,пострадаті
16,і
7902,іскоушеноу
405,бъіті
75,отъ
6694,старецъ
16,і
17 93 9 4677,а|ръ|х|іереі
16,і
5812,къніжънікъ
16,і
6296 211,оубье|ноу
405,бъіті
16,і
3231,треті
662,день
1104 111 3960,вьск|рь|снѫті
16,і
47,не
3930,обіноуѧ
58,сѧ
365,слово
1605,глаголааше
16,і
1539,пріемъ
16,і
700,петръ
1037,начѧтъ
110 2849,прѣ|тіті
120,емоу
275,онъ
42,же
5056,обраштъ
58,сѧ
16,і
2565,възьрѣвъ
48,на
1057,оученікъі
505,своѧ
1421,запрѣті
2583,петрові
351,глѧ
734,іді
108,за
1904,мъноѭ
1549 70,сото|но
87,ѣко
47,не
2312 107,мъіслі|ші
33,ѣ
332,сѫтъ
31 4520 17,б|жѣ|а
69,нъ
408,ѣже
332,сѫтъ
1275 3327,чловѣчь|скаа
16,і
1814,прізъвавъ
2212,народъі
55,съ
1057,оученікъі
926,своімі
121,рече
115,імъ
183,іже
1215,хоштетъ
52,по
344,мьнѣ
742,іті
56,да
5202,отъвръжетъ
58,сѧ
868,себе
16,і
5271,вьзьметъ
4062,крстъ
372,своі
16,і
1395,грѧдетъ
52,по
344,мьнѣ
183,іже
67,бо
164,аште
1215,хоштетъ
776,дшѫ
554,своѭ
4841,спсті
1396,погоубітъ
3,ѭ
183,іже
67,бо
164,аште
1396,погоубітъ
776,дшѫ
554,своѭ
228,мене
291,раді
16,і
7377 6130,евн|гліѣ
39,тъ
5536,спстъ
3,ѭ
98 17,ка|а
67,бо
6614,польза
141,естъ
3302,члкоу
164,аште
79 1733,прі|обрѧштетъ
1111,весь
570,міръ
16,і
7311 2026,отъште|тітъ
776,дшѫ
554,своѭ
269,что
67,бо
308,дастъ
1451,члвкъ
3002 148,ізмѣ|нѫ
48,на
2695,дші
1338,своеі
183,іже
67,бо
164,аште
4742,постъідітъ
58,сѧ
228,мене
16,і
1056,моіхъ
1774,словесъ
40,въ
4741,родѣ
857,семь
5388 92 115,прѣлюбо|дѣ|імъ
16,і
1621 5353,грѣшъ|нѣемь
16,і
326,снъ
3420 1087,члвч|скъ
4742,постъідітъ
58,сѧ
103,его
247,егда
670,прідетъ
40,въ
2009,славѣ
1049,отца
437,своего
55,съ
4340,англъі
6067,стъіімі
1082,амінь
224,глѭ
208,вамъ
87,ѣко
332,сѫтъ
2125,едіні
75,отъ
3101,съде
4740,стоѧштііхъ
183,іже
47,не
831,імѫтъ
4533,въкоусіті
1847,съмръті
2170,дондеже
1760,відѧтъ
989 32 71 11,цср|т|ві|е
1014,бжіе
1915 11,прішедъше|е
61,вь
2102,сілѣ
16,і
52,по
6679,шесті
1171,денъ
2643,поѧтъ
259,ісъ
1875,петра
16,і
2559,іѣкова
16,і
1245,іоана
16,і
258 663,вьз|веде
24,ѧ
48,на
1543,горѫ
6760,въісокѫ
3581,едінъі
16,і
110 5160,прѣ|образі
58,сѧ
320,прѣдъ
865,німі
16,і
639,бъішѧ
1110,різъі
103,его
135 286 286,ль|штѧ|штѧ
58,сѧ
7593,бѣлъі
647,зѣло
87,ѣко
6413,снѣгъ
33 992,ѣ|цѣхъ
47,не
334,може
3083 20 445,гна|ф|еі
48,на
612,земі
245,тако
3819 5758,оубѣ|літі
16,і
1006,ѣві
58,сѧ
115,імъ
2449,іліѣ
55,съ
2864 288,мосе|емъ
16,і
4331,бѣашете
202 420 130,глаго|лѭ|шта
55,съ
3337 953,ісу|сомъ
16,і
475,отъвѣштавъ
700,петръ
113,гла
1267,ісві
7266,равьві
577,добро
141,естъ
379,намъ
3101,съде
405,бъіті
16,і
1874,сътворімъ
465,трі
227 625 24,ск|іні|ѧ
282,тебѣ
1755,едінѫ
16,і
6677,мосеові
1755,едінѫ
16,і
5966,іліі
1755,едінѫ
47,не
2165,вѣдѣаше
67,бо
269,что
4176,глтъ
79 6577 44,прі|страшъ|ні
67,бо
693,бѣахѫ
16,і
271,бъістъ
42,же
3826,облакъ
5400 4551,осѣ|нѣѧ
24,ѧ
16,і
339,пріде
934,гласъ
145,із
7308,облака
132,сь
141,естъ
326,снъ
251,моі
3478 7128,вьзлюб|ленъі
3666,послоушаіте
103,его
16,і
6600,вънезаапѫ
901 77 249,вьзь|рѣ|въше
2953,нікогоже
47,не
1055,відѣшѧ
1952,тъкъмо
69,нъ
296,іса
814,едіного
55,съ
1202,собоѭ
2582 712,съходѧ|штемъ
42,же
115,імъ
55,съ
1590,горъі
1421,запрѣті
115,імъ
56,да
1567,нікомоуже
47,не
215 459,повѣ|дѧтъ
408,ѣже
1055,відѣшѧ
1453,тъкмо
247,егда
326,снъ
3248 16,члвчскъі|і
4330,въскръснетъ
145,із
1941,мрътвъіхъ
16,і
5424 100,оудръжа|шѧ
365,слово
61,вь
357,себѣ
2413 311,сътѧза|ѭште
58,сѧ
269,что
141,естъ
235,еже
145,із
1941,мрътвъіхъ
5340,въскръснѫті
16,і
2493,въпрашаахѫ
16,і
557,глѭште
243,ѣкоже
1844,глѭтъ
2237,къніжьніці
87,ѣко
5966,іліі
1953,подобаатъ
444,прѣжде
1200,пріті
275,онъ
42,же
475,отъвѣштавъ
121,рече
115,імъ
2449,іліѣ
181,оубо
747,прішедъ
444,прѣжде
2171 1834,оустро|ітъ
225,вьсѣ
16,і
281,како
141,естъ
1900,пісано
12,о
2807,снѣ
1275 2057 603,чловѣчь|сцѣ|емь
56,да
1911,мъного
1679 4890,постра|ждетъ
16,і
3722 1569,оунічь|жѧтъ
16,і
69,нъ
224,глѭ
208,вамъ
87,ѣко
2449,іліѣ
339,пріде
16,і
1335,сътворішѧ
120,емоу
684,еліко
542 100,хотѣ|шѧ
243,ѣкоже
141,естъ
1900,пісано
12,о
443,немь
16,і
747,прішедъ
84,къ
806,оученікомъ
197,відѣ
825,народъ
2120,мъногъ
12,о
402,ніхъ
16,і
7962,къніжьнікъі
2413 2622,сътѧза|ѭштѧ
58,сѧ
55,съ
865,німі
16,і
1060,абье
847,вьсь
825,народъ
991,відѣвъше
16,і
1069 146,оужа|сѫ
58,сѧ
16,і
79 86 390 85,прі|рі|штѫ|ште
2468 178,цѣлова|ахѫ
16,і
16,і
995,въпросі
2092 894,къніжъ|нікъі
1271,чъто
2413 1788,сътѧза|ате
58,сѧ
61,вь
357,себѣ
16,і
475,отъвѣштавъ
359,едінъ
75,отъ
1486,народа
121,рече
1123,оучітелю
79 60 55,прі|вѣ|съ
326,снъ
251,моі
84,къ
282,тебѣ
418 515,імѫ|штъ
648,дхъ
1072,нѣмъ
16,і
183,іже
164,аште
3323,коліжъдо
1115,іметъ
16,і
175 142 6033,раз|бі|ваатъ
16,і
16,і
6576,пѣнъі
172 151 39,тѣ|шті|тъ
16,і
6575 946,скрьжь|штетъ
5036,зѫбъі
926,своімі
16,і
2260 278 97 451,оцѣ|пѣ|нѣ|атъ
16,і
710,рѣхъ
806,оученікомъ
1266,твоімъ
56,да
3959,іжденѫтъ
16,і
16,і
47,не
4739,възмогѫ
275,онъ
42,же
475,отъвѣштавъ
120,емоу
113,гла
12,о
5259,роде
4793 105,невѣръ|нь
2629,доколѣ
40,въ
450,васъ
1119,бѫдѫ
2629,доколѣ
7999,тръплѭ
139,въі
3416,прінесѣте
16,і
84,къ
1963,мънѣ
16,і
5118,прінѣсѧ
16,і
84,къ
322,немоу
16,і
555,відѣвъ
16,і
648,дхъ
504,абіе
6574,сътрѧсе
16,і
16,і
1164,падъ
48,на
612,земі
65 2336,ва|лѣаше
58,сѧ
6576,пѣнъі
172 286,тѣ|штѧ
16,і
995,въпросі
259,ісъ
1049,отца
103,его
1726,коліко
1482,лѣтъ
141,естъ
7187 3473,одъ|неліже
76,се
271,бъістъ
120,емоу
275,онъ
42,же
121,рече
145,із
683 5927,отро|чінъі
16,і
415 4532,мъно|жіцеѭ
16,і
40,въ
767,огнь
1700,въвръже
16,і
40,въ
1518,водѫ
56,да
16,і
142,бі
788 122,погоубі|лъ
69,нъ
164,аште
269,что
1790,можеші
3538,помозі
379,намъ
409 440 6878,міло|ср|довавъ
12,о
595,насъ
99,іс
42,же
121,рече
120,емоу
235,еже
164,аште
1790,можеші
2482,вѣроваті
225,вьсѣ
4789 48,възможъ|на
500 4198,вѣроу|ѭштоумоу
16,і
504,абіе
4760,възъпівъ
2987,отецъ
7420,отрочѧте
55,съ
2815,слъзамі
766,глааше
2969,вѣроуѭ
223,гі
3538,помозі
1600,моемоу
2355 5766,невѣрь|ствію
555,відѣвъ
42,же
259,ісъ
87,ѣко
55 86 946,съ|рі|штетъ
58,сѧ
825,народъ
1421,запрѣті
4269,дхоу
7899,нечістоумоу
351,глѧ
120,емоу
5669,нѣмъі
16,і
6070,глоухъі
1846,дше
232,азъ
59,ті
102 420,ве|лѭ
3608,ізіті
145,із
427,него
16,і
13,к
547,томоу
47,не
4770,вьніді
61,вь
105,нь
16,і
4760,възъпівъ
16,і
1911,мъного
3238 222 40,прѫ|жа|въ
58,сѧ
709,ізіде
16,і
271,бъістъ
87,ѣко
4602,мрътвъ
87,ѣко
1738,мънозі
876,глаахѫ
87,ѣко
3186,оумьрѣтъ
99,іс
42,же
288,емъ
16,і
108,за
945,рѫкѫ
6573,въздвіже
16,і
369,въста
