155 326 30,<wb>вьс|кѫ|ѫ
288,<wb>тъі
1721 116,<wb>повѣда|ші
12693 4792,<wb>оправьда|нъѣ
556,<wb>моѣ
947 5336,<wb>пріем|леші
4022,<wb>завѣтъ
329,<wb>моі
3460,<wb>оустъі
7993,<wb>твоімі
288,<wb>тъі
71,<wb>же
6990,<wb>възненавідѣ
15503,<wb>наказанье
39,<wb>і
237 852,<wb>въі|връже
1020,<wb>словеса
556,<wb>моѣ
155 6195,<wb>вьс|пѧтъ
2655,<wb>ѣште
7694,<wb>відѣаше
15714,<wb>татъ
9812,<wb>течааше
75,<wb>съ
528,<wb>німъ
39,<wb>і
75,<wb>съ
6263,<wb>прѣлюбодѣі
1408 97 11,<wb>оучѧ|стъ|е
357,<wb>свое
12233,<wb>полагааше
1106,<wb>оуста
552,<wb>твоѣ
9967 110,<wb>оумьножі|шѧ
15037,<wb>зълобѫ
39,<wb>і
1765,<wb>ѧзъікъ
462,<wb>твоі
2435 104 6843,<wb>съп|лѣ|тааше
1374 4057,<wb>лъ|штеньѣ
1041,<wb>сѣдѧ
68,<wb>на
2488,<wb>братра
524,<wb>своего
9829 6843,<wb>клеве|тааше
39,<wb>і
68,<wb>на
732,<wb>сна
10658,<wb>мре
1276,<wb>своеѧ
12233,<wb>полагааше
9703 6020,<wb>сканъ|дѣлъ
159,<wb>сі
313,<wb>есі
5606,<wb>створілъ
47 11612 266 1673,<wb>о|млъ|ча|ахъ
1665 461 91 103,<wb>вьзне|пъ|ште|ва
12257,<wb>безаконье
99,<wb>ѣко
1387,<wb>бѫдѫ
356,<wb>тебѣ
5223,<wb>подобенъ
12231,<wb>облічѫ
374,<wb>тѧ
39,<wb>і
11089,<wb>поставлѭ
396,<wb>прѣдъ
3118,<wb>ліцемъ
1454,<wb>твоімъ
1806,<wb>грѣхъі
1164,<wb>твоѧ
6352,<wb>разоумѣіте
71,<wb>же
159,<wb>сі
2736 103 1854,<wb>забъі|ва|ѭштеі
422,<wb>ба
736,<wb>еда
12381,<wb>когъда
11655 1990,<wb>похъі|тітъ
39,<wb>і
62,<wb>не
362,<wb>бѫдетъ
12382 509,<wb>ізбавлѣ|ѧі
8488,<wb>жрътва
631 153 1027,<wb>хва|ль|наа
2846,<wb>прославітъ
226,<wb>мѧ
39,<wb>і
390,<wb>тоу
5450,<wb>пѫтъ
2523,<wb>імъже
10683,<wb>ѣвлѭ
144,<wb>емоу
637 2789,<wb>сп|нъе
346,<wb>мое
56,<wb>въ
4539,<wb>концъ
2910,<wb>псалмъ
4133,<wb>дадовъ
56 10 211,<wb>въ|н|гда
416,<wb>пріде
150,<wb>къ
398,<wb>немоу
5136 98,<wb>ната|нъ
3592,<wb>пркъ
317,<wb>егда
1205,<wb>вьніде
150,<wb>къ
220 101 170 146 16,<wb>ве|ръ|са|ве|і
45,<wb>н
1797,<wb>помілоуі
226,<wb>мѧ
772,<wb>бже
67,<wb>по
6956,<wb>веліцѣі
1151,<wb>мілості
1856,<wb>твоеі
39,<wb>і
67,<wb>по
9347,<wb>многъіімъ
5174 94 55,<wb>штедро|та|мъ
1454,<wb>твоімъ
8605,<wb>оцѣсті
12608,<wb>безаконньѣ
556,<wb>моѣ
4857,<wb>наіпаче
47 1912,<wb>о|мъіі
226,<wb>мѧ
84,<wb>отъ
9521,<wb>безаконеньѣ
563,<wb>моего
39,<wb>і
84,<wb>отъ
3178,<wb>грѣха
563,<wb>моего
3890,<wb>очісті
226,<wb>мѧ
99,<wb>ѣко
12364,<wb>безаконнье
346,<wb>мое
290,<wb>азъ
3461,<wb>знаѭ
39,<wb>і
1772,<wb>грѣхъ
329,<wb>моі
396,<wb>прѣдъ
1558,<wb>мноѭ
161,<wb>естъ
2244,<wb>въінѫ
356,<wb>тебѣ
2293,<wb>едіномоу
4783,<wb>съгрѣшіхъ
39,<wb>і
8408,<wb>зълое
396,<wb>прѣдъ
1238,<wb>тобоѭ
1711 76,<wb>створі|хъ
99,<wb>ѣко
105,<wb>да
4189 2746,<wb>оправь|діші
70,<wb>сѧ
56,<wb>въ
1159,<wb>словесе
865,<wb>твоіхъ
39,<wb>і
9239 3809,<wb>прѣпь|ріші
2309 6986,<wb>въне|гъда
1171 943,<wb>осѫ|діті
70,<wb>сѧ
121,<wb>се
112,<wb>бо
56,<wb>въ
2465 6030,<wb>безаконе|ньі
5157,<wb>зачѧтъ
568,<wb>есмъ
39,<wb>і
56,<wb>въ
5737,<wb>грѣсѣхъ
790,<wb>роді
226,<wb>мѧ
1474,<wb>маті
556,<wb>моѣ
121,<wb>се
112,<wb>бо
5704,<wb>рѣснотѫ
5719,<wb>възлюбілъ
313,<wb>есі
417 87 214 1027,<wb>без|вѣ|сть|наа
39,<wb>і
9760,<wb>таінаа
12521 97,<wb>прѣмѫдро|стъ
1071,<wb>твоѭ
1173 137,<wb>ѣві|лъ
195,<wb>мі
313,<wb>есі
3314 117 10893,<wb>ок|ро|піші
226,<wb>мѧ
47 1162 4829,<wb>о|соф|омь
531 474,<wb>очі|штѫ
70,<wb>сѧ
6334 608,<wb>омъі|еші
226,<wb>мѧ
580,<wb>паче
3618 212,<wb>снѣ|га
2631 500,<wb>оубѣ|лѭ
70,<wb>сѧ
8404,<wb>слоухоу
1787,<wb>моемоу
5790,<wb>дасі
6948,<wb>радостъ
39,<wb>і
12242,<wb>веселье
4290,<wb>въздрадоуѭтъ
70,<wb>сѧ
3145,<wb>кості
10883,<wb>съмѣренъіѧ
5254,<wb>отъвраті
822,<wb>ліце
347,<wb>твое
84,<wb>отъ
1772,<wb>грѣхъ
1216,<wb>моіхъ
39,<wb>і
264,<wb>вьсѣ
12608,<wb>безаконньѣ
556,<wb>моѣ
8605,<wb>оцѣсті
2643,<wb>срдце
3071,<wb>чісто
3224 1672,<wb>съзі|жді
56,<wb>въ
588,<wb>мнѣ
772,<wb>бже
39,<wb>і
768,<wb>дхъ
1143,<wb>правъ
13517,<wb>обнові
56,<wb>въ
8013,<wb>ѫтробѣ
1859,<wb>моеі
62,<wb>не
9535,<wb>отъвръзі
364,<wb>мене
84,<wb>отъ
10320,<wb>ліцѣ
697,<wb>твоего
39,<wb>і
2042,<wb>дха
6739,<wb>стаго
697,<wb>твоего
62,<wb>не
9228,<wb>отъімі
84,<wb>отъ
4315,<wb>мне
8644,<wb>въздаждь
195,<wb>мі
6948,<wb>радостъ
637 118,<wb>сп|нѣ
697,<wb>твоего
39,<wb>і
2864,<wb>дхмъ
13440 1448,<wb>владъічъ|немъ
3130,<wb>оутвръді
226,<wb>мѧ
8004,<wb>наоучѫ
2262 471,<wb>безакон|нъіѧ
9213,<wb>пѫтемъ
1454,<wb>твоімъ
39,<wb>і
10474,<wb>нечьстівіі
150,<wb>къ
356,<wb>тебѣ
4633,<wb>обратѧтъ
70,<wb>сѧ
1101,<wb>ізбаві
226,<wb>мѧ
84,<wb>отъ
4459,<wb>кръві
772,<wb>бже
772,<wb>бже
637 118,<wb>сп|нѣ
563,<wb>моего
7486,<wb>въздрадоуетъ
70,<wb>сѧ
1765,<wb>ѧзъікъ
329,<wb>моі
6452,<wb>правъдѣ
1856,<wb>твоеі
300,<wb>гі
1409 118,<wb>оустъ|нѣ
329,<wb>моі
13425 608,<wb>отвръз|еші
39,<wb>і
1106,<wb>оуста
556,<wb>моѣ
9706,<wb>възвѣстѧтъ
1643,<wb>хвалѫ
64 2499,<wb>т|вѫѭ
99,<wb>ѣко
201,<wb>аште
453,<wb>бі
6953 137,<wb>вьсхотѣ|лъ
9813,<wb>жрътвѣ
1598,<wb>далъ
5599,<wb>бімъ
222,<wb>оубо
10890 13300,<wb>вьсесъжага|емъіхъ
71,<wb>же
62,<wb>не
2511 7376,<wb>благово|ліші
8488,<wb>жрътва
710,<wb>боу
768,<wb>дхъ
1444 2018,<wb>съкроу|шенъ
2780,<wb>срдца
7401 102,<wb>съкроуше|на
39,<wb>і
12247,<wb>съмѣрена
443,<wb>бъ
62,<wb>не
73 683 1308,<wb>оу|чъ|жітъ
8544 124,<wb>оубла|жі
300,<wb>гі
10415 4503,<wb>благоволе|ньемъ
1454,<wb>твоімъ
4659,<wb>сіона
39,<wb>і
105,<wb>да
10001,<wb>съзіждѫтъ
70,<wb>сѧ
2423 139,<wb>стѣ|нъі
39 204 344,<wb>і|імъ|скъі
916,<wb>тогда
2511 7376,<wb>благово|ліші
3335,<wb>жрътвѫ
3506,<wb>правьдѫ
3447 6774,<wb>възно|шеньѣ
960 8057 8902,<wb>въсе|съжага|емаа
176 6986,<wb>то|гъда
160 93 1226,<wb>въз|ло|жетъ
68,<wb>на
4252 511,<wb>ол|тръ
462,<wb>твоі
11409 532,<wb>тель|цѧ
2538,<wb>слав
56,<wb>въ
4539,<wb>концъ
9959,<wb>разоумоу
105 11136,<wb>да|довоу
317,<wb>егда
416,<wb>пріде
1498 138,<wb>доі|къ
499 13564 98,<wb>доу|мѣа|нъ
39,<wb>і
2024,<wb>възвѣсті
8850 228,<wb>саоу|лоу
39,<wb>і
141,<wb>рече
144,<wb>емоу
416,<wb>пріде
6728,<wb>дадъ
56,<wb>въ
729,<wb>домъ
1757 206 132 2640,<wb>аві|ме|ле|ховъ
45,<wb>н
77,<wb>а
1583,<wb>чъто
70,<wb>сѧ
631 7376,<wb>хва|ліші
240,<wb>во
870 142,<wb>зъло|бо
3246 139,<wb>сіль|нъі
11307,<wb>безаконнъе
13380,<wb>въсъ
2121,<wb>денъ
9268,<wb>неправьдѫ
13046,<wb>оумъіслі
1765,<wb>ѧзъікъ
462,<wb>твоі
99,<wb>ѣко
15034 2153,<wb>брі|тва
12410 8793,<wb>ізошт|рена
2431,<wb>сътворілъ
313,<wb>есі
639 97,<wb>ле|стъ
5719,<wb>възлюбілъ
313,<wb>есі
15037,<wb>зълобѫ
580,<wb>паче
12348,<wb>благостъінѧ
6505,<wb>неправъдѫ
1487,<wb>неже
5890,<wb>глті
3506,<wb>правьдѫ
5719,<wb>възлюбілъ
313,<wb>есі
3337,<wb>въсѧ
2539,<wb>глъі
1182 433 471,<wb>пото|пь|нъіѧ
2887,<wb>ѧзъікъі
3067 180 16,<wb>льсті|вь|і
387,<wb>сего
368,<wb>раді
443,<wb>бъ
4864 43,<wb>раздроуші|тъ
374,<wb>тѧ
156,<wb>до
6981,<wb>конъца
5027 6181,<wb>въстръ|гнетъ
374,<wb>тѧ
39,<wb>і
7373 910,<wb>прѣсе|літъ
374,<wb>тѧ
84,<wb>отъ
2990,<wb>села
697,<wb>твоего
39,<wb>і
2390 98,<wb>коре|нъ
462,<wb>твоі
84,<wb>отъ
1485,<wb>землѧ
12594,<wb>жівѫштіхъ
4546,<wb>діѣпсал
12442,<wb>оузърѧтъ
8695,<wb>праведьніі
39,<wb>і
8861,<wb>оубоѧтъ
70,<wb>сѧ
39,<wb>і
47,<wb>о
1107,<wb>немъ
155 181 304,<wb>вьс|мѣ|ѭтъ
70,<wb>сѧ
39,<wb>і
2159,<wb>рекѫтъ
121,<wb>се
15633,<wb>чвкъ
227,<wb>іже
62,<wb>не
761,<wb>положі
422,<wb>ба
3817 875,<wb>помоштъ|ніка
436,<wb>себѣ
208,<wb>нъ
1754,<wb>оупъва
68,<wb>на
2588,<wb>множьство
12585,<wb>богатъства
524,<wb>своего
39,<wb>і
12300,<wb>вьзможе
7338 3619,<wb>соуе|тоѭ
2379,<wb>своеѭ
290,<wb>азъ
71,<wb>же
99,<wb>ѣко
241 1304 102,<wb>ма|слі|на
12225 94,<wb>плодові|та
56,<wb>въ
756,<wb>домоу
392,<wb>бжі
8914,<wb>оупъваѭ
68,<wb>на
3448,<wb>мілостъ
49 834,<wb>б|жѫ
56,<wb>въ
738,<wb>вѣкъ
39,<wb>і
738,<wb>вѣкъ
1500,<wb>вѣка
2929,<wb>ісповѣмъ
323,<wb>ті
70,<wb>сѧ
56,<wb>въ
738,<wb>вѣкъ
99,<wb>ѣко
5606,<wb>створілъ
313,<wb>есі
39,<wb>і
1026 11568,<wb>тръ|плѫ
466,<wb>імѧ
347,<wb>твое
99,<wb>ѣко
371,<wb>благо
396,<wb>прѣдъ
3707 3625,<wb>прѣд|нъімі
7993,<wb>твоімі
56,<wb>въ
3793,<wb>конецъ
47,<wb>о
47,<wb>о
241 132 319,<wb>ма|ле|тѣ
2550,<wb>разоумъ
4133,<wb>дадовъ
45,<wb>н
41,<wb>в
141,<wb>рече
2104 2220,<wb>безоу|менъ
56,<wb>въ
3636,<wb>срдці
2245,<wb>своемъ
595,<wb>нѣстъ
422,<wb>ба
120 4102 110,<wb>ра|стьлѣ|шѧ
39,<wb>і
6264 8651,<wb>омра|зішѧ
70,<wb>сѧ
56,<wb>въ
2465 139,<wb>безаконе|нъі
595,<wb>нѣстъ
3509,<wb>творѧі
1730,<wb>добра
443,<wb>бъ
40,<wb>с
453,<wb>бі
9287,<wb>прініче
68,<wb>на
3267,<wb>снъі
630 380,<wb>члв|чѧ
1078,<wb>відѣті
201,<wb>аште
161,<wb>естъ
13128,<wb>разоумѣваѧ
518,<wb>ілі
2634 24,<wb>вьзіска|ѧ
422,<wb>ба
1355,<wb>въсі
8291,<wb>оуклонішѧ
70,<wb>сѧ
1889,<wb>въкоупѣ
8857 123,<wb>неключі|мі
821,<wb>бъішѧ
595,<wb>нѣстъ
3509,<wb>творѧі
1730,<wb>добра
595,<wb>нѣстъ
156,<wb>до
940,<wb>едіного
122,<wb>ні
178,<wb>лі
2828,<wb>разоумѣѭтъ
1355,<wb>въсі
13239,<wb>дѣлаѭштеі
12608,<wb>безаконньѣ
9907 1854,<wb>сънѣда|ѭштеі
844,<wb>люді
1156,<wb>моѧ
56,<wb>въ
2282,<wb>хлѣба
707,<wb>мѣсто
422,<wb>ба
62,<wb>не
8216,<wb>прізъвашѧ
390,<wb>тоу
4299 110,<wb>боѣ|шѧ
70,<wb>сѧ
2609,<wb>страха
773,<wb>ідеже
62,<wb>не
165,<wb>бѣ
2609,<wb>страха
99,<wb>ѣко
443,<wb>бъ
7015,<wb>расъіпа
47 147,<wb>о|сті
3593 42 58 113 1935,<wb>члкоу|оу|го|дъ|нікоу
1987 2743,<wb>постъі|дѣшѧ
70,<wb>сѧ
99,<wb>ѣко
443,<wb>бъ
9716,<wb>оунічьжі
225,<wb>ѧ
724,<wb>къто
520,<wb>дастъ
84,<wb>отъ
4659,<wb>сіона
5414,<wb>спнье
14356,<wb>іілво
317,<wb>егда
4319,<wb>възвратітъ
443,<wb>бъ
8622 447,<wb>плѣне|нье
3877,<wb>людеі
809,<wb>своіхъ
7486,<wb>въздрадоуетъ
70,<wb>сѧ
4240,<wb>іѣковъ
100 146 199 910,<wb>з|ве|се|літъ
70,<wb>сѧ
1281 137,<wb>іі|лъ
56,<wb>въ
4539,<wb>концъ
56,<wb>въ
692 1698,<wb>пѣ|ніхъ
2550,<wb>разоумъ
4133,<wb>дадовъ
56 10 211,<wb>въ|н|гда
955,<wb>прідѫ
291 5613 17 126,<wb>зе|фе|а|не
39,<wb>і
510,<wb>рѣшѧ
8850 228,<wb>саоу|лоу
62,<wb>не
121,<wb>се
178,<wb>лі
6728,<wb>дадъ
9830 255,<wb>кръі|етъ
70,<wb>сѧ
81,<wb>вь
759,<wb>насъ
772,<wb>бже
56,<wb>въ
466,<wb>імѧ
347,<wb>твое
637,<wb>сп
226,<wb>мѧ
39,<wb>і
56,<wb>въ
2755,<wb>сілѣ
1856,<wb>твоеі
1067,<wb>сѫді
195,<wb>мі
772,<wb>бже
1404,<wb>оуслъіші
1420,<wb>молітвѫ
813,<wb>моѭ
10082,<wb>въоуші
2539,<wb>глъі
1409,<wb>оустъ
1216,<wb>моіхъ
99,<wb>ѣко
5504,<wb>тоужді
4912,<wb>въсташѧ
68,<wb>на
226,<wb>мѧ
39,<wb>і
8089 215,<wb>крѣпь|ці
4516 110,<wb>възіска|шѧ
1786,<wb>дшѧ
1239,<wb>моеѧ
39,<wb>і
62,<wb>не
67 3884,<wb>по|жішѧ
422,<wb>ба
396,<wb>прѣдъ
1391,<wb>собоѭ
4546,<wb>діѣпсал
121,<wb>се
112,<wb>бо
443,<wb>бъ
5528 255,<wb>помага|етъ
195,<wb>мі
39,<wb>і
459,<wb>гь
4910,<wb>застѫпьнікъ
161,<wb>естъ
3861,<wb>дші
1859,<wb>моеі
1049,<wb>възвраті
5862,<wb>зълаа
5713,<wb>врагомъ
1973,<wb>моімъ
14541,<wb>рѣснотоѭ
1828,<wb>твоеѭ
7971,<wb>потрѣбі
225,<wb>ѧ
3659,<wb>волеѭ
2203 1013,<wb>пожь|рѭ
356,<wb>тебѣ
2929,<wb>ісповѣмъ
70,<wb>сѧ
1747,<wb>імені
1431,<wb>твоемоу
300,<wb>гі
99,<wb>ѣко
371,<wb>благо
161,<wb>естъ
99,<wb>ѣко
84,<wb>отъ
11155,<wb>въсеѧ
2391,<wb>печалі
6103,<wb>ізбавілъ
226,<wb>мѧ
313,<wb>есі
39,<wb>і
68,<wb>на
2235,<wb>врагъі
1156,<wb>моѧ
1025 96,<wb>вьзь|рѣ
1998,<wb>око
346,<wb>мое
56,<wb>въ
4539,<wb>концъ
56,<wb>въ
692 1035,<wb>пѣ|нъіхъ
2550,<wb>разоумъ
6360 1759,<wb>даві|довъ
2910,<wb>псалмъ
10082,<wb>въоуші
772,<wb>бже
1420,<wb>молітвѫ
813,<wb>моѭ
39,<wb>і
62,<wb>не
127 192 95,<wb>прѣ|зъ|рі
108 2194 33,<wb>мо|ленъ|ѣ
563,<wb>моего
6958,<wb>вонъмі
39,<wb>і
1404,<wb>оуслъіші
226,<wb>мѧ
1504 6677,<wb>въскръ|бѣхъ
2178 3,<wb>печаль|ѭ
8570,<wb>моеѭ
39,<wb>і
2291,<wb>съмѧ
70,<wb>сѧ
84,<wb>отъ
2188,<wb>гласа
15246,<wb>вражьѣ
84,<wb>отъ
4321 565,<wb>сътѫжа|ньѣ
10581 266,<wb>грѣшьні|ча
99,<wb>ѣко
8291,<wb>оуклонішѧ
68,<wb>на
226,<wb>мѧ
11307,<wb>безаконнъе
39,<wb>і
81,<wb>вь
7513,<wb>гнѣвѣ
5293 1212 187,<wb>вражь|дова|хѫ
588,<wb>мнѣ
2643,<wb>срдце
346,<wb>мое
4017,<wb>съмѧте
70,<wb>сѧ
240,<wb>во
588,<wb>мнѣ
39,<wb>і
2653,<wb>страхъ
3297 401,<wb>съмръть|нъіі
6010,<wb>нападе
68,<wb>на
226,<wb>мѧ
4299 15285,<wb>боѣ|знъ
39,<wb>і
5833,<wb>трепетъ
416,<wb>пріде
68,<wb>на
226,<wb>мѧ
39,<wb>і
2440,<wb>покръі
226,<wb>мѧ
2337,<wb>тъма
39,<wb>і
949,<wb>рѣхъ
724,<wb>къто
520,<wb>дастъ
588,<wb>мнѣ
6647,<wb>крілѣ
99,<wb>ѣко
4967,<wb>голѫбі
39,<wb>і
2974 474,<wb>поле|штѫ
39,<wb>і
2748 3,<wb>почі|ѭ
121,<wb>се
1734 4614,<wb>оуда|ліхъ
70,<wb>сѧ
3715 24,<wb>бѣга|ѧ
39,<wb>і
7793 8715,<wb>въдво|ріхъ
70,<wb>сѧ
56,<wb>въ
1560,<wb>поустъіні
4546,<wb>діѣпсал
567 1673,<wb>ча|ахъ
422,<wb>ба
15549,<wb>спаѭштаго
226,<wb>мѧ
84,<wb>отъ
127 126 143 212 565,<wb>прѣ|не|ма|га|ньѣ
2042,<wb>дха
39,<wb>і
710 265,<wb>боу|рѧ
12221,<wb>потопі
300,<wb>гі
39,<wb>і
4603,<wb>раздѣлі
691,<wb>ѧзъі
299,<wb>іхъ
99,<wb>ѣко
2406,<wb>відѣхъ
7573,<wb>безаконенье
39,<wb>і
6586 2789,<wb>прѣрѣка|нъе
56,<wb>въ
1565,<wb>градѣ
2121,<wb>денъ
39,<wb>і
3676,<wb>ноштъ
10568,<wb>обідетъ
374,<wb>тѧ
67,<wb>по
2423 2935,<wb>стѣ|намъ
135,<wb>его
11307,<wb>безаконнъе
39,<wb>і
2979,<wb>троудъ
2054,<wb>посрѣдѣ
135,<wb>его
12341,<wb>неправъда
39,<wb>і
62,<wb>не
7411,<wb>оскѫдѣ
84,<wb>отъ
895,<wb>пѫті
135,<wb>его
178 1389,<wb>лі|хва
39,<wb>і
966 97,<wb>ль|стъ
99,<wb>ѣко
201,<wb>аште
195,<wb>мі
453,<wb>бі
1682,<wb>врагъ
1880 13494,<wb>поно|сілъ
5244 137,<wb>прѣтръпѣ|лъ
222,<wb>оубо
5599,<wb>бімъ
39,<wb>і
201,<wb>аште
453,<wb>бі
8314,<wb>ненавідѧі
4315,<wb>мне
68,<wb>на
226,<wb>мѧ
11512 96 83 6268,<wb>велъ|рѣ|че|валъ
7130 137,<wb>оукръі|лъ
70,<wb>сѧ
5599,<wb>бімъ
222,<wb>оубо
84,<wb>отъ
513,<wb>него
288,<wb>тъі
71,<wb>же
8765 83,<wb>чв|че
4245 85 34 272 126,<wb>равь|но|д|шь|не
4827 59,<wb>вл|ко
329,<wb>моі
535 2789,<wb>зна|нъе
346,<wb>мое
227,<wb>іже
5520,<wb>коупьно
15673,<wb>насаділъ
588,<wb>мнѣ
6097,<wb>брашьна
56,<wb>въ
7850,<wb>храмѣ
14802,<wb>бжьі
2485 3298,<wb>ході|ховѣ
39 687 2 132 4503,<wb>і|номъ|ш|ле|ньемъ
105,<wb>да
786,<wb>прідетъ
3297,<wb>съмръть
68,<wb>на
1562,<wb>нѧ
2145 491,<wb>съні|дѫтъ
56,<wb>въ
3985,<wb>адъ
2811,<wb>жіві
99,<wb>ѣко
10342,<wb>зълоба
56,<wb>въ
236 9234,<wb>жі|ліштіхъ
299,<wb>іхъ
2054,<wb>посрѣдѣ
299,<wb>іхъ
290,<wb>азъ
150,<wb>къ
710,<wb>боу
9739 1381,<wb>возь|вахъ
39,<wb>і
1262,<wb>гъ
9464,<wb>оуслъша
226,<wb>мѧ
4343,<wb>вечеръ
39,<wb>і
4210,<wb>ютро
39,<wb>і
1550,<wb>полоу
8081,<wb>дъне
9265,<wb>повѣмъ
8305,<wb>възвѣштѫ
99,<wb>ѣко
1148,<wb>оуслъіша
1075,<wb>гласъ
329,<wb>моі
3210,<wb>ізбавітъ
8517,<wb>міромъ
911,<wb>дшѫ
813,<wb>моѭ
84,<wb>отъ
14677,<wb>прібліжаѭштііхъ
70,<wb>сѧ
588,<wb>мнѣ
99,<wb>ѣко
240,<wb>во
4692,<wb>мнозѣхъ
812,<wb>бѣахѫ
75,<wb>съ
1558,<wb>мноѭ
671 43,<wb>оуслъі|тъ
443,<wb>бъ
39,<wb>і
5705,<wb>съмѣрітъ
225,<wb>ѧ
576,<wb>съі
536,<wb>прѣжде
738,<wb>вѣкъ
595,<wb>нѣстъ
112,<wb>бо
210,<wb>імъ
12062 565,<wb>ізмѣне|ньѣ
99,<wb>ѣко
39,<wb>і
62,<wb>не
3253,<wb>оубоѣшѧ
70,<wb>сѧ
422,<wb>ба
13694,<wb>прострѣтъ
1085,<wb>рѫкѫ
651,<wb>своѭ
68,<wb>на
13466,<wb>възданіе
4831 3018,<wb>осквръ|нішѧ
68,<wb>на
734,<wb>земі
4022,<wb>завѣтъ
135,<wb>его
8940,<wb>раздѣлішѧ
70,<wb>сѧ
84,<wb>отъ
1840,<wb>гнѣва
1385,<wb>ліца
135,<wb>его
39,<wb>і
6540,<wb>прібліжішѧ
70,<wb>сѧ
2780,<wb>срдца
299,<wb>іхъ
14066 11477,<wb>оумѧ|кнѫшѧ
1020,<wb>словеса
299,<wb>іхъ
580,<wb>паче
7546,<wb>олѣа
39,<wb>і
373,<wb>та
419,<wb>сѫтъ
5463,<wb>стрѣлъі
262 322 320,<wb>вьз|връ|зі
68,<wb>на
1084,<wb>гѣ
360 229 153,<wb>пе|чь|ль
1071,<wb>твоѭ
39,<wb>і
157,<wb>тъ
374,<wb>тѧ
9281 255,<wb>прѣпітѣ|етъ
62,<wb>не
520,<wb>дастъ
56,<wb>въ
738,<wb>вѣкъ
2101 219,<wb>млъ|въі
8569,<wb>праведьнікоу
288,<wb>тъі
71,<wb>же
772,<wb>бже
2475 14374,<wb>нізъ|ведеші
225,<wb>ѧ
56,<wb>въ
10476,<wb>стоуденецъ
15033 565,<wb>істълѣ|ньѣ
2548,<wb>мѫжі
508 219,<wb>крь|въі
39,<wb>і
966 1928 111,<wb>ль|стіі|ві
62,<wb>не
8322 712,<wb>прѣполо|вѧтъ
3371 16,<wb>днь|і
809,<wb>своіхъ
290,<wb>азъ
71,<wb>же
300,<wb>гі
8914,<wb>оупъваѭ
68,<wb>на
374,<wb>тѧ
2538,<wb>слав
56,<wb>въ
4539,<wb>концъ
47,<wb>о
3565,<wb>людехъ
1734 132 1035,<wb>оуда|ле|нъіхъ
7046,<wb>сѣд
84,<wb>отъ
5381,<wb>стъіхъ
10468,<wb>дадові
81,<wb>вь
817 433 170 565,<wb>тѣло|пь|са|ньѣ
317,<wb>егда
3331,<wb>ѧсѧ
39,<wb>і
10467,<wb>іноплеменьніці
56,<wb>въ
50 583 433 319,<wb>е|ге|пь|тѣ
45,<wb>н
50,<wb>е
1797,<wb>помілоуі
226,<wb>мѧ
772,<wb>бже
99,<wb>ѣко
67 433 61,<wb>по|пь|ра
226,<wb>мѧ
1639,<wb>члвкъ
7558,<wb>весъ
2121,<wb>денъ
112 265,<wb>бо|рѧ
11200,<wb>сътѫжі
195,<wb>мі
9668 110,<wb>попъра|шѧ
226,<wb>мѧ
2552,<wb>вразі
329,<wb>моі
7558,<wb>весъ
2121,<wb>денъ
99,<wb>ѣко
899,<wb>мнозі
112 21 533,<wb>бо|р|ѭшті
70,<wb>сѧ
75,<wb>съ
1558,<wb>мноѭ
5208,<wb>съвъіше
7558,<wb>весъ
869,<wb>день
62,<wb>не
7004,<wb>оубоѭ
70,<wb>сѧ
290,<wb>азъ
71,<wb>же
15071,<wb>оупьваѭ
68,<wb>на
374,<wb>тѧ
47,<wb>о
4451,<wb>бзѣ
2096 500,<wb>похва|лѭ
1020,<wb>словеса
556,<wb>моѣ
68,<wb>на
422,<wb>ба
15071,<wb>оупьваѭ
62,<wb>не
7004,<wb>оубоѭ
70,<wb>сѧ
526,<wb>чьто
1711 43,<wb>створі|тъ
588,<wb>мнѣ
656 43,<wb>пло|тъ
7558,<wb>весъ
2121,<wb>денъ
1020,<wb>словеса
556,<wb>моѣ
4264 388 216,<wb>мръ|зѣ|ахѫ
210,<wb>імъ
68,<wb>на
226,<wb>мѧ
572,<wb>всѣ
1132 2194 33,<wb>помъіш|ленъ|ѣ
299,<wb>іхъ
56,<wb>въ
870,<wb>зъло
15095,<wb>вьселѧтъ
70,<wb>сѧ
39,<wb>і
1841 304,<wb>съкръі|ѭтъ
323,<wb>ті
1230 495,<wb>пѧ|тѫ
813,<wb>моѭ
12544,<wb>съхранѧтъ
308,<wb>ѣкоже
11158 110,<wb>потръпѣ|шѧ
911,<wb>дшѫ
813,<wb>моѭ
122,<wb>ні
47,<wb>о
613 1093 48,<wb>че|сомъ|же
12323,<wb>спеші
225,<wb>ѧ
4088,<wb>гнѣвомъ
844,<wb>люді
122 19 280 608,<wb>ні|з|бь|еші
225,<wb>ѧ
772,<wb>бже
920,<wb>жівотъ
329,<wb>моі
15890,<wb>ісповѣдѣхъ
356,<wb>тебѣ
4662,<wb>положілъ
313,<wb>есі
9648,<wb>слъзъі
1156,<wb>моѧ
396,<wb>прѣдъ
1391,<wb>собоѭ
99,<wb>ѣко
81,<wb>вь
866 7739 60,<wb>обѣ|това|ні
3657,<wb>твоемъ
6507,<wb>възвратѧтъ
70,<wb>сѧ
2552,<wb>вразі
329,<wb>моі
10492,<wb>въспѧтъ
81,<wb>вь
8641,<wb>нъже
2121,<wb>денъ
7686,<wb>прізовѫ
374,<wb>тѧ
